Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-03-02 00:42,0.187,0.009,0,0,0,0,v
2017-03-02 00:48,0.194,0.009,0,0,0,0,v
2017-03-02 00:54,0.195,0.010,0,0,0,0,v
2017-03-02 01:00,0.196,0.010,0,0,0,0,v
2017-03-02 01:06,0.202,0.009,0,0,0,0,v
2017-03-02 01:12,0.211,0.008,0,0,0,0,v
2017-03-02 01:18,0.220,0.008,0,0,0,0,v
2017-03-02 01:24,0.234,0.009,0,0,0,0,v
2017-03-02 01:30,0.244,0.009,0,0,0,0,v
2017-03-02 01:36,0.249,0.009,0,0,0,0,v
2017-03-02 01:42,0.261,0.011,0,0,0,0,v
2017-03-02 01:48,0.274,0.008,0,0,0,0,v
2017-03-02 01:54,0.284,0.007,0,0,0,0,v
2017-03-02 02:00,0.293,0.008,0,0,0,0,v
2017-03-02 02:06,0.305,0.009,0,0,0,0,v
2017-03-02 02:12,0.317,0.009,0,0,0,0,v
2017-03-02 02:18,0.330,0.010,0,0,0,0,v
2017-03-02 02:24,0.346,0.011,0,0,0,0,v
2017-03-02 02:30,0.362,0.010,0,0,0,0,v
2017-03-02 02:36,0.377,0.008,0,0,0,0,v
2017-03-02 02:42,0.383,0.009,0,0,0,0,v
2017-03-02 02:48,0.391,0.009,0,0,0,0,v
2017-03-02 02:54,0.399,0.012,0,0,0,0,v
2017-03-02 03:00,0.405,0.009,0,0,0,0,v
2017-03-02 03:06,0.409,0.009,0,0,0,0,v
2017-03-02 03:12,0.416,0.009,0,0,0,0,v
2017-03-02 03:18,0.423,0.007,0,0,0,0,v
2017-03-02 03:24,0.428,0.010,0,0,0,0,v
2017-03-02 03:30,0.438,0.011,0,0,0,0,v
2017-03-02 03:36,0.444,0.011,0,0,0,0,v
2017-03-02 03:42,0.453,0.008,0,0,0,0,v
2017-03-02 03:48,0.459,0.007,0,0,0,0,v
2017-03-02 03:54,0.456,0.010,0,0,0,0,v
2017-03-02 04:00,0.458,0.011,0,0,0,0,v
2017-03-02 04:06,0.464,0.014,0,0,0,0,v
2017-03-02 04:12,0.474,0.015,0,0,0,0,v
2017-03-02 04:18,0.486,0.011,0,0,0,0,v
2017-03-02 04:24,0.485,0.012,0,0,0,0,v
2017-03-02 04:30,0.477,0.012,0,0,0,0,v
2017-03-02 04:36,0.468,0.009,0,0,0,0,v
2017-03-02 04:42,0.453,0.012,0,0,0,0,v
2017-03-02 04:48,0.440,0.008,0,0,0,0,v
2017-03-02 04:54,0.437,0.009,0,0,0,0,v
2017-03-02 05:00,0.441,0.009,0,0,0,0,v
2017-03-02 05:06,0.442,0.008,0,0,0,0,v
2017-03-02 05:12,0.431,0.011,0,0,0,0,v
2017-03-02 05:18,0.423,0.009,0,0,0,0,v
2017-03-02 05:24,0.409,0.008,0,0,0,0,v
2017-03-02 05:30,0.405,0.008,0,0,0,0,v
2017-03-02 05:36,0.396,0.008,0,0,0,0,v
2017-03-02 05:42,0.385,0.008,0,0,0,0,v
