Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-06-01 04:36,0.431,0.007,0,0,0,0,v
2017-06-01 04:42,0.441,0.005,0,0,0,0,v
2017-06-01 04:48,0.450,0.005,0,0,0,0,v
2017-06-01 04:54,0.455,0.007,0,0,0,0,v
2017-06-01 05:00,0.466,0.006,0,0,0,0,v
2017-06-01 05:06,0.474,0.006,0,0,0,0,v
2017-06-01 05:12,0.485,0.004,0,0,0,0,v
2017-06-01 05:18,0.491,0.004,0,0,0,0,v
2017-06-01 05:24,0.499,0.005,0,0,0,0,v
2017-06-01 05:30,0.509,0.005,0,0,0,0,v
2017-06-01 05:36,0.515,0.006,0,0,0,0,v
2017-06-01 05:42,0.523,0.006,0,0,0,0,v
2017-06-01 05:48,0.531,0.006,0,0,0,0,v
2017-06-01 05:54,0.542,0.006,0,0,0,0,v
2017-06-01 06:00,0.554,0.007,0,0,0,0,v
2017-06-01 06:06,0.558,0.006,0,0,0,0,v
2017-06-01 06:12,0.567,0.007,0,0,0,0,v
2017-06-01 06:18,0.572,0.007,0,0,0,0,v
2017-06-01 06:24,0.589,0.011,0,0,0,0,v
2017-06-01 06:30,0.594,0.008,0,0,0,0,v
2017-06-01 06:36,0.606,0.007,0,0,0,0,v
2017-06-01 06:42,0.613,0.006,0,0,0,0,v
2017-06-01 06:48,0.614,0.005,0,0,0,0,v
2017-06-01 06:54,0.617,0.007,0,0,0,0,v
2017-06-01 07:00,0.615,0.007,0,0,0,0,v
2017-06-01 07:06,0.621,0.006,0,0,0,0,v
2017-06-01 07:12,0.629,0.005,0,0,0,0,v
2017-06-01 07:18,0.634,0.004,0,0,0,0,v
2017-06-01 07:24,0.639,0.005,0,0,0,0,v
2017-06-01 07:30,0.639,0.005,0,0,0,0,v
2017-06-01 07:36,0.642,0.007,0,0,0,0,v
2017-06-01 07:42,0.651,0.006,0,0,0,0,v
2017-06-01 07:48,0.654,0.005,0,0,0,0,v
2017-06-01 07:54,0.661,0.005,0,0,0,0,v
2017-06-01 08:00,0.663,0.007,0,0,0,0,v
2017-06-01 08:06,0.667,0.005,0,0,0,0,v
2017-06-01 08:12,0.666,0.005,0,0,0,0,v
2017-06-01 08:18,0.669,0.006,0,0,0,0,v
2017-06-01 08:24,0.671,0.006,0,0,0,0,v
2017-06-01 08:30,0.672,0.005,0,0,0,0,v
2017-06-01 08:36,0.675,0.003,0,0,0,0,v
2017-06-01 08:42,0.671,0.004,0,0,0,0,v
2017-06-01 08:48,0.671,0.004,0,0,0,0,v
2017-06-01 08:54,0.669,0.004,0,0,0,0,v
2017-06-01 09:00,0.664,0.004,0,0,0,0,v
2017-06-01 09:06,0.660,0.004,0,0,0,0,v
2017-06-01 09:12,0.657,0.005,0,0,0,0,v
2017-06-01 09:18,0.655,0.006,0,0,0,0,v
2017-06-01 09:24,0.651,0.004,0,0,0,0,v
2017-06-01 09:30,0.646,0.006,0,0,0,0,v
2017-06-01 09:36,0.639,0.006,0,0,0,0,v
2017-06-01 09:42,0.631,0.006,0,0,0,0,v
2017-06-01 09:48,0.626,0.006,0,0,0,0,v
2017-06-01 09:54,0.623,0.005,0,0,0,0,v
2017-06-01 10:00,0.618,0.003,0,0,0,0,v
2017-06-01 10:06,0.608,0.005,0,0,0,0,v
2017-06-01 10:12,0.605,0.005,0,0,0,0,v
2017-06-01 10:18,0.596,0.006,0,0,0,0,v
2017-06-01 10:24,0.591,0.007,0,0,0,0,v
2017-06-01 10:30,0.581,0.005,0,0,0,0,v
2017-06-01 10:36,0.570,0.009,0,0,0,0,v
2017-06-01 10:42,0.563,0.008,0,0,0,0,v
2017-06-01 10:48,0.555,0.007,0,0,0,0,v
2017-06-01 10:54,0.546,0.007,0,0,0,0,v
2017-06-01 11:00,0.538,0.006,0,0,0,0,v
2017-06-01 11:06,0.531,0.005,0,0,0,0,v
2017-06-01 11:12,0.523,0.005,0,0,0,0,v
2017-06-01 11:18,0.514,0.006,0,0,0,0,v
2017-06-01 11:24,0.505,0.006,0,0,0,0,v
2017-06-01 11:30,0.497,0.007,0,0,0,0,v
2017-06-01 11:36,0.485,0.008,0,0,0,0,v
2017-06-01 11:42,0.474,0.005,0,0,0,0,v
2017-06-01 11:48,0.465,0.006,0,0,0,0,v
2017-06-01 11:54,0.458,0.007,0,0,0,0,v
2017-06-01 12:00,0.450,0.006,0,0,0,0,v
2017-06-01 12:06,0.439,0.004,0,0,0,0,v
2017-06-01 12:12,0.430,0.006,0,0,0,0,v
2017-06-01 12:18,0.422,0.008,0,0,0,0,v
2017-06-01 12:24,0.414,0.007,0,0,0,0,v
2017-06-01 12:30,0.402,0.006,0,0,0,0,v
2017-06-01 12:36,0.392,0.005,0,0,0,0,v
2017-06-01 12:42,0.388,0.006,0,0,0,0,v
2017-06-01 12:48,0.379,0.007,0,0,0,0,v
2017-06-01 12:54,0.368,0.006,0,0,0,0,v
2017-06-01 13:00,0.358,0.006,0,0,0,0,v
2017-06-01 13:06,0.349,0.005,0,0,0,0,v
2017-06-01 13:12,0.346,0.008,0,0,0,0,v
2017-06-01 13:18,0.334,0.006,0,0,0,0,v
2017-06-01 13:24,0.331,0.007,0,0,0,0,v
2017-06-01 13:30,0.323,0.007,0,0,0,0,v
2017-06-01 13:36,0.313,0.007,0,0,0,0,v
2017-06-01 13:42,0.306,0.007,0,0,0,0,v
2017-06-01 13:48,0.298,0.008,0,0,0,0,v
2017-06-01 13:54,0.292,0.007,0,0,0,0,v
2017-06-01 14:00,0.285,0.008,0,0,0,0,v
2017-06-01 14:06,0.274,0.008,0,0,0,0,v
2017-06-01 14:12,0.269,0.008,0,0,0,0,v
2017-06-01 14:18,0.260,0.008,0,0,0,0,v
2017-06-01 14:24,0.254,0.008,0,0,0,0,v
2017-06-01 14:30,0.252,0.006,0,0,0,0,v
2017-06-01 14:36,0.252,0.006,0,0,0,0,v
2017-06-01 14:42,0.245,0.006,0,0,0,0,v
2017-06-01 14:48,0.241,0.006,0,0,0,0,v
2017-06-01 14:54,0.238,0.007,0,0,0,0,v
2017-06-01 15:00,0.231,0.007,0,0,0,0,v
2017-06-01 15:06,0.228,0.007,0,0,0,0,v
2017-06-01 15:12,0.227,0.008,0,0,0,0,v
2017-06-01 15:18,0.228,0.008,0,0,0,0,v
2017-06-01 15:24,0.228,0.007,0,0,0,0,v
2017-06-01 15:30,0.227,0.008,0,0,0,0,v
2017-06-01 15:36,0.228,0.008,0,0,0,0,v
2017-06-01 15:42,0.227,0.007,0,0,0,0,v
2017-06-01 15:48,0.229,0.008,0,0,0,0,v
2017-06-01 15:54,0.233,0.006,0,0,0,0,v
2017-06-01 16:00,0.238,0.007,0,0,0,0,v
2017-06-01 16:06,0.240,0.008,0,0,0,0,v
2017-06-01 16:12,0.248,0.008,0,0,0,0,v
2017-06-01 16:18,0.253,0.007,0,0,0,0,v
2017-06-01 16:24,0.259,0.006,0,0,0,0,v
2017-06-01 16:30,0.268,0.006,0,0,0,0,v
2017-06-01 16:36,0.273,0.007,0,0,0,0,v
2017-06-01 16:42,0.282,0.010,0,0,0,0,v
2017-06-01 16:48,0.292,0.007,0,0,0,0,v
2017-06-01 16:54,0.301,0.007,0,0,0,0,v
2017-06-01 17:00,0.310,0.007,0,0,0,0,v
2017-06-01 17:06,0.318,0.009,0,0,0,0,v
2017-06-01 17:12,0.330,0.009,0,0,0,0,v
2017-06-01 17:18,0.340,0.006,0,0,0,0,v
2017-06-01 17:24,0.351,0.006,0,0,0,0,v
2017-06-01 17:30,0.363,0.007,0,0,0,0,v
2017-06-01 17:36,0.374,0.007,0,0,0,0,v
2017-06-01 17:42,0.385,0.007,0,0,0,0,v
2017-06-01 17:48,0.393,0.007,0,0,0,0,v
2017-06-01 17:54,0.406,0.008,0,0,0,0,v
2017-06-01 18:00,0.416,0.005,0,0,0,0,v
2017-06-01 18:06,0.428,0.007,0,0,0,0,v
2017-06-01 18:12,0.439,0.008,0,0,0,0,v
2017-06-01 18:18,0.449,0.006,0,0,0,0,v
2017-06-01 18:24,0.459,0.007,0,0,0,0,v
2017-06-01 18:30,0.465,0.006,0,0,0,0,v
2017-06-01 18:36,0.478,0.007,0,0,0,0,v
2017-06-01 18:42,0.490,0.006,0,0,0,0,v
2017-06-01 18:48,0.498,0.006,0,0,0,0,v
2017-06-01 18:54,0.509,0.005,0,0,0,0,v
2017-06-01 19:00,0.516,0.006,0,0,0,0,v
2017-06-01 19:06,0.523,0.008,0,0,0,0,v
2017-06-01 19:12,0.532,0.006,0,0,0,0,v
2017-06-01 19:18,0.541,0.006,0,0,0,0,v
2017-06-01 19:24,0.552,0.005,0,0,0,0,v
2017-06-01 19:30,0.559,0.005,0,0,0,0,v
2017-06-01 19:36,0.567,0.004,0,0,0,0,v
2017-06-01 19:42,0.573,0.003,0,0,0,0,v
2017-06-01 19:48,0.578,0.006,0,0,0,0,v
2017-06-01 19:54,0.585,0.006,0,0,0,0,v
2017-06-01 20:00,0.589,0.005,0,0,0,0,v
2017-06-01 20:06,0.592,0.006,0,0,0,0,v
2017-06-01 20:12,0.595,0.007,0,0,0,0,v
2017-06-01 20:18,0.600,0.007,0,0,0,0,v
2017-06-01 20:24,0.606,0.006,0,0,0,0,v
2017-06-01 20:30,0.609,0.007,0,0,0,0,v
2017-06-01 20:36,0.613,0.005,0,0,0,0,v
2017-06-01 20:42,0.621,0.006,0,0,0,0,v
2017-06-01 20:48,0.623,0.006,0,0,0,0,v
2017-06-01 20:54,0.626,0.004,0,0,0,0,v
2017-06-01 21:00,0.627,0.004,0,0,0,0,v
2017-06-01 21:06,0.629,0.004,0,0,0,0,v
2017-06-01 21:12,0.630,0.004,0,0,0,0,v
2017-06-01 21:18,0.631,0.003,0,0,0,0,v
2017-06-01 21:24,0.631,0.003,0,0,0,0,v
2017-06-01 21:30,0.630,0.004,0,0,0,0,v
2017-06-01 21:36,0.629,0.002,0,0,0,0,v
2017-06-01 21:42,0.627,0.003,0,0,0,0,v
2017-06-01 21:48,0.625,0.003,0,0,0,0,v
2017-06-01 21:54,0.623,0.002,0,0,0,0,v
2017-06-01 22:00,0.620,0.002,0,0,0,0,v
2017-06-01 22:06,0.614,0.004,0,0,0,0,v
2017-06-01 22:12,0.606,0.003,0,0,0,0,v
2017-06-01 22:18,0.600,0.004,0,0,0,0,v
2017-06-01 22:24,0.595,0.004,0,0,0,0,v
2017-06-01 22:30,0.591,0.003,0,0,0,0,v
2017-06-01 22:36,0.586,0.003,0,0,0,0,v
2017-06-01 22:42,0.579,0.003,0,0,0,0,v
2017-06-01 22:48,0.572,0.003,0,0,0,0,v
2017-06-01 22:54,0.564,0.003,0,0,0,0,v
2017-06-01 23:00,0.558,0.002,0,0,0,0,v
2017-06-01 23:06,0.551,0.003,0,0,0,0,v
2017-06-01 23:12,0.543,0.003,0,0,0,0,v
2017-06-01 23:18,0.535,0.003,0,0,0,0,v
2017-06-01 23:24,0.527,0.004,0,0,0,0,v
2017-06-01 23:30,0.519,0.003,0,0,0,0,v
2017-06-01 23:36,0.511,0.004,0,0,0,0,v
2017-06-01 23:42,0.504,0.004,0,0,0,0,v
2017-06-01 23:48,0.496,0.004,0,0,0,0,v
2017-06-01 23:54,0.483,0.006,0,0,0,0,v
2017-06-02 00:00,0.476,0.006,0,0,0,0,v
2017-06-02 00:06,0.467,0.006,0,0,0,0,v
2017-06-02 00:12,0.456,0.006,0,0,0,0,v
2017-06-02 00:18,0.445,0.006,0,0,0,0,v
2017-06-02 00:24,0.435,0.008,0,0,0,0,v
2017-06-02 00:30,0.422,0.010,0,0,0,0,v
2017-06-02 00:36,0.416,0.007,0,0,0,0,v
2017-06-02 00:42,0.408,0.008,0,0,0,0,v
2017-06-02 00:48,0.399,0.007,0,0,0,0,v
2017-06-02 00:54,0.392,0.008,0,0,0,0,v
2017-06-02 01:00,0.382,0.009,0,0,0,0,v
2017-06-02 01:06,0.373,0.008,0,0,0,0,v
2017-06-02 01:12,0.365,0.007,0,0,0,0,v
2017-06-02 01:18,0.355,0.006,0,0,0,0,v
2017-06-02 01:24,0.345,0.006,0,0,0,0,v
2017-06-02 01:30,0.339,0.005,0,0,0,0,v
2017-06-02 01:36,0.332,0.005,0,0,0,0,v
2017-06-02 01:42,0.326,0.004,0,0,0,0,v
2017-06-02 01:48,0.318,0.006,0,0,0,0,v
2017-06-02 01:54,0.311,0.005,0,0,0,0,v
2017-06-02 02:00,0.301,0.006,0,0,0,0,v
2017-06-02 02:06,0.297,0.005,0,0,0,0,v
2017-06-02 02:12,0.289,0.004,0,0,0,0,v
2017-06-02 02:18,0.285,0.006,0,0,0,0,v
2017-06-02 02:24,0.279,0.005,0,0,0,0,v
2017-06-02 02:30,0.276,0.003,0,0,0,0,v
2017-06-02 02:36,0.273,0.003,0,0,0,0,v
2017-06-02 02:42,0.266,0.004,0,0,0,0,v
2017-06-02 02:48,0.257,0.006,0,0,0,0,v
2017-06-02 02:54,0.252,0.006,0,0,0,0,v
2017-06-02 03:00,0.247,0.004,0,0,0,0,v
2017-06-02 03:06,0.244,0.004,0,0,0,0,v
2017-06-02 03:12,0.241,0.004,0,0,0,0,v
2017-06-02 03:18,0.237,0.006,0,0,0,0,v
2017-06-02 03:24,0.237,0.003,0,0,0,0,v
2017-06-02 03:30,0.239,0.003,0,0,0,0,v
2017-06-02 03:36,0.236,0.004,0,0,0,0,v
2017-06-02 03:42,0.233,0.005,0,0,0,0,v
2017-06-02 03:48,0.232,0.003,0,0,0,0,v
2017-06-02 03:54,0.230,0.004,0,0,0,0,v
2017-06-02 04:00,0.230,0.005,0,0,0,0,v
2017-06-02 04:06,0.233,0.004,0,0,0,0,v
2017-06-02 04:12,0.237,0.003,0,0,0,0,v
2017-06-02 04:18,0.242,0.003,0,0,0,0,v
2017-06-02 04:24,0.248,0.004,0,0,0,0,v
2017-06-02 04:30,0.252,0.005,0,0,0,0,v
2017-06-02 04:36,0.257,0.004,0,0,0,0,v
2017-06-02 04:42,0.263,0.003,0,0,0,0,v
2017-06-02 04:48,0.271,0.003,0,0,0,0,v
2017-06-02 04:54,0.275,0.003,0,0,0,0,v
2017-06-02 05:00,0.280,0.003,0,0,0,0,v
2017-06-02 05:06,0.284,0.005,0,0,0,0,v
2017-06-02 05:12,0.292,0.005,0,0,0,0,v
2017-06-02 05:18,0.302,0.005,0,0,0,0,v
2017-06-02 05:24,0.314,0.004,0,0,0,0,v
2017-06-02 05:30,0.321,0.005,0,0,0,0,v
2017-06-02 05:36,0.329,0.004,0,0,0,0,v
2017-06-02 05:42,0.335,0.006,0,0,0,0,v
2017-06-02 05:48,0.343,0.005,0,0,0,0,v
2017-06-02 05:54,0.353,0.005,0,0,0,0,v
2017-06-02 06:00,0.362,0.006,0,0,0,0,v
2017-06-02 06:06,0.375,0.005,0,0,0,0,v
2017-06-02 06:12,0.384,0.005,0,0,0,0,v
2017-06-02 06:18,0.393,0.005,0,0,0,0,v
2017-06-02 06:24,0.404,0.005,0,0,0,0,v
2017-06-02 06:30,0.412,0.005,0,0,0,0,v
2017-06-02 06:36,0.417,0.005,0,0,0,0,v
2017-06-02 06:42,0.423,0.005,0,0,0,0,v
2017-06-02 06:48,0.431,0.006,0,0,0,0,v
2017-06-02 06:54,0.440,0.005,0,0,0,0,v
2017-06-02 07:00,0.449,0.005,0,0,0,0,v
2017-06-02 07:06,0.457,0.005,0,0,0,0,v
2017-06-02 07:12,0.464,0.006,0,0,0,0,v
2017-06-02 07:18,0.470,0.005,0,0,0,0,v
2017-06-02 07:24,0.479,0.005,0,0,0,0,v
2017-06-02 07:30,0.485,0.006,0,0,0,0,v
2017-06-02 07:36,0.491,0.005,0,0,0,0,v
2017-06-02 07:42,0.498,0.006,0,0,0,0,v
2017-06-02 07:48,0.504,0.007,0,0,0,0,v
2017-06-02 07:54,0.512,0.005,0,0,0,0,v
2017-06-02 08:00,0.519,0.005,0,0,0,0,v
2017-06-02 08:06,0.527,0.004,0,0,0,0,v
2017-06-02 08:12,0.533,0.004,0,0,0,0,v
2017-06-02 08:18,0.540,0.003,0,0,0,0,v
2017-06-02 08:24,0.546,0.003,0,0,0,0,v
2017-06-02 08:30,0.550,0.004,0,0,0,0,v
2017-06-02 08:36,0.555,0.003,0,0,0,0,v
2017-06-02 08:42,0.561,0.005,0,0,0,0,v
2017-06-02 08:48,0.564,0.005,0,0,0,0,v
2017-06-02 08:54,0.568,0.005,0,0,0,0,v
2017-06-02 09:00,0.570,0.005,0,0,0,0,v
2017-06-02 09:06,0.573,0.004,0,0,0,0,v
2017-06-02 09:12,0.575,0.004,0,0,0,0,v
2017-06-02 09:18,0.577,0.004,0,0,0,0,v
2017-06-02 09:24,0.577,0.005,0,0,0,0,v
2017-06-02 09:30,0.578,0.005,0,0,0,0,v
2017-06-02 09:36,0.578,0.005,0,0,0,0,v
2017-06-02 09:42,0.578,0.004,0,0,0,0,v
2017-06-02 09:48,0.578,0.005,0,0,0,0,v
2017-06-02 09:54,0.579,0.006,0,0,0,0,v
2017-06-02 10:00,0.579,0.003,0,0,0,0,v
2017-06-02 10:06,0.575,0.006,0,0,0,0,v
2017-06-02 10:12,0.575,0.005,0,0,0,0,v
2017-06-02 10:18,0.573,0.006,0,0,0,0,v
2017-06-02 10:24,0.568,0.005,0,0,0,0,v
2017-06-02 10:30,0.566,0.004,0,0,0,0,v
2017-06-02 10:36,0.561,0.005,0,0,0,0,v
2017-06-02 10:42,0.556,0.004,0,0,0,0,v
2017-06-02 10:48,0.551,0.004,0,0,0,0,v
2017-06-02 10:54,0.546,0.003,0,0,0,0,v
2017-06-02 11:00,0.539,0.004,0,0,0,0,v
2017-06-02 11:06,0.534,0.005,0,0,0,0,v
2017-06-02 11:12,0.527,0.005,0,0,0,0,v
2017-06-02 11:18,0.519,0.004,0,0,0,0,v
2017-06-02 11:24,0.513,0.004,0,0,0,0,v
2017-06-02 11:30,0.505,0.006,0,0,0,0,v
2017-06-02 11:36,0.494,0.006,0,0,0,0,v
2017-06-02 11:42,0.488,0.004,0,0,0,0,v
2017-06-02 11:48,0.476,0.007,0,0,0,0,v
2017-06-02 11:54,0.467,0.005,0,0,0,0,v
2017-06-02 12:00,0.458,0.006,0,0,0,0,v
2017-06-02 12:06,0.454,0.007,0,0,0,0,v
2017-06-02 12:12,0.444,0.010,0,0,0,0,v
2017-06-02 12:18,0.431,0.010,0,0,0,0,v
2017-06-02 12:24,0.425,0.005,0,0,0,0,v
2017-06-02 12:30,0.415,0.007,0,0,0,0,v
2017-06-02 12:36,0.403,0.007,0,0,0,0,v
2017-06-02 12:42,0.397,0.010,0,0,0,0,v
2017-06-02 12:48,0.384,0.008,0,0,0,0,v
2017-06-02 12:54,0.375,0.009,0,0,0,0,v
2017-06-02 13:00,0.366,0.009,0,0,0,0,v
2017-06-02 13:06,0.352,0.008,0,0,0,0,v
2017-06-02 13:12,0.347,0.008,0,0,0,0,v
2017-06-02 13:18,0.338,0.008,0,0,0,0,v
2017-06-02 13:24,0.328,0.009,0,0,0,0,v
2017-06-02 13:30,0.320,0.009,0,0,0,0,v
2017-06-02 13:36,0.310,0.009,0,0,0,0,v
2017-06-02 13:42,0.302,0.006,0,0,0,0,v
2017-06-02 13:48,0.294,0.007,0,0,0,0,v
2017-06-02 13:54,0.286,0.007,0,0,0,0,v
2017-06-02 14:00,0.276,0.008,0,0,0,0,v
2017-06-02 14:06,0.269,0.009,0,0,0,0,v
2017-06-02 14:12,0.262,0.009,0,0,0,0,v
2017-06-02 14:18,0.251,0.012,0,0,0,0,v
2017-06-02 14:24,0.244,0.010,0,0,0,0,v
2017-06-02 14:30,0.236,0.009,0,0,0,0,v
2017-06-02 14:36,0.231,0.010,0,0,0,0,v
2017-06-02 14:42,0.224,0.007,0,0,0,0,v
2017-06-02 14:48,0.221,0.010,0,0,0,0,v
2017-06-02 14:54,0.214,0.008,0,0,0,0,v
2017-06-02 15:00,0.207,0.009,0,0,0,0,v
2017-06-02 15:06,0.200,0.009,0,0,0,0,v
2017-06-02 15:12,0.197,0.007,0,0,0,0,v
2017-06-02 15:18,0.193,0.008,0,0,0,0,v
2017-06-02 15:24,0.191,0.008,0,0,0,0,v
2017-06-02 15:30,0.186,0.008,0,0,0,0,v
2017-06-02 15:36,0.183,0.008,0,0,0,0,v
2017-06-02 15:42,0.179,0.009,0,0,0,0,v
2017-06-02 15:48,0.180,0.007,0,0,0,0,v
2017-06-02 15:54,0.179,0.009,0,0,0,0,v
2017-06-02 16:00,0.177,0.012,0,0,0,0,v
2017-06-02 16:06,0.175,0.008,0,0,0,0,v
2017-06-02 16:12,0.177,0.010,0,0,0,0,v
2017-06-02 16:18,0.181,0.010,0,0,0,0,v
2017-06-02 16:24,0.181,0.011,0,0,0,0,v
2017-06-02 16:30,0.186,0.008,0,0,0,0,v
2017-06-02 16:36,0.189,0.007,0,0,0,0,v
2017-06-02 16:42,0.196,0.008,0,0,0,0,v
2017-06-02 16:48,0.195,0.009,0,0,0,0,v
2017-06-02 16:54,0.196,0.010,0,0,0,0,v
2017-06-02 17:00,0.202,0.010,0,0,0,0,v
2017-06-02 17:06,0.211,0.011,0,0,0,0,v
2017-06-02 17:12,0.215,0.009,0,0,0,0,v
2017-06-02 17:18,0.223,0.010,0,0,0,0,v
2017-06-02 17:24,0.232,0.009,0,0,0,0,v
2017-06-02 17:30,0.237,0.006,0,0,0,0,v
2017-06-02 17:36,0.246,0.009,0,0,0,0,v
2017-06-02 17:42,0.253,0.008,0,0,0,0,v
2017-06-02 17:48,0.263,0.008,0,0,0,0,v
2017-06-02 17:54,0.272,0.009,0,0,0,0,v
2017-06-02 18:00,0.281,0.010,0,0,0,0,v
2017-06-02 18:06,0.290,0.009,0,0,0,0,v
2017-06-02 18:12,0.295,0.009,0,0,0,0,v
2017-06-02 18:18,0.306,0.008,0,0,0,0,v
2017-06-02 18:24,0.312,0.012,0,0,0,0,v
2017-06-02 18:30,0.326,0.008,0,0,0,0,v
2017-06-02 18:36,0.338,0.010,0,0,0,0,v
2017-06-02 18:42,0.350,0.009,0,0,0,0,v
2017-06-02 18:48,0.362,0.007,0,0,0,0,v
2017-06-02 18:54,0.371,0.006,0,0,0,0,v
2017-06-02 19:00,0.380,0.007,0,0,0,0,v
2017-06-02 19:06,0.388,0.006,0,0,0,0,v
2017-06-02 19:12,0.400,0.007,0,0,0,0,v
2017-06-02 19:18,0.408,0.009,0,0,0,0,v
2017-06-02 19:24,0.422,0.007,0,0,0,0,v
2017-06-02 19:30,0.430,0.006,0,0,0,0,v
2017-06-02 19:36,0.438,0.008,0,0,0,0,v
2017-06-02 19:42,0.446,0.007,0,0,0,0,v
2017-06-02 19:48,0.458,0.007,0,0,0,0,v
2017-06-02 19:54,0.465,0.008,0,0,0,0,v
2017-06-02 20:00,0.476,0.008,0,0,0,0,v
2017-06-02 20:06,0.487,0.007,0,0,0,0,v
2017-06-02 20:12,0.497,0.007,0,0,0,0,v
2017-06-02 20:18,0.504,0.005,0,0,0,0,v
2017-06-02 20:24,0.511,0.009,0,0,0,0,v
2017-06-02 20:30,0.519,0.006,0,0,0,0,v
2017-06-02 20:36,0.526,0.006,0,0,0,0,v
2017-06-02 20:42,0.532,0.006,0,0,0,0,v
2017-06-02 20:48,0.536,0.005,0,0,0,0,v
2017-06-02 20:54,0.540,0.006,0,0,0,0,v
2017-06-02 21:00,0.541,0.005,0,0,0,0,v
2017-06-02 21:06,0.545,0.006,0,0,0,0,v
2017-06-02 21:12,0.548,0.005,0,0,0,0,v
2017-06-02 21:18,0.552,0.005,0,0,0,0,v
2017-06-02 21:24,0.557,0.007,0,0,0,0,v
2017-06-02 21:30,0.564,0.005,0,0,0,0,v
2017-06-02 21:36,0.571,0.003,0,0,0,0,v
2017-06-02 21:42,0.573,0.003,0,0,0,0,v
2017-06-02 21:48,0.575,0.004,0,0,0,0,v
2017-06-02 21:54,0.577,0.002,0,0,0,0,v
2017-06-02 22:00,0.579,0.002,0,0,0,0,v
2017-06-02 22:06,0.578,0.003,0,0,0,0,v
2017-06-02 22:12,0.581,0.003,0,0,0,0,v
2017-06-02 22:18,0.581,0.005,0,0,0,0,v
2017-06-02 22:24,0.580,0.003,0,0,0,0,v
2017-06-02 22:30,0.578,0.003,0,0,0,0,v
2017-06-02 22:36,0.576,0.003,0,0,0,0,v
2017-06-02 22:42,0.573,0.003,0,0,0,0,v
2017-06-02 22:48,0.572,0.002,0,0,0,0,v
2017-06-02 22:54,0.571,0.002,0,0,0,0,v
2017-06-02 23:00,0.569,0.003,0,0,0,0,v
2017-06-02 23:06,0.566,0.003,0,0,0,0,v
2017-06-02 23:12,0.564,0.003,0,0,0,0,v
2017-06-02 23:18,0.558,0.003,0,0,0,0,v
2017-06-02 23:24,0.553,0.002,0,0,0,0,v
2017-06-02 23:30,0.549,0.003,0,0,0,0,v
2017-06-02 23:36,0.544,0.003,0,0,0,0,v
2017-06-02 23:42,0.539,0.002,0,0,0,0,v
2017-06-02 23:48,0.533,0.003,0,0,0,0,v
2017-06-02 23:54,0.527,0.004,0,0,0,0,v
