Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-01-01 05:00,0.267,0.009,0,0,0,0,v
2017-01-01 05:06,0.258,0.009,0,0,0,0,v
2017-01-01 05:12,0.252,0.009,0,0,0,0,v
2017-01-01 05:18,0.249,0.006,0,0,0,0,v
2017-01-01 05:24,0.244,0.007,0,0,0,0,v
2017-01-01 05:30,0.238,0.008,0,0,0,0,v
2017-01-01 05:36,0.227,0.008,0,0,0,0,v
2017-01-01 05:42,0.220,0.007,0,0,0,0,v
2017-01-01 05:48,0.210,0.007,0,0,0,0,v
2017-01-01 05:54,0.201,0.006,0,0,0,0,v
2017-01-01 06:00,0.191,0.008,0,0,0,0,v
2017-01-01 06:06,0.184,0.007,0,0,0,0,v
2017-01-01 06:12,0.176,0.007,0,0,0,0,v
2017-01-01 06:18,0.168,0.007,0,0,0,0,v
2017-01-01 06:24,0.160,0.007,0,0,0,0,v
2017-01-01 06:30,0.153,0.007,0,0,0,0,v
2017-01-01 06:36,0.142,0.006,0,0,0,0,v
2017-01-01 06:42,0.137,0.005,0,0,0,0,v
2017-01-01 06:48,0.130,0.004,0,0,0,0,v
2017-01-01 06:54,0.121,0.004,0,0,0,0,v
2017-01-01 07:00,0.112,0.004,0,0,0,0,v
2017-01-01 07:06,0.100,0.005,0,0,0,0,v
2017-01-01 07:12,0.092,0.004,0,0,0,0,v
2017-01-01 07:18,0.083,0.003,0,0,0,0,v
2017-01-01 07:24,0.076,0.004,0,0,0,0,v
2017-01-01 07:30,0.066,0.004,0,0,0,0,v
2017-01-01 07:36,0.058,0.004,0,0,0,0,v
2017-01-01 07:42,0.048,0.003,0,0,0,0,v
2017-01-01 07:48,0.038,0.003,0,0,0,0,v
2017-01-01 07:54,0.030,0.004,0,0,0,0,v
2017-01-01 08:00,0.019,0.003,0,0,0,0,v
2017-01-01 08:06,0.013,0.004,0,0,0,0,v
2017-01-01 08:12,0.006,0.003,0,0,0,0,v
2017-01-01 08:18,-0.002,0.004,0,0,0,0,v
2017-01-01 08:24,-0.011,0.004,0,0,0,0,v
2017-01-01 08:30,-0.022,0.003,0,0,0,0,v
2017-01-01 08:36,-0.031,0.002,0,0,0,0,v
2017-01-01 08:42,-0.037,0.003,0,0,0,0,v
2017-01-01 08:48,-0.047,0.004,0,0,0,0,v
2017-01-01 08:54,-0.052,0.002,0,0,0,0,v
2017-01-01 09:00,-0.055,0.003,0,0,0,0,v
2017-01-01 09:06,-0.063,0.004,0,0,0,0,v
2017-01-01 09:12,-0.072,0.005,0,0,0,0,v
2017-01-01 09:18,-0.082,0.004,0,0,0,0,v
2017-01-01 09:24,-0.087,0.004,0,0,0,0,v
2017-01-01 09:30,-0.092,0.003,0,0,0,0,v
2017-01-01 09:36,-0.094,0.003,0,0,0,0,v
2017-01-01 09:42,-0.100,0.005,0,0,0,0,v
2017-01-01 09:48,-0.103,0.003,0,0,0,0,v
2017-01-01 09:54,-0.106,0.002,0,0,0,0,v
2017-01-01 10:00,-0.109,0.002,0,0,0,0,v
2017-01-01 10:06,-0.110,0.002,0,0,0,0,v
2017-01-01 10:12,-0.112,0.002,0,0,0,0,v
2017-01-01 10:18,-0.115,0.002,0,0,0,0,v
2017-01-01 10:24,-0.117,0.002,0,0,0,0,v
2017-01-01 10:30,-0.119,0.002,0,0,0,0,v
2017-01-01 10:36,-0.118,0.002,0,0,0,0,v
2017-01-01 10:42,-0.119,0.002,0,0,0,0,v
2017-01-01 10:48,-0.119,0.001,0,0,0,0,v
2017-01-01 10:54,-0.120,0.002,0,0,0,0,v
2017-01-01 11:00,-0.119,0.005,0,0,0,0,v
2017-01-01 11:06,-0.114,0.003,0,0,0,0,v
2017-01-01 11:12,-0.109,0.002,0,0,0,0,v
2017-01-01 11:18,-0.104,0.004,0,0,0,0,v
2017-01-01 11:24,-0.102,0.009,0,0,0,0,v
2017-01-01 11:30,-0.093,0.005,0,0,0,0,v
2017-01-01 11:36,-0.085,0.004,0,0,0,0,v
2017-01-01 11:42,-0.076,0.004,0,0,0,0,v
2017-01-01 11:48,-0.067,0.005,0,0,0,0,v
2017-01-01 11:54,-0.057,0.003,0,0,0,0,v
2017-01-01 12:00,-0.050,0.005,0,0,0,0,v
2017-01-01 12:06,-0.043,0.004,0,0,0,0,v
2017-01-01 12:12,-0.033,0.006,0,0,0,0,v
2017-01-01 12:18,-0.020,0.004,0,0,0,0,v
2017-01-01 12:24,-0.008,0.004,0,0,0,0,v
2017-01-01 12:30,0.002,0.003,0,0,0,0,v
2017-01-01 12:36,0.010,0.003,0,0,0,0,v
2017-01-01 12:42,0.019,0.003,0,0,0,0,v
2017-01-01 12:48,0.026,0.005,0,0,0,0,v
2017-01-01 12:54,0.035,0.005,0,0,0,0,v
2017-01-01 13:00,0.041,0.005,0,0,0,0,v
2017-01-01 13:06,0.048,0.007,0,0,0,0,v
2017-01-01 13:12,0.056,0.010,0,0,0,0,v
2017-01-01 13:18,0.060,0.012,0,0,0,0,v
2017-01-01 13:24,0.069,0.013,0,0,0,0,v
2017-01-01 13:30,0.077,0.012,0,0,0,0,v
2017-01-01 13:36,0.087,0.012,0,0,0,0,v
2017-01-01 13:42,0.095,0.012,0,0,0,0,v
2017-01-01 13:48,0.097,0.010,0,0,0,0,v
2017-01-01 13:54,0.107,0.010,0,0,0,0,v
2017-01-01 14:00,0.112,0.011,0,0,0,0,v
2017-01-01 14:06,0.119,0.011,0,0,0,0,v
2017-01-01 14:12,0.126,0.008,0,0,0,0,v
2017-01-01 14:18,0.134,0.010,0,0,0,0,v
2017-01-01 14:24,0.138,0.009,0,0,0,0,v
2017-01-01 14:30,0.150,0.010,0,0,0,0,v
2017-01-01 14:36,0.157,0.011,0,0,0,0,v
2017-01-01 14:42,0.163,0.011,0,0,0,0,v
2017-01-01 14:48,0.171,0.009,0,0,0,0,v
2017-01-01 14:54,0.177,0.007,0,0,0,0,v
2017-01-01 15:00,0.181,0.009,0,0,0,0,v
2017-01-01 15:06,0.187,0.009,0,0,0,0,v
2017-01-01 15:12,0.191,0.011,0,0,0,0,v
2017-01-01 15:18,0.197,0.010,0,0,0,0,v
2017-01-01 15:24,0.198,0.010,0,0,0,0,v
2017-01-01 15:30,0.206,0.007,0,0,0,0,v
2017-01-01 15:36,0.205,0.009,0,0,0,0,v
2017-01-01 15:42,0.211,0.007,0,0,0,0,v
2017-01-01 15:48,0.213,0.007,0,0,0,0,v
2017-01-01 15:54,0.218,0.005,0,0,0,0,v
2017-01-01 16:00,0.221,0.004,0,0,0,0,v
2017-01-01 16:06,0.221,0.004,0,0,0,0,v
2017-01-01 16:12,0.221,0.004,0,0,0,0,v
2017-01-01 16:18,0.222,0.003,0,0,0,0,v
2017-01-01 16:24,0.221,0.004,0,0,0,0,v
2017-01-01 16:30,0.217,0.005,0,0,0,0,v
2017-01-01 16:36,0.217,0.003,0,0,0,0,v
2017-01-01 16:42,0.217,0.004,0,0,0,0,v
2017-01-01 16:48,0.214,0.003,0,0,0,0,v
2017-01-01 16:54,0.209,0.003,0,0,0,0,v
2017-01-01 17:00,0.207,0.002,0,0,0,0,v
2017-01-01 17:06,0.204,0.003,0,0,0,0,v
2017-01-01 17:12,0.198,0.002,0,0,0,0,v
2017-01-01 17:18,0.195,0.002,0,0,0,0,v
2017-01-01 17:24,0.190,0.003,0,0,0,0,v
2017-01-01 17:30,0.184,0.003,0,0,0,0,v
2017-01-01 17:36,0.176,0.003,0,0,0,0,v
2017-01-01 17:42,0.169,0.004,0,0,0,0,v
2017-01-01 17:48,0.165,0.003,0,0,0,0,v
2017-01-01 17:54,0.156,0.002,0,0,0,0,v
2017-01-01 18:00,0.151,0.004,0,0,0,0,v
2017-01-01 18:06,0.142,0.004,0,0,0,0,v
2017-01-01 18:12,0.132,0.003,0,0,0,0,v
2017-01-01 18:18,0.126,0.003,0,0,0,0,v
2017-01-01 18:24,0.119,0.002,0,0,0,0,v
2017-01-01 18:30,0.111,0.003,0,0,0,0,v
2017-01-01 18:36,0.103,0.003,0,0,0,0,v
2017-01-01 18:42,0.093,0.003,0,0,0,0,v
2017-01-01 18:48,0.086,0.003,0,0,0,0,v
2017-01-01 18:54,0.079,0.003,0,0,0,0,v
2017-01-01 19:00,0.073,0.003,0,0,0,0,v
2017-01-01 19:06,0.064,0.003,0,0,0,0,v
2017-01-01 19:12,0.057,0.003,0,0,0,0,v
2017-01-01 19:18,0.049,0.002,0,0,0,0,v
2017-01-01 19:24,0.044,0.002,0,0,0,0,v
2017-01-01 19:30,0.038,0.002,0,0,0,0,v
2017-01-01 19:36,0.031,0.003,0,0,0,0,v
2017-01-01 19:42,0.024,0.004,0,0,0,0,v
2017-01-01 19:48,0.015,0.002,0,0,0,0,v
2017-01-01 19:54,0.007,0.003,0,0,0,0,v
2017-01-01 20:00,-0.000,0.002,0,0,0,0,v
2017-01-01 20:06,-0.006,0.003,0,0,0,0,v
2017-01-01 20:12,-0.013,0.003,0,0,0,0,v
2017-01-01 20:18,-0.018,0.003,0,0,0,0,v
2017-01-01 20:24,-0.022,0.002,0,0,0,0,v
2017-01-01 20:30,-0.027,0.002,0,0,0,0,v
2017-01-01 20:36,-0.035,0.002,0,0,0,0,v
2017-01-01 20:42,-0.042,0.003,0,0,0,0,v
2017-01-01 20:48,-0.048,0.002,0,0,0,0,v
2017-01-01 20:54,-0.050,0.002,0,0,0,0,v
2017-01-01 21:00,-0.055,0.002,0,0,0,0,v
2017-01-01 21:06,-0.058,0.002,0,0,0,0,v
2017-01-01 21:12,-0.061,0.003,0,0,0,0,v
2017-01-01 21:18,-0.064,0.003,0,0,0,0,v
2017-01-01 21:24,-0.071,0.003,0,0,0,0,v
2017-01-01 21:30,-0.076,0.002,0,0,0,0,v
2017-01-01 21:36,-0.080,0.004,0,0,0,0,v
2017-01-01 21:42,-0.093,0.006,0,0,0,0,v
2017-01-01 21:48,-0.098,0.006,0,0,0,0,v
2017-01-01 21:54,-0.102,0.007,0,0,0,0,v
2017-01-01 22:00,-0.106,0.007,0,0,0,0,v
2017-01-01 22:06,-0.111,0.009,0,0,0,0,v
2017-01-01 22:12,-0.113,0.009,0,0,0,0,v
2017-01-01 22:18,-0.117,0.010,0,0,0,0,v
2017-01-01 22:24,-0.121,0.012,0,0,0,0,v
2017-01-01 22:30,-0.124,0.012,0,0,0,0,v
2017-01-01 22:36,-0.128,0.012,0,0,0,0,v
2017-01-01 22:42,-0.127,0.010,0,0,0,0,v
2017-01-01 22:48,-0.128,0.007,0,0,0,0,v
2017-01-01 22:54,-0.126,0.008,0,0,0,0,v
2017-01-01 23:00,-0.121,0.005,0,0,0,0,v
2017-01-01 23:06,-0.120,0.007,0,0,0,0,v
2017-01-01 23:12,-0.114,0.005,0,0,0,0,v
2017-01-01 23:18,-0.111,0.006,0,0,0,0,v
2017-01-01 23:24,-0.106,0.006,0,0,0,0,v
2017-01-01 23:30,-0.103,0.004,0,0,0,0,v
2017-01-01 23:36,-0.098,0.005,0,0,0,0,v
2017-01-01 23:42,-0.092,0.005,0,0,0,0,v
2017-01-01 23:48,-0.090,0.007,0,0,0,0,v
2017-01-01 23:54,-0.081,0.006,0,0,0,0,v
2017-01-02 00:00,-0.074,0.005,0,0,0,0,v
2017-01-02 00:06,-0.065,0.008,0,0,0,0,v
2017-01-02 00:12,-0.057,0.007,0,0,0,0,v
2017-01-02 00:18,-0.052,0.006,0,0,0,0,v
2017-01-02 00:24,-0.041,0.006,0,0,0,0,v
2017-01-02 00:30,-0.029,0.008,0,0,0,0,v
2017-01-02 00:36,-0.020,0.004,0,0,0,0,v
2017-01-02 00:42,-0.012,0.005,0,0,0,0,v
2017-01-02 00:48,-0.008,0.007,0,0,0,0,v
2017-01-02 00:54,0.001,0.007,0,0,0,0,v
2017-01-02 01:00,0.011,0.007,0,0,0,0,v
2017-01-02 01:06,0.024,0.011,0,0,0,0,v
2017-01-02 01:12,0.039,0.009,0,0,0,0,v
2017-01-02 01:18,0.048,0.008,0,0,0,0,v
2017-01-02 01:24,0.057,0.010,0,0,0,0,v
2017-01-02 01:30,0.064,0.014,0,0,0,0,v
2017-01-02 01:36,0.074,0.015,0,0,0,0,v
2017-01-02 01:42,0.084,0.011,0,0,0,0,v
2017-01-02 01:48,0.097,0.015,0,0,0,0,v
2017-01-02 01:54,0.102,0.011,0,0,0,0,v
2017-01-02 02:00,0.106,0.012,0,0,0,0,v
2017-01-02 02:06,0.119,0.015,0,0,0,0,v
2017-01-02 02:12,0.128,0.012,0,0,0,0,v
2017-01-02 02:18,0.135,0.012,0,0,0,0,v
2017-01-02 02:24,0.139,0.013,0,0,0,0,v
2017-01-02 02:30,0.148,0.012,0,0,0,0,v
2017-01-02 02:36,0.157,0.013,0,0,0,0,v
2017-01-02 02:42,0.162,0.013,0,0,0,0,v
2017-01-02 02:48,0.171,0.014,0,0,0,0,v
2017-01-02 02:54,0.173,0.012,0,0,0,0,v
2017-01-02 03:00,0.183,0.012,0,0,0,0,v
2017-01-02 03:06,0.189,0.014,0,0,0,0,v
2017-01-02 03:12,0.198,0.014,0,0,0,0,v
2017-01-02 03:18,0.202,0.013,0,0,0,0,v
2017-01-02 03:24,0.209,0.012,0,0,0,0,v
2017-01-02 03:30,0.215,0.011,0,0,0,0,v
2017-01-02 03:36,0.219,0.015,0,0,0,0,v
2017-01-02 03:42,0.221,0.014,0,0,0,0,v
2017-01-02 03:48,0.226,0.013,0,0,0,0,v
2017-01-02 03:54,0.230,0.011,0,0,0,0,v
2017-01-02 04:00,0.241,0.012,0,0,0,0,v
2017-01-02 04:06,0.240,0.011,0,0,0,0,v
2017-01-02 04:12,0.243,0.013,0,0,0,0,v
2017-01-02 04:18,0.244,0.012,0,0,0,0,v
2017-01-02 04:24,0.252,0.011,0,0,0,0,v
2017-01-02 04:30,0.252,0.011,0,0,0,0,v
2017-01-02 04:36,0.255,0.010,0,0,0,0,v
2017-01-02 04:42,0.252,0.009,0,0,0,0,v
2017-01-02 04:48,0.258,0.007,0,0,0,0,v
2017-01-02 04:54,0.260,0.008,0,0,0,0,v
2017-01-02 05:00,0.257,0.007,0,0,0,0,v
2017-01-02 05:06,0.256,0.006,0,0,0,0,v
2017-01-02 05:12,0.250,0.007,0,0,0,0,v
2017-01-02 05:18,0.245,0.005,0,0,0,0,v
2017-01-02 05:24,0.244,0.005,0,0,0,0,v
2017-01-02 05:30,0.244,0.006,0,0,0,0,v
2017-01-02 05:36,0.240,0.007,0,0,0,0,v
2017-01-02 05:42,0.236,0.007,0,0,0,0,v
2017-01-02 05:48,0.228,0.012,0,0,0,0,v
2017-01-02 05:54,0.225,0.010,0,0,0,0,v
2017-01-02 06:00,0.222,0.009,0,0,0,0,v
2017-01-02 06:06,0.216,0.009,0,0,0,0,v
2017-01-02 06:12,0.208,0.012,0,0,0,0,v
2017-01-02 06:18,0.205,0.010,0,0,0,0,v
2017-01-02 06:24,0.201,0.012,0,0,0,0,v
2017-01-02 06:30,0.193,0.013,0,0,0,0,v
2017-01-02 06:36,0.188,0.015,0,0,0,0,v
2017-01-02 06:42,0.181,0.010,0,0,0,0,v
2017-01-02 06:48,0.170,0.013,0,0,0,0,v
2017-01-02 06:54,0.161,0.011,0,0,0,0,v
2017-01-02 07:00,0.150,0.012,0,0,0,0,v
2017-01-02 07:06,0.142,0.010,0,0,0,0,v
2017-01-02 07:12,0.138,0.012,0,0,0,0,v
2017-01-02 07:18,0.130,0.012,0,0,0,0,v
2017-01-02 07:24,0.126,0.011,0,0,0,0,v
2017-01-02 07:30,0.123,0.013,0,0,0,0,v
2017-01-02 07:36,0.112,0.014,0,0,0,0,v
2017-01-02 07:42,0.104,0.013,0,0,0,0,v
2017-01-02 07:48,0.095,0.012,0,0,0,0,v
2017-01-02 07:54,0.096,0.014,0,0,0,0,v
2017-01-02 08:00,0.084,0.014,0,0,0,0,v
2017-01-02 08:06,0.079,0.015,0,0,0,0,v
2017-01-02 08:12,0.070,0.014,0,0,0,0,v
2017-01-02 08:18,0.062,0.015,0,0,0,0,v
2017-01-02 08:24,0.055,0.012,0,0,0,0,v
2017-01-02 08:30,0.048,0.018,0,0,0,0,v
2017-01-02 08:36,0.041,0.013,0,0,0,0,v
2017-01-02 08:42,0.035,0.015,0,0,0,0,v
2017-01-02 08:48,0.028,0.014,0,0,0,0,v
2017-01-02 08:54,0.021,0.012,0,0,0,0,v
2017-01-02 09:00,0.017,0.011,0,0,0,0,v
2017-01-02 09:06,0.009,0.011,0,0,0,0,v
2017-01-02 09:12,0.008,0.012,0,0,0,0,v
2017-01-02 09:18,-0.001,0.012,0,0,0,0,v
2017-01-02 09:24,-0.006,0.011,0,0,0,0,v
2017-01-02 09:30,-0.013,0.013,0,0,0,0,v
2017-01-02 09:36,-0.014,0.011,0,0,0,0,v
2017-01-02 09:42,-0.013,0.011,0,0,0,0,v
2017-01-02 09:48,-0.019,0.011,0,0,0,0,v
2017-01-02 09:54,-0.024,0.012,0,0,0,0,v
2017-01-02 10:00,-0.025,0.014,0,0,0,0,v
2017-01-02 10:06,-0.027,0.012,0,0,0,0,v
2017-01-02 10:12,-0.031,0.010,0,0,0,0,v
2017-01-02 10:18,-0.033,0.013,0,0,0,0,v
2017-01-02 10:24,-0.034,0.013,0,0,0,0,v
2017-01-02 10:30,-0.035,0.013,0,0,0,0,v
2017-01-02 10:36,-0.032,0.010,0,0,0,0,v
2017-01-02 10:42,-0.025,0.011,0,0,0,0,v
2017-01-02 10:48,-0.025,0.012,0,0,0,0,v
2017-01-02 10:54,-0.025,0.012,0,0,0,0,v
2017-01-02 11:00,-0.020,0.013,0,0,0,0,v
2017-01-02 11:06,-0.012,0.013,0,0,0,0,v
2017-01-02 11:12,-0.008,0.013,0,0,0,0,v
2017-01-02 11:18,-0.006,0.009,0,0,0,0,v
2017-01-02 11:24,-0.000,0.009,0,0,0,0,v
2017-01-02 11:30,0.004,0.010,0,0,0,0,v
2017-01-02 11:36,0.010,0.011,0,0,0,0,v
2017-01-02 11:42,0.017,0.011,0,0,0,0,v
2017-01-02 11:48,0.024,0.010,0,0,0,0,v
2017-01-02 11:54,0.029,0.009,0,0,0,0,v
2017-01-02 12:00,0.034,0.009,0,0,0,0,v
2017-01-02 12:06,0.042,0.010,0,0,0,0,v
2017-01-02 12:12,0.049,0.010,0,0,0,0,v
2017-01-02 12:18,0.060,0.007,0,0,0,0,v
2017-01-02 12:24,0.072,0.008,0,0,0,0,v
2017-01-02 12:30,0.084,0.008,0,0,0,0,v
2017-01-02 12:36,0.095,0.010,0,0,0,0,v
2017-01-02 12:42,0.102,0.008,0,0,0,0,v
2017-01-02 12:48,0.112,0.009,0,0,0,0,v
2017-01-02 12:54,0.124,0.008,0,0,0,0,v
2017-01-02 13:00,0.134,0.008,0,0,0,0,v
2017-01-02 13:06,0.144,0.007,0,0,0,0,v
2017-01-02 13:12,0.155,0.009,0,0,0,0,v
2017-01-02 13:18,0.167,0.007,0,0,0,0,v
2017-01-02 13:24,0.180,0.007,0,0,0,0,v
2017-01-02 13:30,0.191,0.007,0,0,0,0,v
2017-01-02 13:36,0.201,0.006,0,0,0,0,v
2017-01-02 13:42,0.211,0.008,0,0,0,0,v
2017-01-02 13:48,0.219,0.007,0,0,0,0,v
2017-01-02 13:54,0.231,0.007,0,0,0,0,v
2017-01-02 14:00,0.240,0.007,0,0,0,0,v
2017-01-02 14:06,0.247,0.007,0,0,0,0,v
2017-01-02 14:12,0.254,0.010,0,0,0,0,v
2017-01-02 14:18,0.265,0.008,0,0,0,0,v
2017-01-02 14:24,0.275,0.008,0,0,0,0,v
2017-01-02 14:30,0.282,0.008,0,0,0,0,v
2017-01-02 14:36,0.293,0.008,0,0,0,0,v
2017-01-02 14:42,0.297,0.010,0,0,0,0,v
2017-01-02 14:48,0.306,0.008,0,0,0,0,v
2017-01-02 14:54,0.315,0.008,0,0,0,0,v
2017-01-02 15:00,0.322,0.007,0,0,0,0,v
2017-01-02 15:06,0.325,0.009,0,0,0,0,v
2017-01-02 15:12,0.332,0.011,0,0,0,0,v
2017-01-02 15:18,0.338,0.008,0,0,0,0,v
2017-01-02 15:24,0.343,0.008,0,0,0,0,v
2017-01-02 15:30,0.348,0.010,0,0,0,0,v
2017-01-02 15:36,0.350,0.008,0,0,0,0,v
2017-01-02 15:42,0.359,0.008,0,0,0,0,v
2017-01-02 15:48,0.365,0.009,0,0,0,0,v
2017-01-02 15:54,0.370,0.008,0,0,0,0,v
2017-01-02 16:00,0.373,0.010,0,0,0,0,v
2017-01-02 16:06,0.378,0.007,0,0,0,0,v
2017-01-02 16:12,0.382,0.010,0,0,0,0,v
2017-01-02 16:18,0.388,0.008,0,0,0,0,v
2017-01-02 16:24,0.390,0.010,0,0,0,0,v
2017-01-02 16:30,0.392,0.008,0,0,0,0,v
2017-01-02 16:36,0.394,0.009,0,0,0,0,v
2017-01-02 16:42,0.394,0.007,0,0,0,0,v
2017-01-02 16:48,0.395,0.007,0,0,0,0,v
2017-01-02 16:54,0.395,0.008,0,0,0,0,v
2017-01-02 17:00,0.395,0.007,0,0,0,0,v
2017-01-02 17:06,0.391,0.008,0,0,0,0,v
2017-01-02 17:12,0.388,0.009,0,0,0,0,v
2017-01-02 17:18,0.388,0.009,0,0,0,0,v
2017-01-02 17:24,0.384,0.009,0,0,0,0,v
2017-01-02 17:30,0.387,0.008,0,0,0,0,v
2017-01-02 17:36,0.379,0.008,0,0,0,0,v
2017-01-02 17:42,0.378,0.009,0,0,0,0,v
2017-01-02 17:48,0.373,0.007,0,0,0,0,v
2017-01-02 17:54,0.371,0.008,0,0,0,0,v
2017-01-02 18:00,0.371,0.008,0,0,0,0,v
2017-01-02 18:06,0.364,0.009,0,0,0,0,v
2017-01-02 18:12,0.361,0.007,0,0,0,0,v
2017-01-02 18:18,0.357,0.009,0,0,0,0,v
2017-01-02 18:24,0.351,0.008,0,0,0,0,v
2017-01-02 18:30,0.343,0.008,0,0,0,0,v
2017-01-02 18:36,0.337,0.008,0,0,0,0,v
2017-01-02 18:42,0.334,0.007,0,0,0,0,v
2017-01-02 18:48,0.326,0.011,0,0,0,0,v
2017-01-02 18:54,0.321,0.010,0,0,0,0,v
2017-01-02 19:00,0.310,0.008,0,0,0,0,v
2017-01-02 19:06,0.304,0.008,0,0,0,0,v
2017-01-02 19:12,0.293,0.009,0,0,0,0,v
2017-01-02 19:18,0.286,0.009,0,0,0,0,v
2017-01-02 19:24,0.276,0.007,0,0,0,0,v
2017-01-02 19:30,0.269,0.009,0,0,0,0,v
2017-01-02 19:36,0.263,0.006,0,0,0,0,v
2017-01-02 19:42,0.254,0.009,0,0,0,0,v
2017-01-02 19:48,0.241,0.010,0,0,0,0,v
2017-01-02 19:54,0.235,0.008,0,0,0,0,v
2017-01-02 20:00,0.228,0.007,0,0,0,0,v
2017-01-02 20:06,0.223,0.008,0,0,0,0,v
2017-01-02 20:12,0.218,0.011,0,0,0,0,v
2017-01-02 20:18,0.208,0.009,0,0,0,0,v
2017-01-02 20:24,0.203,0.009,0,0,0,0,v
2017-01-02 20:30,0.197,0.009,0,0,0,0,v
2017-01-02 20:36,0.193,0.007,0,0,0,0,v
2017-01-02 20:42,0.186,0.008,0,0,0,0,v
2017-01-02 20:48,0.181,0.009,0,0,0,0,v
2017-01-02 20:54,0.173,0.007,0,0,0,0,v
2017-01-02 21:00,0.170,0.008,0,0,0,0,v
2017-01-02 21:06,0.159,0.007,0,0,0,0,v
2017-01-02 21:12,0.155,0.008,0,0,0,0,v
2017-01-02 21:18,0.150,0.010,0,0,0,0,v
2017-01-02 21:24,0.143,0.008,0,0,0,0,v
2017-01-02 21:30,0.136,0.006,0,0,0,0,v
2017-01-02 21:36,0.129,0.007,0,0,0,0,v
2017-01-02 21:42,0.122,0.006,0,0,0,0,v
2017-01-02 21:48,0.115,0.007,0,0,0,0,v
2017-01-02 21:54,0.111,0.006,0,0,0,0,v
2017-01-02 22:00,0.107,0.005,0,0,0,0,v
2017-01-02 22:06,0.103,0.005,0,0,0,0,v
2017-01-02 22:12,0.099,0.006,0,0,0,0,v
2017-01-02 22:18,0.096,0.006,0,0,0,0,v
2017-01-02 22:24,0.090,0.005,0,0,0,0,v
2017-01-02 22:30,0.086,0.005,0,0,0,0,v
2017-01-02 22:36,0.086,0.006,0,0,0,0,v
2017-01-02 22:42,0.085,0.007,0,0,0,0,v
2017-01-02 22:48,0.083,0.007,0,0,0,0,v
2017-01-02 22:54,0.084,0.007,0,0,0,0,v
2017-01-02 23:00,0.083,0.006,0,0,0,0,v
2017-01-02 23:06,0.083,0.006,0,0,0,0,v
2017-01-02 23:12,0.082,0.006,0,0,0,0,v
2017-01-02 23:18,0.077,0.006,0,0,0,0,v
2017-01-02 23:24,0.081,0.008,0,0,0,0,v
2017-01-02 23:30,0.081,0.006,0,0,0,0,v
