Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-09-01 23:54,0.716,0.012,0,0,0,0,v
2017-09-02 00:00,0.721,0.012,0,0,0,0,v
2017-09-02 00:06,0.721,0.010,0,0,0,0,v
2017-09-02 00:12,0.722,0.011,0,0,0,0,v
2017-09-02 00:18,0.721,0.012,0,0,0,0,v
2017-09-02 00:24,0.726,0.011,0,0,0,0,v
2017-09-02 00:30,0.724,0.011,0,0,0,0,v
2017-09-02 00:36,0.723,0.012,0,0,0,0,v
2017-09-02 00:42,0.720,0.013,0,0,0,0,v
2017-09-02 00:48,0.716,0.012,0,0,0,0,v
2017-09-02 00:54,0.718,0.014,0,0,0,0,v
2017-09-02 01:00,0.713,0.013,0,0,0,0,v
2017-09-02 01:06,0.715,0.013,0,0,0,0,v
2017-09-02 01:12,0.707,0.013,0,0,0,0,v
2017-09-02 01:18,0.708,0.014,0,0,0,0,v
2017-09-02 01:24,0.711,0.014,0,0,0,0,v
2017-09-02 01:30,0.709,0.014,0,0,0,0,v
2017-09-02 01:36,0.708,0.013,0,0,0,0,v
2017-09-02 01:42,0.707,0.013,0,0,0,0,v
2017-09-02 01:48,0.705,0.012,0,0,0,0,v
2017-09-02 01:54,0.702,0.012,0,0,0,0,v
2017-09-02 02:00,0.698,0.013,0,0,0,0,v
2017-09-02 02:06,0.697,0.016,0,0,0,0,v
2017-09-02 02:12,0.692,0.016,0,0,0,0,v
2017-09-02 02:18,0.689,0.015,0,0,0,0,v
2017-09-02 02:24,0.685,0.015,0,0,0,0,v
2017-09-02 02:30,0.680,0.016,0,0,0,0,v
2017-09-02 02:36,0.676,0.016,0,0,0,0,v
2017-09-02 02:42,0.668,0.014,0,0,0,0,v
2017-09-02 02:48,0.674,0.018,0,0,0,0,v
2017-09-02 02:54,0.669,0.016,0,0,0,0,v
2017-09-02 03:00,0.663,0.015,0,0,0,0,v
2017-09-02 03:06,0.663,0.015,0,0,0,0,v
2017-09-02 03:12,0.657,0.015,0,0,0,0,v
2017-09-02 03:18,0.662,0.017,0,0,0,0,v
2017-09-02 03:24,0.653,0.014,0,0,0,0,v
2017-09-02 03:30,0.651,0.015,0,0,0,0,v
2017-09-02 03:36,0.648,0.015,0,0,0,0,v
2017-09-02 03:42,0.641,0.014,0,0,0,0,v
2017-09-02 03:48,0.636,0.015,0,0,0,0,v
2017-09-02 03:54,0.633,0.017,0,0,0,0,v
2017-09-02 04:00,0.626,0.014,0,0,0,0,v
2017-09-02 04:06,0.628,0.014,0,0,0,0,v
2017-09-02 04:12,0.623,0.017,0,0,0,0,v
2017-09-02 04:18,0.624,0.011,0,0,0,0,v
2017-09-02 04:24,0.618,0.014,0,0,0,0,v
2017-09-02 04:30,0.621,0.014,0,0,0,0,v
2017-09-02 04:36,0.618,0.015,0,0,0,0,v
2017-09-02 04:42,0.611,0.014,0,0,0,0,v
2017-09-02 04:48,0.611,0.013,0,0,0,0,v
2017-09-02 04:54,0.607,0.015,0,0,0,0,v
2017-09-02 05:00,0.603,0.017,0,0,0,0,v
2017-09-02 05:06,0.600,0.015,0,0,0,0,v
2017-09-02 05:12,0.593,0.017,0,0,0,0,v
2017-09-02 05:18,0.589,0.018,0,0,0,0,v
2017-09-02 05:24,0.585,0.017,0,0,0,0,v
2017-09-02 05:30,0.585,0.016,0,0,0,0,v
2017-09-02 05:36,0.583,0.015,0,0,0,0,v
2017-09-02 05:42,0.585,0.017,0,0,0,0,v
2017-09-02 05:48,0.583,0.016,0,0,0,0,v
2017-09-02 05:54,0.587,0.015,0,0,0,0,v
2017-09-02 06:00,0.591,0.015,0,0,0,0,v
2017-09-02 06:06,0.591,0.016,0,0,0,0,v
2017-09-02 06:12,0.599,0.015,0,0,0,0,v
2017-09-02 06:18,0.608,0.016,0,0,0,0,v
2017-09-02 06:24,0.616,0.017,0,0,0,0,v
2017-09-02 06:30,0.622,0.016,0,0,0,0,v
2017-09-02 06:36,0.627,0.017,0,0,0,0,v
2017-09-02 06:42,0.621,0.017,0,0,0,0,v
2017-09-02 06:48,0.629,0.018,0,0,0,0,v
2017-09-02 06:54,0.637,0.014,0,0,0,0,v
2017-09-02 07:00,0.642,0.016,0,0,0,0,v
2017-09-02 07:06,0.639,0.019,0,0,0,0,v
2017-09-02 07:12,0.649,0.017,0,0,0,0,v
2017-09-02 07:18,0.650,0.019,0,0,0,0,v
2017-09-02 07:24,0.649,0.019,0,0,0,0,v
2017-09-02 07:30,0.658,0.016,0,0,0,0,v
2017-09-02 07:36,0.663,0.017,0,0,0,0,v
2017-09-02 07:42,0.668,0.018,0,0,0,0,v
2017-09-02 07:48,0.679,0.018,0,0,0,0,v
2017-09-02 07:54,0.687,0.017,0,0,0,0,v
2017-09-02 08:00,0.696,0.019,0,0,0,0,v
2017-09-02 08:06,0.701,0.015,0,0,0,0,v
2017-09-02 08:12,0.709,0.017,0,0,0,0,v
2017-09-02 08:18,0.720,0.016,0,0,0,0,v
2017-09-02 08:24,0.733,0.015,0,0,0,0,v
2017-09-02 08:30,0.737,0.013,0,0,0,0,v
2017-09-02 08:36,0.744,0.015,0,0,0,0,v
2017-09-02 08:42,0.749,0.014,0,0,0,0,v
2017-09-02 08:48,0.757,0.019,0,0,0,0,v
2017-09-02 08:54,0.766,0.016,0,0,0,0,v
2017-09-02 09:00,0.777,0.017,0,0,0,0,v
2017-09-02 09:06,0.781,0.017,0,0,0,0,v
2017-09-02 09:12,0.789,0.014,0,0,0,0,v
2017-09-02 09:18,0.792,0.017,0,0,0,0,v
2017-09-02 09:24,0.798,0.016,0,0,0,0,v
2017-09-02 09:30,0.800,0.015,0,0,0,0,v
2017-09-02 09:36,0.805,0.015,0,0,0,0,v
2017-09-02 09:42,0.811,0.017,0,0,0,0,v
2017-09-02 09:48,0.815,0.011,0,0,0,0,v
2017-09-02 09:54,0.819,0.015,0,0,0,0,v
2017-09-02 10:00,0.825,0.016,0,0,0,0,v
2017-09-02 10:06,0.829,0.014,0,0,0,0,v
2017-09-02 10:12,0.831,0.012,0,0,0,0,v
2017-09-02 10:18,0.845,0.016,0,0,0,0,v
2017-09-02 10:24,0.846,0.013,0,0,0,0,v
2017-09-02 10:30,0.853,0.015,0,0,0,0,v
2017-09-02 10:36,0.860,0.017,0,0,0,0,v
2017-09-02 10:42,0.864,0.014,0,0,0,0,v
2017-09-02 10:48,0.872,0.016,0,0,0,0,v
2017-09-02 10:54,0.872,0.014,0,0,0,0,v
2017-09-02 11:00,0.872,0.012,0,0,0,0,v
2017-09-02 11:06,0.881,0.015,0,0,0,0,v
2017-09-02 11:12,0.880,0.014,0,0,0,0,v
2017-09-02 11:18,0.883,0.012,0,0,0,0,v
2017-09-02 11:24,0.884,0.014,0,0,0,0,v
2017-09-02 11:30,0.882,0.013,0,0,0,0,v
2017-09-02 11:36,0.879,0.014,0,0,0,0,v
2017-09-02 11:42,0.876,0.015,0,0,0,0,v
2017-09-02 11:48,0.873,0.014,0,0,0,0,v
2017-09-02 11:54,0.873,0.012,0,0,0,0,v
2017-09-02 12:00,0.871,0.013,0,0,0,0,v
2017-09-02 12:06,0.873,0.015,0,0,0,0,v
2017-09-02 12:12,0.870,0.012,0,0,0,0,v
2017-09-02 12:18,0.864,0.013,0,0,0,0,v
2017-09-02 12:24,0.868,0.011,0,0,0,0,v
2017-09-02 12:30,0.864,0.011,0,0,0,0,v
2017-09-02 12:36,0.865,0.015,0,0,0,0,v
2017-09-02 12:42,0.864,0.014,0,0,0,0,v
2017-09-02 12:48,0.856,0.013,0,0,0,0,v
2017-09-02 12:54,0.850,0.014,0,0,0,0,v
2017-09-02 13:00,0.852,0.013,0,0,0,0,v
2017-09-02 13:06,0.840,0.014,0,0,0,0,v
2017-09-02 13:12,0.841,0.015,0,0,0,0,v
2017-09-02 13:18,0.833,0.013,0,0,0,0,v
2017-09-02 13:24,0.828,0.013,0,0,0,0,v
2017-09-02 13:30,0.823,0.011,0,0,0,0,v
2017-09-02 13:36,0.812,0.014,0,0,0,0,v
2017-09-02 13:42,0.811,0.011,0,0,0,0,v
2017-09-02 13:48,0.804,0.011,0,0,0,0,v
2017-09-02 13:54,0.796,0.013,0,0,0,0,v
2017-09-02 14:00,0.795,0.012,0,0,0,0,v
2017-09-02 14:06,0.786,0.014,0,0,0,0,v
2017-09-02 14:12,0.778,0.013,0,0,0,0,v
2017-09-02 14:18,0.773,0.015,0,0,0,0,v
2017-09-02 14:24,0.763,0.011,0,0,0,0,v
2017-09-02 14:30,0.754,0.014,0,0,0,0,v
2017-09-02 14:36,0.745,0.014,0,0,0,0,v
2017-09-02 14:42,0.739,0.012,0,0,0,0,v
2017-09-02 14:48,0.734,0.013,0,0,0,0,v
2017-09-02 14:54,0.726,0.016,0,0,0,0,v
2017-09-02 15:00,0.718,0.012,0,0,0,0,v
2017-09-02 15:06,0.706,0.018,0,0,0,0,v
2017-09-02 15:12,0.697,0.013,0,0,0,0,v
2017-09-02 15:18,0.691,0.015,0,0,0,0,v
2017-09-02 15:24,0.684,0.013,0,0,0,0,v
2017-09-02 15:30,0.679,0.014,0,0,0,0,v
2017-09-02 15:36,0.666,0.015,0,0,0,0,v
2017-09-02 15:42,0.656,0.013,0,0,0,0,v
2017-09-02 15:48,0.654,0.015,0,0,0,0,v
2017-09-02 15:54,0.647,0.014,0,0,0,0,v
2017-09-02 16:00,0.636,0.014,0,0,0,0,v
2017-09-02 16:06,0.629,0.015,0,0,0,0,v
2017-09-02 16:12,0.616,0.019,0,0,0,0,v
2017-09-02 16:18,0.614,0.014,0,0,0,0,v
2017-09-02 16:24,0.602,0.013,0,0,0,0,v
2017-09-02 16:30,0.594,0.014,0,0,0,0,v
2017-09-02 16:36,0.584,0.017,0,0,0,0,v
2017-09-02 16:42,0.580,0.015,0,0,0,0,v
2017-09-02 16:48,0.572,0.013,0,0,0,0,v
2017-09-02 16:54,0.567,0.013,0,0,0,0,v
2017-09-02 17:00,0.553,0.015,0,0,0,0,v
2017-09-02 17:06,0.547,0.014,0,0,0,0,v
2017-09-02 17:12,0.541,0.013,0,0,0,0,v
2017-09-02 17:18,0.534,0.013,0,0,0,0,v
2017-09-02 17:24,0.528,0.013,0,0,0,0,v
2017-09-02 17:30,0.525,0.015,0,0,0,0,v
2017-09-02 17:36,0.520,0.012,0,0,0,0,v
2017-09-02 17:42,0.513,0.014,0,0,0,0,v
2017-09-02 17:48,0.516,0.017,0,0,0,0,v
2017-09-02 17:54,0.509,0.011,0,0,0,0,v
2017-09-02 18:00,0.501,0.012,0,0,0,0,v
2017-09-02 18:06,0.493,0.011,0,0,0,0,v
2017-09-02 18:12,0.488,0.012,0,0,0,0,v
2017-09-02 18:18,0.481,0.010,0,0,0,0,v
2017-09-02 18:24,0.480,0.012,0,0,0,0,v
2017-09-02 18:30,0.480,0.010,0,0,0,0,v
2017-09-02 18:36,0.473,0.012,0,0,0,0,v
2017-09-02 18:42,0.473,0.010,0,0,0,0,v
2017-09-02 18:48,0.469,0.013,0,0,0,0,v
2017-09-02 18:54,0.465,0.011,0,0,0,0,v
2017-09-02 19:00,0.469,0.012,0,0,0,0,v
2017-09-02 19:06,0.476,0.011,0,0,0,0,v
2017-09-02 19:12,0.478,0.009,0,0,0,0,v
2017-09-02 19:18,0.482,0.010,0,0,0,0,v
2017-09-02 19:24,0.487,0.008,0,0,0,0,v
2017-09-02 19:30,0.490,0.009,0,0,0,0,v
2017-09-02 19:36,0.500,0.009,0,0,0,0,v
2017-09-02 19:42,0.504,0.008,0,0,0,0,v
2017-09-02 19:48,0.502,0.010,0,0,0,0,v
2017-09-02 19:54,0.506,0.011,0,0,0,0,v
2017-09-02 20:00,0.507,0.009,0,0,0,0,v
2017-09-02 20:06,0.519,0.008,0,0,0,0,v
2017-09-02 20:12,0.521,0.009,0,0,0,0,v
2017-09-02 20:18,0.533,0.009,0,0,0,0,v
2017-09-02 20:24,0.545,0.009,0,0,0,0,v
2017-09-02 20:30,0.564,0.010,0,0,0,0,v
2017-09-02 20:36,0.574,0.007,0,0,0,0,v
2017-09-02 20:42,0.584,0.007,0,0,0,0,v
2017-09-02 20:48,0.588,0.008,0,0,0,0,v
2017-09-02 20:54,0.594,0.008,0,0,0,0,v
2017-09-02 21:00,0.606,0.008,0,0,0,0,v
2017-09-02 21:06,0.614,0.007,0,0,0,0,v
2017-09-02 21:12,0.617,0.007,0,0,0,0,v
2017-09-02 21:18,0.624,0.007,0,0,0,0,v
2017-09-02 21:24,0.628,0.006,0,0,0,0,v
2017-09-02 21:30,0.628,0.006,0,0,0,0,v
2017-09-02 21:36,0.631,0.007,0,0,0,0,v
2017-09-02 21:42,0.637,0.006,0,0,0,0,v
2017-09-02 21:48,0.643,0.007,0,0,0,0,v
2017-09-02 21:54,0.653,0.008,0,0,0,0,v
2017-09-02 22:00,0.664,0.006,0,0,0,0,v
2017-09-02 22:06,0.676,0.006,0,0,0,0,v
2017-09-02 22:12,0.687,0.006,0,0,0,0,v
2017-09-02 22:18,0.695,0.004,0,0,0,0,v
2017-09-02 22:24,0.703,0.005,0,0,0,0,v
2017-09-02 22:30,0.710,0.007,0,0,0,0,v
2017-09-02 22:36,0.717,0.006,0,0,0,0,v
2017-09-02 22:42,0.726,0.006,0,0,0,0,v
2017-09-02 22:48,0.732,0.005,0,0,0,0,v
2017-09-02 22:54,0.737,0.005,0,0,0,0,v
2017-09-02 23:00,0.742,0.004,0,0,0,0,v
2017-09-02 23:06,0.749,0.004,0,0,0,0,v
2017-09-02 23:12,0.752,0.003,0,0,0,0,v
2017-09-02 23:18,0.756,0.003,0,0,0,0,v
2017-09-02 23:24,0.760,0.003,0,0,0,0,v
2017-09-02 23:30,0.764,0.004,0,0,0,0,v
2017-09-02 23:36,0.765,0.003,0,0,0,0,v
2017-09-02 23:42,0.768,0.003,0,0,0,0,v
2017-09-02 23:48,0.773,0.003,0,0,0,0,v
2017-09-02 23:54,0.775,0.003,0,0,0,0,v
