Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-05-01 05:36,0.506,0.000,1,0,0,0,v
2017-05-01 05:42,0.511,0.000,1,0,0,0,v
2017-05-01 05:48,0.517,0.000,1,0,0,0,v
2017-05-01 05:54,0.523,0.012,0,0,0,0,v
2017-05-01 06:00,0.526,0.000,1,0,0,0,v
2017-05-01 06:06,0.529,0.012,0,0,0,0,v
2017-05-01 06:12,0.525,0.012,0,0,0,0,v
2017-05-01 06:18,0.528,0.000,1,0,0,0,v
2017-05-01 06:24,0.531,0.012,0,0,0,0,v
2017-05-01 06:30,0.533,0.000,1,0,0,0,v
2017-05-01 06:36,0.534,0.013,0,0,0,0,v
2017-05-01 06:42,0.540,0.011,0,0,0,0,v
2017-05-01 06:48,0.539,0.000,1,0,0,0,v
2017-05-01 06:54,0.538,0.000,0,0,0,0,v
2017-05-01 07:00,0.541,0.012,0,0,0,0,v
2017-05-01 07:06,0.543,0.000,1,0,0,0,v
2017-05-01 07:12,0.545,0.012,0,0,0,0,v
2017-05-01 07:18,0.540,0.012,0,0,0,0,v
2017-05-01 07:24,0.544,0.011,0,0,0,0,v
2017-05-01 07:30,0.534,0.012,0,0,0,0,v
2017-05-01 07:36,0.531,0.011,0,0,0,0,v
2017-05-01 07:42,0.526,0.012,0,0,0,0,v
2017-05-01 07:48,0.526,0.011,0,0,0,0,v
2017-05-01 07:54,0.518,0.014,0,0,0,0,v
2017-05-01 08:00,0.511,0.010,0,0,0,0,v
2017-05-01 08:06,0.507,0.012,0,0,0,0,v
2017-05-01 08:12,0.502,0.013,0,0,0,0,v
2017-05-01 08:18,0.499,0.009,0,0,0,0,v
2017-05-01 08:24,0.489,0.010,0,0,0,0,v
2017-05-01 08:30,0.485,0.012,0,0,0,0,v
2017-05-01 08:36,0.478,0.012,0,0,0,0,v
2017-05-01 08:42,0.473,0.012,0,0,0,0,v
2017-05-01 08:48,0.464,0.011,0,0,0,0,v
2017-05-01 08:54,0.451,0.012,0,0,0,0,v
2017-05-01 09:00,0.443,0.011,0,0,0,0,v
2017-05-01 09:06,0.435,0.012,0,0,0,0,v
2017-05-01 09:12,0.428,0.011,0,0,0,0,v
2017-05-01 09:18,0.422,0.014,0,0,0,0,v
2017-05-01 09:24,0.411,0.011,0,0,0,0,v
2017-05-01 09:30,0.403,0.012,0,0,0,0,v
2017-05-01 09:36,0.396,0.011,0,0,0,0,v
2017-05-01 09:42,0.384,0.013,0,0,0,0,v
2017-05-01 09:48,0.376,0.012,0,0,0,0,v
2017-05-01 09:54,0.365,0.011,0,0,0,0,v
2017-05-01 10:00,0.357,0.012,0,0,0,0,v
2017-05-01 10:06,0.352,0.013,0,0,0,0,v
2017-05-01 10:12,0.343,0.012,0,0,0,0,v
2017-05-01 10:18,0.335,0.012,0,0,0,0,v
2017-05-01 10:24,0.330,0.013,0,0,0,0,v
2017-05-01 10:30,0.320,0.013,0,0,0,0,v
2017-05-01 10:36,0.312,0.013,0,0,0,0,v
2017-05-01 10:42,0.306,0.012,0,0,0,0,v
2017-05-01 10:48,0.296,0.011,0,0,0,0,v
2017-05-01 10:54,0.288,0.012,0,0,0,0,v
2017-05-01 11:00,0.279,0.012,0,0,0,0,v
2017-05-01 11:06,0.270,0.012,0,0,0,0,v
2017-05-01 11:12,0.258,0.013,0,0,0,0,v
2017-05-01 11:18,0.254,0.013,0,0,0,0,v
2017-05-01 11:24,0.246,0.013,0,0,0,0,v
2017-05-01 11:30,0.234,0.013,0,0,0,0,v
2017-05-01 11:36,0.226,0.012,0,0,0,0,v
2017-05-01 11:42,0.224,0.014,0,0,0,0,v
2017-05-01 11:48,0.220,0.014,0,0,0,0,v
2017-05-01 11:54,0.211,0.015,0,0,0,0,v
2017-05-01 12:00,0.207,0.014,0,0,0,0,v
2017-05-01 12:06,0.199,0.013,0,0,0,0,v
2017-05-01 12:12,0.191,0.011,0,0,0,0,v
2017-05-01 12:18,0.188,0.013,0,0,0,0,v
2017-05-01 12:24,0.186,0.013,0,0,0,0,v
2017-05-01 12:30,0.182,0.013,0,0,0,0,v
2017-05-01 12:36,0.179,0.013,0,0,0,0,v
2017-05-01 12:42,0.173,0.014,0,0,0,0,v
2017-05-01 12:48,0.171,0.012,0,0,0,0,v
2017-05-01 12:54,0.169,0.014,0,0,0,0,v
2017-05-01 13:00,0.161,0.014,0,0,0,0,v
2017-05-01 13:06,0.158,0.013,0,0,0,0,v
2017-05-01 13:12,0.155,0.012,0,0,0,0,v
2017-05-01 13:18,0.156,0.011,0,0,0,0,v
2017-05-01 13:24,0.158,0.012,0,0,0,0,v
2017-05-01 13:30,0.159,0.012,0,0,0,0,v
2017-05-01 13:36,0.157,0.010,0,0,0,0,v
2017-05-01 13:42,0.161,0.012,0,0,0,0,v
2017-05-01 13:48,0.167,0.010,0,0,0,0,v
2017-05-01 13:54,0.172,0.014,0,0,0,0,v
2017-05-01 14:00,0.172,0.014,0,0,0,0,v
2017-05-01 14:06,0.179,0.014,0,0,0,0,v
2017-05-01 14:12,0.185,0.014,0,0,0,0,v
2017-05-01 14:18,0.188,0.013,0,0,0,0,v
2017-05-01 14:24,0.194,0.013,0,0,0,0,v
2017-05-01 14:30,0.200,0.014,0,0,0,0,v
2017-05-01 14:36,0.208,0.014,0,0,0,0,v
2017-05-01 14:42,0.215,0.015,0,0,0,0,v
2017-05-01 14:48,0.225,0.016,0,0,0,0,v
2017-05-01 14:54,0.231,0.014,0,0,0,0,v
2017-05-01 15:00,0.245,0.014,0,0,0,0,v
2017-05-01 15:06,0.255,0.014,0,0,0,0,v
2017-05-01 15:12,0.262,0.014,0,0,0,0,v
2017-05-01 15:18,0.277,0.015,0,0,0,0,v
2017-05-01 15:24,0.291,0.014,0,0,0,0,v
2017-05-01 15:30,0.306,0.014,0,0,0,0,v
2017-05-01 15:36,0.318,0.013,0,0,0,0,v
2017-05-01 15:42,0.330,0.012,0,0,0,0,v
2017-05-01 15:48,0.339,0.013,0,0,0,0,v
2017-05-01 15:54,0.354,0.014,0,0,0,0,v
2017-05-01 16:00,0.366,0.014,0,0,0,0,v
2017-05-01 16:06,0.378,0.016,0,0,0,0,v
2017-05-01 16:12,0.391,0.015,0,0,0,0,v
2017-05-01 16:18,0.401,0.013,0,0,0,0,v
2017-05-01 16:24,0.411,0.012,0,0,0,0,v
2017-05-01 16:30,0.425,0.014,0,0,0,0,v
2017-05-01 16:36,0.430,0.016,0,0,0,0,v
2017-05-01 16:42,0.441,0.015,0,0,0,0,v
2017-05-01 16:48,0.449,0.015,0,0,0,0,v
2017-05-01 16:54,0.463,0.013,0,0,0,0,v
2017-05-01 17:00,0.468,0.012,0,0,0,0,v
2017-05-01 17:06,0.483,0.011,0,0,0,0,v
2017-05-01 17:12,0.492,0.014,0,0,0,0,v
2017-05-01 17:18,0.499,0.011,0,0,0,0,v
2017-05-01 17:24,0.507,0.013,0,0,0,0,v
2017-05-01 17:30,0.512,0.013,0,0,0,0,v
2017-05-01 17:36,0.519,0.013,0,0,0,0,v
2017-05-01 17:42,0.526,0.013,0,0,0,0,v
2017-05-01 17:48,0.533,0.011,0,0,0,0,v
2017-05-01 17:54,0.542,0.013,0,0,0,0,v
2017-05-01 18:00,0.547,0.012,0,0,0,0,v
2017-05-01 18:06,0.550,0.013,0,0,0,0,v
2017-05-01 18:12,0.552,0.012,0,0,0,0,v
2017-05-01 18:18,0.557,0.013,0,0,0,0,v
2017-05-01 18:24,0.566,0.013,0,0,0,0,v
2017-05-01 18:30,0.571,0.012,0,0,0,0,v
2017-05-01 18:36,0.575,0.011,0,0,0,0,v
2017-05-01 18:42,0.578,0.011,0,0,0,0,v
2017-05-01 18:48,0.581,0.014,0,0,0,0,v
2017-05-01 18:54,0.583,0.012,0,0,0,0,v
2017-05-01 19:00,0.579,0.010,0,0,0,0,v
2017-05-01 19:06,0.585,0.014,0,0,0,0,v
2017-05-01 19:12,0.585,0.010,0,0,0,0,v
2017-05-01 19:18,0.589,0.010,0,0,0,0,v
2017-05-01 19:24,0.588,0.012,0,0,0,0,v
2017-05-01 19:30,0.588,0.012,0,0,0,0,v
2017-05-01 19:36,0.587,0.010,0,0,0,0,v
2017-05-01 19:42,0.589,0.012,0,0,0,0,v
2017-05-01 19:48,0.589,0.013,0,0,0,0,v
2017-05-01 19:54,0.586,0.011,0,0,0,0,v
2017-05-01 20:00,0.587,0.010,0,0,0,0,v
2017-05-01 20:06,0.587,0.011,0,0,0,0,v
2017-05-01 20:12,0.585,0.011,0,0,0,0,v
2017-05-01 20:18,0.581,0.010,0,0,0,0,v
2017-05-01 20:24,0.578,0.010,0,0,0,0,v
2017-05-01 20:30,0.572,0.013,0,0,0,0,v
2017-05-01 20:36,0.568,0.013,0,0,0,0,v
2017-05-01 20:42,0.563,0.011,0,0,0,0,v
2017-05-01 20:48,0.555,0.012,0,0,0,0,v
2017-05-01 20:54,0.546,0.013,0,0,0,0,v
2017-05-01 21:00,0.539,0.013,0,0,0,0,v
2017-05-01 21:06,0.536,0.012,0,0,0,0,v
2017-05-01 21:12,0.532,0.015,0,0,0,0,v
2017-05-01 21:18,0.531,0.011,0,0,0,0,v
2017-05-01 21:24,0.524,0.012,0,0,0,0,v
2017-05-01 21:30,0.519,0.011,0,0,0,0,v
2017-05-01 21:36,0.512,0.013,0,0,0,0,v
2017-05-01 21:42,0.505,0.012,0,0,0,0,v
2017-05-01 21:48,0.505,0.010,0,0,0,0,v
2017-05-01 21:54,0.502,0.013,0,0,0,0,v
2017-05-01 22:00,0.495,0.012,0,0,0,0,v
2017-05-01 22:06,0.487,0.016,0,0,0,0,v
2017-05-01 22:12,0.479,0.014,0,0,0,0,v
2017-05-01 22:18,0.469,0.013,0,0,0,0,v
2017-05-01 22:24,0.458,0.013,0,0,0,0,v
2017-05-01 22:30,0.451,0.011,0,0,0,0,v
2017-05-01 22:36,0.444,0.013,0,0,0,0,v
2017-05-01 22:42,0.435,0.013,0,0,0,0,v
2017-05-01 22:48,0.430,0.014,0,0,0,0,v
2017-05-01 22:54,0.422,0.014,0,0,0,0,v
2017-05-01 23:00,0.410,0.013,0,0,0,0,v
2017-05-01 23:06,0.407,0.012,0,0,0,0,v
2017-05-01 23:12,0.400,0.012,0,0,0,0,v
2017-05-01 23:18,0.390,0.016,0,0,0,0,v
2017-05-01 23:24,0.384,0.012,0,0,0,0,v
2017-05-01 23:30,0.371,0.013,0,0,0,0,v
2017-05-01 23:36,0.362,0.014,0,0,0,0,v
2017-05-01 23:42,0.350,0.014,0,0,0,0,v
2017-05-01 23:48,0.340,0.011,0,0,0,0,v
2017-05-01 23:54,0.329,0.014,0,0,0,0,v
2017-05-02 00:00,0.323,0.014,0,0,0,0,v
2017-05-02 00:06,0.316,0.013,0,0,0,0,v
2017-05-02 00:12,0.309,0.015,0,0,0,0,v
2017-05-02 00:18,0.305,0.016,0,0,0,0,v
2017-05-02 00:24,0.306,0.014,0,0,0,0,v
2017-05-02 00:30,0.304,0.015,0,0,0,0,v
2017-05-02 00:36,0.306,0.015,0,0,0,0,v
2017-05-02 00:42,0.301,0.012,0,0,0,0,v
2017-05-02 00:48,0.298,0.013,0,0,0,0,v
2017-05-02 00:54,0.290,0.018,0,0,0,0,v
2017-05-02 01:00,0.282,0.016,0,0,0,0,v
2017-05-02 01:06,0.270,0.015,0,0,0,0,v
2017-05-02 01:12,0.263,0.015,0,0,0,0,v
2017-05-02 01:18,0.260,0.012,0,0,0,0,v
2017-05-02 01:24,0.261,0.015,0,0,0,0,v
2017-05-02 01:30,0.265,0.015,0,0,0,0,v
2017-05-02 01:36,0.269,0.012,0,0,0,0,v
2017-05-02 01:42,0.273,0.013,0,0,0,0,v
2017-05-02 01:48,0.277,0.011,0,0,0,0,v
2017-05-02 01:54,0.279,0.011,0,0,0,0,v
2017-05-02 02:00,0.278,0.010,0,0,0,0,v
2017-05-02 02:06,0.284,0.013,0,0,0,0,v
2017-05-02 02:12,0.285,0.013,0,0,0,0,v
2017-05-02 02:18,0.286,0.013,0,0,0,0,v
2017-05-02 02:24,0.293,0.012,0,0,0,0,v
2017-05-02 02:30,0.292,0.012,0,0,0,0,v
2017-05-02 02:36,0.294,0.010,0,0,0,0,v
2017-05-02 02:42,0.301,0.011,0,0,0,0,v
2017-05-02 02:48,0.308,0.012,0,0,0,0,v
2017-05-02 02:54,0.315,0.013,0,0,0,0,v
2017-05-02 03:00,0.322,0.013,0,0,0,0,v
2017-05-02 03:06,0.326,0.012,0,0,0,0,v
2017-05-02 03:12,0.331,0.013,0,0,0,0,v
2017-05-02 03:18,0.336,0.014,0,0,0,0,v
2017-05-02 03:24,0.342,0.016,0,0,0,0,v
2017-05-02 03:30,0.354,0.011,0,0,0,0,v
2017-05-02 03:36,0.368,0.013,0,0,0,0,v
2017-05-02 03:42,0.376,0.013,0,0,0,0,v
2017-05-02 03:48,0.393,0.013,0,0,0,0,v
2017-05-02 03:54,0.399,0.012,0,0,0,0,v
2017-05-02 04:00,0.408,0.014,0,0,0,0,v
2017-05-02 04:06,0.418,0.014,0,0,0,0,v
2017-05-02 04:12,0.430,0.011,0,0,0,0,v
2017-05-02 04:18,0.445,0.012,0,0,0,0,v
2017-05-02 04:24,0.458,0.014,0,0,0,0,v
2017-05-02 04:30,0.469,0.012,0,0,0,0,v
2017-05-02 04:36,0.482,0.011,0,0,0,0,v
2017-05-02 04:42,0.492,0.013,0,0,0,0,v
2017-05-02 04:48,0.505,0.010,0,0,0,0,v
2017-05-02 04:54,0.508,0.010,0,0,0,0,v
2017-05-02 05:00,0.521,0.013,0,0,0,0,v
2017-05-02 05:06,0.532,0.012,0,0,0,0,v
2017-05-02 05:12,0.546,0.011,0,0,0,0,v
2017-05-02 05:18,0.549,0.011,0,0,0,0,v
2017-05-02 05:24,0.552,0.012,0,0,0,0,v
2017-05-02 05:30,0.560,0.011,0,0,0,0,v
2017-05-02 05:36,0.565,0.012,0,0,0,0,v
2017-05-02 05:42,0.569,0.009,0,0,0,0,v
2017-05-02 05:48,0.576,0.012,0,0,0,0,v
2017-05-02 05:54,0.580,0.011,0,0,0,0,v
2017-05-02 06:00,0.591,0.011,0,0,0,0,v
2017-05-02 06:06,0.599,0.011,0,0,0,0,v
2017-05-02 06:12,0.603,0.009,0,0,0,0,v
2017-05-02 06:18,0.608,0.011,0,0,0,0,v
2017-05-02 06:24,0.620,0.010,0,0,0,0,v
2017-05-02 06:30,0.625,0.011,0,0,0,0,v
2017-05-02 06:36,0.627,0.012,0,0,0,0,v
2017-05-02 06:42,0.632,0.010,0,0,0,0,v
2017-05-02 06:48,0.633,0.010,0,0,0,0,v
2017-05-02 06:54,0.641,0.010,0,0,0,0,v
2017-05-02 07:00,0.643,0.010,0,0,0,0,v
2017-05-02 07:06,0.652,0.009,0,0,0,0,v
2017-05-02 07:12,0.660,0.010,0,0,0,0,v
2017-05-02 07:18,0.658,0.010,0,0,0,0,v
2017-05-02 07:24,0.660,0.010,0,0,0,0,v
2017-05-02 07:30,0.661,0.011,0,0,0,0,v
2017-05-02 07:36,0.662,0.011,0,0,0,0,v
2017-05-02 07:42,0.662,0.012,0,0,0,0,v
2017-05-02 07:48,0.659,0.010,0,0,0,0,v
2017-05-02 07:54,0.660,0.012,0,0,0,0,v
2017-05-02 08:00,0.656,0.012,0,0,0,0,v
2017-05-02 08:06,0.659,0.012,0,0,0,0,v
2017-05-02 08:12,0.657,0.010,0,0,0,0,v
2017-05-02 08:18,0.657,0.011,0,0,0,0,v
2017-05-02 08:24,0.657,0.010,0,0,0,0,v
2017-05-02 08:30,0.659,0.009,0,0,0,0,v
2017-05-02 08:36,0.660,0.011,0,0,0,0,v
2017-05-02 08:42,0.655,0.009,0,0,0,0,v
2017-05-02 08:48,0.652,0.013,0,0,0,0,v
2017-05-02 08:54,0.643,0.010,0,0,0,0,v
2017-05-02 09:00,0.636,0.010,0,0,0,0,v
2017-05-02 09:06,0.633,0.011,0,0,0,0,v
2017-05-02 09:12,0.629,0.009,0,0,0,0,v
2017-05-02 09:18,0.625,0.011,0,0,0,0,v
2017-05-02 09:24,0.622,0.010,0,0,0,0,v
2017-05-02 09:30,0.617,0.009,0,0,0,0,v
2017-05-02 09:36,0.609,0.008,0,0,0,0,v
2017-05-02 09:42,0.606,0.007,0,0,0,0,v
2017-05-02 09:48,0.600,0.011,0,0,0,0,v
2017-05-02 09:54,0.593,0.009,0,0,0,0,v
2017-05-02 10:00,0.585,0.012,0,0,0,0,v
2017-05-02 10:06,0.578,0.009,0,0,0,0,v
2017-05-02 10:12,0.566,0.009,0,0,0,0,v
2017-05-02 10:18,0.559,0.008,0,0,0,0,v
2017-05-02 10:24,0.552,0.009,0,0,0,0,v
2017-05-02 10:30,0.548,0.009,0,0,0,0,v
2017-05-02 10:36,0.538,0.011,0,0,0,0,v
2017-05-02 10:42,0.526,0.012,0,0,0,0,v
2017-05-02 10:48,0.513,0.010,0,0,0,0,v
2017-05-02 10:54,0.505,0.009,0,0,0,0,v
2017-05-02 11:00,0.497,0.010,0,0,0,0,v
2017-05-02 11:06,0.490,0.010,0,0,0,0,v
2017-05-02 11:12,0.480,0.009,0,0,0,0,v
2017-05-02 11:18,0.469,0.008,0,0,0,0,v
2017-05-02 11:24,0.459,0.009,0,0,0,0,v
2017-05-02 11:30,0.451,0.009,0,0,0,0,v
2017-05-02 11:36,0.441,0.008,0,0,0,0,v
2017-05-02 11:42,0.429,0.010,0,0,0,0,v
2017-05-02 11:48,0.418,0.011,0,0,0,0,v
2017-05-02 11:54,0.404,0.009,0,0,0,0,v
2017-05-02 12:00,0.393,0.012,0,0,0,0,v
2017-05-02 12:06,0.380,0.009,0,0,0,0,v
2017-05-02 12:12,0.368,0.008,0,0,0,0,v
2017-05-02 12:18,0.357,0.010,0,0,0,0,v
2017-05-02 12:24,0.343,0.009,0,0,0,0,v
2017-05-02 12:30,0.338,0.009,0,0,0,0,v
2017-05-02 12:36,0.322,0.009,0,0,0,0,v
2017-05-02 12:42,0.318,0.009,0,0,0,0,v
2017-05-02 12:48,0.309,0.010,0,0,0,0,v
2017-05-02 12:54,0.299,0.009,0,0,0,0,v
2017-05-02 13:00,0.288,0.010,0,0,0,0,v
2017-05-02 13:06,0.287,0.009,0,0,0,0,v
2017-05-02 13:12,0.282,0.011,0,0,0,0,v
2017-05-02 13:18,0.278,0.010,0,0,0,0,v
2017-05-02 13:24,0.272,0.009,0,0,0,0,v
2017-05-02 13:30,0.265,0.009,0,0,0,0,v
2017-05-02 13:36,0.265,0.008,0,0,0,0,v
2017-05-02 13:42,0.259,0.009,0,0,0,0,v
2017-05-02 13:48,0.252,0.011,0,0,0,0,v
2017-05-02 13:54,0.245,0.011,0,0,0,0,v
2017-05-02 14:00,0.239,0.009,0,0,0,0,v
2017-05-02 14:06,0.232,0.009,0,0,0,0,v
2017-05-02 14:12,0.225,0.009,0,0,0,0,v
2017-05-02 14:18,0.218,0.010,0,0,0,0,v
2017-05-02 14:24,0.213,0.009,0,0,0,0,v
2017-05-02 14:30,0.207,0.010,0,0,0,0,v
2017-05-02 14:36,0.203,0.011,0,0,0,0,v
2017-05-02 14:42,0.203,0.012,0,0,0,0,v
2017-05-02 14:48,0.201,0.010,0,0,0,0,v
2017-05-02 14:54,0.200,0.012,0,0,0,0,v
2017-05-02 15:00,0.198,0.010,0,0,0,0,v
2017-05-02 15:06,0.196,0.010,0,0,0,0,v
2017-05-02 15:12,0.194,0.011,0,0,0,0,v
2017-05-02 15:18,0.194,0.011,0,0,0,0,v
2017-05-02 15:24,0.193,0.010,0,0,0,0,v
2017-05-02 15:30,0.196,0.012,0,0,0,0,v
2017-05-02 15:36,0.200,0.011,0,0,0,0,v
2017-05-02 15:42,0.201,0.011,0,0,0,0,v
2017-05-02 15:48,0.195,0.009,0,0,0,0,v
2017-05-02 15:54,0.193,0.009,0,0,0,0,v
2017-05-02 16:00,0.201,0.010,0,0,0,0,v
2017-05-02 16:06,0.202,0.010,0,0,0,0,v
2017-05-02 16:12,0.210,0.009,0,0,0,0,v
2017-05-02 16:18,0.217,0.011,0,0,0,0,v
2017-05-02 16:24,0.228,0.008,0,0,0,0,v
2017-05-02 16:30,0.238,0.010,0,0,0,0,v
2017-05-02 16:36,0.249,0.010,0,0,0,0,v
2017-05-02 16:42,0.256,0.010,0,0,0,0,v
2017-05-02 16:48,0.268,0.008,0,0,0,0,v
2017-05-02 16:54,0.275,0.012,0,0,0,0,v
2017-05-02 17:00,0.286,0.010,0,0,0,0,v
2017-05-02 17:06,0.293,0.009,0,0,0,0,v
2017-05-02 17:12,0.300,0.008,0,0,0,0,v
2017-05-02 17:18,0.307,0.010,0,0,0,0,v
2017-05-02 17:24,0.313,0.009,0,0,0,0,v
2017-05-02 17:30,0.316,0.008,0,0,0,0,v
2017-05-02 17:36,0.326,0.008,0,0,0,0,v
2017-05-02 17:42,0.334,0.007,0,0,0,0,v
2017-05-02 17:48,0.339,0.007,0,0,0,0,v
2017-05-02 17:54,0.346,0.009,0,0,0,0,v
2017-05-02 18:00,0.356,0.009,0,0,0,0,v
2017-05-02 18:06,0.364,0.007,0,0,0,0,v
2017-05-02 18:12,0.375,0.009,0,0,0,0,v
2017-05-02 18:18,0.385,0.007,0,0,0,0,v
2017-05-02 18:24,0.393,0.008,0,0,0,0,v
2017-05-02 18:30,0.403,0.007,0,0,0,0,v
2017-05-02 18:36,0.409,0.008,0,0,0,0,v
2017-05-02 18:42,0.416,0.008,0,0,0,0,v
2017-05-02 18:48,0.418,0.008,0,0,0,0,v
2017-05-02 18:54,0.422,0.007,0,0,0,0,v
2017-05-02 19:00,0.431,0.006,0,0,0,0,v
2017-05-02 19:06,0.439,0.006,0,0,0,0,v
2017-05-02 19:12,0.442,0.006,0,0,0,0,v
2017-05-02 19:18,0.449,0.006,0,0,0,0,v
2017-05-02 19:24,0.451,0.006,0,0,0,0,v
2017-05-02 19:30,0.456,0.005,0,0,0,0,v
2017-05-02 19:36,0.460,0.006,0,0,0,0,v
2017-05-02 19:42,0.463,0.005,0,0,0,0,v
2017-05-02 19:48,0.463,0.005,0,0,0,0,v
2017-05-02 19:54,0.467,0.006,0,0,0,0,v
2017-05-02 20:00,0.468,0.004,0,0,0,0,v
2017-05-02 20:06,0.467,0.004,0,0,0,0,v
2017-05-02 20:12,0.467,0.004,0,0,0,0,v
2017-05-02 20:18,0.467,0.004,0,0,0,0,v
2017-05-02 20:24,0.466,0.004,0,0,0,0,v
2017-05-02 20:30,0.467,0.003,0,0,0,0,v
2017-05-02 20:36,0.464,0.003,0,0,0,0,v
2017-05-02 20:42,0.464,0.002,0,0,0,0,v
2017-05-02 20:48,0.462,0.002,0,0,0,0,v
2017-05-02 20:54,0.457,0.003,0,0,0,0,v
2017-05-02 21:00,0.453,0.002,0,0,0,0,v
2017-05-02 21:06,0.449,0.004,0,0,0,0,v
2017-05-02 21:12,0.446,0.003,0,0,0,0,v
2017-05-02 21:18,0.440,0.004,0,0,0,0,v
2017-05-02 21:24,0.433,0.004,0,0,0,0,v
2017-05-02 21:30,0.425,0.003,0,0,0,0,v
2017-05-02 21:36,0.417,0.004,0,0,0,0,v
2017-05-02 21:42,0.411,0.003,0,0,0,0,v
2017-05-02 21:48,0.402,0.004,0,0,0,0,v
2017-05-02 21:54,0.394,0.003,0,0,0,0,v
2017-05-02 22:00,0.385,0.003,0,0,0,0,v
2017-05-02 22:06,0.377,0.004,0,0,0,0,v
2017-05-02 22:12,0.368,0.004,0,0,0,0,v
2017-05-02 22:18,0.360,0.004,0,0,0,0,v
2017-05-02 22:24,0.351,0.004,0,0,0,0,v
2017-05-02 22:30,0.341,0.004,0,0,0,0,v
2017-05-02 22:36,0.331,0.004,0,0,0,0,v
2017-05-02 22:42,0.323,0.004,0,0,0,0,v
2017-05-02 22:48,0.313,0.003,0,0,0,0,v
2017-05-02 22:54,0.303,0.004,0,0,0,0,v
2017-05-02 23:00,0.292,0.004,0,0,0,0,v
2017-05-02 23:06,0.282,0.004,0,0,0,0,v
2017-05-02 23:12,0.271,0.004,0,0,0,0,v
2017-05-02 23:18,0.261,0.004,0,0,0,0,v
2017-05-02 23:24,0.252,0.003,0,0,0,0,v
2017-05-02 23:30,0.240,0.004,0,0,0,0,v
2017-05-02 23:36,0.230,0.003,0,0,0,0,v
2017-05-02 23:42,0.220,0.003,0,0,0,0,v
2017-05-02 23:48,0.211,0.005,0,0,0,0,v
2017-05-02 23:54,0.199,0.004,0,0,0,0,v
