Customer:,Dominion - Cove Point,,,,,,,,,,,,,
Exported parameters:,EcoNet Battery/Battery,YSI 6 Series/Temp,YSI 6 Series/Cond,YSI 6 Series/SpCond,YSI 6 Series/Resistivity,YSI 6 Series/TDS,YSI 6 Series/Salinity,YSI 6 Series/pH,YSI 6 Series/Depth,YSI 6 Series/Battery,YSI 6 Series/Turbidity+,YSI 6 Series/ODO%,YSI 6 Series/ODO Conc,
4/19/2017,8:45,14.232,15.13000011,,2.413000107,,,1.25,,1.411999941,14.60000038,,84.09999847,8.399999619
4/19/2017,9:00,14.28,15.22000027,,2.40899992,,,1.25,,1.411999941,14.5,,84.90000153,8.460000038
4/19/2017,9:15,14.268,15.27999973,,2.40899992,,,1.25,,1.414999962,14.69999981,,86,8.56000042
4/19/2017,9:30,14.256,15.40999985,,2.404000044,,,1.24000001,,1.412999988,14.69999981,,87.69999695,8.699999809
4/19/2017,9:45,14.244,15.56999969,,2.40199995,,,1.24000001,,1.414999962,14.60000038,,87.80000305,8.680000305
4/19/2017,10:00,14.232,15.69999981,,2.401000023,,,1.24000001,,1.412999988,14.69999981,,88.80000305,8.760000229
4/19/2017,10:15,14.244,15.78999996,,2.405999899,,,1.25,,1.414999962,14.60000038,,90.09999847,8.869999886
4/19/2017,10:30,14.232,15.89999962,,2.410000086,,,1.25,,1.414999962,14.69999981,,91.5,8.989999771
4/19/2017,10:45,14.232,15.97999954,,2.411000013,,,1.25,,1.417000055,14.69999981,,91.90000153,9.010000229
4/19/2017,11:00,14.232,16.06999969,,2.410000086,,,1.25,,1.417000055,14.69999981,,92.80000305,9.069999695
4/19/2017,11:15,14.22,16.19000053,,2.410000086,,,1.25,,1.414999962,14.69999981,,93.69999695,9.149999619
4/19/2017,11:30,14.208,16.32999992,,2.410000086,,,1.25,,1.417000055,14.69999981,,94.59999847,9.199999809
4/19/2017,11:45,14.208,16.45000076,,2.403000116,,,1.24000001,,1.41900003,14.60000038,,95.59999847,9.270000458
4/19/2017,12:00,14.208,16.53000069,,2.40199995,,,1.24000001,,1.417999983,14.60000038,,96.40000153,9.340000153
4/19/2017,12:15,14.208,16.59000015,,2.398999929,,,1.24000001,,1.414999962,14.60000038,,97.30000305,9.409999847
4/19/2017,12:30,14.196,16.65999985,,2.400000095,,,1.24000001,,1.416000009,14.69999981,,97.90000153,9.460000038
4/19/2017,12:45,14.196,16.73999977,,2.407000065,,,1.25,,1.417000055,14.60000038,,98.59999847,9.510000229
4/19/2017,13:00,14.184,16.85000038,,2.398000002,,,1.24000001,,1.417000055,14.60000038,,99.80000305,9.600000381
4/19/2017,13:15,14.184,16.94000053,,2.400000095,,,1.24000001,,1.416000009,14.60000038,,100.5999985,9.659999847
4/19/2017,13:30,14.184,16.98999977,,2.398999929,,,1.24000001,,1.414000034,14.60000038,,100.9000015,9.680000305
4/19/2017,13:45,14.172,17.03000069,,2.404000044,,,1.24000001,,1.416000009,14.60000038,,101.5999985,9.739999771
4/19/2017,14:00,14.184,17.05999947,,2.405999899,,,1.25,,1.416000009,14.5,,101.8000031,9.75
4/19/2017,14:15,14.184,17.09000015,,2.404000044,,,1.24000001,,1.416000009,14.5,,102.0999985,9.779999733
4/19/2017,14:30,13.752,17.09000015,,2.405999899,,,1.24000001,,1.414999962,14,,102.0999985,9.779999733
4/19/2017,14:45,13.608,17.06999969,,2.40899992,,,1.25,,1.414000034,14,,102.3000031,9.800000191
4/19/2017,15:00,13.512,17.10000038,,2.410000086,,,1.25,,1.414999962,13.89999962,,102.4000015,9.800000191
4/19/2017,15:15,13.488,17.07999992,,2.405999899,,,1.24000001,,1.417000055,13.89999962,,102.4000015,9.800000191
4/19/2017,15:30,14.172,17.07999992,,2.394000053,,,1.24000001,,1.416000009,14.60000038,,102.8000031,9.850000381
4/19/2017,15:45,14.184,17.11000061,,2.388000011,,,1.24000001,,1.416000009,14.60000038,,103.4000015,9.899999619
4/19/2017,16:00,14.172,17.14999962,,2.382999897,,,1.230000019,,1.414000034,14.60000038,,103.4000015,9.890000343
4/19/2017,16:15,13.56,17.18000031,,2.39199996,,,1.24000001,,1.414999962,13.89999962,,103.0999985,9.859999657
4/19/2017,16:30,13.476,17.17000008,,2.404000044,,,1.24000001,,1.416000009,13.89999962,,102.8000031,9.829999924
4/19/2017,16:45,13.344,17.13999939,,2.407999992,,,1.25,,1.414999962,13.69999981,,102.5,9.800000191
4/19/2017,17:00,13.776,17.11000061,,2.40899992,,,1.25,,1.414000034,14,,102.5999985,9.819999695
4/19/2017,17:15,13.512,17.10000038,,2.413000107,,,1.25,,1.414999962,13.89999962,,102.5999985,9.819999695
4/19/2017,17:30,13.32,17.09000015,,2.413000107,,,1.25,,1.414000034,13.69999981,,102.6999969,9.829999924
4/19/2017,17:45,13.02,17.18000031,,2.394000053,,,1.24000001,,1.416000009,13.30000019,,102.1999969,9.760000229
4/19/2017,18:00,12.744,17.18000031,,2.384000063,,,1.230000019,,1.414999962,13.10000038,,101.9000015,9.739999771
4/19/2017,18:15,12.48,17.15999985,,2.382999897,,,1.230000019,,1.414999962,12.80000019,,101.9000015,9.739999771
4/19/2017,18:30,12.36,17.15999985,,2.381999969,,,1.230000019,,1.416000009,12.69999981,,101.5999985,9.720000267
4/19/2017,18:45,12.336,17.14999962,,2.385999918,,,1.230000019,,1.416000009,12.69999981,,101.3000031,9.68999958
4/19/2017,19:00,12.348,17.12000084,,2.384000063,,,1.230000019,,1.417999983,12.69999981,,100.6999969,9.640000343
4/19/2017,19:15,12.348,17.05999947,,2.38499999,,,1.230000019,,1.416000009,12.69999981,,100.4000015,9.619999886
4/19/2017,19:30,12.348,17.06999969,,2.388999939,,,1.24000001,,1.416000009,12.69999981,,100,9.579999924
4/19/2017,19:45,12.348,17.06999969,,2.387000084,,,1.230000019,,1.414999962,12.69999981,,99.40000153,9.520000458
4/19/2017,20:00,12.348,17.03000069,,2.381999969,,,1.230000019,,1.414999962,12.69999981,,98.90000153,9.479999542
4/19/2017,20:15,12.348,17.04000092,,2.367000103,,,1.220000029,,1.417000055,12.69999981,,98,9.399999619
4/19/2017,20:30,12.336,16.95000076,,2.36500001,,,1.220000029,,1.414999962,12.69999981,,97.90000153,9.409999847
4/19/2017,20:45,12.336,16.95000076,,2.355000019,,,1.220000029,,1.416000009,12.69999981,,97.69999695,9.380000114
4/19/2017,21:00,12.336,16.92000008,,2.351999998,,,1.220000029,,1.414999962,12.69999981,,97.30000305,9.359999657
4/19/2017,21:15,12.336,16.87000084,,2.34800005,,,1.210000038,,1.414999962,12.69999981,,96.5,9.289999962
4/19/2017,21:30,12.336,16.82999992,,2.339999914,,,1.210000038,,1.414000034,12.69999981,,96.59999847,9.300000191
4/19/2017,21:45,12.336,16.80999947,,2.336999893,,,1.210000038,,1.414000034,12.60000038,,95.40000153,9.18999958
4/19/2017,22:00,12.312,16.75,,2.339999914,,,1.210000038,,1.414999962,12.69999981,,94.30000305,9.100000381
4/19/2017,22:15,12.312,16.70999908,,2.338000059,,,1.210000038,,1.414999962,12.69999981,,94.59999847,9.130000114
4/19/2017,22:30,12.312,16.68000031,,2.336999893,,,1.210000038,,1.414000034,12.69999981,,93.69999695,9.050000191
4/19/2017,22:45,12.312,16.59000015,,2.338999987,,,1.210000038,,1.414999962,12.60000038,,92.90000153,8.989999771
4/19/2017,23:00,12.3,16.54999924,,2.33100009,,,1.200000048,,1.414000034,12.60000038,,91.19999695,8.840000153
4/19/2017,23:15,12.3,16.44000053,,2.319000006,,,1.200000048,,1.414000034,12.60000038,,90.69999695,8.800000191
4/19/2017,23:30,12.3,16.37000084,,2.299000025,,,1.190000057,,1.414999962,12.60000038,,91.69999695,8.909999847
4/19/2017,23:45,12.288,16.28000069,,2.289000034,,,1.179999948,,1.414000034,12.60000038,,91.69999695,8.930000305
4/20/2017,0:00,12.288,16.19000053,,2.288000107,,,1.179999948,,1.414000034,12.60000038,,91.69999695,8.949999809
4/20/2017,0:15,12.276,16.14999962,,2.301000118,,,1.190000057,,1.414999962,12.60000038,,92.09999847,9
4/20/2017,0:30,12.276,16.09000015,,2.299999952,,,1.190000057,,1.414000034,12.60000038,,92.09999847,9.010000229
4/20/2017,0:45,12.276,16.09000015,,2.295000076,,,1.190000057,,1.414000034,12.60000038,,91.59999847,8.960000038
4/20/2017,1:00,12.264,16.09000015,,2.296000004,,,1.190000057,,1.412999988,12.60000038,,90.59999847,8.859999657
4/20/2017,1:15,12.264,16.04999924,,2.301000118,,,1.190000057,,1.412999988,12.60000038,,89.90000153,8.800000191
4/20/2017,1:30,12.264,16.03000069,,2.298000097,,,1.190000057,,1.414000034,12.60000038,,90.19999695,8.840000153
4/20/2017,1:45,12.264,16.03000069,,2.299000025,,,1.190000057,,1.414000034,12.60000038,,89.59999847,8.770000458
4/20/2017,2:00,12.252,16.01000023,,2.295000076,,,1.190000057,,1.414000034,12.60000038,,88.69999695,8.68999958
4/20/2017,2:15,12.24,15.97999954,,2.290999889,,,1.179999948,,1.414000034,12.60000038,,88.19999695,8.649999619
4/20/2017,2:30,12.24,15.94999981,,2.292999983,,,1.179999948,,1.414000034,12.60000038,,87.69999695,8.609999657
4/20/2017,2:45,12.228,15.93000031,,2.292000055,,,1.179999948,,1.412999988,12.60000038,,88.09999847,8.649999619
4/20/2017,3:00,12.228,15.89999962,,2.298000097,,,1.190000057,,1.414999962,12.60000038,,88.80000305,8.720000267
4/20/2017,3:15,12.216,15.89000034,,2.302000046,,,1.190000057,,1.409999967,12.60000038,,88.30000305,8.670000076
4/20/2017,3:30,12.216,15.90999985,,2.306999922,,,1.190000057,,1.411999941,12.60000038,,88.19999695,8.659999847
4/20/2017,3:45,12.204,15.89999962,,2.316999912,,,1.200000048,,1.411999941,12.60000038,,87.90000153,8.630000114
4/20/2017,4:00,12.204,15.92000008,,2.338000059,,,1.210000038,,1.414000034,12.5,,87.80000305,8.619999886
4/20/2017,4:15,12.204,15.89999962,,2.348999977,,,1.210000038,,1.414000034,12.5,,87.40000153,8.579999924
4/20/2017,4:30,12.192,15.88000011,,2.346999884,,,1.210000038,,1.412999988,12.5,,87,8.539999962
4/20/2017,4:45,12.192,15.85999966,,2.357000113,,,1.220000029,,1.414000034,12.5,,86.59999847,8.510000229
4/20/2017,5:00,12.18,15.82999992,,2.355000019,,,1.220000029,,1.412999988,12.5,,86.69999695,8.520000458
4/20/2017,5:15,12.18,15.82999992,,2.368000031,,,1.230000019,,1.412999988,12.5,,86.30000305,8.489999771
4/20/2017,5:30,12.168,15.82999992,,2.35800004,,,1.220000029,,1.412999988,12.5,,86,8.449999809
4/20/2017,5:45,12.18,15.81999969,,2.381000042,,,1.230000019,,1.411000013,12.5,,85.19999695,8.380000114
4/20/2017,6:00,12.192,15.82999992,,2.365999937,,,1.220000029,,1.412999988,12.5,,84.40000153,8.300000191
4/20/2017,6:15,12.24,15.82999992,,2.357000113,,,1.220000029,,1.414000034,12.60000038,,84.19999695,8.279999733
4/20/2017,6:30,12.36,15.81000042,,2.359999895,,,1.220000029,,1.402999997,12.69999981,,85,8.369999886
4/20/2017,6:45,12.516,15.78999996,,2.357000113,,,1.220000029,,1.406999946,12.89999962,,85.59999847,8.430000305
4/20/2017,7:00,12.744,15.78999996,,2.358999968,,,1.220000029,,1.407999992,13.10000038,,85.90000153,8.449999809
4/20/2017,7:15,12.78,15.80000019,,2.358999968,,,1.220000029,,1.411000013,13.19999981,,86.09999847,8.470000267
4/20/2017,7:30,12.72,15.85000038,,2.362999916,,,1.220000029,,1.411000013,13.10000038,,86.80000305,8.529999733
4/20/2017,7:45,12.972,15.89000034,,2.375,,,1.230000019,,1.412999988,13.39999962,,86.90000153,8.539999962
4/20/2017,8:00,12.888,15.93000031,,2.377000093,,,1.230000019,,1.414000034,13.19999981,,88.09999847,8.640000343
4/20/2017,8:15,13.236,15.97999954,,2.387000084,,,1.24000001,,1.409999967,13.60000038,,88.90000153,8.710000038
4/20/2017,8:30,14.124,16,,2.398999929,,,1.24000001,,1.406999946,14.60000038,,89,8.710000038
4/20/2017,8:45,14.088,16.12999916,,2.407000065,,,1.25,,1.404999971,14.5,,90.09999847,8.800000191
4/20/2017,9:00,14.052,16.18000031,,2.414000034,,,1.25,,1.411999941,14.5,,90.40000153,8.819999695
4/20/2017,9:15,14.064,16.25,,2.420000076,,,1.25,,1.421000004,14.5,,91.19999695,8.890000343
4/20/2017,9:30,14.04,16.87000084,,2.415999889,,,1.25,,1.422000051,14.5,,93.40000153,8.979999542
4/20/2017,9:45,14.064,17.12000084,,2.411000013,,,1.25,,1.411000013,14.5,,94.69999695,9.06000042
4/20/2017,10:00,14.04,17.21999931,,2.423000097,,,1.25,,1.411000013,14.5,,95.5,9.119999886
4/20/2017,10:15,14.028,17.42000008,,2.424999952,,,1.25999999,,1.419999957,14.5,,96.90000153,9.210000038
4/20/2017,10:30,14.052,17.55999947,,2.436000109,,,1.25999999,,1.416000009,14.5,,97.5,9.25
4/20/2017,10:45,14.052,17.67000008,,2.430000067,,,1.25999999,,1.414000034,14.39999962,,98.5,9.319999695
4/20/2017,11:00,14.028,17.80999947,,2.417999983,,,1.25,,1.417000055,14.5,,98,9.239999771
4/20/2017,11:15,14.04,18.02000046,,2.404000044,,,1.24000001,,1.417000055,14.5,,100.4000015,9.430000305
4/20/2017,11:30,14.052,18.31999969,,2.404000044,,,1.24000001,,1.417000055,14.5,,101.8000031,9.510000229
4/20/2017,11:45,14.064,18.65999985,,2.400000095,,,1.24000001,,1.417999983,14.5,,104.1999969,9.659999847
4/20/2017,12:00,14.064,19.09000015,,2.404000044,,,1.24000001,,1.41900003,14.5,,105.5999985,9.699999809
4/20/2017,12:15,14.064,19.5,,2.401000023,,,1.24000001,,1.41900003,14.5,,107.1999969,9.770000458
4/20/2017,12:30,14.064,19.87000084,,2.398999929,,,1.24000001,,1.417999983,14.5,,108,9.770000458
4/20/2017,12:45,14.052,20.21999931,,2.395999908,,,1.24000001,,1.417999983,14.5,,110.0999985,9.899999619
4/20/2017,13:00,14.052,20.55999947,,2.397000074,,,1.24000001,,1.417999983,14.39999962,,111.0999985,9.920000076
4/20/2017,13:15,14.04,20.85000038,,2.381000042,,,1.230000019,,1.417000055,14.5,,113.8000031,10.10000038
4/20/2017,13:30,14.028,21.18000031,,2.351000071,,,1.210000038,,1.41900003,14.5,,115.9000015,10.22999954
4/20/2017,13:45,14.04,21.42000008,,2.318000078,,,1.190000057,,1.41900003,14.5,,117.8000031,10.35000038
4/20/2017,14:00,14.028,21.77000046,,2.319000006,,,1.190000057,,1.41900003,14.39999962,,119,10.38000011
4/20/2017,14:15,14.028,22.10000038,,2.305000067,,,1.179999948,,1.422999978,14.5,,119.4000015,10.35000038
4/20/2017,14:30,14.028,22.28000069,,2.325000048,,,1.200000048,,1.422999978,14.5,,118.5,10.23999977
4/20/2017,14:45,14.028,22.47999954,,2.308000088,,,1.190000057,,1.421000004,14.5,,120,10.31999969
4/20/2017,15:00,14.028,22.62000084,,2.339999914,,,1.200000048,,1.421000004,14.5,,118.9000015,10.21000004
4/20/2017,15:15,14.028,22.78000069,,2.305000067,,,1.179999948,,1.421000004,14.5,,121.1999969,10.36999989
4/20/2017,15:30,14.028,22.88999939,,2.282000065,,,1.169999957,,1.417999983,14.5,,122.9000015,10.48999977
4/20/2017,15:45,14.028,23.03000069,,2.273000002,,,1.169999957,,1.41900003,14.39999962,,123.6999969,10.52999973
4/20/2017,16:00,13.92,23.10000038,,2.253999949,,,1.159999967,,1.419999957,14.10000038,,123.8000031,10.52999973
4/20/2017,16:15,13.596,23.13999939,,2.259000063,,,1.159999967,,1.416000009,14,,123.4000015,10.48999977
4/20/2017,16:30,13.524,23.12999916,,2.262000084,,,1.159999967,,1.417999983,13.89999962,,122.5,10.40999985
4/20/2017,16:45,13.512,23.15999985,,2.279999971,,,1.169999957,,1.421000004,13.89999962,,121.3000031,10.31000042
4/20/2017,17:00,13.632,23.04999924,,2.335999966,,,1.200000048,,1.419999957,14,,120,10.22000027
4/20/2017,17:15,13.308,23.12000084,,2.328000069,,,1.200000048,,1.421000004,13.69999981,,120,10.19999981
4/20/2017,17:30,12.888,23.15999985,,2.299000025,,,1.179999948,,1.419999957,13.19999981,,121,10.27999973
4/20/2017,17:45,12.84,23.05999947,,2.329999924,,,1.200000048,,1.41900003,13.19999981,,120.1999969,10.22999954
4/20/2017,18:00,12.756,22.92000008,,2.351000071,,,1.210000038,,1.417999983,13.10000038,,119.4000015,10.18000031
4/20/2017,18:15,12.552,22.89999962,,2.367000103,,,1.220000029,,1.417000055,12.89999962,,118.5999985,10.11999989
4/20/2017,18:30,12.372,22.88999939,,2.374000072,,,1.220000029,,1.414999962,12.69999981,,117.6999969,10.03999996
4/20/2017,18:45,12.336,23.28000069,,2.375999928,,,1.220000029,,1.414999962,12.69999981,,116.3000031,9.850000381
4/20/2017,19:00,12.36,23.43000031,,2.374000072,,,1.220000029,,1.414999962,12.69999981,,114.6999969,9.68999958
4/20/2017,19:15,12.36,23.38999939,,2.378000021,,,1.220000029,,1.417000055,12.69999981,,113,9.56000042
4/20/2017,19:30,12.36,23.32999992,,2.374000072,,,1.220000029,,1.417000055,12.69999981,,111.6999969,9.449999809
4/20/2017,19:45,12.36,23.31999969,,2.380000114,,,1.220000029,,1.416000009,12.69999981,,110.4000015,9.350000381
4/20/2017,20:00,12.36,23.04999924,,2.378000021,,,1.220000029,,1.416000009,12.69999981,,109.5,9.319999695
4/20/2017,20:15,12.348,23.06999969,,2.372999907,,,1.220000029,,1.411000013,12.69999981,,107.5,9.140000343
4/20/2017,20:30,12.348,22.65999985,,2.380000114,,,1.220000029,,1.416000009,12.69999981,,107.5,9.210000038
4/20/2017,20:45,12.348,22.67000008,,2.381000042,,,1.220000029,,1.416000009,12.69999981,,105.5,9.050000191
4/20/2017,21:00,12.348,22.61000061,,2.368999958,,,1.220000029,,1.412999988,12.69999981,,105.3000031,9.039999962
4/20/2017,21:15,12.336,22.47999954,,2.357000113,,,1.210000038,,1.412999988,12.60000038,,103.5999985,8.909999847
4/20/2017,21:30,12.336,22.39999962,,2.334000111,,,1.200000048,,1.414000034,12.69999981,,102,8.789999962
4/20/2017,21:45,12.336,22.30999947,,2.33100009,,,1.200000048,,1.414999962,12.69999981,,101,8.720000267
4/20/2017,22:00,12.324,22.20999908,,2.315999985,,,1.190000057,,1.414000034,12.69999981,,100.5999985,8.699999809
4/20/2017,22:15,12.324,22.12000084,,2.312000036,,,1.190000057,,1.412999988,12.69999981,,99.40000153,8.609999657
4/20/2017,22:30,12.324,22.03000069,,2.323999882,,,1.200000048,,1.412999988,12.60000038,,100.8000031,8.75
4/20/2017,22:45,12.312,21.97999954,,2.328999996,,,1.200000048,,1.414000034,12.69999981,,100.3000031,8.710000038
4/20/2017,23:00,12.312,21.88999939,,2.332000017,,,1.200000048,,1.414000034,12.60000038,,99,8.609999657
4/20/2017,23:15,12.312,21.79999924,,2.332999945,,,1.200000048,,1.416000009,12.60000038,,98.40000153,8.579999924
4/20/2017,23:30,12.312,21.71999931,,2.335000038,,,1.200000048,,1.414000034,12.60000038,,97.69999695,8.529999733
4/20/2017,23:45,12.312,21.69000053,,2.335000038,,,1.200000048,,1.414999962,12.60000038,,97.19999695,8.489999771
4/21/2017,0:00,12.3,21.62999916,,2.342000008,,,1.210000038,,1.414999962,12.60000038,,96.5,8.43999958
4/21/2017,0:15,12.3,21.60000038,,2.338999987,,,1.200000048,,1.414999962,12.60000038,,96.19999695,8.409999847
4/21/2017,0:30,12.3,21.54000092,,2.339999914,,,1.200000048,,1.414999962,12.60000038,,94.59999847,8.289999962
4/21/2017,0:45,12.3,21.48999977,,2.368999958,,,1.220000029,,1.414999962,12.60000038,,92.80000305,8.140000343
4/21/2017,1:00,12.288,21.42000008,,2.36500001,,,1.220000029,,1.414000034,12.60000038,,93.30000305,8.18999958
4/21/2017,1:15,12.288,21.38999939,,2.365999937,,,1.220000029,,1.414000034,12.60000038,,93,8.170000076
4/21/2017,1:30,12.276,21.34000015,,2.365999937,,,1.220000029,,1.414000034,12.60000038,,91.5,8.050000191
4/21/2017,1:45,12.276,21.29000092,,2.368999958,,,1.220000029,,1.414000034,12.60000038,,90.59999847,7.980000019
4/21/2017,2:00,12.276,21.21999931,,2.375,,,1.220000029,,1.414000034,12.60000038,,90,7.940000057
4/21/2017,2:15,12.264,21.11000061,,2.371000051,,,1.220000029,,1.414999962,12.60000038,,89.40000153,7.900000095
4/21/2017,2:30,12.264,21.02000046,,2.371999979,,,1.220000029,,1.414999962,12.60000038,,90,7.960000038
4/21/2017,2:45,12.264,20.95000076,,2.368999958,,,1.220000029,,1.411999941,12.60000038,,90.19999695,7.989999771
4/21/2017,3:00,12.252,20.89999962,,2.377000093,,,1.230000019,,1.414999962,12.60000038,,89.19999695,7.909999847
4/21/2017,3:15,12.252,20.85000038,,2.372999907,,,1.220000029,,1.414999962,12.60000038,,89.30000305,7.920000076
4/21/2017,3:30,12.24,20.79999924,,2.378999949,,,1.230000019,,1.414000034,12.60000038,,88.30000305,7.849999905
4/21/2017,3:45,12.24,20.75,,2.378000021,,,1.230000019,,1.414000034,12.60000038,,87.40000153,7.78000021
4/21/2017,4:00,12.228,20.68000031,,2.375999928,,,1.220000029,,1.414999962,12.60000038,,87,7.75
4/21/2017,4:15,12.228,20.62999916,,2.372999907,,,1.220000029,,1.412999988,12.60000038,,86.59999847,7.71999979
4/21/2017,4:30,12.228,20.59000015,,2.36500001,,,1.220000029,,1.411999941,12.60000038,,86,7.679999828
4/21/2017,4:45,12.216,20.54000092,,2.364000082,,,1.220000029,,1.414999962,12.60000038,,85,7.599999905
4/21/2017,5:00,12.216,20.5,,2.36500001,,,1.220000029,,1.411999941,12.5,,83.90000153,7.5
4/21/2017,5:15,12.204,20.45999908,,2.378000021,,,1.230000019,,1.411999941,12.60000038,,83.19999695,7.449999809
4/21/2017,5:30,12.216,20.40999985,,2.358999968,,,1.220000029,,1.412999988,12.5,,82.80000305,7.409999847
4/21/2017,5:45,12.264,20.36000061,,2.358999968,,,1.220000029,,1.412999988,12.60000038,,82,7.349999905
4/21/2017,6:00,12.36,20.29000092,,2.372999907,,,1.220000029,,1.414000034,12.69999981,,81.40000153,7.300000191
4/21/2017,6:15,12.384,20.27000046,,2.372999907,,,1.220000029,,1.412999988,12.80000019,,81.09999847,7.28000021
4/21/2017,6:30,12.672,20.25,,2.368999958,,,1.220000029,,1.411999941,13.10000038,,82.19999695,7.389999866
4/21/2017,6:45,13.056,20.26000023,,2.378000021,,,1.230000019,,1.409000039,13.39999962,,82.19999695,7.389999866
