Customer:,Dominion - Cove Point,,,,,,,,,
Exported parameters:,Generic SDI12/Wind Dir,Generic SDI12/Wind Speed Min,Generic SDI12/Wind Speed,Generic SDI12/Wind Speed Max,Generic SDI12/Air Temp,Generic SDI12/RH,Generic SDI12/BP,Generic SDI12/Rain Fall,Generic SDI12/Hail Intensity,
4/5/2017,8:15,342,4,5.900000095,8.600000381,60,56.70000076,29.90999985,0,0
4/5/2017,8:30,341,4.900000095,6.699999809,8.899999619,59.90000153,61,29.90999985,0,0
4/5/2017,8:45,330,4.5,6.5,9.199999809,60,58.20000076,29.90999985,0,0
4/5/2017,9:00,337,5,6.800000191,9.100000381,59.09999847,60.40000153,29.92000008,0,0
4/5/2017,9:15,332,5.800000191,7.699999809,9.300000191,58.79999924,63.29999924,29.92000008,0,0
4/5/2017,9:30,328,6,7.900000095,10,58.59999847,62.29999924,29.92000008,0,0
4/5/2017,9:45,336,7,9.300000191,12.60000038,59,60.79999924,29.92000008,0,0
4/5/2017,10:00,337,6.300000191,8.699999809,11.39999962,58.79999924,62.20000076,29.92000008,0,0
4/5/2017,10:15,336,4.400000095,6.800000191,10.5,58.59999847,63.09999847,29.92000008,0,0
4/5/2017,10:30,353,4,7,10.19999981,60,59,29.92000008,0,0
4/5/2017,10:45,327,3.400000095,5.599999905,8.199999809,60.40000153,56.79999924,29.92000008,0,0
4/5/2017,11:00,320,0.800000012,4,6.5,61.29999924,53.90000153,29.92000008,0,0
4/5/2017,11:15,342,0.800000012,4,6,62,52.09999847,29.90999985,0,0
4/5/2017,11:30,348,1.899999976,4.400000095,6.800000191,62.40000153,51.20000076,29.90999985,0,0
4/5/2017,11:45,341,2.799999952,4.5,6,62.40000153,53.5,29.89999962,0,0
4/5/2017,12:00,333,2,4.599999905,6.400000095,62.70000076,53.59999847,29.89999962,0,0
4/5/2017,12:15,341,1.700000048,3.5,5.400000095,63.79999924,51.70000076,29.89999962,0,0
4/5/2017,12:30,351,2,3.5,5.400000095,64.19999695,50.40000153,29.90999985,0,0
4/5/2017,12:45,48,1.200000048,3.400000095,5.599999905,64.69999695,52,29.88999939,0,0
4/5/2017,13:00,65,0.200000003,3.200000048,8,64.90000153,51.29999924,29.89999962,0,0
4/5/2017,13:15,139,5.699999809,9.300000191,12.69999981,64.40000153,53.59999847,29.89999962,0,0
4/5/2017,13:30,142,7,10.5,16.20000076,64.69999695,51.70000076,29.88999939,0,0
4/5/2017,13:45,135,6.5,8.899999619,13.5,65.40000153,49.70000076,29.87999916,0,0
4/5/2017,14:00,143,6.400000095,10.5,16.79999924,64.69999695,51.70000076,29.87999916,0,0
4/5/2017,14:15,152,9.300000191,12.60000038,18.10000038,65.09999847,52.29999924,29.87000084,0,0
4/5/2017,14:30,147,8.300000191,11.30000019,14.69999981,64.69999695,52.59999847,29.86000061,0,0
4/5/2017,14:45,147,8.100000381,10.80000019,14.30000019,65.59999847,49.5,29.86000061,0,0
4/5/2017,15:00,146,7.599999905,10.19999981,13.5,64.40000153,51.59999847,29.86000061,0,0
4/5/2017,15:15,150,6.599999905,9.5,13,65.80000305,50.09999847,29.86000061,0,0
4/5/2017,15:30,147,4.800000191,9.100000381,12.30000019,65.80000305,49,29.86000061,0,0
4/5/2017,15:45,148,3.299999952,8,13.80000019,66.30000305,46.79999924,29.86000061,0.022,0
4/5/2017,16:00,148,7.5,9.899999619,14.80000019,66.5,47.79999924,29.86000061,0.004,0
4/5/2017,16:15,150,7.199999809,9.5,12.60000038,66.69999695,48.5,29.86000061,0,0
4/5/2017,16:30,143,6.5,9.699999809,13.39999962,65.30000305,52.09999847,29.84000015,0,0
4/5/2017,16:45,150,7.699999809,10.69999981,13.89999962,64,55.59999847,29.85000038,0,0
4/5/2017,17:00,146,6.800000191,10.39999962,13.69999981,65.09999847,54.79999924,29.84000015,0,0
4/5/2017,17:15,147,8.899999619,13.19999981,19.89999962,62,63.20000076,29.84000015,0,0
4/5/2017,17:30,153,3.5,12.89999962,17.60000038,61.09999847,67.80000305,29.82999992,0.002,0
4/5/2017,17:45,154,9.600000381,13.80000019,18.20000076,60,70.90000153,29.84000015,0.011,0
4/5/2017,18:00,157,9.399999619,12.5,16.10000038,59.09999847,71.40000153,29.86000061,0,0
4/5/2017,18:15,155,10.39999962,13.5,17.10000038,58.79999924,74,29.86000061,0,0
4/5/2017,18:30,151,8.899999619,12.60000038,17.70000076,58.40000153,73.80000305,29.86000061,0,0
4/5/2017,18:45,148,7.900000095,11.10000038,15.69999981,58.59999847,72,29.87000084,0,0
4/5/2017,19:00,145,9,12.80000019,17.70000076,58.20000076,72.19999695,29.87000084,0,0
4/5/2017,19:15,146,10.89999962,15.39999962,19.89999962,57.90000153,71.30000305,29.87000084,0,0
4/5/2017,19:30,149,11.5,14.80000019,19.5,57.20000076,73.40000153,29.87000084,0,0
4/5/2017,19:45,145,11.30000019,15,19.5,57.20000076,70.69999695,29.86000061,0,0
4/5/2017,20:00,148,10.10000038,13.60000038,17.10000038,56.79999924,71.90000153,29.86000061,0,0
4/5/2017,20:15,145,10.60000038,14.39999962,18.29999924,57,70.80000305,29.85000038,0,0
4/5/2017,20:30,143,11.89999962,15.30000019,20.20000076,56.79999924,69.90000153,29.82999992,0,0
4/5/2017,20:45,142,12.10000038,15.5,20.70000076,56.79999924,70.30000305,29.80999947,0,0
4/5/2017,21:00,142,10.19999981,14.89999962,19,56.40000153,71.80000305,29.80999947,0,0
4/5/2017,21:15,147,8.699999809,12.5,16.79999924,56.40000153,74.40000153,29.79999924,0,0
4/5/2017,21:30,144,9.899999619,13.30000019,16.5,56.40000153,73.59999847,29.79000092,0,0
4/5/2017,21:45,153,9.199999809,11.69999981,16.29999924,56.40000153,74.19999695,29.78000069,0,0
4/5/2017,22:00,156,7.599999905,10.5,13.69999981,56.40000153,73,29.77000046,0,0
4/5/2017,22:15,159,7,9.899999619,13.60000038,56.59999847,72.19999695,29.77000046,0,0
4/5/2017,22:30,155,9.300000191,11.80000019,14.69999981,57,73.09999847,29.76000023,0,0
4/5/2017,22:45,153,10.19999981,14,19.5,57.20000076,72.30000305,29.75,0,0
4/5/2017,23:00,160,7.900000095,12.39999962,17.60000038,57.20000076,71.40000153,29.76000023,0,0
4/5/2017,23:15,158,8.5,11.80000019,15.69999981,57.20000076,71.30000305,29.76000023,0,0
4/5/2017,23:30,156,8.800000191,11.80000019,16,57.29999924,74.19999695,29.75,0,0
4/5/2017,23:45,156,8.300000191,11.80000019,16,57.29999924,74,29.73999977,0,0
4/6/2017,0:00,152,8.899999619,12.80000019,16.20000076,57.20000076,74.5,29.72999954,0,0
4/6/2017,0:15,156,9.600000381,12.69999981,16.20000076,57.20000076,75.19999695,29.73999977,0,0
4/6/2017,0:30,152,8.5,11.39999962,15,57.29999924,76.90000153,29.72999954,0,0
4/6/2017,0:45,144,7.400000095,11,14.30000019,57.5,78,29.71999931,0,0
4/6/2017,1:00,142,6.300000191,10,13.39999962,57.29999924,79.40000153,29.70999908,0,0
4/6/2017,1:15,140,5.900000095,8.699999809,12.60000038,57.70000076,79.90000153,29.70999908,0,0
4/6/2017,1:30,130,4.300000191,7.400000095,10.69999981,57.70000076,80.30000305,29.70999908,0,0
4/6/2017,1:45,135,4,6.300000191,8.399999619,57.5,81.80000305,29.69000053,0,0
4/6/2017,2:00,142,3.799999952,6.5,9.300000191,57.29999924,82.80000305,29.68000031,0,0
4/6/2017,2:15,135,5.300000191,8.199999809,11.39999962,57.29999924,83.59999847,29.68000031,0,0
4/6/2017,2:30,139,3.400000095,5.900000095,9.100000381,57,84.19999695,29.68000031,0,0
4/6/2017,2:45,144,1.799999952,4.800000191,6.900000095,57,84.30000305,29.67000008,0,0
4/6/2017,3:00,152,2.200000048,4.800000191,7.199999809,57.29999924,84.69999695,29.67000008,0,0
4/6/2017,3:15,167,0.400000006,4,7.599999905,57.70000076,84.40000153,29.67000008,0,0
4/6/2017,3:30,140,2.299999952,4.699999809,6.599999905,57.5,84.30000305,29.64999962,0,0
4/6/2017,3:45,146,2.400000095,4.199999809,6.599999905,57.70000076,85.30000305,29.64999962,0,0
4/6/2017,4:00,151,3.700000048,5.5,8.399999619,57.5,85.40000153,29.62999916,0,0
4/6/2017,4:15,158,3.5,7.099999905,11.39999962,57.20000076,85.90000153,29.62999916,0,0
4/6/2017,4:30,161,4.5,8,12.80000019,57.5,86.5,29.62999916,0,0
4/6/2017,4:45,154,7.199999809,10.10000038,13.60000038,57.5,86.09999847,29.62000084,0,0
4/6/2017,5:00,151,5.599999905,8.800000191,13,56.59999847,86.5,29.60000038,0,0
4/6/2017,5:15,142,4.800000191,6.900000095,8.699999809,55.70000076,87.40000153,29.56999969,0,0
4/6/2017,5:30,144,5.599999905,8.800000191,16.29999924,55.70000076,88.90000153,29.54999924,0,0
4/6/2017,5:45,152,8.399999619,11.60000038,15.30000019,55.90000153,88.19999695,29.53000069,0,0
4/6/2017,6:00,166,11,15.30000019,22.79999924,57.29999924,87.40000153,29.54000092,0,0
4/6/2017,6:15,166,9.399999619,13.60000038,18.10000038,57.90000153,86.19999695,29.54000092,0,0
4/6/2017,6:30,163,7.300000191,10.69999981,15.60000038,59.09999847,85.19999695,29.53000069,0,0
4/6/2017,6:45,169,6.400000095,9.600000381,13.60000038,61.5,81.19999695,29.51000023,0,0
4/6/2017,7:00,167,2.400000095,9.300000191,13,63.5,76.5,29.5,0.002,0
4/6/2017,7:15,143,7.400000095,11.19999981,15.30000019,60.20000076,79.30000305,29.5,0,0
4/6/2017,7:30,152,9,11.60000038,14,60.20000076,80,29.5,0,0
4/6/2017,7:45,161,7,12.5,22.5,59,84,29.5,0.006,0
4/6/2017,8:00,172,3.900000095,6.800000191,12.80000019,59.5,83.09999847,29.47999954,0.006,0
4/6/2017,8:15,143,3.400000095,5.099999905,7.400000095,59.29999924,83.5,29.45999908,0,0
4/6/2017,8:30,150,5.900000095,9.699999809,14.60000038,59.09999847,83.40000153,29.46999931,0,0
4/6/2017,8:45,154,5.699999809,9,13.80000019,60.40000153,82.59999847,29.45999908,0,0
4/6/2017,9:00,147,4.599999905,8.5,14.19999981,60.20000076,81.80000305,29.44000053,0,0
4/6/2017,9:15,149,8.699999809,12.10000038,17.39999962,59.09999847,84.30000305,29.43000031,0,0
4/6/2017,9:30,147,7.900000095,12.69999981,21.20000076,59.09999847,84.40000153,29.40999985,0,0
4/6/2017,9:45,152,7.199999809,13.39999962,21.39999962,57.29999924,85.40000153,29.40999985,0,0
4/6/2017,10:00,143,7.199999809,10.69999981,15.30000019,57,85.5,29.38999939,0,0
4/6/2017,10:15,148,7.300000191,10.60000038,14.60000038,57.5,85.40000153,29.37000084,0,0
4/6/2017,10:30,148,10.30000019,13.69999981,18.10000038,56.79999924,85.80000305,29.34000015,0.002,0
4/6/2017,10:45,153,8.800000191,14.30000019,21.10000038,56.79999924,86.59999847,29.31999969,0.037,0
4/6/2017,11:00,167,10,17.5,24.70000076,59.09999847,83.90000153,29.31999969,0,0
4/6/2017,11:15,158,13.19999981,19.10000038,26.10000038,57.70000076,84.69999695,29.31999969,0.030999999,0
4/6/2017,11:30,160,12.5,20.60000038,32.40000153,58.40000153,88.59999847,29.29999924,0.041999999,0
4/6/2017,11:45,155,13.5,18.5,26.5,57.5,87.69999695,29.28000069,0.021,0
4/6/2017,12:00,155,11.10000038,16.70000076,24.89999962,57.90000153,88.09999847,29.25,0.028999999,0
4/6/2017,12:15,154,9.399999619,14.5,22.79999924,60.40000153,83.80000305,29.22999954,0.003,0
4/6/2017,12:30,156,10.10000038,16.10000038,20.89999962,61.09999847,81.40000153,29.21999931,0,0
4/6/2017,12:45,157,9.600000381,14.39999962,19.60000038,61.29999924,82,29.23999977,0,0
4/6/2017,13:00,187,1.399999976,13.69999981,33.5,62,76.30000305,29.29000092,0.015,0
4/6/2017,13:15,225,0.699999988,8,22.70000076,59.70000076,68.90000153,29.27000046,0.098999999,0
4/6/2017,13:30,238,0.300000012,4.599999905,12.80000019,61.29999924,64.80000305,29.25,0,0
4/6/2017,13:45,202,0.800000012,6.5,13.10000038,62.59999847,57.70000076,29.23999977,0,0
4/6/2017,14:00,203,0.800000012,8.300000191,22.20000076,63.79999924,52.40000153,29.23999977,0,0
4/6/2017,14:15,217,1.5,8.399999619,23,65.30000305,49.5,29.23999977,0,0
4/6/2017,14:30,213,0.699999988,9.5,22.10000038,65.59999847,45.79999924,29.23999977,0,0
4/6/2017,14:45,209,0.400000006,9.300000191,20.79999924,66,49,29.23999977,0,0
4/6/2017,15:00,225,1.100000024,8.699999809,20.20000076,66.19999695,48.90000153,29.25,0,0
4/6/2017,15:15,223,0.899999976,5.300000191,11.89999962,65.30000305,51.40000153,29.25,0,0
4/6/2017,15:30,287,0.600000024,9.100000381,28.20000076,62.20000076,60.20000076,29.28000069,0,0
4/6/2017,15:45,308,3.599999905,14.60000038,31.39999962,56.09999847,72.40000153,29.29999924,0.014,0
4/6/2017,16:00,320,5.300000191,10.19999981,16.60000038,55,74.90000153,29.29999924,0.021,0
4/6/2017,16:15,303,0.800000012,6.099999905,14.60000038,55.90000153,74.5,29.31999969,0,0
4/6/2017,16:30,287,0.400000006,4.599999905,9.100000381,56.59999847,72.19999695,29.31999969,0,0
4/6/2017,16:45,330,1.5,5.099999905,7.599999905,56.79999924,75.19999695,29.30999947,0,0
4/6/2017,17:00,331,3.5,6.099999905,9.199999809,57.5,73.30000305,29.31999969,0,0
4/6/2017,17:15,299,0.699999988,3.799999952,7.300000191,58.09999847,72.30000305,29.34000015,0,0
4/6/2017,17:30,269,0.300000012,2.5,6.199999809,58.09999847,72.09999847,29.34000015,0,0
4/6/2017,17:45,271,0.300000012,2,4.400000095,57.5,73.30000305,29.31999969,0.005,0
4/6/2017,18:00,320,1.700000048,3.299999952,5.300000191,57.20000076,76.5,29.31999969,0,0
4/6/2017,18:15,303,0.200000003,1.399999976,2.5,57.20000076,77.5,29.32999992,0,0
4/6/2017,18:30,274,0.200000003,2,3.5,56.59999847,81.59999847,29.35000038,0,0
4/6/2017,18:45,204,0.400000006,3.400000095,7.300000191,56.40000153,81.19999695,29.35000038,0,0
4/6/2017,19:00,176,2.099999905,5.5,11.19999981,57,75.09999847,29.36000061,0,0
4/6/2017,19:15,185,0.400000006,4.599999905,9.800000191,57.5,67.09999847,29.36000061,0,0
4/6/2017,19:30,186,0.800000012,4.900000095,8.600000381,57.70000076,66.80000305,29.37000084,0,0
4/6/2017,19:45,175,1.200000048,3.599999905,7.699999809,57.5,67.40000153,29.37000084,0,0
4/6/2017,20:00,181,0.600000024,3.299999952,6.300000191,57.29999924,68.59999847,29.37999916,0,0
4/6/2017,20:15,177,0.899999976,3.400000095,6.300000191,57.20000076,67.40000153,29.38999939,0,0
4/6/2017,20:30,200,0.600000024,3.900000095,9.899999619,57.5,62.5,29.39999962,0,0
4/6/2017,20:45,205,0.400000006,3.599999905,13.69999981,57.70000076,57.59999847,29.39999962,0,0
4/6/2017,21:00,222,0.5,6.099999905,16.10000038,58.09999847,53.29999924,29.39999962,0,0
4/6/2017,21:15,229,0.899999976,6.699999809,16.29999924,57.70000076,49,29.40999985,0,0
4/6/2017,21:30,225,0.800000012,6.800000191,18.70000076,57.20000076,48.59999847,29.42000008,0,0
4/6/2017,21:45,218,0.800000012,6,17,56.59999847,47.59999847,29.42000008,0,0
4/6/2017,22:00,222,1.5,6.599999905,19.20000076,56.09999847,47.59999847,29.42000008,0,0
4/6/2017,22:15,226,0.5,5.599999905,16.10000038,55.70000076,48.09999847,29.43000031,0,0
4/6/2017,22:30,217,0.400000006,5.099999905,15,55.20000076,46.20000076,29.43000031,0,0
4/6/2017,22:45,220,0.600000024,5,12.69999981,54.59999847,47.09999847,29.44000053,0,0
4/6/2017,23:00,218,1.200000048,6.099999905,13.89999962,54.29999924,45.79999924,29.43000031,0,0
4/6/2017,23:15,238,0.699999988,5.699999809,17.79999924,53.59999847,45.29999924,29.43000031,0,0
4/6/2017,23:30,239,0.600000024,5.699999809,15.30000019,53.20000076,46,29.44000053,0,0
4/6/2017,23:45,236,0.400000006,7.400000095,20.60000038,52.79999924,45.70000076,29.44000053,0,0
4/7/2017,0:00,235,0.5,5.099999905,15.19999981,52.5,46,29.44000053,0,0
4/7/2017,0:15,230,0.5,4.199999809,12.19999981,52.09999847,45.90000153,29.44000053,0,0
4/7/2017,0:30,215,0.800000012,5,15.69999981,51.90000153,48,29.44000053,0,0
4/7/2017,0:45,214,0.800000012,5.900000095,12.80000019,51.79999924,47.29999924,29.43000031,0,0
4/7/2017,1:00,212,0.400000006,5,18,51.40000153,51.20000076,29.43000031,0,0
4/7/2017,1:15,209,0.899999976,5.800000191,14.19999981,51.20000076,48,29.43000031,0,0
4/7/2017,1:30,211,1,6.5,17,51.20000076,47.59999847,29.42000008,0,0
4/7/2017,1:45,222,1.200000048,7,17.79999924,51.40000153,48.20000076,29.43000031,0,0
4/7/2017,2:00,217,0.5,5.599999905,13.30000019,51.40000153,49.70000076,29.42000008,0,0
4/7/2017,2:15,206,0.600000024,6.199999809,14,51.20000076,49.59999847,29.43000031,0,0
4/7/2017,2:30,212,0.5,6.5,16.89999962,51,49.70000076,29.42000008,0,0
4/7/2017,2:45,206,1.399999976,7.599999905,15.69999981,50.90000153,50.09999847,29.42000008,0,0
4/7/2017,3:00,216,0.800000012,7.599999905,20.79999924,50.70000076,49.09999847,29.42000008,0,0
4/7/2017,3:15,206,0.800000012,5.400000095,14.5,50.70000076,49.59999847,29.42000008,0,0
4/7/2017,3:30,215,1.200000048,6.400000095,15.10000038,50.5,49.79999924,29.42000008,0,0
4/7/2017,3:45,232,0.400000006,5.099999905,14.60000038,50.29999924,48,29.43000031,0,0
4/7/2017,4:00,237,0.5,5.900000095,20.60000038,50.09999847,45.90000153,29.43000031,0,0
4/7/2017,4:15,231,0.5,6.300000191,18.20000076,50.09999847,45.40000153,29.43000031,0,0
4/7/2017,4:30,241,0.5,6.400000095,15.5,50,44.90000153,29.43000031,0,0
4/7/2017,4:45,220,0.699999988,6.099999905,15.69999981,49.79999924,44.20000076,29.43000031,0,0
4/7/2017,5:00,222,0.400000006,5.199999809,16.29999924,49.59999847,44.29999924,29.44000053,0,0
4/7/2017,5:15,232,0.5,5.099999905,15.39999962,49.40000153,44,29.44000053,0,0
4/7/2017,5:30,233,1,6.099999905,18.39999962,49.20000076,45.20000076,29.45000076,0,0
4/7/2017,5:45,272,0.800000012,6.599999905,16.70000076,49.20000076,43.90000153,29.45999908,0,0
4/7/2017,6:00,301,1,9.800000191,21.70000076,48.90000153,43.70000076,29.46999931,0,0
4/7/2017,6:15,302,0.699999988,7.800000191,18.10000038,48.90000153,44.29999924,29.47999954,0,0
4/7/2017,6:30,303,2.799999952,10.80000019,21.39999962,48.70000076,44,29.48999977,0,0
4/7/2017,6:45,290,2.099999905,9.300000191,18.79999924,48,48.5,29.5,0,0
4/7/2017,7:00,287,1.200000048,7.800000191,20.60000038,46.70000076,54.90000153,29.52000046,0,0
4/7/2017,7:15,295,1.200000048,9.899999619,18.70000076,46,54.90000153,29.52000046,0,0
4/7/2017,7:30,295,2.299999952,12.80000019,34.90000153,45.59999847,55.70000076,29.53000069,0,0
4/7/2017,7:45,301,3.200000048,14.19999981,28.10000038,45.29999924,56.59999847,29.53000069,0,0
4/7/2017,8:00,301,1.399999976,9.199999809,19.60000038,45.5,57.79999924,29.52000046,0,0
4/7/2017,8:15,295,1.600000024,7,17,46,53.79999924,29.53000069,0.007,0
4/7/2017,8:30,294,1.200000048,8.899999619,19.79999924,46.5,51.90000153,29.53000069,0.022,0
4/7/2017,8:45,301,0.800000012,8.199999809,21.10000038,48.20000076,48.59999847,29.53000069,0.012,0
4/7/2017,9:00,288,1.299999952,10.5,24.79999924,48,46.59999847,29.53000069,0.007,0
4/7/2017,9:15,297,2.400000095,12.19999981,32.40000153,48.5,47.5,29.54000092,0,0
4/7/2017,9:30,301,4,14.80000019,26.60000038,49.09999847,45,29.54000092,0,0
4/7/2017,9:45,297,2.799999952,16.29999924,30.29999924,49.20000076,43.70000076,29.54999924,0,0
4/7/2017,10:00,305,3.5,16.29999924,29.79999924,48.90000153,43.29999924,29.54999924,0,0
4/7/2017,10:15,304,4.199999809,12.89999962,24,49.20000076,43.09999847,29.54999924,0,0
4/7/2017,10:30,302,1,12.19999981,25.39999962,50,41.29999924,29.55999947,0,0
4/7/2017,10:45,297,3.700000048,14.19999981,31,50,40.40000153,29.55999947,0,0
4/7/2017,11:00,297,1.399999976,13.30000019,27.10000038,50.5,38.79999924,29.54999924,0,0
4/7/2017,11:15,299,5.5,15.89999962,29.5,50.70000076,38.5,29.55999947,0,0
4/7/2017,11:30,304,5.599999905,14.89999962,29.5,51.20000076,37.59999847,29.55999947,0,0
4/7/2017,11:45,303,4.699999809,14.80000019,29.60000038,50.09999847,40.40000153,29.56999969,0,0
4/7/2017,12:00,298,2.700000048,13.80000019,33.20000076,49.40000153,40.90000153,29.56999969,0,0
4/7/2017,12:15,295,1.899999976,13.39999962,27.39999962,49.79999924,39.29999924,29.57999992,0,0
4/7/2017,12:30,305,3.299999952,15.89999962,29.89999962,50.09999847,41.09999847,29.59000015,0,0
4/7/2017,12:45,298,4.300000191,17,33.20000076,49.40000153,41.90000153,29.60000038,0,0
4/7/2017,13:00,305,9.300000191,20.10000038,34.40000153,49.40000153,44.09999847,29.60000038,0,0
4/7/2017,13:15,300,1,14.69999981,29.70000076,48.29999924,45.20000076,29.61000061,0,0
4/7/2017,13:30,303,5.5,15.80000019,29.79999924,47.79999924,48.5,29.61000061,0,0
4/7/2017,13:45,286,1.299999952,11,29.39999962,48.90000153,44.59999847,29.60000038,0,0
4/7/2017,14:00,296,2.099999905,15.30000019,29.70000076,49.09999847,42.59999847,29.61000061,0,0
4/7/2017,14:15,300,4.300000191,13.89999962,33.29999924,49.20000076,41.09999847,29.60000038,0,0
4/7/2017,14:30,296,3.799999952,15,30.79999924,49.20000076,41.09999847,29.61000061,0,0
4/7/2017,14:45,305,5.5,14.30000019,25.70000076,49.20000076,43.5,29.62000084,0,0
4/7/2017,15:00,302,4.5,12.5,31.70000076,49.20000076,41.29999924,29.62000084,0,0
4/7/2017,15:15,298,1.200000048,11.60000038,28.20000076,49.20000076,42.5,29.62000084,0,0
4/7/2017,15:30,296,4,14.60000038,28.79999924,48.70000076,42.20000076,29.62999916,0,0
4/7/2017,15:45,299,4.300000191,14.60000038,28.5,48.5,44.59999847,29.63999939,0,0
4/7/2017,16:00,300,6,15.89999962,32.29999924,48,43.79999924,29.64999962,0,0
4/7/2017,16:15,298,4.5,14.60000038,30.20000076,47.59999847,46.40000153,29.64999962,0,0
4/7/2017,16:30,304,6.599999905,15.5,27.70000076,47.40000153,45.59999847,29.67000008,0,0
4/7/2017,16:45,305,3.099999905,12.69999981,26.89999962,47.40000153,45.70000076,29.67000008,0,0
4/7/2017,17:00,306,4,14.10000038,26.79999924,47.40000153,45.29999924,29.68000031,0,0
4/7/2017,17:15,307,2.700000048,12.89999962,26.5,47.29999924,45.5,29.69000053,0,0
4/7/2017,17:30,308,5,13.60000038,26.5,47.09999847,44.40000153,29.70000076,0,0
4/7/2017,17:45,306,2.900000095,13.60000038,24,47.09999847,45.09999847,29.70000076,0,0
4/7/2017,18:00,306,4.599999905,15,28,46.90000153,46.59999847,29.70999908,0,0
4/7/2017,18:15,301,5.199999809,13.89999962,24.20000076,46.70000076,46.5,29.71999931,0,0
4/7/2017,18:30,306,4.699999809,14,25.60000038,46.5,47.70000076,29.72999954,0,0
4/7/2017,18:45,305,4.5,13.60000038,25,46.40000153,47.5,29.73999977,0,0
4/7/2017,19:00,304,2.299999952,12.5,21.20000076,46.40000153,48.20000076,29.76000023,0,0
