Customer:,Dominion - Cove Point,,,,,,
Exported parameters:,YSI 6 Series/Temp,YSI 6 Series/SpCond,YSI 6 Series/Salinity,YSI 6 Series/Depth,YSI 6 Series/ODO%,YSI 6 Series/ODO Conc,
Start Date:,3/23/2017 0:00,,,,,,
End Date:,4/5/2017 23:59,,,,,,
,,162782,162787,162792,162801,162852,162853
Date,Time,Temp,SpCond,Salinity,Depth,ODO%,ODO Conc
MM/dd/yyyy,HH:mm,C,mS/cm,ppt,ft,%,mg/L
3/29/2017,14:30,19.05999947,2.400000095,1.24000001,1.269000053,116.5,10.72000027
3/29/2017,14:45,19.23999977,2.404999971,1.24000001,1.269000053,117.1999969,10.73999977
3/29/2017,15:00,19.36000061,2.40199995,1.24000001,1.269999981,117.1999969,10.72000027
3/29/2017,15:15,19.45000076,2.404000044,1.24000001,1.269000053,118,10.77000046
3/29/2017,15:30,19.52000046,2.40199995,1.24000001,1.269000053,118.6999969,10.81999969
3/29/2017,15:45,19.54999924,2.400000095,1.24000001,1.266000032,119.4000015,10.86999989
3/29/2017,16:00,19.56999969,2.401000023,1.24000001,1.26699996,119.6999969,10.89999962
3/29/2017,16:15,19.60000038,2.403000116,1.24000001,1.269000053,119.5999985,10.88000011
3/29/2017,16:30,19.62999916,2.405999899,1.24000001,1.26699996,119.9000015,10.89999962
3/29/2017,16:45,19.57999992,2.404999971,1.24000001,1.26699996,119.5999985,10.89000034
3/29/2017,17:00,19.52000046,2.404999971,1.24000001,1.26699996,117.0999985,10.67000008
3/29/2017,17:15,19.46999931,2.404999971,1.24000001,1.269000053,118.0999985,10.77000046
3/29/2017,17:30,19.37000084,2.403000116,1.24000001,1.268000007,118.3000031,10.81000042
3/29/2017,17:45,19.27000046,2.417000055,1.25,1.268000007,118.5999985,10.85999966
3/29/2017,18:00,19.18000031,2.41899991,1.25,1.266000032,116.9000015,10.72999954
3/29/2017,18:15,19.09000015,2.420000076,1.25,1.26699996,116.5,10.71000004
3/29/2017,18:30,19.17000008,2.411999941,1.25,1.266000032,115.5999985,10.60999966
3/29/2017,18:45,19.17000008,2.404999971,1.24000001,1.26699996,113.8000031,10.43999958
3/29/2017,19:00,19.04999924,2.394999981,1.24000001,1.268000007,111.5999985,10.26000023
3/29/2017,19:15,18.69000053,2.381000042,1.230000019,1.269000053,109.6999969,10.17000008
3/29/2017,19:30,18.31999969,2.378999949,1.230000019,1.266000032,110,10.27999973
3/29/2017,19:45,18.13999939,2.381999969,1.230000019,1.26699996,109,10.21000004
3/29/2017,20:00,17.98999977,2.382999897,1.230000019,1.266000032,108,10.14999962
3/29/2017,20:15,17.80999947,2.397000074,1.24000001,1.26699996,108.6999969,10.26000023
3/29/2017,20:30,17.61000061,2.404999971,1.24000001,1.268000007,108.9000015,10.31999969
3/29/2017,20:45,17.52000046,2.404999971,1.24000001,1.26699996,107.8000031,10.22999954
3/29/2017,21:00,17.45000076,2.404000044,1.24000001,1.26699996,106.8000031,10.14999962
3/29/2017,21:15,17.36000061,2.403000116,1.24000001,1.26699996,105.5999985,10.06000042
3/29/2017,21:30,17.29999924,2.400000095,1.24000001,1.26699996,105,10.01000023
3/29/2017,21:45,17.25,2.392999887,1.24000001,1.268000007,104.1999969,9.93999958
3/29/2017,22:00,17.21999931,2.39199996,1.24000001,1.26699996,103.5,9.890000343
3/29/2017,22:15,17.18000031,2.390000105,1.24000001,1.268000007,102.3000031,9.779999733
3/29/2017,22:30,16.79000092,2.400000095,1.24000001,1.268000007,103,9.920000076
3/29/2017,22:45,16.57999992,2.407999992,1.25,1.26699996,103.5,10.02000046
3/29/2017,23:00,16.48999977,2.414000034,1.25,1.264999986,102.5,9.93999958
3/29/2017,23:15,16.37000084,2.415999889,1.25,1.264999986,102.3000031,9.93999958
3/29/2017,23:30,16.28000069,2.417999983,1.25,1.266000032,101.5999985,9.890000343
3/29/2017,23:45,16.09000015,2.420000076,1.25,1.266000032,100.5999985,9.829999924
3/30/2017,0:00,15.93000031,2.420000076,1.25,1.26699996,99.80000305,9.789999962
3/30/2017,0:15,15.93999958,2.421000004,1.25,1.26699996,99.5,9.760000229
3/30/2017,0:30,15.81000042,2.421000004,1.25,1.26699996,98.80000305,9.710000038
3/30/2017,0:45,15.82999992,2.421000004,1.25,1.26699996,99.09999847,9.739999771
3/30/2017,1:00,15.81000042,2.423000097,1.25,1.26699996,98.90000153,9.729999542
3/30/2017,1:15,15.72999954,2.423000097,1.25999999,1.26699996,97.90000153,9.649999619
3/30/2017,1:30,15.64000034,2.423000097,1.25999999,1.26699996,97.69999695,9.640000343
3/30/2017,1:45,15.53999996,2.423000097,1.25999999,1.266000032,96.90000153,9.590000153
3/30/2017,2:00,15.42000008,2.421999931,1.25,1.264999986,96.09999847,9.539999962
3/30/2017,2:15,15.34000015,2.41899991,1.25,1.266000032,96.09999847,9.550000191
3/30/2017,2:30,15.22000027,2.417000055,1.25,1.26699996,95.69999695,9.529999733
3/30/2017,2:45,15.23999977,2.415999889,1.25,1.264999986,95.59999847,9.520000458
3/30/2017,3:00,15.22000027,2.413000107,1.25,1.266000032,95.09999847,9.470000267
3/30/2017,3:15,15.17000008,2.405999899,1.25,1.266000032,93.80000305,9.359999657
3/30/2017,3:30,15,2.411000013,1.25,1.266000032,93.30000305,9.329999924
3/30/2017,3:45,14.93000031,2.407999992,1.25,1.264999986,93.5,9.369999886
3/30/2017,4:00,14.85999966,2.410000086,1.25,1.266000032,92.69999695,9.31000042
3/30/2017,4:15,14.76000023,2.40899992,1.25,1.268000007,92.59999847,9.319999695
3/30/2017,4:30,14.65999985,2.404999971,1.25,1.268000007,91.59999847,9.229999542
3/30/2017,4:45,14.52000046,2.407000065,1.25,1.268000007,91.09999847,9.210000038
3/30/2017,5:00,14.40999985,2.394999981,1.24000001,1.269000053,89.80000305,9.100000381
3/30/2017,5:15,14.26000023,2.388000011,1.24000001,1.269000053,88.80000305,9.029999733
3/30/2017,5:30,14.10000038,2.388999939,1.24000001,1.269999981,88.80000305,9.06000042
3/30/2017,5:45,13.92000008,2.397000074,1.24000001,1.269000053,88.5,9.069999695
3/30/2017,6:00,13.86999989,2.403000116,1.24000001,1.268000007,87.19999695,8.93999958
3/30/2017,6:15,13.73999977,2.398000002,1.24000001,1.268000007,87.59999847,9.010000229
3/30/2017,6:30,13.53999996,2.407999992,1.25,1.269000053,86.90000153,8.979999542
3/30/2017,6:45,13.23999977,2.411999941,1.25,1.268000007,86.30000305,8.970000267
3/30/2017,7:00,12.98999977,2.411999941,1.25,1.268000007,86.5,9.050000191
3/30/2017,7:15,12.88000011,2.424999952,1.25999999,1.26699996,86.59999847,9.079999924
3/30/2017,7:30,12.81999969,2.407000065,1.25,1.266000032,87.5,9.18999958
3/30/2017,7:45,12.72999954,2.40899992,1.25,1.264999986,87.40000153,9.199999809
3/30/2017,8:00,12.68000031,2.413000107,1.25,1.264000058,87.80000305,9.25
3/30/2017,8:15,12.72000027,2.411999941,1.25,1.26699996,88.90000153,9.350000381
3/30/2017,8:30,12.78999996,2.403000116,1.24000001,1.264000058,88.69999695,9.31000042
3/30/2017,8:45,12.82999992,2.410000086,1.25,1.264000058,88.69999695,9.31000042
3/30/2017,9:00,12.94999981,2.407999992,1.25,1.266000032,89.09999847,9.319999695
3/30/2017,9:15,13.26000023,2.404000044,1.25,1.266000032,90.59999847,9.420000076
3/30/2017,9:30,13.43999958,2.407000065,1.25,1.263000011,91.5,9.470000267
3/30/2017,9:45,13.53999996,2.411000013,1.25,1.26699996,92.80000305,9.590000153
3/30/2017,10:00,13.71000004,2.410000086,1.25,1.263000011,93.69999695,9.649999619
3/30/2017,10:15,13.63000011,2.398000002,1.24000001,1.261999965,94.09999847,9.699999809
3/30/2017,10:30,13.85000038,2.397000074,1.24000001,1.264000058,96.09999847,9.859999657
3/30/2017,10:45,14.32999992,2.407000065,1.25,1.26699996,98.19999695,9.970000267
3/30/2017,11:00,14.77000046,2.411999941,1.25,1.268000007,99.59999847,10.02000046
3/30/2017,11:15,14.89999962,2.414000034,1.25,1.268000007,100.4000015,10.06999969
3/30/2017,11:30,14.98999977,2.414000034,1.25,1.269000053,101.0999985,10.11999989
3/30/2017,11:45,15.23999977,2.410000086,1.25,1.26699996,101.9000015,10.14000034
3/30/2017,12:00,15.35999966,2.413000107,1.25,1.269999981,102.6999969,10.19999981
3/30/2017,12:15,15.36999989,2.40199995,1.24000001,1.264000058,103.8000031,10.30000019
3/30/2017,12:30,15.43000031,2.428999901,1.25999999,1.268000007,104.0999985,10.31999969
3/30/2017,12:45,15.63000011,2.427000046,1.25999999,1.269000053,104.5,10.31999969
3/30/2017,13:00,15.69999981,2.40899992,1.25,1.26699996,105.3000031,10.38000011
3/30/2017,13:15,15.89000034,2.403000116,1.24000001,1.269999981,106.4000015,10.44999981
3/30/2017,13:30,16.02000046,2.421000004,1.25,1.269999981,107,10.47999954
3/30/2017,13:45,16.12000084,2.411000013,1.25,1.266000032,107.6999969,10.52000046
3/30/2017,14:00,16.20999908,2.417000055,1.25,1.271000028,108.0999985,10.53999996
3/30/2017,14:15,16.25,2.421000004,1.25,1.269999981,108.5,10.56999969
3/30/2017,14:30,16.21999931,2.413000107,1.25,1.269999981,108.6999969,10.60000038
3/30/2017,14:45,16.12999916,2.411000013,1.25,1.271999955,108.9000015,10.64000034
3/30/2017,15:00,16.09000015,2.434999943,1.25999999,1.273000002,107.8000031,10.53999996
3/30/2017,15:15,16.19000053,2.414999962,1.25,1.269999981,107.3000031,10.47000027
3/30/2017,15:30,15.96000004,2.404000044,1.24000001,1.271000028,107.5,10.53999996
3/30/2017,15:45,15.89000034,2.407999992,1.25,1.26699996,107.6999969,10.57999992
3/30/2017,16:00,15.84000015,2.415999889,1.25,1.274000049,108.0999985,10.61999989
3/30/2017,16:15,15.77000046,2.415999889,1.25,1.273000002,107.9000015,10.61999989
3/30/2017,16:30,15.68999958,2.414000034,1.25,1.271000028,107.5999985,10.60999966
3/30/2017,16:45,15.59000015,2.414000034,1.25,1.274000049,107.1999969,10.59000015
3/30/2017,17:00,15.51000023,2.413000107,1.25,1.274000049,107.1999969,10.60999966
3/30/2017,17:15,15.43000031,2.411999941,1.25,1.269999981,106.6999969,10.57999992
3/30/2017,17:30,15.34000015,2.400000095,1.24000001,1.274999976,106.1999969,10.55000019
3/30/2017,17:45,15.15999985,2.40199995,1.24000001,1.271000028,105.6999969,10.53999996
3/30/2017,18:00,15.05000019,2.38499999,1.230000019,1.274000049,104.5999985,10.46000004
3/30/2017,18:15,14.92000008,2.388999939,1.24000001,1.277999997,103.5999985,10.39000034
3/30/2017,18:30,14.82999992,2.394999981,1.24000001,1.279999971,103,10.35000038
3/30/2017,18:45,14.63000011,2.403000116,1.24000001,1.276000023,101.1999969,10.19999981
3/30/2017,19:00,14.47999954,2.40199995,1.24000001,1.27699995,99.5,10.06999969
3/30/2017,19:15,14.34000015,2.401000023,1.24000001,1.277999997,98.90000153,10.03999996
3/30/2017,19:30,14.22999954,2.390000105,1.24000001,1.271000028,98.69999695,10.05000019
3/30/2017,19:45,14.14000034,2.384000063,1.230000019,1.266000032,97.59999847,9.949999809
3/30/2017,20:00,14.05000019,2.387000084,1.24000001,1.273000002,97.40000153,9.949999809
3/30/2017,20:15,14.03999996,2.377000093,1.230000019,1.274000049,98.19999695,10.02999973
3/30/2017,20:30,13.92000008,2.385999918,1.24000001,1.274999976,96.90000153,9.930000305
3/30/2017,20:45,13.81000042,2.390000105,1.24000001,1.27699995,96.90000153,9.949999809
3/30/2017,21:00,13.65999985,2.398000002,1.24000001,1.271999955,96.30000305,9.920000076
3/30/2017,21:15,13.46000004,2.378999949,1.230000019,1.269999981,95.09999847,9.840000153
3/30/2017,21:30,13.39999962,2.39199996,1.24000001,1.269999981,95.09999847,9.850000381
3/30/2017,21:45,13.36999989,2.382999897,1.230000019,1.271000028,95,9.850000381
3/30/2017,22:00,13.25,2.364000082,1.220000029,1.27699995,95.09999847,9.890000343
3/30/2017,22:15,13.18999958,2.355000019,1.220000029,1.268000007,94.69999695,9.859999657
3/30/2017,22:30,13.03999996,2.359999895,1.220000029,1.271000028,93.69999695,9.789999962
3/30/2017,22:45,12.97999954,2.351999998,1.220000029,1.271999955,93.69999695,9.800000191
3/30/2017,23:00,12.89000034,2.361999989,1.220000029,1.269000053,93.19999695,9.770000458
3/30/2017,23:15,12.84000015,2.371999979,1.230000019,1.271999955,93.40000153,9.81000042
3/30/2017,23:30,12.73999977,2.355000019,1.220000029,1.273000002,93.09999847,9.800000191
3/30/2017,23:45,12.64000034,2.368999958,1.230000019,1.266000032,92.5,9.75
3/31/2017,0:00,12.60999966,2.361000061,1.220000029,1.26699996,92.69999695,9.779999733
3/31/2017,0:15,12.56000042,2.35800004,1.220000029,1.264999986,92.30000305,9.75
3/31/2017,0:30,12.47000027,2.357000113,1.220000029,1.276000023,92,9.739999771
3/31/2017,0:45,12.39999962,2.361000061,1.220000029,1.274999976,91.90000153,9.739999771
3/31/2017,1:00,12.35999966,2.359999895,1.220000029,1.268000007,91.90000153,9.75
3/31/2017,1:15,12.28999996,2.362999916,1.220000029,1.271999955,91.5,9.720000267
3/31/2017,1:30,12.22999954,2.367000103,1.230000019,1.268000007,91.30000305,9.710000038
3/31/2017,1:45,12.14999962,2.369999886,1.230000019,1.266000032,90.80000305,9.680000305
3/31/2017,2:00,12.10999966,2.368000031,1.230000019,1.264000058,90.69999695,9.670000076
3/31/2017,2:15,12.05000019,2.377000093,1.230000019,1.261999965,90.09999847,9.619999886
3/31/2017,2:30,12.02000046,2.371999979,1.230000019,1.264999986,89.40000153,9.550000191
3/31/2017,2:45,12.02999973,2.378000021,1.230000019,1.264000058,89.80000305,9.600000381
3/31/2017,3:00,11.98999977,2.378999949,1.230000019,1.263000011,89.69999695,9.590000153
3/31/2017,3:15,11.93000031,2.378000021,1.230000019,1.261999965,89.40000153,9.579999924
3/31/2017,3:30,11.86999989,2.338999987,1.210000038,1.263000011,88.5,9.489999771
3/31/2017,3:45,11.81999969,2.361000061,1.220000029,1.261000037,87.40000153,9.390000343
3/31/2017,4:00,11.72999954,2.349999905,1.220000029,1.263000011,87.40000153,9.399999619
3/31/2017,4:15,11.69999981,2.411999941,1.25,1.263000011,87,9.369999886
3/31/2017,4:30,11.51000023,2.400000095,1.24000001,1.263000011,85.5,9.25
3/31/2017,4:45,11.25,2.414999962,1.25,1.263000011,84.80000305,9.229999542
3/31/2017,5:00,11.14999962,2.480999947,1.289999962,1.263000011,85.09999847,9.279999733
3/31/2017,5:15,11.14000034,2.427999973,1.25999999,1.263000011,85.5,9.319999695
3/31/2017,5:30,11.18000031,2.394999981,1.24000001,1.264999986,84.5,9.199999809
3/31/2017,5:45,11.25,2.384000063,1.230000019,1.264000058,80.09999847,8.710000038
3/31/2017,6:00,11.26000023,2.388000011,1.24000001,1.264999986,80.5,8.760000229
3/31/2017,6:15,11.27999973,2.40199995,1.24000001,1.266000032,78.80000305,8.56000042
3/31/2017,6:30,11.35000038,2.374000072,1.230000019,1.268000007,80.69999695,8.760000229
3/31/2017,6:45,11.25,2.397000074,1.24000001,1.268000007,83.69999695,9.109999657
3/31/2017,7:00,11.25,2.378999949,1.230000019,1.269000053,83.5,9.079999924
3/31/2017,7:15,11.35000038,2.374000072,1.230000019,1.268000007,84.09999847,9.130000114
3/31/2017,7:30,11.46000004,2.375,1.230000019,1.26699996,84.19999695,9.119999886
3/31/2017,7:45,11.51000023,2.394999981,1.24000001,1.26699996,85.5,9.25
3/31/2017,8:00,11.52999973,2.474999905,1.279999971,1.269999981,78.80000305,8.510000229
3/31/2017,8:15,11.55000019,2.451999903,1.269999981,1.271000028,83.30000305,9
3/31/2017,8:30,11.59000015,2.417000055,1.25,1.269000053,84.69999695,9.140000343
3/31/2017,8:45,11.63000011,2.371999979,1.230000019,1.273000002,87.90000153,9.479999542
3/31/2017,9:00,11.68000031,2.39199996,1.24000001,1.274000049,89,9.590000153
3/31/2017,9:15,11.71000004,2.387000084,1.24000001,1.273000002,89.40000153,9.619999886
3/31/2017,9:30,11.69999981,2.372999907,1.230000019,1.277999997,89.59999847,9.640000343
3/31/2017,9:45,11.68000031,2.434000015,1.25999999,1.289000034,90,9.699999809
3/31/2017,10:00,11.68999958,2.346999884,1.210000038,1.292000055,90.09999847,9.710000038
3/31/2017,10:15,11.72999954,2.362999916,1.220000029,1.307000041,90.59999847,9.760000229
3/31/2017,10:30,11.71000004,2.361000061,1.220000029,1.315999985,91.59999847,9.859999657
3/31/2017,10:45,11.77000046,2.34800005,1.210000038,1.342000008,92.69999695,9.970000267
3/31/2017,11:00,11.77999973,2.359999895,1.220000029,1.335999966,93.5,10.05000019
3/31/2017,11:15,11.81000042,2.338999987,1.210000038,1.333999991,93.5,10.05000019
3/31/2017,11:30,11.80000019,2.335000038,1.210000038,1.335999966,93.59999847,10.06000042
3/31/2017,11:45,11.72999954,2.298000097,1.190000057,1.338999987,93.40000153,10.06000042
3/31/2017,12:00,11.81999969,2.292999983,1.179999948,1.347000003,93.69999695,10.06000042
3/31/2017,12:15,11.85999966,2.312000036,1.190000057,1.353999972,94.19999695,10.10999966
3/31/2017,12:30,11.86999989,2.302999973,1.190000057,1.360000014,94.59999847,10.14999962
3/31/2017,12:45,11.88000011,2.296000004,1.190000057,1.366999984,94.90000153,10.17000008
3/31/2017,13:00,11.89999962,2.296999931,1.190000057,1.370000005,95.30000305,10.22000027
3/31/2017,13:15,11.90999985,2.28399992,1.179999948,1.366999984,94.09999847,10.09000015
3/31/2017,13:30,11.92000008,2.270999908,1.169999957,1.375,94.5,10.13000011
3/31/2017,13:45,11.97000027,2.276000023,1.179999948,1.363999963,94.19999695,10.07999992
3/31/2017,14:00,12,2.278000116,1.179999948,1.361999989,93.69999695,10.02999973
3/31/2017,14:15,12.01000023,2.262000084,1.169999957,1.363999963,94.5,10.10999966
3/31/2017,14:30,12.01000023,2.263999939,1.169999957,1.370000005,95.69999695,10.23999977
3/31/2017,14:45,11.98999977,2.23300004,1.149999976,1.353000045,96,10.27999973
3/31/2017,15:00,12.02000046,2.233999968,1.149999976,1.363000035,95.69999695,10.22999954
3/31/2017,15:15,12.07999992,2.221999884,1.149999976,1.34800005,95.90000153,10.23999977
3/31/2017,15:30,12.14999962,2.221999884,1.149999976,1.35800004,96.09999847,10.23999977
3/31/2017,15:45,12.22000027,2.256999969,1.169999957,1.35800004,95.90000153,10.21000004
3/31/2017,16:00,12.27000046,2.269999981,1.169999957,1.356999993,96.5,10.26000023
3/31/2017,16:15,12.31999969,2.221999884,1.149999976,1.355999947,95.80000305,10.17000008
3/31/2017,16:30,12.39999962,2.230000019,1.149999976,1.355000019,94.5,10.02000046
3/31/2017,16:45,12.46000004,2.243000031,1.159999967,1.358999968,97.40000153,10.31000042
3/31/2017,17:00,12.5,2.229000092,1.149999976,1.35800004,97.5,10.31000042
3/31/2017,17:15,12.55000019,2.234999895,1.149999976,1.353999972,93.80000305,9.920000076
3/31/2017,17:30,12.55000019,2.236999989,1.149999976,1.353000045,93.30000305,9.859999657
3/31/2017,17:45,12.53999996,2.236999989,1.149999976,1.353000045,95.19999695,10.06000042
3/31/2017,18:00,12.55000019,2.221999884,1.149999976,1.353999972,93.80000305,9.909999847
3/31/2017,18:15,12.55000019,2.221999884,1.149999976,1.355000019,94.40000153,9.979999542
3/31/2017,18:30,12.56000042,2.24000001,1.159999967,1.353000045,92.19999695,9.75
3/31/2017,18:45,12.56000042,2.244999886,1.159999967,1.356999993,95,10.03999996
3/31/2017,19:00,12.55000019,2.230000019,1.149999976,1.355999947,95,10.03999996
3/31/2017,19:15,12.59000015,2.230999947,1.149999976,1.35800004,94.09999847,9.930000305
3/31/2017,19:30,12.59000015,2.227999926,1.149999976,1.35800004,94.69999695,10
3/31/2017,19:45,12.56000042,2.210999966,1.139999986,1.360000014,95,10.03999996
3/31/2017,20:00,12.52999973,2.200999975,1.129999995,1.358999968,94.80000305,10.02000046
3/31/2017,20:15,12.48999977,2.16899991,1.120000005,1.355999947,93.80000305,9.930000305
3/31/2017,20:30,12.48999977,2.15199995,1.110000014,1.35800004,93.69999695,9.920000076
3/31/2017,20:45,12.46000004,2.14199996,1.100000024,1.360000014,93.59999847,9.909999847
3/31/2017,21:00,12.43000031,2.128999949,1.100000024,1.35800004,92.09999847,9.770000458
3/31/2017,21:15,12.40999985,2.108999968,1.090000033,1.363000035,93.09999847,9.880000114
3/31/2017,21:30,12.39000034,2.094000101,1.080000043,1.363999963,92.69999695,9.829999924
3/31/2017,21:45,12.36999989,2.088000059,1.070000052,1.363999963,92.5,9.819999695
3/31/2017,22:00,12.35999966,2.088999987,1.070000052,1.363000035,92.40000153,9.81000042
3/31/2017,22:15,12.36999989,2.085000038,1.070000052,1.363000035,91.59999847,9.729999542
3/31/2017,22:30,12.35999966,2.086999893,1.070000052,1.363000035,90.90000153,9.649999619
3/31/2017,22:45,12.31000042,2.063999891,1.059999943,1.361999989,90.19999695,9.590000153
3/31/2017,23:00,12.27000046,2.056999922,1.059999943,1.360999942,89.59999847,9.539999962
3/31/2017,23:15,12.23999977,2.063999891,1.059999943,1.361999989,91.09999847,9.699999809
3/31/2017,23:30,12.17000008,2.072999954,1.070000052,1.361999989,91.40000153,9.75
3/31/2017,23:45,12.13000011,2.08100009,1.070000052,1.360999942,91.69999695,9.789999962
4/1/2017,0:00,12.06999969,2.098999977,1.080000043,1.361999989,91.80000305,9.81000042
4/1/2017,0:15,12.01000023,2.105000019,1.080000043,1.360999942,91.90000153,9.829999924
4/1/2017,0:30,11.98999977,2.125999928,1.090000033,1.363000035,91.5,9.800000191
4/1/2017,0:45,11.93000031,2.131999969,1.100000024,1.361999989,91.69999695,9.840000153
4/1/2017,1:00,11.93999958,2.144000053,1.100000024,1.360999942,91.90000153,9.850000381
4/1/2017,1:15,11.94999981,2.190000057,1.129999995,1.361999989,91.30000305,9.779999733
4/1/2017,1:30,11.90999985,2.207000017,1.139999986,1.363999963,91.19999695,9.779999733
4/1/2017,1:45,11.89000034,2.223999977,1.149999976,1.36500001,90.80000305,9.739999771
4/1/2017,2:00,11.85999966,2.220000029,1.139999986,1.361999989,90.59999847,9.729999542
4/1/2017,2:15,11.81999969,2.198999882,1.129999995,1.363000035,90,9.680000305
4/1/2017,2:30,11.77999973,2.193000078,1.129999995,1.363999963,89.5,9.619999886
4/1/2017,2:45,11.75,2.142999887,1.100000024,1.363999963,89.40000153,9.630000114
4/1/2017,3:00,11.76000023,2.161000013,1.110000014,1.363999963,89.09999847,9.590000153
4/1/2017,3:15,11.75,2.161999941,1.110000014,1.363999963,88.80000305,9.56000042
4/1/2017,3:30,11.72999954,2.191999912,1.129999995,1.363999963,88.69999695,9.550000191
4/1/2017,3:45,11.69999981,2.220999956,1.149999976,1.363000035,88.69999695,9.56000042
4/1/2017,4:00,11.64999962,2.21600008,1.139999986,1.360999942,88.80000305,9.579999924
4/1/2017,4:15,11.57999992,2.178999901,1.120000005,1.360999942,88.30000305,9.539999962
4/1/2017,4:30,11.52999973,2.148000002,1.110000014,1.361999989,87.80000305,9.5
4/1/2017,4:45,11.51000023,2.154999971,1.110000014,1.363999963,87.80000305,9.5
4/1/2017,5:00,11.48999977,2.164999962,1.120000005,1.360999942,87.90000153,9.510000229
4/1/2017,5:15,11.46000004,2.173000097,1.120000005,1.360000014,88.09999847,9.550000191
4/1/2017,5:30,11.42000008,2.155999899,1.110000014,1.35800004,88.19999695,9.569999695
4/1/2017,5:45,11.39999962,2.171000004,1.120000005,1.355000019,87.80000305,9.520000458
4/1/2017,6:00,11.36999989,2.177000046,1.120000005,1.350000024,88.30000305,9.590000153
4/1/2017,6:15,11.32999992,2.187999964,1.129999995,1.355000019,88.09999847,9.579999924
4/1/2017,6:30,11.30000019,2.177999973,1.120000005,1.358999968,87.90000153,9.56000042
4/1/2017,6:45,11.26000023,2.207000017,1.139999986,1.356999993,89.09999847,9.68999958
4/1/2017,7:00,11.28999996,2.226000071,1.149999976,1.353999972,89.69999695,9.75
4/1/2017,7:15,11.31999969,2.226999998,1.149999976,1.356999993,90.19999695,9.81000042
4/1/2017,7:30,11.35999966,2.237999916,1.149999976,1.356999993,90.90000153,9.869999886
4/1/2017,7:45,11.38000011,2.269000053,1.169999957,1.35800004,91.5,9.930000305
4/1/2017,8:00,11.43999958,2.273999929,1.169999957,1.360000014,92.19999695,9.989999771
4/1/2017,8:15,11.51000023,2.247999907,1.159999967,1.360999942,92.5,10
4/1/2017,8:30,11.57999992,2.255000114,1.159999967,1.361999989,93.40000153,10.09000015
4/1/2017,8:45,11.63000011,2.237999916,1.149999976,1.363999963,92.80000305,10.01000023
4/1/2017,9:00,11.72000027,2.275000095,1.169999957,1.363999963,93.5,10.06999969
4/1/2017,9:15,11.81999969,2.26699996,1.169999957,1.363999963,93.30000305,10.02999973
4/1/2017,9:30,11.94999981,2.269999981,1.169999957,1.36500001,94.69999695,10.14000034
4/1/2017,9:45,12.09000015,2.275000095,1.179999948,1.366999984,95.90000153,10.23999977
4/1/2017,10:00,12.21000004,2.25999999,1.169999957,1.366000056,96.90000153,10.31999969
4/1/2017,10:15,12.27999973,2.266000032,1.169999957,1.36500001,97.30000305,10.34000015
4/1/2017,10:30,12.31999969,2.286000013,1.179999948,1.366000056,97.90000153,10.39999962
4/1/2017,10:45,12.31999969,2.286000013,1.179999948,1.366000056,98.5,10.46000004
4/1/2017,11:00,12.34000015,2.280999899,1.179999948,1.366000056,98.40000153,10.43999958
4/1/2017,11:15,12.36999989,2.26699996,1.169999957,1.366999984,99,10.5
4/1/2017,11:30,12.39999962,2.296999931,1.190000057,1.366000056,99.30000305,10.52999973
4/1/2017,11:45,12.40999985,2.286999941,1.179999948,1.361999989,100.0999985,10.61999989
4/1/2017,12:00,12.44999981,2.296999931,1.190000057,1.353999972,101.5,10.75
4/1/2017,12:15,12.56000042,2.29399991,1.190000057,1.351999998,102.4000015,10.81000042
4/1/2017,12:30,12.64000034,2.292999983,1.179999948,1.353000045,103,10.85999966
4/1/2017,12:45,12.78999996,2.27699995,1.179999948,1.356999993,103.4000015,10.86999989
4/1/2017,13:00,12.77999973,2.263999939,1.169999957,1.355000019,103.6999969,10.89999962
4/1/2017,13:15,12.90999985,2.255000114,1.159999967,1.358999968,104.3000031,10.93999958
4/1/2017,13:30,13.18999958,2.246000051,1.159999967,1.350999951,105.5999985,11
4/1/2017,13:45,13.30000019,2.244999886,1.159999967,1.360999942,105.1999969,10.93000031
4/1/2017,14:00,13.48999977,2.244999886,1.159999967,1.360999942,105.9000015,10.96000004
4/1/2017,14:15,13.60000038,2.244999886,1.159999967,1.363999963,106.1999969,10.97000027
4/1/2017,14:30,13.64999962,2.249000072,1.159999967,1.360999942,107.0999985,11.03999996
4/1/2017,14:45,13.75,2.243000031,1.159999967,1.361999989,106.8000031,10.98999977
4/1/2017,15:00,13.98999977,2.23300004,1.149999976,1.366000056,108.3000031,11.07999992
4/1/2017,15:15,13.89000034,2.236000061,1.149999976,1.356999993,108.0999985,11.09000015
4/1/2017,15:30,13.92000008,2.236000061,1.149999976,1.361999989,108.6999969,11.14000034
4/1/2017,15:45,14,2.230000019,1.149999976,1.353999972,109,11.15999985
4/1/2017,16:00,14.01000023,2.227999926,1.149999976,1.353999972,109,11.15999985
4/1/2017,16:15,14.02999973,2.243999958,1.159999967,1.353999972,109.5,11.18999958
4/1/2017,16:30,14.21000004,2.230000019,1.149999976,1.35800004,109.6999969,11.18000031
4/1/2017,16:45,14.27000046,2.226999998,1.149999976,1.35800004,109.5,11.14000034
4/1/2017,17:00,14.35999966,2.213999987,1.139999986,1.355000019,109.6999969,11.14000034
4/1/2017,17:15,14.39000034,2.204999924,1.139999986,1.355999947,109.5,11.10999966
