Customer:,Dominion - Cove Point,,,,,,,,
Exported parameters:,EcoNet Battery/Battery,YSI 6 Series/Temp,YSI 6 Series/SpCond,YSI 6 Series/Salinity,YSI 6 Series/Depth,YSI 6 Series/Battery,YSI 6 Series/ODO%,YSI 6 Series/ODO Conc,
Start Date:,4/9/2017 0:00,,,,,,,,
End Date:,4/19/2017 23:59,,,,,,,,
,,103275,104614,104619,104624,104633,104634,104684,104685
Date,Time,Battery,Temp,SpCond,Salinity,Depth,Battery,ODO%,ODO Conc
MM/dd/yyyy,HH:mm,V,C,mS/cm,ppt,ft,V,%,mg/L
4/9/2017,0:00,12.516,13.75,2.296000004,1.190000057,1.404000044,,0.600000024,0.059999999
4/9/2017,0:15,12.516,13.69999981,2.295000076,1.190000057,1.404000044,,0.5,0.059999999
4/9/2017,0:30,12.504,13.63000011,2.296000004,1.190000057,1.404999971,,0.5,0.059999999
4/9/2017,0:45,12.504,13.55000019,2.296000004,1.190000057,1.404999971,,0.5,0.050000001
4/9/2017,1:00,12.504,13.47000027,2.295000076,1.190000057,1.404000044,,0.5,0.059999999
4/9/2017,1:15,12.492,13.38000011,2.295000076,1.190000057,1.404999971,,0.5,0.050000001
4/9/2017,1:30,12.492,13.27999973,2.296000004,1.190000057,1.404999971,,0.5,0.050000001
4/9/2017,1:45,12.48,13.18999958,2.295000076,1.190000057,1.404000044,,0.5,0.050000001
4/9/2017,2:00,12.468,13.11999989,2.296999931,1.190000057,1.404999971,,0.5,0.050000001
4/9/2017,2:15,12.468,13.05000019,2.296999931,1.190000057,1.404000044,,0.5,0.050000001
4/9/2017,2:30,12.468,12.97999954,2.296999931,1.190000057,1.404000044,,0.5,0.050000001
4/9/2017,2:45,12.456,12.89000034,2.296000004,1.190000057,1.404000044,,0.5,0.050000001
4/9/2017,3:00,12.456,12.80000019,2.296000004,1.190000057,1.404000044,,0.5,0.050000001
4/9/2017,3:15,12.444,12.71000004,2.296999931,1.190000057,1.404000044,,0.5,0.050000001
4/9/2017,3:30,12.432,12.64000034,2.296000004,1.190000057,1.404000044,,0.400000006,0.050000001
4/9/2017,3:45,12.432,12.56000042,2.296000004,1.190000057,1.404000044,,0.400000006,0.050000001
4/9/2017,4:00,12.42,12.48999977,2.296000004,1.190000057,1.404000044,,0.400000006,0.050000001
4/9/2017,4:15,12.408,12.39999962,2.298000097,1.190000057,1.402999997,,0.400000006,0.050000001
4/9/2017,4:30,12.396,12.28999996,2.296999931,1.190000057,1.404000044,,0.400000006,0.039999999
4/9/2017,4:45,12.396,12.19999981,2.296999931,1.190000057,1.402999997,,0.400000006,0.039999999
4/9/2017,5:00,12.396,12.13000011,2.296999931,1.190000057,1.404000044,,0.400000006,0.039999999
4/9/2017,5:15,12.384,12.10000038,2.298000097,1.190000057,1.402999997,,0.400000006,0.039999999
4/9/2017,5:30,12.372,12.05000019,2.298000097,1.190000057,1.40199995,,0.400000006,0.039999999
4/9/2017,5:45,12.468,12.02000046,2.296999931,1.190000057,1.402999997,,0.400000006,0.039999999
4/9/2017,6:00,13.632,11.97000027,2.299000025,1.190000057,1.402999997,,0.400000006,0.039999999
4/9/2017,6:15,14.544,11.92000008,2.298000097,1.190000057,1.404000044,,0.400000006,0.039999999
4/9/2017,6:30,14.532,11.88000011,2.298000097,1.190000057,1.40199995,,0.400000006,0.039999999
4/9/2017,6:45,14.496,11.86999989,2.298000097,1.190000057,1.40199995,,0.400000006,0.039999999
4/9/2017,7:00,14.46,11.85000038,2.298000097,1.190000057,1.40199995,,0.400000006,0.039999999
4/9/2017,7:15,14.436,11.84000015,2.296999931,1.190000057,1.40199995,,0.400000006,0.039999999
4/9/2017,7:30,14.424,11.85000038,2.298000097,1.190000057,1.40199995,,0.400000006,0.039999999
4/9/2017,7:45,14.4,11.86999989,2.296999931,1.190000057,1.40199995,,0.400000006,0.039999999
4/9/2017,8:00,14.4,11.88000011,2.299000025,1.190000057,1.40199995,,0.400000006,0.039999999
4/9/2017,8:15,14.388,11.90999985,2.299000025,1.190000057,1.40199995,,0.400000006,0.039999999
4/9/2017,8:30,14.376,11.96000004,2.299000025,1.190000057,1.40199995,,0.400000006,0.039999999
4/9/2017,8:45,14.364,12,2.298000097,1.190000057,1.40199995,,0.400000006,0.039999999
4/9/2017,9:00,14.364,11.97999954,2.299999952,1.190000057,1.40199995,,0.400000006,0.039999999
4/9/2017,9:15,14.364,11.90999985,2.299000025,1.190000057,1.40199995,,0.400000006,0.039999999
4/9/2017,9:30,14.364,11.82999992,2.299000025,1.190000057,1.40199995,,0.400000006,0.039999999
4/9/2017,9:45,14.376,11.90999985,2.299000025,1.190000057,1.40199995,,0.400000006,0.039999999
4/9/2017,10:00,14.376,12.07999992,2.301000118,1.190000057,1.40199995,,0.400000006,0.039999999
4/9/2017,10:15,14.376,12.47000027,2.299000025,1.190000057,1.401000023,,0.400000006,0.050000001
4/9/2017,10:30,14.388,12.93999958,2.298000097,1.190000057,1.399999976,,0.5,0.050000001
4/9/2017,10:45,14.376,13.28999996,2.299999952,1.190000057,1.40199995,,0.5,0.050000001
4/9/2017,11:00,14.376,13.23999977,2.299999952,1.190000057,1.399999976,,0.5,0.050000001
4/9/2017,11:15,14.364,13.43000031,2.301000118,1.190000057,1.406999946,,0.5,0.050000001
4/9/2017,11:30,14.34,15.14999962,2.230999947,1.149999976,1.529999971,,105.6999969,10.55000019
4/9/2017,11:45,14.328,15.39000034,2.230000019,1.149999976,1.52699995,,107.3000031,10.64999962
4/9/2017,12:00,14.328,15.72999954,2.23300004,1.149999976,1.529000044,,108.1999969,10.65999985
4/9/2017,12:15,14.328,15.77000046,2.234999895,1.149999976,1.52699995,,108.5999985,10.69999981
4/9/2017,12:30,14.316,16.01000023,2.236000061,1.149999976,1.526000023,,110,10.77999973
4/9/2017,12:45,14.304,16.12000084,2.237999916,1.149999976,1.526000023,,110.1999969,10.77000046
4/9/2017,13:00,14.304,16.26000023,2.239000082,1.149999976,1.524999976,,111.3000031,10.85000038
4/9/2017,13:15,14.304,16.44000053,2.239000082,1.149999976,1.524999976,,112.0999985,10.89000034
4/9/2017,13:30,14.304,16.61000061,2.240999937,1.159999967,1.526000023,,113.3000031,10.97000027
4/9/2017,13:45,14.292,16.71999931,2.243000031,1.159999967,1.526000023,,113.9000015,11
4/9/2017,14:00,14.292,16.88999939,2.243000031,1.159999967,1.521999955,,115.5999985,11.11999989
4/9/2017,14:15,14.292,17.04000092,2.243000031,1.159999967,1.521999955,,116.4000015,11.15999985
