Customer:,Dominion - Cove Point,,,,,,,,,
Exported parameters:,Generic SDI12/Wind Dir,Generic SDI12/Wind Speed Min,Generic SDI12/Wind Speed,Generic SDI12/Wind Speed Max,Generic SDI12/Air Temp,Generic SDI12/RH,Generic SDI12/BP,Generic SDI12/Rain Fall,Generic SDI12/Hail Intensity,
5/3/2017,12:30,325,8.899999619,17.60000038,30.60000038,64.19999695,37.90000153,30.01000023,0,0
5/3/2017,12:45,325,7,17.20000076,33.29999924,64.40000153,34.09999847,30.01000023,0,0
5/3/2017,13:00,320,5.099999905,14.5,26.5,64.90000153,40.79999924,30.03000069,0,0
5/3/2017,13:15,325,5.199999809,15.19999981,27.20000076,64.5,34.79999924,30.03000069,0,0
5/3/2017,13:30,325,6.800000191,15.39999962,25.20000076,64.40000153,38,30.04000092,0,0
5/3/2017,13:45,331,12.89999962,18.79999924,28,64,41.09999847,30.03000069,0,0
5/3/2017,14:00,313,6.5,14,26.10000038,64.5,34.90000153,30.04000092,0,0
5/3/2017,14:15,321,3,13,26.20000076,64.90000153,35.79999924,30.04999924,0,0
5/3/2017,14:30,322,1.700000048,12.69999981,21,64.69999695,40.20000076,30.04999924,0,0
5/3/2017,14:45,314,1.100000024,11.80000019,21.5,64.69999695,35.90000153,30.04000092,0,0
5/3/2017,15:00,330,6.599999905,13.89999962,21.20000076,64.40000153,39.29999924,30.04000092,0,0
5/3/2017,15:15,323,8.100000381,16.39999962,25.10000038,64.40000153,36.09999847,30.04999924,0,0
5/3/2017,15:30,329,5.400000095,13.5,23.39999962,64.40000153,43.09999847,30.04000092,0,0
5/3/2017,15:45,333,9.100000381,16,21.89999962,64,44.09999847,30.04000092,0,0
5/3/2017,16:00,333,12.30000019,16.39999962,21.20000076,63.59999847,41.5,30.04000092,0,0
5/3/2017,16:15,334,11.10000038,17.10000038,23.79999924,63.59999847,42.40000153,30.04000092,0,0
5/3/2017,16:30,334,11.80000019,16.60000038,22.10000038,63.5,40.90000153,30.04000092,0,0
5/3/2017,16:45,333,12.10000038,16.60000038,22.5,63.5,46.40000153,30.04000092,0,0
5/3/2017,17:00,335,11.5,15.30000019,19.29999924,63.29999924,39.29999924,30.04000092,0,0
5/3/2017,17:15,335,8.899999619,13.89999962,19.10000038,63.29999924,45.90000153,30.04000092,0,0
5/3/2017,17:30,330,11,14.30000019,18.5,63.5,47.20000076,30.04999924,0,0
5/3/2017,17:45,318,5.900000095,11.30000019,16.10000038,63.29999924,41.5,30.06999969,0,0
5/3/2017,18:00,315,6.800000191,9.800000191,14.30000019,62.90000153,40.5,30.07999992,0,0
5/3/2017,18:15,308,3.700000048,7,13.39999962,62.40000153,41.09999847,30.09000015,0,0
5/3/2017,18:30,297,3.099999905,5.900000095,9.100000381,62,41.5,30.11000061,0,0
5/3/2017,18:45,295,1.200000048,4.800000191,7.699999809,61.29999924,44.79999924,30.12000084,0,0
5/3/2017,19:00,294,3.200000048,5.599999905,7.800000191,60.90000153,42.40000153,30.12000084,0,0
5/3/2017,19:15,291,2.099999905,5.300000191,8.399999619,60.79999924,43.70000076,30.13999939,0,0
5/3/2017,19:30,296,2.700000048,6.599999905,10.5,60.40000153,43.90000153,30.14999962,0,0
5/3/2017,19:45,298,4,7,10.19999981,60.40000153,43.90000153,30.14999962,0,0
5/3/2017,20:00,298,5.099999905,8.199999809,11.89999962,60,42.79999924,30.15999985,0,0
5/3/2017,20:15,304,5.599999905,8.600000381,12.30000019,60.20000076,43,30.17000008,0,0
5/3/2017,20:30,310,5.900000095,9.199999809,13.10000038,60.20000076,46.29999924,30.15999985,0,0
5/3/2017,20:45,318,6.199999809,8.699999809,12.39999962,60.20000076,47.70000076,30.15999985,0,0
5/3/2017,21:00,327,6,10.5,16.20000076,61.70000076,55.20000076,30.15999985,0,0
5/3/2017,21:15,347,9.800000191,13.80000019,17.89999962,62.40000153,46.70000076,30.14999962,0,0
5/3/2017,21:30,348,9.100000381,13,16.70000076,62.20000076,46,30.14999962,0,0
5/3/2017,21:45,347,8,12,15.69999981,62.20000076,49.79999924,30.15999985,0,0
5/3/2017,22:00,343,9.5,12.69999981,16.89999962,62.20000076,49.40000153,30.15999985,0,0
5/3/2017,22:15,345,9.199999809,12.69999981,17.20000076,62.40000153,45.5,30.15999985,0,0
5/3/2017,22:30,346,9,12.80000019,16.29999924,62.40000153,52.5,30.15999985,0,0
5/3/2017,22:45,355,7.699999809,13.10000038,17.20000076,62.40000153,47.79999924,30.15999985,0,0
5/3/2017,23:00,354,7.900000095,12.80000019,16.70000076,62.40000153,47,30.15999985,0,0
5/3/2017,23:15,359,7.900000095,12.19999981,16,62.40000153,45.90000153,30.15999985,0,0
5/3/2017,23:30,5,6.800000191,10.69999981,15.69999981,62.20000076,50.59999847,30.15999985,0,0
5/3/2017,23:45,11,5.099999905,9.300000191,13.80000019,62.20000076,47,30.15999985,0,0
5/4/2017,0:00,23,4.699999809,9,13.30000019,62.20000076,46.5,30.15999985,0,0
5/4/2017,0:15,29,4.699999809,8.199999809,12.19999981,61.79999924,47.09999847,30.15999985,0,0
5/4/2017,0:30,25,4.199999809,8.199999809,11.39999962,61.79999924,48.20000076,30.15999985,0,0
5/4/2017,0:45,35,4.599999905,7.400000095,10.39999962,61.5,51,30.15999985,0,0
5/4/2017,1:00,41,3.700000048,6,9,61.29999924,50.79999924,30.15999985,0,0
5/4/2017,1:15,51,4.099999905,6.199999809,9.399999619,60.90000153,56.70000076,30.15999985,0,0
5/4/2017,1:30,51,4,6.300000191,8.699999809,60.59999847,58.70000076,30.17000008,0,0
5/4/2017,1:45,56,3.799999952,6,7.800000191,60.59999847,60,30.17000008,0,0
5/4/2017,2:00,69,3.599999905,5.599999905,7.300000191,60.20000076,59.29999924,30.17000008,0,0
5/4/2017,2:15,67,3.5,6.400000095,8.899999619,60.20000076,57.40000153,30.15999985,0,0
5/4/2017,2:30,65,3.900000095,7.199999809,10,59.90000153,58.09999847,30.17000008,0,0
5/4/2017,2:45,62,6.300000191,9.899999619,14.10000038,59.5,59.90000153,30.17000008,0,0
5/4/2017,3:00,70,5.800000191,10.39999962,15.39999962,58.79999924,59.5,30.17000008,0,0
5/4/2017,3:15,79,6.300000191,10.5,14.89999962,58.20000076,56.70000076,30.17000008,0,0
5/4/2017,3:30,86,6.400000095,10.5,15.39999962,58.09999847,56.70000076,30.17000008,0,0
5/4/2017,3:45,89,6.699999809,11,17.79999924,57.70000076,55.40000153,30.17000008,0,0
5/4/2017,4:00,86,5.5,10.19999981,15.19999981,57.29999924,53.5,30.17000008,0,0
5/4/2017,4:15,85,5.800000191,9.899999619,14.19999981,57.29999924,54.79999924,30.17000008,0,0
5/4/2017,4:30,83,6.5,10.5,17,57,52.90000153,30.18000031,0,0
5/4/2017,4:45,83,5.900000095,10.30000019,15.89999962,56.40000153,55.40000153,30.17000008,0,0
5/4/2017,5:00,88,5.199999809,10.19999981,15.19999981,56.29999924,57.09999847,30.18000031,0,0
5/4/2017,5:15,88,6.900000095,11.30000019,16.29999924,55.90000153,58,30.18000031,0,0
5/4/2017,5:30,96,7.199999809,11.10000038,17.89999962,55.70000076,60.40000153,30.17000008,0,0
5/4/2017,5:45,99,7.699999809,11.69999981,16.70000076,55.40000153,59.5,30.18000031,0,0
5/4/2017,6:00,102,5.400000095,10.39999962,15.5,55.70000076,62,30.18000031,0,0
5/4/2017,6:15,100,6.5,10.60000038,16.29999924,56.09999847,58.90000153,30.19000053,0,0
5/4/2017,6:30,99,6.599999905,11.80000019,17.60000038,56.40000153,58.29999924,30.19000053,0,0
5/4/2017,6:45,101,6.699999809,11.69999981,17.29999924,56.79999924,59.40000153,30.20000076,0.003,0
5/4/2017,7:00,100,5.900000095,11.89999962,16.89999962,56.40000153,58.70000076,30.20000076,0,0
5/4/2017,7:15,105,6.800000191,11.39999962,16.5,56.40000153,60.90000153,30.20000076,0,0
5/4/2017,7:30,101,7.199999809,11.19999981,15.89999962,57.29999924,62.09999847,30.20000076,0,0
5/4/2017,7:45,108,5.699999809,13.60000038,22.39999962,58.09999847,57.5,30.20000076,0,0
5/4/2017,8:00,104,9.100000381,14.60000038,23.60000038,57.90000153,57.20000076,30.19000053,0,0
5/4/2017,8:15,107,8.100000381,14.39999962,20.79999924,58.40000153,55,30.18000031,0,0
5/4/2017,8:30,103,7.900000095,13.80000019,22.20000076,58.79999924,52.79999924,30.18000031,0,0
5/4/2017,8:45,114,8.600000381,13.19999981,20.5,59,52.09999847,30.19000053,0,0
5/4/2017,9:00,113,7.199999809,13.30000019,20.20000076,59.09999847,52,30.19000053,0,0
5/4/2017,9:15,123,8.199999809,14.80000019,20.20000076,59.70000076,48.70000076,30.18000031,0,0
5/4/2017,9:30,124,8.600000381,14.19999981,20.70000076,60,49.20000076,30.19000053,0,0
5/4/2017,9:45,124,8.399999619,14.5,20.89999962,60.40000153,50.29999924,30.19000053,0,0
5/4/2017,10:00,129,10.89999962,14.89999962,21.5,60.40000153,49.59999847,30.19000053,0,0
5/4/2017,10:15,132,9.399999619,13.80000019,19.5,60.59999847,49.70000076,30.19000053,0,0
5/4/2017,10:30,131,9.699999809,13.60000038,18.29999924,61.09999847,50.70000076,30.19000053,0,0
5/4/2017,10:45,132,8.100000381,14.39999962,19.89999962,60.90000153,53.59999847,30.18000031,0,0
5/4/2017,11:00,127,10,14.30000019,20.70000076,61.5,51.09999847,30.17000008,0,0
5/4/2017,11:15,129,10.89999962,15.5,22.10000038,61.5,53,30.17000008,0,0
5/4/2017,11:30,135,10.39999962,15.89999962,21.20000076,61.70000076,52.70000076,30.15999985,0,0
5/4/2017,11:45,131,12.30000019,17.10000038,22.60000038,61.70000076,51.09999847,30.14999962,0,0
5/4/2017,12:00,130,10.80000019,16.60000038,22.20000076,61.79999924,50.5,30.14999962,0,0
5/4/2017,12:15,128,10.89999962,16.89999962,22.20000076,62,49.70000076,30.13999939,0,0
5/4/2017,12:30,126,10.69999981,15.39999962,21.5,62.20000076,51.29999924,30.12999916,0,0
5/4/2017,12:45,121,10.10000038,14.80000019,20.79999924,62.59999847,47.59999847,30.12999916,0,0
5/4/2017,13:00,120,8.5,13,20.20000076,62.70000076,48.29999924,30.12999916,0,0
5/4/2017,13:15,119,8.5,13.69999981,19.29999924,62.90000153,47.59999847,30.12000084,0,0
5/4/2017,13:30,120,8.100000381,13.10000038,20.60000038,63.5,48.09999847,30.12000084,0,0
5/4/2017,13:45,123,8.5,13.69999981,20.70000076,63.79999924,51,30.11000061,0,0
5/4/2017,14:00,126,8.699999809,13.89999962,20.60000038,63.79999924,47.90000153,30.10000038,0,0
5/4/2017,14:15,125,8.199999809,13.80000019,19,63.59999847,45.29999924,30.09000015,0,0
5/4/2017,14:30,125,10.19999981,14.10000038,22.79999924,64,52.09999847,30.09000015,0,0
5/4/2017,14:45,128,9.800000191,14.69999981,22.60000038,64.19999695,48.40000153,30.07999992,0,0
5/4/2017,15:00,126,9.699999809,13.69999981,20.39999962,64.19999695,50.70000076,30.06999969,0,0
5/4/2017,15:15,126,8.699999809,13.5,17.70000076,64.40000153,52.29999924,30.05999947,0,0
5/4/2017,15:30,121,8.800000191,12.60000038,18.29999924,64.19999695,52.79999924,30.05999947,0,0
5/4/2017,15:45,118,7.300000191,11.19999981,15.80000019,64.5,55,30.04999924,0,0
5/4/2017,16:00,117,7.599999905,12,16.79999924,64.40000153,51.5,30.04999924,0,0
5/4/2017,16:15,111,7.800000191,12.19999981,17.60000038,64,52.09999847,30.04000092,0,0
5/4/2017,16:30,113,6.800000191,11.89999962,17.79999924,64,54.29999924,30.04000092,0,0
5/4/2017,16:45,106,6.699999809,12.39999962,17.60000038,63.79999924,55.90000153,30.04000092,0,0
5/4/2017,17:00,106,8.100000381,13,18.10000038,63.59999847,55.29999924,30.04000092,0,0
5/4/2017,17:15,106,8,12.60000038,19.29999924,63.5,54.09999847,30.03000069,0,0
5/4/2017,17:30,105,8.5,14.39999962,21.70000076,63.29999924,54.40000153,30.02000046,0,0
5/4/2017,17:45,104,8.5,14.10000038,21.70000076,63.09999847,55.40000153,30.01000023,0,0
5/4/2017,18:00,101,9.199999809,16.10000038,22.89999962,62.40000153,56.20000076,30,0,0
5/4/2017,18:15,104,8.600000381,15,20.5,62,57.09999847,30,0,0
5/4/2017,18:30,105,5.099999905,13.60000038,21,61.79999924,60.90000153,30.01000023,0,0
5/4/2017,18:45,110,7.800000191,14.39999962,22.29999924,61.70000076,60.29999924,30,0,0
5/4/2017,19:00,110,9.300000191,14.69999981,20.79999924,61.29999924,62.79999924,30.01000023,0,0
5/4/2017,19:15,104,6.5,12.10000038,17.79999924,60.59999847,63.70000076,30.01000023,0,0
5/4/2017,19:30,110,6.900000095,13.39999962,21,60.40000153,64.40000153,30.01000023,0,0
5/4/2017,19:45,110,7.5,13.19999981,20.39999962,60,66.19999695,30.01000023,0.001,0
5/4/2017,20:00,108,5.5,12.69999981,18.89999962,60,69.69999695,30,0,0
5/4/2017,20:15,108,5,11.19999981,18.39999962,59.90000153,70.30000305,30,0,0
5/4/2017,20:30,108,4,11.19999981,19.29999924,59.70000076,72.90000153,29.98999977,0,0
5/4/2017,20:45,107,6.800000191,12.80000019,19.70000076,59.09999847,78.40000153,29.96999931,0.012,0
5/4/2017,21:00,105,6.599999905,13.30000019,18.70000076,59.29999924,76.80000305,29.96999931,0.003,0
5/4/2017,21:15,105,6.599999905,12.69999981,20.10000038,59.5,77.09999847,29.95999908,0,0
5/4/2017,21:30,109,6.900000095,12.10000038,18.5,59.70000076,76.69999695,29.95999908,0,0
5/4/2017,21:45,108,5.5,11.60000038,17.89999962,59.90000153,77.30000305,29.95000076,0,0
5/4/2017,22:00,113,5.5,10.69999981,17.20000076,60.40000153,77.40000153,29.95000076,0.001,0
5/4/2017,22:15,111,6.800000191,11.5,17.89999962,60.20000076,78.59999847,29.94000053,0.023,0
5/4/2017,22:30,110,7.300000191,11.30000019,16.89999962,60.40000153,78.5,29.93000031,0.009,0
5/4/2017,22:45,109,7.599999905,12.60000038,17.5,60.79999924,76.59999847,29.92000008,0.005,0
5/4/2017,23:00,108,6.800000191,10.80000019,16.70000076,60.90000153,77,29.92000008,0.001,0
5/4/2017,23:15,108,6.900000095,11.69999981,17.5,61.29999924,76.30000305,29.90999985,0,0
5/4/2017,23:30,111,7.199999809,12.30000019,18.39999962,61.29999924,75.90000153,29.89999962,0,0
5/4/2017,23:45,111,8,12,17.60000038,61.29999924,75.90000153,29.88999939,0,0
5/5/2017,0:00,112,6.300000191,12.19999981,17.60000038,61.5,75.80000305,29.87999916,0,0
5/5/2017,0:15,111,5.099999905,11,18.70000076,61.5,76.5,29.86000061,0,0
5/5/2017,0:30,114,5.900000095,11.10000038,19.70000076,61.70000076,76.19999695,29.84000015,0,0
5/5/2017,0:45,117,7.699999809,12.10000038,19.29999924,62.20000076,75.30000305,29.82999992,0,0
5/5/2017,1:00,117,4.699999809,12.69999981,20.10000038,62.59999847,74.90000153,29.81999969,0,0
5/5/2017,1:15,116,9.199999809,14.5,22.20000076,62.70000076,74.80000305,29.79999924,0,0
5/5/2017,1:30,118,9.300000191,15.10000038,23.10000038,63.09999847,75,29.78000069,0,0
5/5/2017,1:45,117,7.199999809,14.39999962,20.89999962,63.29999924,75.09999847,29.77000046,0,0
5/5/2017,2:00,120,10.60000038,15.80000019,23.70000076,63.29999924,75.40000153,29.76000023,0,0
5/5/2017,2:15,121,8.199999809,14.5,23.79999924,63.59999847,76.59999847,29.76000023,0,0
5/5/2017,2:30,123,11.39999962,17.5,26.39999962,64.19999695,76.90000153,29.73999977,0.003,0
5/5/2017,2:45,123,11.10000038,18.70000076,26.10000038,64.40000153,76,29.72999954,0,0
5/5/2017,3:00,120,11.69999981,16.5,22.89999962,64.40000153,77,29.71999931,0,0
5/5/2017,3:15,123,11.30000019,17.5,28.70000076,64.40000153,79.09999847,29.71999931,0,0
5/5/2017,3:30,124,11.80000019,17.60000038,25.5,64.19999695,83.30000305,29.69000053,0,0
5/5/2017,3:45,128,14.60000038,21.29999924,32.90000153,64,85.19999695,29.69000053,0.028999999,0
5/5/2017,4:00,127,14.39999962,21.10000038,30.39999962,63.79999924,86.80000305,29.68000031,0.014,0
5/5/2017,4:15,129,13.60000038,20.5,27.10000038,64.40000153,85.40000153,29.67000008,0,0
5/5/2017,4:30,131,14.69999981,22.10000038,32.90000153,64.5,85.5,29.65999985,0.001,0
5/5/2017,4:45,130,13.89999962,21.39999962,30.10000038,64.40000153,86.69999695,29.62999916,0.005,0
5/5/2017,5:00,125,12.19999981,20.60000038,33.40000153,64.40000153,87.69999695,29.62999916,0.005,0
5/5/2017,5:15,126,12.69999981,20.89999962,30.89999962,65.09999847,86.19999695,29.62999916,0.033,0
5/5/2017,5:30,129,15.69999981,23.20000076,36.40000153,65.40000153,85.5,29.61000061,0,0
5/5/2017,5:45,124,13.19999981,20.39999962,31.20000076,64.90000153,87.5,29.61000061,0.045000002,0
5/5/2017,6:00,120,11.39999962,17,26,64.69999695,87.90000153,29.59000015,0.029999999,0
5/5/2017,6:15,120,11.19999981,19.10000038,27.79999924,64.90000153,88.09999847,29.57999992,0.052000001,0
5/5/2017,6:30,123,12.69999981,18.29999924,26.70000076,65.30000305,88.09999847,29.57999992,0.002,0
5/5/2017,6:45,126,13,18.70000076,28.29999924,65.40000153,88.19999695,29.56999969,0.002,0
5/5/2017,7:00,128,14.10000038,19.29999924,30,65.80000305,88.69999695,29.55999947,0.004,0
5/5/2017,7:15,133,13.89999962,22.29999924,34.59999847,66.30000305,89,29.54999924,0.017000001,0
5/5/2017,7:30,140,15.69999981,24.10000038,40.59999847,66.90000153,88.30000305,29.54999924,0.141000003,0
5/5/2017,7:45,150,14.80000019,23.20000076,34.09999847,66.30000305,88.90000153,29.54999924,0.130999997,0
5/5/2017,8:00,179,4.099999905,17.10000038,30.60000038,63.5,87.40000153,29.61000061,0.066,0
5/5/2017,8:15,152,7.900000095,13.39999962,21.20000076,62.59999847,90,29.59000015,0.231000006,0
5/5/2017,8:30,149,6.199999809,9.800000191,15,62.59999847,90.59999847,29.57999992,0.086999997,0
5/5/2017,8:45,136,5.800000191,8.399999619,13.60000038,62.70000076,90.80000305,29.55999947,0.07,0
5/5/2017,9:00,148,6.400000095,9.699999809,13.60000038,63.09999847,90.90000153,29.54999924,0.028999999,0
5/5/2017,9:15,166,6.199999809,9.300000191,12.5,63.79999924,90.69999695,29.54999924,0,0
5/5/2017,9:30,163,7.699999809,10.5,14.10000038,64.5,89.90000153,29.54999924,0,0
5/5/2017,9:45,162,5.199999809,7.599999905,10.19999981,64.69999695,89.19999695,29.54999924,0,0
5/5/2017,10:00,144,6.800000191,9.699999809,15.5,64.5,89,29.52000046,0.003,0
5/5/2017,10:15,145,10.30000019,14.89999962,21.20000076,64.40000153,88.59999847,29.51000023,0.059,0
5/5/2017,10:30,173,4.5,11.30000019,17.89999962,64.90000153,87.80000305,29.54000092,0.01,0
5/5/2017,10:45,180,2,4.699999809,10,65.30000305,88,29.52000046,0,0
5/5/2017,11:00,169,1.399999976,5.699999809,11.89999962,66,89.09999847,29.5,0,0
5/5/2017,11:15,162,4.599999905,7.900000095,12.89999962,67.09999847,89.09999847,29.5,0,0
5/5/2017,11:30,162,5.300000191,10.30000019,15.39999962,68,87.80000305,29.5,0,0
5/5/2017,11:45,160,7.300000191,10.69999981,15.30000019,68.69999695,86.40000153,29.5,0,0
5/5/2017,12:00,153,7.300000191,11.80000019,19.39999962,69,84.59999847,29.5,0,0
5/5/2017,12:15,151,8.199999809,11.89999962,17.60000038,69,81.90000153,29.5,0,0
5/5/2017,12:30,157,8.399999619,12.10000038,17.39999962,69.80000305,78.30000305,29.5,0,0
5/5/2017,12:45,151,7.199999809,11.69999981,18.39999962,69,79.19999695,29.5,0,0
5/5/2017,13:00,143,7.699999809,10.80000019,14.39999962,68.5,80.30000305,29.5,0,0
5/5/2017,13:15,152,7,10.5,14.39999962,68.09999847,80,29.48999977,0,0
5/5/2017,13:30,151,7.300000191,10.80000019,18.39999962,67.59999847,80.59999847,29.47999954,0,0
5/5/2017,13:45,156,10.89999962,14.60000038,18.70000076,66.90000153,84.09999847,29.48999977,0.003,0
5/5/2017,14:00,159,10.10000038,15.19999981,21.89999962,66.30000305,86,29.48999977,0.001,0
5/5/2017,14:15,156,11.60000038,17.20000076,24.5,66.19999695,87.30000305,29.47999954,0.005,0
5/5/2017,14:30,151,10.89999962,16.70000076,22.29999924,65.80000305,88.19999695,29.45999908,0.011,0
5/5/2017,14:45,159,9.5,15.30000019,22.29999924,66,87.59999847,29.45999908,0.003,0
5/5/2017,15:00,161,10.80000019,16.10000038,23,66,86.30000305,29.45999908,0,0
5/5/2017,15:15,156,11.19999981,16.79999924,24.10000038,66,86.69999695,29.45000076,0,0
5/5/2017,15:30,160,13.5,18.89999962,29,66.19999695,87.09999847,29.45000076,0,0
5/5/2017,15:45,159,11.89999962,18.10000038,25.5,66.30000305,87.30000305,29.45000076,0,0
5/5/2017,16:00,159,9.800000191,15.80000019,22.10000038,66.30000305,87.40000153,29.45000076,0,0
5/5/2017,16:15,157,10.19999981,16.39999962,25,66.5,87.30000305,29.44000053,0,0
5/5/2017,16:30,153,12.80000019,18.60000038,25.89999962,66.5,86.5,29.43000031,0,0
5/5/2017,16:45,155,11.39999962,17.39999962,28.70000076,66.5,86.5,29.43000031,0,0
5/5/2017,17:00,156,12,18,24,66.30000305,86.80000305,29.43000031,0,0
5/5/2017,17:15,148,12.30000019,17.60000038,24.60000038,66,88,29.42000008,0,0
5/5/2017,17:30,147,13.10000038,18.89999962,26.70000076,66.19999695,88.09999847,29.40999985,0,0
5/5/2017,17:45,148,12.80000019,17.79999924,24.89999962,66.19999695,87.59999847,29.40999985,0,0
5/5/2017,18:00,149,12.10000038,16.89999962,24.39999962,66,87.80000305,29.39999962,0,0
5/5/2017,18:15,156,10.60000038,14.80000019,19.39999962,66,88.19999695,29.40999985,0,0
5/5/2017,18:30,158,9.300000191,13.30000019,17.89999962,66,88.59999847,29.39999962,0,0
