Customer:,Dominion - Cove Point,,,,,,,,,,,,,
Exported parameters:,EcoNet Battery/Battery,YSI 6 Series/Temp,YSI 6 Series/Cond,YSI 6 Series/SpCond,YSI 6 Series/Resistivity,YSI 6 Series/TDS,YSI 6 Series/Salinity,YSI 6 Series/pH,YSI 6 Series/Depth,YSI 6 Series/Battery,YSI 6 Series/Turbidity+,YSI 6 Series/ODO%,YSI 6 Series/ODO Conc,
Start Date:,5/3/2017 0:00,,,,,,,,,,,,,
End Date:,5/18/2017 23:59,,,,,,,,,,,,,
,,103276,104691,104694,104696,104698,104700,104701,104705,104710,104711,104756,104761,104762
Date,Time,Battery,Temp,Cond,SpCond,Resistivity,TDS,Salinity,pH,Depth,Battery,Turbidity+,ODO%,ODO Conc
MM/dd/yyyy,HH:mm,V,C,mS/cm,mS/cm,KOhm.cm,g/L,ppt, ,ft,V,NTU,%,mg/L
5/10/2017,6:15,13.332,16.85000038,,2.101999998,,,1.080000043,,1.516000032,13.69999981,,83.30000305,8.029999733
5/10/2017,6:30,14.208,16.82999992,,2.099999905,,,1.080000043,,1.514000058,14.5,,83.40000153,8.039999962
5/10/2017,6:45,14.208,16.82999992,,2.098999977,,,1.080000043,,1.514000058,14.69999981,,83.69999695,8.06000042
5/10/2017,7:00,14.184,16.79999924,,2.099999905,,,1.080000043,,1.514999986,14.60000038,,84,8.100000381
5/10/2017,7:15,14.184,16.93000031,,2.099999905,,,1.080000043,,1.518000007,13.89999962,,85.40000153,8.210000038
5/10/2017,7:30,14.16,16.98999977,,2.098999977,,,1.080000043,,1.516000032,14.60000038,,85.19999695,8.180000305
5/10/2017,7:45,14.148,17.01000023,,2.094000101,,,1.080000043,,1.518000007,14.60000038,,84.69999695,8.130000114
5/10/2017,8:00,14.16,16.95999908,,2.095999956,,,1.080000043,,1.513000011,14.60000038,,86,8.260000229
5/10/2017,8:15,14.136,17.03000069,,2.098999977,,,1.080000043,,1.518000007,14.60000038,,86.19999695,8.270000458
5/10/2017,8:30,14.136,17.15999985,,2.099999905,,,1.080000043,,1.51699996,14.60000038,,86.80000305,8.31000042
5/10/2017,8:45,14.112,17.28000069,,2.099999905,,,1.080000043,,1.514000058,14.5,,88.30000305,8.430000305
5/10/2017,9:00,14.1,17.29000092,,2.102999926,,,1.080000043,,1.519000053,14.5,,89.19999695,8.510000229
5/10/2017,9:15,14.076,17.43000031,,2.104000092,,,1.080000043,,1.51699996,14.5,,89.30000305,8.5
5/10/2017,9:30,14.076,17.51000023,,2.104000092,,,1.080000043,,1.516000032,14.5,,88.90000153,8.449999809
5/10/2017,9:45,14.064,17.60000038,,2.105999947,,,1.080000043,,1.518000007,14.5,,87.30000305,8.279999733
5/10/2017,10:00,14.076,17.77000046,,2.105999947,,,1.080000043,,1.518000007,14.5,,86.90000153,8.210000038
5/10/2017,10:15,14.076,17.79999924,,2.107000113,,,1.080000043,,1.518000007,14.5,,89.90000153,8.489999771
5/10/2017,10:30,14.088,18.17000008,,2.105000019,,,1.080000043,,1.518000007,14.5,,88.80000305,8.319999695
5/10/2017,10:45,14.088,18.90999985,,2.104000092,,,1.080000043,,1.519000053,14.5,,91.59999847,8.460000038
5/10/2017,11:00,14.1,19.35000038,,2.102999926,,,1.080000043,,1.518000007,14.60000038,,92,8.420000076
5/10/2017,11:15,14.1,19.67000008,,2.102999926,,,1.080000043,,1.518000007,14.5,,92.80000305,8.43999958
5/10/2017,11:30,14.112,19.72999954,,2.101000071,,,1.080000043,,1.519000053,14.60000038,,92.80000305,8.430000305
5/10/2017,11:45,14.112,20.11000061,,2.101000071,,,1.080000043,,1.51699996,14.60000038,,96,8.659999847
5/10/2017,12:00,14.112,20.46999931,,2.099999905,,,1.080000043,,1.51699996,14.60000038,,96.09999847,8.600000381
5/10/2017,12:15,14.112,20.79000092,,2.099999905,,,1.080000043,,1.51699996,14.5,,99.80000305,8.880000114
5/10/2017,12:30,14.112,20.94000053,,2.101000071,,,1.080000043,,1.51699996,14.5,,99.09999847,8.789999962
5/10/2017,12:45,14.112,21.12999916,,2.101000071,,,1.080000043,,1.516000032,14.60000038,,100.1999969,8.850000381
5/10/2017,13:00,14.088,21.38999939,,2.105000019,,,1.080000043,,1.518000007,14.5,,101.5999985,8.930000305
5/10/2017,13:15,14.076,21.87000084,,2.109999895,,,1.080000043,,1.518000007,14.5,,101.5999985,8.850000381
5/10/2017,13:30,14.076,22.17000008,,2.114000082,,,1.080000043,,1.51699996,14.5,,101,8.75
5/10/2017,13:45,14.064,22.67000008,,2.117000103,,,1.080000043,,1.519000053,14.5,,104.5,8.970000267
5/10/2017,14:00,14.064,22.79999924,,2.119999886,,,1.080000043,,1.519000053,14.5,,109,9.329999924
5/10/2017,14:15,14.052,23.02000046,,2.122999907,,,1.090000033,,1.518000007,14.5,,111.3000031,9.479999542
5/10/2017,14:30,14.052,23.20000076,,2.125,,,1.090000033,,1.519000053,14.5,,111.6999969,9.489999771
5/10/2017,14:45,14.064,23.19000053,,2.125,,,1.090000033,,1.51699996,14.5,,112.9000015,9.590000153
5/10/2017,15:00,14.052,23.29000092,,2.124000072,,,1.090000033,,1.518000007,14.5,,113.4000015,9.619999886
5/10/2017,15:15,14.052,23.40999985,,2.121000051,,,1.080000043,,1.516000032,14.5,,114.0999985,9.649999619
5/10/2017,15:30,14.04,23.38999939,,2.121000051,,,1.080000043,,1.516000032,14.5,,114.0999985,9.659999847
5/10/2017,15:45,14.028,23.62000084,,2.112999916,,,1.080000043,,1.51699996,14.39999962,,116.5999985,9.829999924
5/10/2017,16:00,14.016,23.96999931,,2.112999916,,,1.080000043,,1.516000032,14.39999962,,118.1999969,9.890000343
5/10/2017,16:15,14.016,24.02000046,,2.117000103,,,1.080000043,,1.51699996,14.5,,119.5,10
5/10/2017,16:30,14.004,24.23999977,,2.118000031,,,1.080000043,,1.514999986,14.30000019,,120.5999985,10.05000019
5/10/2017,16:45,13.668,24.31999969,,2.119999886,,,1.080000043,,1.514000058,14,,120.6999969,10.03999996
5/10/2017,17:00,13.56,24.05999947,,2.124000072,,,1.080000043,,1.516000032,14,,116.1999969,9.710000038
5/10/2017,17:15,13.584,24.13999939,,2.125,,,1.080000043,,1.514999986,14,,114.5999985,9.56000042
5/10/2017,17:30,13.548,24.20999908,,2.125,,,1.080000043,,1.516000032,13.89999962,,114.3000031,9.520000458
5/10/2017,17:45,13.488,24.29999924,,2.124000072,,,1.080000043,,1.514000058,13.89999962,,113.4000015,9.43999958
5/10/2017,18:00,13.344,24.26000023,,2.121999979,,,1.080000043,,1.514000058,13.69999981,,113.4000015,9.43999958
5/10/2017,18:15,13.116,24.31999969,,2.121000051,,,1.080000043,,1.514000058,13.5,,114.5,9.529999733
5/10/2017,18:30,12.864,24.31999969,,2.121000051,,,1.080000043,,1.513000011,13.19999981,,113.9000015,9.470000267
5/10/2017,18:45,12.564,24.20000076,,2.118999958,,,1.080000043,,1.511999965,12.89999962,,112.1999969,9.359999657
5/10/2017,19:00,12.348,24.09000015,,2.119999886,,,1.080000043,,1.511999965,12.69999981,,108.8000031,9.090000153
5/10/2017,19:15,12.336,24.04999924,,2.122999907,,,1.080000043,,1.511999965,12.60000038,,108,9.029999733
5/10/2017,19:30,12.348,23.86000061,,2.121000051,,,1.080000043,,1.511999965,12.69999981,,106.0999985,8.899999619
5/10/2017,19:45,12.348,23.63999939,,2.125,,,1.090000033,,1.511000037,12.69999981,,104.8000031,8.829999924
5/10/2017,20:00,12.348,23.46999931,,2.125999928,,,1.090000033,,1.50999999,12.69999981,,106.1999969,8.970000267
5/10/2017,20:15,12.348,23.44000053,,2.125999928,,,1.090000033,,1.50999999,12.69999981,,104.4000015,8.829999924
5/10/2017,20:30,12.348,23.32999992,,2.127000093,,,1.090000033,,1.511000037,12.69999981,,106.3000031,9.010000229
5/10/2017,20:45,12.252,23.31999969,,2.127000093,,,1.090000033,,1.511000037,12.60000038,,102,8.640000343
5/10/2017,21:00,12.336,23.29999924,,2.128000021,,,1.090000033,,1.511000037,12.69999981,,102.4000015,8.680000305
5/10/2017,21:15,12.264,23.25,,2.125,,,1.090000033,,1.511000037,12.60000038,,99,8.399999619
5/10/2017,21:30,12.336,23.21999931,,2.125,,,1.090000033,,1.511000037,12.69999981,,99.30000305,8.430000305
5/10/2017,21:45,12.336,23.15999985,,2.125,,,1.090000033,,1.50999999,12.60000038,,100.3000031,8.520000458
5/10/2017,22:00,12.312,23.09000015,,2.125,,,1.090000033,,1.511000037,12.60000038,,99.09999847,8.430000305
5/10/2017,22:15,12.312,23.01000023,,2.124000072,,,1.090000033,,1.511000037,12.69999981,,100.9000015,8.600000381
5/10/2017,22:30,12.312,22.94000053,,2.121999979,,,1.080000043,,1.511000037,12.69999981,,100.0999985,8.550000191
5/10/2017,22:45,12.312,22.87999916,,2.121000051,,,1.080000043,,1.511000037,12.69999981,,99.40000153,8.489999771
5/10/2017,23:00,12.312,22.81999969,,2.121000051,,,1.080000043,,1.511999965,12.60000038,,97,8.300000191
5/10/2017,23:15,12.312,22.72999954,,2.119999886,,,1.080000043,,1.511999965,12.60000038,,95.80000305,8.210000038
5/10/2017,23:30,12.3,22.67000008,,2.119999886,,,1.080000043,,1.511000037,12.60000038,,95.40000153,8.180000305
5/10/2017,23:45,12.3,22.65999985,,2.118999958,,,1.080000043,,1.50999999,12.60000038,,94.59999847,8.119999886
5/11/2017,0:00,12.3,22.54999924,,2.118000031,,,1.080000043,,1.511000037,12.60000038,,97.59999847,8.390000343
5/11/2017,0:15,12.3,22.43000031,,2.117000103,,,1.080000043,,1.511000037,12.60000038,,95.19999695,8.199999809
5/11/2017,0:30,12.288,22.30999947,,2.115999937,,,1.080000043,,1.511000037,12.60000038,,95.09999847,8.220000267
5/11/2017,0:45,12.276,22.20000076,,2.117000103,,,1.080000043,,1.50999999,12.60000038,,94.90000153,8.220000267
5/11/2017,1:00,12.276,22.12999916,,2.117000103,,,1.080000043,,1.511000037,12.60000038,,95.19999695,8.260000229
5/11/2017,1:15,12.276,22.04999924,,2.117000103,,,1.080000043,,1.511000037,12.60000038,,91.40000153,7.940000057
5/11/2017,1:30,12.264,22.01000023,,2.117000103,,,1.080000043,,1.511000037,12.60000038,,88.19999695,7.659999847
5/11/2017,1:45,12.264,21.95999908,,2.117000103,,,1.080000043,,1.511999965,12.60000038,,88.90000153,7.730000019
5/11/2017,2:00,12.264,21.89999962,,2.117000103,,,1.080000043,,1.511999965,12.60000038,,91.30000305,7.949999809
5/11/2017,2:15,12.264,21.82999992,,2.117000103,,,1.080000043,,1.511999965,12.60000038,,88.30000305,7.690000057
5/11/2017,2:30,12.252,21.78000069,,2.117000103,,,1.080000043,,1.511999965,12.60000038,,86.90000153,7.579999924
5/11/2017,2:45,12.252,21.70999908,,2.117000103,,,1.080000043,,1.511999965,12.60000038,,88.5,7.730000019
5/11/2017,3:00,12.24,21.65999985,,2.117000103,,,1.080000043,,1.511999965,12.60000038,,88.40000153,7.730000019
5/11/2017,3:15,12.24,21.61000061,,2.117000103,,,1.080000043,,1.513000011,12.60000038,,87.19999695,7.639999866
5/11/2017,3:30,12.24,21.54000092,,2.117000103,,,1.080000043,,1.514999986,12.60000038,,89,7.809999943
5/11/2017,3:45,12.228,21.45000076,,2.117000103,,,1.080000043,,1.514000058,12.60000038,,87.09999847,7.650000095
5/11/2017,4:00,12.216,21.38999939,,2.117000103,,,1.080000043,,1.514999986,12.60000038,,87.80000305,7.71999979
5/11/2017,4:15,12.216,21.29000092,,2.118000031,,,1.080000043,,1.514999986,12.60000038,,87.30000305,7.690000057
5/11/2017,4:30,12.216,21.19000053,,2.118000031,,,1.080000043,,1.514999986,12.5,,86.19999695,7.610000134
5/11/2017,4:45,12.204,21.21999931,,2.118000031,,,1.080000043,,1.514999986,12.5,,85.30000305,7.53000021
5/11/2017,5:00,12.204,21.18000031,,2.11500001,,,1.080000043,,1.514999986,12.5,,85.30000305,7.53000021
5/11/2017,5:15,12.204,21.18000031,,2.114000082,,,1.080000043,,1.514999986,12.5,,84.40000153,7.449999809
5/11/2017,5:30,12.204,21.18000031,,2.111000061,,,1.080000043,,1.516000032,12.5,,83.5,7.380000114
5/11/2017,5:45,12.228,21.22999954,,2.105999947,,,1.080000043,,1.516000032,12.60000038,,81.80000305,7.210000038
5/11/2017,6:00,12.24,21.18000031,,2.105000019,,,1.080000043,,1.514999986,12.60000038,,80,7.059999943
5/11/2017,6:15,12.228,21.06999969,,2.098999977,,,1.070000052,,1.516000032,12.5,,80,7.070000172
5/11/2017,6:30,12.24,21.01000023,,2.09800005,,,1.070000052,,1.51699996,12.5,,78.40000153,6.940000057
5/11/2017,6:45,12.228,20.85000038,,2.095999956,,,1.070000052,,1.516000032,12.5,,76.90000153,6.829999924
5/11/2017,7:00,12.24,20.71999931,,2.095999956,,,1.070000052,,1.516000032,12.60000038,,76.5,6.809999943
5/11/2017,7:15,12.204,20.67000008,,2.094000101,,,1.070000052,,1.518000007,12.5,,73.90000153,6.590000153
5/11/2017,7:30,12.216,20.51000023,,2.092999935,,,1.070000052,,1.521000028,12.60000038,,73.19999695,6.550000191
5/11/2017,7:45,12.252,20.37999916,,2.092000008,,,1.070000052,,1.519000053,12.60000038,,73.69999695,6.610000134
5/11/2017,8:00,12.192,20.23999977,,2.092000008,,,1.070000052,,1.521000028,12.5,,73.30000305,6.599999905
5/11/2017,8:15,12.216,20.10000038,,2.092999935,,,1.070000052,,1.526000023,12.60000038,,73.59999847,6.639999866
5/11/2017,8:30,12.3,20.01000023,,2.092000008,,,1.070000052,,1.526000023,12.60000038,,73.09999847,6.610000134
5/11/2017,8:45,12.3,19.93000031,,2.089999914,,,1.070000052,,1.524999976,12.60000038,,73.30000305,6.630000114
5/11/2017,9:00,12.3,19.81999969,,2.088999987,,,1.070000052,,1.531000018,12.60000038,,73.69999695,6.679999828
5/11/2017,9:15,12.384,19.71999931,,2.082999945,,,1.070000052,,1.536000013,12.69999981,,73.5,6.679999828
5/11/2017,9:30,12.492,19.59000015,,2.078000069,,,1.070000052,,1.539999962,12.80000019,,74.90000153,6.829999924
5/11/2017,9:45,12.468,19.45999908,,2.078999996,,,1.070000052,,1.54400003,12.80000019,,76.69999695,7
5/11/2017,10:00,12.432,19.37000084,,2.079999924,,,1.070000052,,1.547999978,12.80000019,,78.90000153,7.21999979
5/11/2017,10:15,12.612,19.31999969,,2.079999924,,,1.070000052,,1.554999948,13,,80.80000305,7.400000095
5/11/2017,10:30,12.768,19.26000023,,2.075000048,,,1.059999943,,1.557999969,13.10000038,,81.40000153,7.46999979
5/11/2017,10:45,12.852,19.18000031,,2.069999933,,,1.059999943,,1.56099999,13.30000019,,81.59999847,7.489999771
5/11/2017,11:00,12.948,19.10000038,,2.066999912,,,1.059999943,,1.56400001,13.30000019,,82.19999695,7.570000172
5/11/2017,11:15,12.732,19.03000069,,2.063999891,,,1.059999943,,1.56400001,13.10000038,,81.69999695,7.53000021
5/11/2017,11:30,12.744,18.94000053,,2.058000088,,,1.059999943,,1.567000031,13.10000038,,82.69999695,7.630000114
5/11/2017,11:45,12.756,18.80999947,,2.052999973,,,1.049999952,,1.569000006,13.10000038,,83.59999847,7.739999771
5/11/2017,12:00,12.672,18.56999969,,2.045000076,,,1.049999952,,1.57099998,13,,85.30000305,7.929999828
5/11/2017,12:15,12.78,18.45000076,,2.042999983,,,1.049999952,,1.574000001,13.19999981,,85.59999847,7.980000019
5/11/2017,12:30,12.828,18.38999939,,2.042000055,,,1.049999952,,1.572999954,13.19999981,,86.5,8.079999924
5/11/2017,12:45,12.888,18.28000069,,2.045000076,,,1.049999952,,1.575999975,13.30000019,,87.59999847,8.199999809
5/11/2017,13:00,12.876,18.26000023,,2.042999983,,,1.049999952,,1.578999996,13.19999981,,87.19999695,8.159999847
5/11/2017,13:15,12.876,18.19000053,,2.042000055,,,1.049999952,,1.58099997,13.19999981,,88.30000305,8.279999733
5/11/2017,13:30,12.816,18.13999939,,2.039000034,,,1.049999952,,1.585000038,13.19999981,,88.59999847,8.31000042
5/11/2017,13:45,12.672,18.12999916,,2.040999889,,,1.049999952,,1.587000012,13,,87.80000305,8.239999771
5/11/2017,14:00,12.672,18,,2.042999983,,,1.049999952,,1.587000012,13,,87.69999695,8.25
5/11/2017,14:15,12.612,17.90999985,,2.040999889,,,1.049999952,,1.595999956,13,,87.90000153,8.289999962
5/11/2017,14:30,12.924,17.80999947,,2.035000086,,,1.039999962,,1.600000024,13.30000019,,88.19999695,8.329999924
5/11/2017,14:45,12.84,17.70999908,,2.032000065,,,1.039999962,,1.598999977,13.19999981,,88.5,8.380000114
5/11/2017,15:00,12.732,17.64999962,,2.030999899,,,1.039999962,,1.598999977,13.10000038,,89.19999695,8.449999809
5/11/2017,15:15,12.744,17.56999969,,2.029000044,,,1.039999962,,1.600999951,13.10000038,,89.69999695,8.520000458
5/11/2017,15:30,12.732,17.48999977,,2.028000116,,,1.039999962,,1.600999951,13.10000038,,89.90000153,8.550000191
5/11/2017,15:45,12.588,17.5,,2.028000116,,,1.039999962,,1.603999972,12.89999962,,89.40000153,8.5
5/11/2017,16:00,12.552,17.37999916,,2.026000023,,,1.039999962,,1.605000019,12.89999962,,90.30000305,8.600000381
5/11/2017,16:15,12.576,17.28000069,,2.025000095,,,1.039999962,,1.605999947,12.89999962,,90.09999847,8.600000381
5/11/2017,16:30,12.516,17.17000008,,2.022000074,,,1.039999962,,1.610999942,12.89999962,,90.90000153,8.699999809
5/11/2017,16:45,12.516,17.10000038,,2.019999981,,,1.039999962,,1.60800004,12.80000019,,89.90000153,8.609999657
5/11/2017,17:00,12.456,17.12000084,,2.020999908,,,1.039999962,,1.608999968,12.80000019,,90.30000305,8.649999619
5/11/2017,17:15,12.42,17.18000031,,2.019999981,,,1.039999962,,1.605999947,12.80000019,,89.69999695,8.579999924
5/11/2017,17:30,12.36,17.10000038,,2.019999981,,,1.039999962,,1.60800004,12.69999981,,89.19999695,8.550000191
5/11/2017,17:45,12.372,16.95999908,,2.020999908,,,1.039999962,,1.608999968,12.69999981,,88.09999847,8.470000267
5/11/2017,18:00,12.336,16.84000015,,2.020999908,,,1.039999962,,1.608999968,12.69999981,,88.30000305,8.510000229
5/11/2017,18:15,12.312,16.75,,2.019999981,,,1.039999962,,1.610000014,12.69999981,,86.40000153,8.340000153
5/11/2017,18:30,12.3,16.63999939,,2.019999981,,,1.039999962,,1.610000014,12.60000038,,87.80000305,8.5
5/11/2017,18:45,12.276,16.54000092,,2.017999887,,,1.039999962,,1.611999989,12.60000038,,89,8.630000114
5/11/2017,19:00,12.252,16.46999931,,2.01699996,,,1.029999971,,1.610000014,12.60000038,,87.90000153,8.539999962
5/11/2017,19:15,12.24,16.37000084,,2.015000105,,,1.029999971,,1.611999989,12.60000038,,87.69999695,8.539999962
5/11/2017,19:30,12.228,16.27000046,,2.013000011,,,1.029999971,,1.613000035,12.60000038,,88.69999695,8.659999847
5/11/2017,19:45,12.204,16.20999908,,2.007999897,,,1.029999971,,1.616000056,12.60000038,,88.90000153,8.680000305
5/11/2017,20:00,12.192,16.13999939,,2.006000042,,,1.029999971,,1.613999963,12.5,,88.09999847,8.619999886
5/11/2017,20:15,12.18,16.05999947,,2.006000042,,,1.029999971,,1.613999963,12.5,,88,8.619999886
5/11/2017,20:30,12.156,15.93999958,,2.006000042,,,1.029999971,,1.610999942,12.5,,86.69999695,8.510000229
5/11/2017,20:45,12.144,15.90999985,,2.006000042,,,1.029999971,,1.611999989,12.5,,86.30000305,8.479999542
5/11/2017,21:00,12.132,15.92000008,,2.007999897,,,1.029999971,,1.611999989,12.5,,86.19999695,8.470000267
5/11/2017,21:15,12.132,15.85999966,,2.009000063,,,1.029999971,,1.611999989,12.5,,85.19999695,8.380000114
5/11/2017,21:30,12.12,15.76000023,,2.00999999,,,1.029999971,,1.613000035,12.5,,85,8.380000114
5/11/2017,21:45,12.12,15.71000004,,2.010999918,,,1.029999971,,1.613000035,12.5,,84.5,8.340000153
5/11/2017,22:00,12.12,15.68999958,,2.013000011,,,1.029999971,,1.613000035,12.39999962,,83.59999847,8.25
5/11/2017,22:15,12.12,15.65999985,,2.013999939,,,1.029999971,,1.613000035,12.5,,82.90000153,8.18999958
5/11/2017,22:30,12.12,15.63000011,,2.016000032,,,1.029999971,,1.613000035,12.39999962,,82.30000305,8.140000343
5/11/2017,22:45,12.108,15.59000015,,2.017999887,,,1.039999962,,1.613000035,12.5,,82,8.119999886
5/11/2017,23:00,12.12,15.53999996,,2.019000053,,,1.039999962,,1.613999963,12.5,,81.30000305,8.050000191
5/11/2017,23:15,12.108,15.47000027,,2.019999981,,,1.039999962,,1.613999963,12.39999962,,81.5,8.079999924
5/11/2017,23:30,12.108,15.36999989,,2.020999908,,,1.039999962,,1.616000056,12.5,,81.59999847,8.109999657
5/11/2017,23:45,12.12,15.27000046,,2.019999981,,,1.039999962,,1.61500001,12.39999962,,83.5,8.319999695
5/12/2017,0:00,12.12,15.18999958,,2.017999887,,,1.039999962,,1.616000056,12.5,,82.80000305,8.270000458
5/12/2017,0:15,12.108,15.13000011,,2.017999887,,,1.039999962,,1.616000056,12.5,,82.59999847,8.25
5/12/2017,0:30,12.108,15.07999992,,2.01699996,,,1.039999962,,1.616000056,12.39999962,,82.30000305,8.229999542
5/12/2017,0:45,12.108,14.97999954,,2.016000032,,,1.029999971,,1.61500001,12.39999962,,81.90000153,8.210000038
5/12/2017,1:00,12.108,14.89999962,,2.013000011,,,1.029999971,,1.616999984,12.5,,82.30000305,8.260000229
5/12/2017,1:15,12.108,14.82999992,,2.013000011,,,1.029999971,,1.61500001,12.5,,81.30000305,8.180000305
5/12/2017,1:30,12.108,14.77999973,,2.012000084,,,1.029999971,,1.618000031,12.5,,80.30000305,8.090000153
5/12/2017,1:45,12.12,14.72000027,,2.007999897,,,1.029999971,,1.618000031,12.39999962,,80.90000153,8.159999847
5/12/2017,2:00,12.108,14.67000008,,2.007999897,,,1.029999971,,1.618000031,12.39999962,,81.09999847,8.180000305
5/12/2017,2:15,12.108,14.60999966,,2.007999897,,,1.029999971,,1.618000031,12.5,,80.90000153,8.180000305
5/12/2017,2:30,12.108,14.56000042,,2.007999897,,,1.029999971,,1.618000031,12.5,,80.30000305,8.130000114
5/12/2017,2:45,12.108,14.5,,2.007999897,,,1.029999971,,1.618999958,12.5,,79.69999695,8.079999924
5/12/2017,3:00,12.108,14.44999981,,2.006999969,,,1.029999971,,1.618999958,12.39999962,,80.5,8.170000076
5/12/2017,3:15,12.108,14.42000008,,2.006999969,,,1.029999971,,1.621000051,12.39999962,,80.5,8.170000076
5/12/2017,3:30,12.108,14.39999962,,2.006000042,,,1.029999971,,1.621000051,12.5,,80.09999847,8.130000114
5/12/2017,3:45,12.108,14.38000011,,2.006000042,,,1.029999971,,1.621999979,12.5,,80.69999695,8.18999958
5/12/2017,4:00,12.108,14.35000038,,2.005000114,,,1.029999971,,1.623000026,12.5,,80.40000153,8.180000305
5/12/2017,4:15,12.108,14.32999992,,2.005000114,,,1.029999971,,1.623000026,12.39999962,,79.80000305,8.109999657
5/12/2017,4:30,12.108,14.30000019,,2.006000042,,,1.029999971,,1.623000026,12.39999962,,80.09999847,8.149999619
5/12/2017,4:45,12.108,14.27000046,,2.006000042,,,1.029999971,,1.623000026,12.39999962,,78.90000153,8.029999733
5/12/2017,5:00,12.096,14.26000023,,2.006999969,,,1.029999971,,1.623000026,12.39999962,,78.09999847,7.949999809
5/12/2017,5:15,12.12,14.25,,2.007999897,,,1.029999971,,1.623000026,12.5,,78,7.940000057
5/12/2017,5:30,12.156,14.23999977,,2.009000063,,,1.029999971,,1.623000026,12.5,,78.09999847,7.949999809
5/12/2017,5:45,12.168,14.22999954,,2.00999999,,,1.029999971,,1.623999953,12.5,,78.90000153,8.050000191
5/12/2017,6:00,12.216,14.22000027,,2.010999918,,,1.029999971,,1.625,12.5,,78,7.949999809
5/12/2017,6:15,12.204,14.21000004,,2.012000084,,,1.029999971,,1.625,12.5,,78.80000305,8.029999733
5/12/2017,6:30,12.18,14.19999981,,2.015000105,,,1.029999971,,1.626000047,12.5,,78.40000153,8
5/12/2017,6:45,12.156,14.18000031,,2.016000032,,,1.029999971,,1.626000047,12.5,,78.90000153,8.050000191
5/12/2017,7:00,12.18,14.14000034,,2.01699996,,,1.039999962,,1.626000047,12.5,,78.59999847,8.020000458
5/12/2017,7:15,12.204,14.10999966,,2.01699996,,,1.039999962,,1.626000047,12.60000038,,78.30000305,8
5/12/2017,7:30,12.456,14.07999992,,2.01699996,,,1.039999962,,1.626000047,12.80000019,,79.09999847,8.079999924
5/12/2017,7:45,12.744,14.07999992,,2.01699996,,,1.039999962,,1.626999974,13.10000038,,80,8.180000305
5/12/2017,8:00,12.864,14.11999989,,2.017999887,,,1.039999962,,1.626999974,13.30000019,,80.30000305,8.199999809
5/12/2017,8:15,12.864,14.18000031,,2.017999887,,,1.039999962,,1.626000047,13.19999981,,81.59999847,8.319999695
5/12/2017,8:30,13.044,14.22000027,,2.017999887,,,1.039999962,,1.626000047,13.39999962,,82.40000153,8.390000343
5/12/2017,8:45,13.116,14.27000046,,2.017999887,,,1.039999962,,1.625,13.5,,82.90000153,8.43999958
5/12/2017,9:00,13.212,14.34000015,,2.016000032,,,1.039999962,,1.628000021,13.60000038,,83,8.430000305
5/12/2017,9:15,13.224,14.43999958,,2.012000084,,,1.029999971,,1.626999974,13.60000038,,84.69999695,8.590000153
5/12/2017,9:30,13.212,14.52000046,,2.009000063,,,1.029999971,,1.626000047,13.5,,86.09999847,8.720000267
5/12/2017,9:45,13.344,14.57999992,,2.007999897,,,1.029999971,,1.628000021,13.60000038,,87,8.800000191
5/12/2017,10:00,14.184,14.65999985,,2.009000063,,,1.029999971,,1.628000021,14.19999981,,88.30000305,8.920000076
5/12/2017,10:15,13.14,14.76000023,,2.010999918,,,1.029999971,,1.628999949,13.5,,90.09999847,9.069999695
5/12/2017,10:30,13.2,14.84000015,,2.013000011,,,1.029999971,,1.628000021,13.5,,91.69999695,9.220000267
5/12/2017,10:45,14.22,14.89000034,,2.010999918,,,1.029999971,,1.629999995,14.60000038,,92.5,9.300000191
5/12/2017,11:00,13.776,14.97000027,,2.010999918,,,1.029999971,,1.628999949,14,,93.5,9.380000114
5/12/2017,11:15,14.196,15.05000019,,2.013999939,,,1.029999971,,1.628000021,14,,94,9.409999847
5/12/2017,11:30,13.584,15.14000034,,2.013999939,,,1.029999971,,1.629999995,13.89999962,,94.30000305,9.420000076
5/12/2017,11:45,13.356,15.21000004,,2.015000105,,,1.029999971,,1.628000021,13.69999981,,95,9.470000267
5/12/2017,12:00,13.248,15.26000023,,2.016000032,,,1.029999971,,1.628000021,13.60000038,,95,9.460000038
5/12/2017,12:15,13.8,15.31999969,,2.01699996,,,1.039999962,,1.626999974,14.10000038,,95.30000305,9.489999771
5/12/2017,12:30,14.208,15.38000011,,2.017999887,,,1.039999962,,1.629999995,14.60000038,,96.40000153,9.579999924
5/12/2017,12:45,14.208,15.44999981,,2.017999887,,,1.039999962,,1.631000042,14.5,,97.09999847,9.630000114
5/12/2017,13:00,14.196,15.5,,2.017999887,,,1.039999962,,1.628999949,14.60000038,,97.5,9.659999847
5/12/2017,13:15,14.196,15.55000019,,2.017999887,,,1.039999962,,1.631000042,14.5,,97.90000153,9.68999958
5/12/2017,13:30,13.572,15.61999989,,2.019000053,,,1.039999962,,1.629999995,13.89999962,,99,9.789999962
5/12/2017,13:45,13.488,15.64000034,,2.019000053,,,1.039999962,,1.629999995,13.80000019,,99.19999695,9.800000191
5/12/2017,14:00,13.488,15.68999958,,2.019000053,,,1.039999962,,1.631999969,13.80000019,,99.80000305,9.850000381
