Customer:,Dominion - Cove Point,,,,,,,,,,,,,
Exported parameters:,EcoNet Battery/Battery,YSI 6 Series/Temp,YSI 6 Series/Cond,YSI 6 Series/SpCond,YSI 6 Series/Resistivity,YSI 6 Series/TDS,YSI 6 Series/Salinity,YSI 6 Series/pH,YSI 6 Series/Depth,YSI 6 Series/Battery,YSI 6 Series/Turbidity+,YSI 6 Series/ODO%,YSI 6 Series/ODO Conc,
3/23/2017,7:30,14.616,3.970000029,,2.507999897,,,1.289999962,,1.67900002,15,,89.80000305,11.68999958
3/23/2017,7:45,14.604,3.930000067,,2.49000001,,,1.279999971,,1.674000025,14.89999962,,90.19999695,11.75
3/23/2017,8:00,14.592,3.789999962,,2.49000001,,,1.279999971,,1.674000025,14.89999962,,90.5,11.81999969
3/23/2017,8:15,14.592,3.519999981,,2.482000113,,,1.269999981,,1.671000004,14.89999962,,91,11.97000027
3/23/2017,8:30,14.58,3.329999924,,2.480000019,,,1.269999981,,1.669999957,14.89999962,,91.59999847,12.10999966
3/23/2017,8:45,14.568,3.329999924,,2.487999916,,,1.269999981,,1.671000004,14.89999962,,92.40000153,12.22999954
3/23/2017,9:00,14.568,3.519999981,,2.479000092,,,1.269999981,,1.671000004,14.89999962,,92.90000153,12.22999954
3/23/2017,9:15,14.568,3.960000038,,2.467000008,,,1.25999999,,1.669999957,14.89999962,,94,12.22999954
3/23/2017,9:30,14.568,4.46999979,,2.457000017,,,1.25999999,,1.66900003,14.89999962,,95.40000153,12.25
3/23/2017,9:45,14.568,5.019999981,,2.477999926,,,1.269999981,,1.672000051,14.89999962,,97,12.27999973
3/23/2017,10:00,14.556,5.269999981,,2.480000019,,,1.279999971,,1.677000046,14.89999962,,98.19999695,12.35000038
3/23/2017,10:15,14.568,5.440000057,,2.476000071,,,1.269999981,,1.675999999,14.89999962,,99.09999847,12.40999985
3/23/2017,10:30,14.568,5.590000153,,2.479000092,,,1.279999971,,1.67900002,14.89999962,,99.5,12.40999985
3/23/2017,10:45,14.568,5.71999979,,2.483999968,,,1.279999971,,1.680999994,14.89999962,,100.8000031,12.52999973
3/23/2017,11:00,14.568,5.78000021,,2.487999916,,,1.279999971,,1.679999948,14.89999962,,101.3000031,12.57999992
3/23/2017,11:15,14.58,5.989999771,,2.490999937,,,1.279999971,,1.680999994,14.80000019,,102.4000015,12.64000034
3/23/2017,11:30,14.568,6.079999924,,2.490999937,,,1.279999971,,1.682000041,14.89999962,,102.6999969,12.64999962
3/23/2017,11:45,14.58,6.150000095,,2.486999989,,,1.279999971,,1.684000015,14.89999962,,103.4000015,12.71000004
3/23/2017,12:00,14.568,6.269999981,,2.480000019,,,1.279999971,,1.684000015,14.89999962,,103.6999969,12.72000027
3/23/2017,12:15,14.568,6.409999847,,2.473999977,,,1.279999971,,1.684000015,14.89999962,,104.6999969,12.78999996
3/23/2017,12:30,14.568,6.599999905,,2.470999956,,,1.269999981,,1.68599999,15,,105.1999969,12.80000019
3/23/2017,12:45,14.568,6.739999771,,2.467000008,,,1.269999981,,1.68599999,14.89999962,,106.4000015,12.89000034
3/23/2017,13:00,14.544,7.150000095,,2.457000017,,,1.269999981,,1.687000036,14.89999962,,107.9000015,12.93999958
3/23/2017,13:15,14.544,7.489999771,,2.503000021,,,1.289999962,,1.687999964,14.80000019,,109.6999969,13.05000019
3/23/2017,13:30,14.532,7.929999828,,2.506999969,,,1.299999952,,1.690000057,14.80000019,,110.9000015,13.05000019
3/23/2017,13:45,14.532,8.18999958,,2.509000063,,,1.299999952,,1.692000031,14.89999962,,112.5999985,13.15999985
3/23/2017,14:00,14.52,8.550000191,,2.51699996,,,1.299999952,,1.69599998,14.80000019,,114,13.21000004
3/23/2017,14:15,14.52,8.760000229,,2.515000105,,,1.299999952,,1.697000027,14.89999962,,113.9000015,13.13000011
3/23/2017,14:30,14.52,9.06000042,,2.516000032,,,1.299999952,,1.699000001,14.89999962,,116,13.27999973
3/23/2017,14:45,14.508,9.239999771,,2.509000063,,,1.299999952,,1.700999975,14.89999962,,116.5999985,13.30000019
3/23/2017,15:00,14.508,9.329999924,,2.509000063,,,1.299999952,,1.707000017,14.80000019,,116.9000015,13.30000019
3/23/2017,15:15,14.496,9.449999809,,2.506000042,,,1.299999952,,1.707000017,14.80000019,,118.1999969,13.39999962
3/23/2017,15:30,14.496,9.489999771,,2.513000011,,,1.299999952,,1.707000017,14.80000019,,118.5999985,13.43000031
3/23/2017,15:45,14.496,9.529999733,,2.486000061,,,1.289999962,,1.708999991,14.80000019,,119.4000015,13.51000023
3/23/2017,16:00,14.496,9.909999847,,2.486000061,,,1.289999962,,1.707999945,14.5,,120.9000015,13.56000042
3/23/2017,16:15,13.908,10.07999992,,2.474999905,,,1.279999971,,1.707000017,14.19999981,,121.5,13.57999992
3/23/2017,16:30,13.776,10.13000011,,2.464999914,,,1.279999971,,1.707999945,14.10000038,,121.9000015,13.60999966
3/23/2017,16:45,13.68,10.17000008,,2.467999935,,,1.279999971,,1.708999991,13.89999962,,122,13.60000038
3/23/2017,17:00,13.62,10.18000031,,2.480999947,,,1.289999962,,1.710000038,13.89999962,,122,13.60000038
3/23/2017,17:15,13.548,10.22999954,,2.479000092,,,1.279999971,,1.710000038,13.80000019,,122.4000015,13.63000011
3/23/2017,17:30,13.464,10.25,,2.536999941,,,1.320000052,,1.710000038,13.69999981,,122.8000031,13.65999985
3/23/2017,17:45,13.332,10.22000027,,2.526000023,,,1.309999943,,1.708999991,13.60000038,,122.6999969,13.67000008
3/23/2017,18:00,13.152,10.18000031,,2.463999987,,,1.279999971,,1.707999945,13.30000019,,122.4000015,13.64999962
3/23/2017,18:15,12.9,10.22999954,,2.463000059,,,1.279999971,,1.707999945,13.10000038,,122.5,13.64999962
3/23/2017,18:30,12.588,10.28999996,,2.471999884,,,1.279999971,,1.70599997,12.80000019,,122.3000031,13.60000038
3/23/2017,18:45,12.408,10.34000015,,2.476000071,,,1.279999971,,1.707000017,12.60000038,,121.1999969,13.46000004
3/23/2017,19:00,12.36,10.23999977,,2.463000059,,,1.279999971,,1.707000017,12.60000038,,120.1999969,13.38000011
3/23/2017,19:15,12.348,10.10999966,,2.463000059,,,1.279999971,,1.70599997,12.60000038,,119.5,13.35000038
3/23/2017,19:30,12.348,9.850000381,,2.469000101,,,1.279999971,,1.705000043,12.60000038,,118.5999985,13.32999992
3/23/2017,19:45,12.348,9.449999809,,2.440999985,,,1.25999999,,1.705000043,12.60000038,,116.6999969,13.23999977
3/23/2017,20:00,12.336,9.149999619,,2.450999975,,,1.269999981,,1.702999949,12.60000038,,115.8000031,13.22999954
3/23/2017,20:15,12.336,9.119999886,,2.438999891,,,1.25999999,,1.700999975,12.60000038,,115.5,13.21000004
3/23/2017,20:30,12.336,9.090000153,,2.441999912,,,1.25999999,,1.699000001,12.5,,114.6999969,13.11999989
3/23/2017,20:45,12.336,9,,2.443000078,,,1.25999999,,1.697000027,12.5,,114.4000015,13.11999989
3/23/2017,21:00,12.336,8.930000305,,2.437000036,,,1.25999999,,1.697000027,12.5,,113.6999969,13.06000042
3/23/2017,21:15,12.324,8.800000191,,2.438999891,,,1.25999999,,1.69599998,12.60000038,,112.8000031,12.98999977
3/23/2017,21:30,12.324,8.670000076,,2.454999924,,,1.269999981,,1.695000052,12.5,,112.4000015,12.98999977
3/23/2017,21:45,12.312,8.600000381,,2.467000008,,,1.279999971,,1.695000052,12.5,,111.9000015,12.96000004
3/23/2017,22:00,12.312,8.529999733,,2.470000029,,,1.279999971,,1.692999959,12.60000038,,111.5999985,12.93999958
3/23/2017,22:15,12.312,8.460000038,,2.469000101,,,1.279999971,,1.692999959,12.5,,111.1999969,12.90999985
3/23/2017,22:30,12.312,8.350000381,,2.467999935,,,1.279999971,,1.692000031,12.5,,110.8000031,12.89999962
3/23/2017,22:45,12.3,8.279999733,,2.460999966,,,1.269999981,,1.690999985,12.5,,110.4000015,12.88000011
3/23/2017,23:00,12.3,8.180000305,,2.474999905,,,1.279999971,,1.690000057,12.5,,110.1999969,12.88000011
3/23/2017,23:15,12.3,8.06000042,,2.482000113,,,1.279999971,,1.690000057,12.5,,109.8000031,12.88000011
3/23/2017,23:30,12.3,8.020000458,,2.480000019,,,1.279999971,,1.690999985,12.5,,109.3000031,12.82999992
3/23/2017,23:45,12.3,7.909999847,,2.477999926,,,1.279999971,,1.68900001,12.5,,108.9000015,12.81999969
3/24/2017,0:00,12.288,7.809999943,,2.480000019,,,1.279999971,,1.695000052,12.39999962,,108.5,12.80000019
3/24/2017,0:15,12.276,7.880000114,,2.477999926,,,1.279999971,,1.68900001,12.5,,108,12.72000027
3/24/2017,0:30,12.276,7.900000095,,2.460000038,,,1.269999981,,1.68599999,12.5,,107.1999969,12.61999989
3/24/2017,0:45,12.276,7.860000134,,2.483999968,,,1.279999971,,1.684999943,12.5,,106.4000015,12.55000019
3/24/2017,1:00,12.276,7.800000191,,2.486999989,,,1.289999962,,1.684999943,12.5,,106,12.51000023
3/24/2017,1:15,12.276,7.639999866,,2.480999947,,,1.279999971,,1.68599999,12.5,,105.0999985,12.44999981
3/24/2017,1:30,12.264,7.579999924,,2.5,,,1.289999962,,1.684999943,12.39999962,,104.5999985,12.42000008
3/24/2017,1:45,12.264,7.53000021,,2.489000082,,,1.289999962,,1.684000015,12.5,,104.1999969,12.38000011
3/24/2017,2:00,12.264,7.449999809,,2.519999981,,,1.299999952,,1.682999969,12.5,,104.0999985,12.39000034
3/24/2017,2:15,12.24,7.389999866,,2.505000114,,,1.289999962,,1.682000041,12.5,,103.9000015,12.39000034
3/24/2017,2:30,12.24,7.289999962,,2.48300004,,,1.279999971,,1.682000041,12.5,,103.6999969,12.39000034
3/24/2017,2:45,12.24,7.050000191,,2.513999939,,,1.299999952,,1.680999994,12.39999962,,103,12.38000011
3/24/2017,3:00,12.24,6.949999809,,2.499000072,,,1.289999962,,1.680999994,12.5,,102.9000015,12.39999962
3/24/2017,3:15,12.228,6.860000134,,2.49000001,,,1.289999962,,1.67900002,12.5,,102.8000031,12.43000031
3/24/2017,3:30,12.204,6.730000019,,2.500999928,,,1.289999962,,1.679999948,12.5,,102.3000031,12.39000034
3/24/2017,3:45,12.204,6.610000134,,2.49000001,,,1.279999971,,1.67900002,12.39999962,,102,12.39999962
3/24/2017,4:00,12.204,6.46999979,,2.528000116,,,1.299999952,,1.677000046,12.39999962,,101.6999969,12.40999985
3/24/2017,4:15,12.204,6.480000019,,2.517999887,,,1.299999952,,1.674999952,12.39999962,,101.6999969,12.39999962
3/24/2017,4:30,12.192,6.510000229,,2.515000105,,,1.299999952,,1.675999999,12.39999962,,101.5999985,12.38000011
3/24/2017,4:45,12.192,6.369999886,,2.496999979,,,1.289999962,,1.677000046,12.39999962,,101.0999985,12.35999966
3/24/2017,5:00,12.18,6.369999886,,2.47300005,,,1.279999971,,1.674000025,12.39999962,,100.8000031,12.32999992
3/24/2017,5:15,12.18,6.25,,2.515000105,,,1.299999952,,1.674999952,12.39999962,,100.1999969,12.30000019
3/24/2017,5:30,12.18,6.130000114,,2.503999949,,,1.289999962,,1.672999978,12.39999962,,100.1999969,12.32999992
3/24/2017,5:45,12.156,6.139999866,,2.513000011,,,1.299999952,,1.672999978,12.39999962,,100.1999969,12.31999969
3/24/2017,6:00,12.156,6.130000114,,2.493000031,,,1.279999971,,1.674999952,12.30000019,,100.0999985,12.31000042
3/24/2017,6:15,12.192,5.989999771,,2.496000051,,,1.289999962,,1.674000025,12.39999962,,99.69999695,12.31000042
3/24/2017,6:30,12.36,5.75,,2.502000093,,,1.289999962,,1.671000004,12.60000038,,99.19999695,12.31999969
3/24/2017,6:45,12.804,5.630000114,,2.515000105,,,1.299999952,,1.667999983,13,,98.90000153,12.31999969
3/24/2017,7:00,14.208,5.579999924,,2.552000046,,,1.320000052,,1.666000009,14.30000019,,99.5,12.42000008
3/24/2017,7:15,13.44,5.559999943,,2.542000055,,,1.309999943,,1.667000055,13.69999981,,99.90000153,12.46000004
3/24/2017,7:30,13.476,5.550000191,,2.545000076,,,1.309999943,,1.667000055,13.69999981,,99.80000305,12.46000004
3/24/2017,7:45,14.532,5.550000191,,2.553999901,,,1.320000052,,1.66900003,14.30000019,,100.3000031,12.52000046
3/24/2017,8:00,13.788,5.579999924,,2.532000065,,,1.299999952,,1.667999983,13.89999962,,100.5999985,12.55000019
3/24/2017,8:15,13.704,5.610000134,,2.559999943,,,1.320000052,,1.66900003,13.89999962,,101.0999985,12.60000038
3/24/2017,8:30,14.52,5.659999847,,2.561000109,,,1.320000052,,1.664999962,14.80000019,,101.0999985,12.59000015
3/24/2017,8:45,14.484,5.739999771,,2.555000067,,,1.320000052,,1.666000009,14.80000019,,102,12.67000008
3/24/2017,9:00,14.484,5.809999943,,2.552999973,,,1.320000052,,1.667000055,14.19999981,,102.5,12.71000004
3/24/2017,9:15,14.484,5.900000095,,2.548000097,,,1.309999943,,1.666000009,14.30000019,,103.3000031,12.77999973
3/24/2017,9:30,14.472,5.989999771,,2.542999983,,,1.309999943,,1.667000055,14.80000019,,103.6999969,12.80000019
3/24/2017,9:45,14.46,6.079999924,,2.551000118,,,1.320000052,,1.667000055,14.80000019,,104.1999969,12.82999992
3/24/2017,10:00,14.448,6.179999828,,2.539999962,,,1.309999943,,1.667999983,14.80000019,,104.9000015,12.88000011
3/24/2017,10:15,14.424,6.300000191,,2.509000063,,,1.289999962,,1.672000051,14.69999981,,105.6999969,12.94999981
3/24/2017,10:30,14.424,6.389999866,,2.510999918,,,1.299999952,,1.672999978,14.80000019,,105.8000031,12.93000031
3/24/2017,10:45,14.436,6.480000019,,2.486000061,,,1.279999971,,1.674000025,14.69999981,,106.1999969,12.96000004
3/24/2017,11:00,14.436,6.559999943,,2.532000065,,,1.309999943,,1.669999957,14.69999981,,106.5,12.96000004
3/24/2017,11:15,14.424,6.639999866,,2.53399992,,,1.309999943,,1.672999978,14.69999981,,107.5999985,13.06000042
3/24/2017,11:30,14.424,6.739999771,,2.523999929,,,1.299999952,,1.675999999,14.80000019,,108.3000031,13.10999966
3/24/2017,11:45,14.424,6.829999924,,2.522000074,,,1.299999952,,1.675999999,14.80000019,,108.3000031,13.09000015
3/24/2017,12:00,14.424,6.900000095,,2.536999941,,,1.309999943,,1.675999999,14.69999981,,108.8000031,13.13000011
3/24/2017,12:15,14.412,7.010000229,,2.546999931,,,1.320000052,,1.674999952,14.69999981,,109.5999985,13.18999958
3/24/2017,12:30,14.388,7.199999809,,2.549999952,,,1.320000052,,1.67900002,14.69999981,,110.0999985,13.18999958
3/24/2017,12:45,14.364,7.389999866,,2.556999922,,,1.320000052,,1.684000015,14.69999981,,111.3000031,13.27000046
3/24/2017,13:00,14.34,7.579999924,,2.51699996,,,1.299999952,,1.687999964,14.69999981,,112.1999969,13.31000042
3/24/2017,13:15,14.328,7.809999943,,2.519000053,,,1.299999952,,1.690999985,14.69999981,,113.4000015,13.38000011
3/24/2017,13:30,14.328,8.069999695,,2.523999929,,,1.309999943,,1.692999959,14.60000038,,114.5999985,13.43999958
3/24/2017,13:45,14.34,8.319999695,,2.52699995,,,1.309999943,,1.695000052,14.60000038,,115.5,13.46000004
3/24/2017,14:00,14.34,8.569999695,,2.536999941,,,1.309999943,,1.692000031,14.60000038,,116.0999985,13.43999958
3/24/2017,14:15,14.304,8.729999542,,2.529999971,,,1.309999943,,1.677999973,14.60000038,,116.6999969,13.46000004
3/24/2017,14:30,14.268,8.970000267,,2.523000002,,,1.309999943,,1.690000057,14.60000038,,117.5,13.47999954
3/24/2017,14:45,14.244,9.229999542,,2.503000021,,,1.299999952,,1.694000006,14.5,,118.6999969,13.52999973
3/24/2017,15:00,14.232,9.430000305,,2.507999897,,,1.299999952,,1.702999949,14.60000038,,119.3000031,13.53999996
3/24/2017,15:15,14.256,9.590000153,,2.50999999,,,1.299999952,,1.702999949,14.60000038,,119.8000031,13.53999996
3/24/2017,15:30,14.292,9.729999542,,2.519999981,,,1.309999943,,1.705000043,14.60000038,,119.9000015,13.51000023
3/24/2017,15:45,14.304,9.850000381,,2.513999939,,,1.299999952,,1.700000048,14.60000038,,120.4000015,13.52000046
3/24/2017,16:00,14.304,10.01000023,,2.52699995,,,1.309999943,,1.702000022,14.39999962,,120.8000031,13.52000046
3/24/2017,16:15,13.932,10.18000031,,2.522000074,,,1.309999943,,1.707000017,14.19999981,,121,13.48999977
3/24/2017,16:30,13.812,10.25,,2.522000074,,,1.309999943,,1.702999949,14.10000038,,121.0999985,13.47999954
3/24/2017,16:45,13.752,10.31000042,,2.497999907,,,1.299999952,,1.697000027,14.10000038,,121.3000031,13.47999954
3/24/2017,17:00,13.596,10.31000042,,2.480999947,,,1.289999962,,1.692000031,13.89999962,,121.5,13.51000023
3/24/2017,17:15,13.728,10.39999962,,2.520999908,,,1.309999943,,1.69599998,14,,121.5,13.47000027
3/24/2017,17:30,13.632,10.39999962,,2.487999916,,,1.289999962,,1.699000001,13.89999962,,121.1999969,13.43999958
3/24/2017,17:45,13.488,10.46000004,,2.486000061,,,1.289999962,,1.700000048,13.80000019,,121.5,13.46000004
3/24/2017,18:00,13.272,10.43999958,,2.516000032,,,1.309999943,,1.699000001,13.60000038,,121.1999969,13.43000031
3/24/2017,18:15,12.972,10.39999962,,2.520999908,,,1.309999943,,1.697000027,13.19999981,,120.8000031,13.39999962
3/24/2017,18:30,12.624,10.55000019,,2.522000074,,,1.309999943,,1.697999954,12.80000019,,120.9000015,13.35999966
3/24/2017,18:45,12.432,10.52999973,,2.505000114,,,1.299999952,,1.699000001,12.60000038,,120.6999969,13.35000038
3/24/2017,19:00,12.36,10.51000023,,2.503999949,,,1.299999952,,1.699000001,12.60000038,,120.4000015,13.31999969
3/24/2017,19:15,12.36,10.44999981,,2.486000061,,,1.289999962,,1.700000048,12.60000038,,120.0999985,13.30000019
3/24/2017,19:30,12.36,10.47999954,,2.496999979,,,1.289999962,,1.69599998,12.60000038,,119.6999969,13.25
3/24/2017,19:45,12.36,10.35000038,,2.494999886,,,1.289999962,,1.697000027,12.60000038,,119.0999985,13.22000027
3/24/2017,20:00,12.36,10.38000011,,2.5,,,1.299999952,,1.692999959,12.60000038,,118.0999985,13.10000038
3/24/2017,20:15,12.36,10.38000011,,2.483999968,,,1.289999962,,1.699000001,12.60000038,,117.5999985,13.05000019
3/24/2017,20:30,12.36,10.27999973,,2.496999979,,,1.289999962,,1.697000027,12.60000038,,117,13.01000023
3/24/2017,20:45,12.36,10.14999962,,2.53399992,,,1.309999943,,1.69599998,12.60000038,,116.5999985,13
3/24/2017,21:00,12.36,10.09000015,,2.500999928,,,1.299999952,,1.697999954,12.60000038,,116.3000031,12.98999977
3/24/2017,21:15,12.348,10.02999973,,2.483999968,,,1.289999962,,1.69599998,12.60000038,,115.9000015,12.96000004
3/24/2017,21:30,12.348,9.960000038,,2.520999908,,,1.309999943,,1.690999985,12.60000038,,115.4000015,12.93000031
3/24/2017,21:45,12.348,9.920000076,,2.5,,,1.299999952,,1.690999985,12.5,,114.8000031,12.86999989
3/24/2017,22:00,12.336,9.949999809,,2.499000072,,,1.299999952,,1.690999985,12.60000038,,114.5,12.84000015
3/24/2017,22:15,12.348,9.949999809,,2.500999928,,,1.299999952,,1.690999985,12.5,,114.1999969,12.80000019
3/24/2017,22:30,12.336,9.930000305,,2.5,,,1.299999952,,1.690999985,12.60000038,,113.9000015,12.77000046
3/24/2017,22:45,12.336,9.890000343,,2.502000093,,,1.299999952,,1.692000031,12.60000038,,113.0999985,12.68999958
3/24/2017,23:00,12.336,9.81000042,,2.503000021,,,1.299999952,,1.692000031,12.60000038,,112.4000015,12.64000034
3/24/2017,23:15,12.324,9.81000042,,2.50999999,,,1.299999952,,1.692000031,12.60000038,,112.3000031,12.63000011
3/24/2017,23:30,12.324,9.829999924,,2.526000023,,,1.309999943,,1.690000057,12.5,,112,12.59000015
3/24/2017,23:45,12.324,9.859999657,,2.519000053,,,1.309999943,,1.692000031,12.5,,111.6999969,12.53999996
3/25/2017,0:00,12.324,9.890000343,,2.49000001,,,1.289999962,,1.690000057,12.5,,111.3000031,12.48999977
3/25/2017,0:15,12.312,10.02000046,,2.500999928,,,1.299999952,,1.690999985,12.5,,110.5999985,12.36999989
3/25/2017,0:30,12.312,10.09000015,,2.51699996,,,1.309999943,,1.692000031,12.5,,109.5,12.22999954
3/25/2017,0:45,12.3,10.06000042,,2.487999916,,,1.289999962,,1.690999985,12.5,,109.1999969,12.21000004
3/25/2017,1:00,12.3,10.06999969,,2.490999937,,,1.289999962,,1.690999985,12.5,,108.5999985,12.14000034
3/25/2017,1:15,12.3,10.02000046,,2.496999979,,,1.289999962,,1.692000031,12.5,,108.8000031,12.17000008
3/25/2017,1:30,12.3,10.07999992,,2.494999886,,,1.289999962,,1.692000031,12.5,,109.5,12.23999977
3/25/2017,1:45,12.3,10.06999969,,2.493000031,,,1.289999962,,1.68900001,12.5,,108.3000031,12.10999966
3/25/2017,2:00,12.288,10.10999966,,2.496999979,,,1.289999962,,1.692000031,12.5,,106.9000015,11.93999958
3/25/2017,2:15,12.288,10.14000034,,2.496000051,,,1.289999962,,1.694000006,12.5,,106,11.82999992
3/25/2017,2:30,12.288,10.14000034,,2.528000116,,,1.309999943,,1.690999985,12.5,,106.0999985,11.84000015
3/25/2017,2:45,12.276,10.11999989,,2.482000113,,,1.289999962,,1.690999985,12.5,,106.8000031,11.93000031
3/25/2017,3:00,12.276,10.15999985,,2.506999969,,,1.299999952,,1.694000006,12.5,,107.3000031,11.97000027
3/25/2017,3:15,12.276,10.17000008,,2.47300005,,,1.279999971,,1.695000052,12.5,,107.4000015,11.97000027
3/25/2017,3:30,12.276,10.19999981,,2.48300004,,,1.289999962,,1.692000031,12.5,,106.8000031,11.89999962
3/25/2017,3:45,12.276,10.22000027,,2.480999947,,,1.289999962,,1.692000031,12.5,,106.0999985,11.81999969
3/25/2017,4:00,12.264,10.27000046,,2.477999926,,,1.279999971,,1.692000031,12.5,,105.6999969,11.77000046
3/25/2017,4:15,12.264,10.27000046,,2.474999905,,,1.279999971,,1.694000006,12.5,,105.5,11.73999977
3/25/2017,4:30,12.264,10.22999954,,2.477999926,,,1.279999971,,1.694000006,12.5,,105.3000031,11.72000027
3/25/2017,4:45,12.252,10.18999958,,2.474999905,,,1.279999971,,1.692999959,12.5,,105,11.69999981
3/25/2017,5:00,12.252,10.18999958,,2.479000092,,,1.279999971,,1.68900001,12.5,,103.1999969,11.5
3/25/2017,5:15,12.24,10.15999985,,2.480999947,,,1.289999962,,1.68900001,12.5,,103,11.48999977
3/25/2017,5:30,12.24,10.15999985,,2.528000116,,,1.309999943,,1.690000057,12.5,,102.9000015,11.47000027
3/25/2017,5:45,12.24,10.15999985,,2.499000072,,,1.299999952,,1.68900001,12.5,,102.6999969,11.44999981
3/25/2017,6:00,12.228,10.18000031,,2.500999928,,,1.299999952,,1.68900001,12.5,,102.4000015,11.40999985
3/25/2017,6:15,12.276,10.19999981,,2.509000063,,,1.299999952,,1.682999969,12.5,,102,11.35999966
3/25/2017,6:30,12.336,10.22000027,,2.499000072,,,1.299999952,,1.684000015,12.60000038,,101.5,11.31000042
3/25/2017,6:45,12.36,10.23999977,,2.509000063,,,1.299999952,,1.684999943,12.60000038,,101.5999985,11.31000042
