Date,Time,Cond,Depth,ODO_Conc,ODO_PC,Salinity,SpCond,Temp
4/7/2010,20:45,,0.499,8.55,105.3,7.12,12.42,23.77
4/7/2010,21:00,,0.519,8.39,102.3,7.07,12.34,23.24
4/7/2010,21:15,,0.542,8.19,99.3,7.01,12.24,22.91
4/7/2010,21:30,,0.555,7.7,93.3,7.06,12.32,22.89
4/7/2010,21:45,,0.584,7.46,90.2,7.09,12.36,22.76
4/7/2010,22:00,,0.614,7.89,94,7.04,12.28,22
4/7/2010,22:15,,0.636,8.86,102.3,7.13,12.41,20.35
4/7/2010,22:30,,0.657,9.44,106.6,7.1,12.35,19.23
4/7/2010,22:45,,0.678,10.88,118.6,7.04,12.24,17.48
4/7/2010,23:00,,0.694,11.08,119.9,6.95,12.1,17.15
4/7/2010,23:15,,0.71,11.01,118.6,6.89,12,16.94
4/7/2010,23:30,,0.713,10.71,115.4,6.86,11.95,16.97
4/7/2010,23:45,,0.716,11.01,117.6,7.12,12.36,16.48
4/8/2010,0:00,,0.707,10.38,112.7,7.04,12.23,17.29
4/8/2010,0:15,,0.693,10.49,112.9,7.02,12.22,16.87
4/8/2010,0:30,,0.684,10.29,110.6,7.01,12.19,16.78
4/8/2010,0:45,,0.67,10.4,111.2,6.99,12.15,16.56
4/8/2010,1:00,,0.65,10.52,112,6.99,12.16,16.33
4/8/2010,1:15,,0.641,10.66,112.9,6.98,12.15,16.09
4/8/2010,1:30,,0.62,10.29,109.8,6.96,12.11,16.46
4/8/2010,1:45,,0.608,9.73,104.7,6.96,12.1,16.86
4/8/2010,2:00,,0.592,9.03,98.2,6.95,12.1,17.34
4/8/2010,2:15,,0.572,8.85,96.1,6.96,12.11,17.32
4/8/2010,2:30,,0.564,8.73,94.8,6.96,12.11,17.36
4/8/2010,2:45,,0.55,8.46,92.1,6.96,12.12,17.45
4/8/2010,3:00,,0.539,8.31,90.5,6.98,12.14,17.43
4/8/2010,3:15,,0.524,8.02,87.5,6.97,12.12,17.53
4/8/2010,3:30,,0.512,7.93,86.5,6.98,12.14,17.51
4/8/2010,3:45,,0.502,7.92,86.2,7,12.18,17.39
4/8/2010,4:00,,0.491,8.05,87.5,7.05,12.26,17.3
4/8/2010,4:15,,0.484,7.83,85.2,7.05,12.25,17.38
4/8/2010,4:30,,0.473,7.54,82.2,7.05,12.25,17.47
4/8/2010,4:45,,0.467,7.36,80.2,7.06,12.27,17.46
4/8/2010,5:00,,0.456,7.18,78.2,7.07,12.29,17.47
4/8/2010,5:15,,0.451,7.01,76.4,7.08,12.31,17.45
4/8/2010,5:30,,0.441,7.02,76.4,7.1,12.34,17.36
4/8/2010,5:45,,0.436,7.1,77.1,7.13,12.39,17.26
4/8/2010,6:00,,0.427,7.09,76.9,7.17,12.44,17.19
4/8/2010,6:15,,0.424,7.12,77.1,7.23,12.54,17.12
4/8/2010,6:30,,0.416,7.05,76.4,7.29,12.64,17.13
4/8/2010,6:45,,0.411,6.77,73.5,7.35,12.75,17.21
4/8/2010,7:00,,0.408,6.26,68.3,7.44,12.88,17.39
4/8/2010,7:15,,0.409,6.25,68.2,7.52,13.01,17.38
4/8/2010,7:30,,0.404,6.26,68.3,7.57,13.09,17.4
4/8/2010,7:45,,0.403,6.25,68.3,7.61,13.17,17.44
4/8/2010,8:00,,0.413,6.3,68.9,7.65,13.23,17.52
4/8/2010,8:15,,0.422,6.3,69.2,7.72,13.34,17.63
4/8/2010,8:30,,0.433,6.28,69.3,7.75,13.39,17.83
4/8/2010,8:45,,0.443,6.41,70.9,7.85,13.55,17.99
4/8/2010,9:00,,0.465,6.34,70.4,7.87,13.57,18.16
4/8/2010,9:15,,0.491,6.87,76.4,8.07,13.9,18.14
4/8/2010,9:30,,0.519,7.49,83.3,8.09,13.94,18.15
4/8/2010,9:45,,0.539,7.65,85.5,8.08,13.91,18.38
4/8/2010,10:00,,0.565,9.83,106.4,8.04,13.85,16.83
4/8/2010,10:15,,0.593,9.71,106.4,7.91,13.64,17.49
4/8/2010,10:30,,0.63,8.84,99,7.82,13.5,18.55
4/8/2010,10:45,,0.652,9.53,106.1,7.83,13.52,18.28
4/8/2010,11:00,,0.682,10.28,112.4,7.79,13.44,17.4
4/8/2010,11:15,,0.718,10.48,113.8,7.74,13.36,17.06
4/8/2010,11:30,,0.767,10.96,117.4,7.67,13.24,16.42
4/8/2010,11:45,,0.764,10.91,117.6,7.55,13.06,16.78
4/8/2010,12:00,,0.788,10.66,116.7,7.43,12.87,17.6
4/8/2010,12:15,,0.799,10.99,118.7,7.34,12.72,16.94
4/8/2010,12:30,,0.816,11.11,119.5,7.22,12.52,16.79
4/8/2010,12:45,,0.793,10.92,119.1,7.1,12.33,17.49
4/8/2010,13:00,,0.792,10.89,119.4,6.99,12.16,17.79
4/8/2010,13:15,,0.776,10.74,118.4,6.92,12.06,18.07
4/8/2010,13:30,,0.767,10.64,118.7,6.78,11.83,18.68
4/8/2010,13:45,,0.741,10.77,119.7,6.67,11.64,18.58
4/8/2010,14:00,,0.717,10.58,119.3,6.67,11.66,19.27
4/8/2010,14:15,,0.705,10.52,118.9,6.56,11.48,19.44
4/8/2010,14:30,,0.678,10.39,118.3,6.35,11.14,19.87
4/8/2010,14:45,,0.673,10.25,118,6.23,10.94,20.44
4/8/2010,15:00,,0.667,10.05,116.6,6.43,11.27,20.76
4/8/2010,15:15,,0.65,9.88,114.7,6.21,10.92,20.92
4/8/2010,15:30,,0.633,9.77,113.3,6.05,10.66,20.89
4/8/2010,15:45,,0.621,9.66,112.2,5.9,10.4,21.02
4/8/2010,16:00,,0.604,9.56,111.5,5.72,10.12,21.26
4/8/2010,16:15,,0.589,9.46,110.7,5.62,9.955,21.52
4/8/2010,16:30,,0.57,9.34,110,5.47,9.709,21.84
4/8/2010,16:45,,0.555,9.3,109.8,5.73,10.13,21.89
4/8/2010,17:00,,0.531,9.22,109.3,5.91,10.43,22.06
4/8/2010,17:15,,0.521,9.14,109.8,5.76,10.2,22.82
4/8/2010,17:30,,0.517,9.04,108.2,5.53,9.824,22.72
4/8/2010,17:45,,0.495,8.93,107.2,6.64,11.64,22.54
4/8/2010,18:00,,0.491,8.91,106.7,6.62,11.6,22.41
4/8/2010,18:15,,0.476,8.85,105.8,6.57,11.51,22.35
4/8/2010,18:30,,0.467,8.8,105,6.71,11.75,22.22
4/8/2010,18:45,,0.46,8.64,103,6.57,11.51,22.19
4/8/2010,19:00,,0.455,8.58,102,6.6,11.55,22.07
4/8/2010,19:15,,0.455,8.55,101.2,6.64,11.63,21.8
4/8/2010,19:30,,0.449,8.55,100.4,6.56,11.49,21.39
4/8/2010,19:45,,0.458,8.49,98.9,6.59,11.54,20.96
4/8/2010,20:00,,0.468,8.33,96.7,6.6,11.55,20.78
4/8/2010,20:15,,0.481,8.21,95.1,6.6,11.55,20.66
4/8/2010,20:30,,0.5,7.95,92.6,6.59,11.53,20.95
4/8/2010,20:45,,0.525,7.61,89.9,6.49,11.38,21.68
4/8/2010,21:00,,0.548,7.25,86.1,6.4,11.24,22.07
4/8/2010,21:15,,0.587,6.61,78.1,6.53,11.45,21.76
4/8/2010,21:30,,0.627,6.77,79.5,6.51,11.42,21.4
4/8/2010,21:45,,0.672,7.24,83.6,6.66,11.65,20.51
4/8/2010,22:00,,0.715,8.57,95.1,6.84,11.92,18.4
4/8/2010,22:15,,0.752,9.73,103.3,7.03,12.21,16.21
4/8/2010,22:30,,0.807,10.67,109.8,7.08,12.3,14.71
4/8/2010,22:45,,0.845,10.9,111.5,7.05,12.25,14.43
4/8/2010,23:00,,0.899,10.8,110.7,7,12.17,14.51
4/8/2010,23:15,,0.949,10.68,109.5,6.98,12.14,14.56
4/8/2010,23:30,,0.997,10.8,110.5,6.96,12.11,14.45
4/8/2010,23:45,,1.05,10.82,110.6,6.93,12.06,14.43
4/9/2010,0:00,,1.1,11.01,112.1,6.91,12.03,14.27
4/9/2010,0:15,,1.131,11.15,113.4,6.88,11.99,14.18
4/9/2010,0:30,,1.159,11.17,113.3,6.88,11.98,14.11
4/9/2010,0:45,,1.173,11.16,113.2,6.86,11.95,14.08
4/9/2010,1:00,,1.19,10.86,110.8,6.8,11.86,14.38
4/9/2010,1:15,,1.192,10.79,110.1,6.78,11.82,14.4
4/9/2010,1:30,,1.178,10.71,109.4,6.78,11.82,14.47
4/9/2010,1:45,,1.178,10.51,107.4,6.72,11.72,14.48
4/9/2010,2:00,,1.135,10.42,106.5,6.71,11.7,14.49
4/9/2010,2:15,,1.109,10.17,104.6,6.67,11.64,14.81
4/9/2010,2:30,,1.08,9.73,101,6.63,11.57,15.25
4/9/2010,2:45,,1.05,9.63,99.9,6.62,11.55,15.19
4/9/2010,3:00,,1.022,8.93,93.8,6.58,11.5,15.82
4/9/2010,3:15,,0.992,8.35,88.8,6.54,11.43,16.45
4/9/2010,3:30,,0.973,8.01,85.5,6.51,11.38,16.63
4/9/2010,3:45,,0.948,8.37,88.3,6.56,11.47,15.98
4/9/2010,4:00,,0.923,8.4,88.3,6.59,11.51,15.86
4/9/2010,4:15,,0.898,8.56,89.3,6.64,11.6,15.45
4/9/2010,4:30,,0.872,8.73,90.4,6.68,11.65,15.13
4/9/2010,4:45,,0.848,8.62,89.3,6.67,11.63,15.11
4/9/2010,5:00,,0.823,8.45,87.5,6.63,11.57,15.09
4/9/2010,5:15,,0.802,8.26,85.7,6.65,11.6,15.24
4/9/2010,5:30,,0.779,8.12,84.4,6.66,11.62,15.29
4/9/2010,5:45,,0.76,7.88,82,6.65,11.6,15.32
4/9/2010,6:00,,0.753,7.57,79,6.56,11.46,15.51
4/9/2010,6:15,,0.725,7.33,76.3,6.6,11.53,15.42
4/9/2010,6:30,,0.706,7.29,75.7,6.48,11.33,15.3
4/9/2010,6:45,,0.687,7.45,76.7,6.68,11.66,14.85
4/9/2010,7:00,,0.676,7.34,75.4,6.8,11.84,14.67
4/9/2010,7:15,,0.661,7.26,74.3,6.88,11.97,14.51
4/9/2010,7:30,,0.656,7.27,74.2,6.93,12.07,14.37
4/9/2010,7:45,,0.636,7.4,76.1,9.23,15.74,14.05
4/9/2010,8:00,,0.628,7.46,76.3,9.11,15.55,13.8
4/9/2010,8:15,,0.617,7.48,76.1,9.29,15.83,13.53
4/9/2010,8:30,,0.616,7.57,76.5,9.24,15.76,13.24
4/9/2010,8:45,,0.606,7.86,79.1,9.46,16.1,12.98
4/9/2010,9:00,,0.603,8.15,81.8,9.59,16.31,12.79
4/9/2010,9:15,,0.596,8.28,82.7,9.6,16.33,12.59
4/9/2010,9:30,,0.599,8.32,83,9.67,16.44,12.52
4/9/2010,9:45,,0.591,8.56,85.2,9.81,16.66,12.38
4/9/2010,10:00,,0.586,8.9,88.5,10.03,17,12.3
4/9/2010,10:15,,0.587,9.11,90.2,10,16.96,12.07
4/9/2010,10:30,,0.584,9.18,90.8,10.06,17.05,12.01
4/9/2010,10:45,,0.577,9.24,91.3,10.02,16.99,11.99
4/9/2010,11:00,,0.571,9.34,92.2,9.97,16.91,12
4/9/2010,11:15,,0.565,9.55,94.2,9.97,16.91,11.94
4/9/2010,11:30,,0.556,9.72,95.8,10.03,17.01,11.87
4/9/2010,11:45,,0.548,9.79,96.4,10.09,17.1,11.84
4/9/2010,12:00,,0.542,9.86,97.1,10.09,17.11,11.84
4/9/2010,12:15,,0.535,9.85,97,9.39,16,12.04
4/9/2010,12:30,,0.526,10.04,98.7,9.49,16.17,11.95
4/9/2010,12:45,,0.518,10.16,100.3,9.72,16.52,12.01
4/9/2010,13:00,,0.506,10.17,101.1,9.58,16.29,12.39
4/9/2010,13:15,,0.498,10.33,103,9.61,16.34,12.56
4/9/2010,13:30,,0.49,10.32,103.9,9.69,16.46,12.91
4/9/2010,13:45,,0.476,10.5,106.8,9.74,16.53,13.4
4/9/2010,14:00,,0.472,10.71,110.2,9.44,16.06,14.03
4/9/2010,14:15,,0.463,10.87,113.2,9.18,15.65,14.62
4/9/2010,14:30,,0.452,11.1,116.6,9.33,15.88,15.03
4/9/2010,14:45,,0.452,11.36,120.9,9.58,16.28,15.57
4/9/2010,15:00,,0.451,11.5,124.1,9.85,16.7,16.14
4/9/2010,15:15,,0.418,11.52,125.8,9.45,16.08,16.85
4/9/2010,15:30,,0.411,11.64,129,9.11,15.55,17.67
4/9/2010,15:45,,0.409,11.57,129,8.99,15.36,18.01
4/9/2010,16:00,,0.4,11.64,130.7,8.97,15.32,18.35
4/9/2010,16:15,,0.388,11.68,132.4,8.54,14.65,18.98
4/9/2010,16:30,,0.39,11.65,132.3,8.87,15.16,18.94
4/9/2010,16:45,,0.384,11.37,129.2,8.6,14.75,19.06
4/9/2010,17:00,,0.383,11.13,125.9,8.85,15.14,18.77
4/9/2010,17:15,,0.384,10.91,123.3,8.85,15.13,18.74
4/9/2010,17:30,,0.382,10.7,120.6,8.79,15.05,18.65
4/9/2010,17:45,,0.366,10.08,112.1,9.06,15.46,17.86
4/9/2010,18:00,,0.369,10.36,116.9,9.04,15.43,18.6
4/9/2010,18:15,,0.363,9.98,111.1,9.2,15.68,17.88
4/9/2010,18:30,,0.362,9.61,105.9,9.09,15.51,17.41
4/9/2010,18:45,,0.364,9.77,107.1,9.09,15.51,17.13
4/9/2010,19:00,,0.357,9.47,102.3,9.31,15.86,16.38
4/9/2010,19:15,,0.347,9.44,101.1,9.17,15.64,15.96
4/9/2010,19:30,,0.351,9.27,98.2,9.45,16.07,15.41
4/9/2010,19:45,,0.349,9.2,96.3,9.21,15.7,14.92
4/9/2010,20:00,,0.342,8.92,92.4,9.65,16.39,14.26
4/9/2010,20:15,,0.338,8.94,91.7,9.7,16.47,13.77
4/9/2010,20:30,,0.338,8.78,89.2,9.71,16.49,13.35
4/9/2010,20:45,,0.332,8.78,88.2,9.54,16.23,12.89
4/9/2010,21:00,,0.332,8.76,87.4,9.67,16.43,12.51
4/9/2010,21:15,,0.327,8.77,86.8,9.7,16.49,12.2
4/9/2010,21:30,,0.324,8.74,85.7,9.41,16.04,11.84
4/9/2010,21:45,,0.319,8.74,85,9.45,16.1,11.47
4/9/2010,22:00,,0.319,8.66,83.7,9.33,15.91,11.18
4/9/2010,22:15,,0.313,8.68,83.2,9.26,15.81,10.88
4/9/2010,22:30,,0.309,8.74,83.2,9.37,15.99,10.49
4/9/2010,22:45,,0.307,8.88,83.8,9.52,16.23,10.13
4/9/2010,23:00,,0.309,8.7,81.8,9.2,15.74,10.04
4/9/2010,23:15,,0.307,8.67,81.3,9.25,15.82,9.88
4/9/2010,23:30,,0.304,8.58,80,9.15,15.65,9.66
4/9/2010,23:45,,0.303,8.69,80.6,9.37,16.02,9.35
4/10/2010,0:00,,0.301,8.69,80.2,9.46,16.16,9.17
4/10/2010,0:15,,0.3,8.66,79.7,9.43,16.12,9.07
4/10/2010,0:30,,0.301,8.59,78.8,9.41,16.08,8.95
4/10/2010,0:45,,0.302,8.67,79,9.47,16.2,8.57
4/10/2010,1:00,,0.302,8.67,79,9.49,16.22,8.61
4/10/2010,1:15,,0.308,8.7,79.1,9.51,16.26,8.5
4/10/2010,1:30,,0.313,8.71,79,9.51,16.27,8.39
4/10/2010,1:45,,0.319,8.66,78.7,9.55,16.32,8.49
4/10/2010,2:00,,0.324,8.68,78.8,9.63,16.45,8.45
4/10/2010,2:15,,0.326,8.72,78.3,9.46,16.19,8.01
4/10/2010,2:30,,0.328,8.64,77.6,9.61,16.43,7.98
4/10/2010,2:45,,0.325,8.66,77.9,9.64,16.48,8.03
4/10/2010,3:00,,0.326,8.61,77.3,9.68,16.54,7.94
4/10/2010,3:15,,0.323,8.75,77.9,9.53,16.31,7.62
4/10/2010,3:30,,0.32,8.45,76.6,9.88,16.85,8.29
4/10/2010,3:45,,0.318,8.41,75.8,9.86,16.82,8.05
4/10/2010,4:00,,0.316,8.25,75.2,9.92,16.91,8.51
4/10/2010,4:15,,0.314,8.28,75.2,10.01,17.06,8.34
4/10/2010,4:30,,0.31,8.26,74.9,10.02,17.07,8.24
4/10/2010,4:45,,0.307,8.25,73.4,9.82,16.79,7.49
4/10/2010,5:00,,0.303,8.17,72.7,9.72,16.62,7.54
4/10/2010,5:15,,0.299,8.12,71.9,9.81,16.77,7.33
4/10/2010,5:30,,0.298,8.18,72.4,9.87,16.87,7.28
4/10/2010,5:45,,0.295,8.25,72.7,9.92,16.95,7.12
4/10/2010,6:00,,0.297,8.21,72.5,10,17.07,7.17
4/10/2010,6:15,,0.29,8.7,74.2,9.18,15.82,6
4/10/2010,6:30,,0.285,8.28,72.8,10.05,17.17,7.02
4/10/2010,6:45,,0.283,8.02,70.5,9.96,17.02,7
4/10/2010,7:00,,0.283,7.99,69.1,9.68,16.59,6.43
4/10/2010,7:15,,0.282,8.19,70.3,9.6,16.49,6.08
4/10/2010,7:30,,0.275,8.3,72.1,9.82,16.81,6.53
4/10/2010,7:45,,0.272,8.75,75.3,9.79,16.78,6.17
4/10/2010,8:00,,0.27,8.79,76.2,9.84,16.85,6.44
4/10/2010,8:15,,0.266,9,77.7,9.77,16.74,6.33
4/10/2010,8:30,,0.27,9.19,79.3,9.68,16.61,6.27
4/10/2010,8:45,,0.259,9.21,80.4,9.9,16.93,6.72
4/10/2010,9:00,,0.263,9.13,80,9.74,16.67,6.93
4/10/2010,9:15,,0.257,9.22,81.1,9.52,16.32,7.12
4/10/2010,9:30,,0.253,9.47,84.1,9.5,16.26,7.56
4/10/2010,9:45,,0.252,9.76,88.3,9.71,16.58,8.24
4/10/2010,10:00,,0.251,9.88,90.3,9.69,16.54,8.68
4/10/2010,10:15,,0.26,9.92,91.3,9.56,16.33,9.03
4/10/2010,10:30,,0.257,10,93.4,9.59,16.36,9.62
4/10/2010,10:45,,0.26,10.25,97.1,9.76,16.6,10.19
4/10/2010,11:00,,0.273,10.7,102.9,10.01,17,10.79
4/10/2010,11:15,,0.271,10.51,102,9.64,16.41,11.29
4/10/2010,11:30,,0.286,10.77,106.1,9.71,16.51,11.96
4/10/2010,11:45,,0.289,10.89,108.4,9.65,16.4,12.45
4/10/2010,12:00,,0.312,10.9,109.7,9.41,16.03,13
4/10/2010,12:15,,0.33,11.07,112.7,9.37,15.95,13.53
4/10/2010,12:30,,0.337,11.27,116.1,9.38,15.96,14.08
4/10/2010,12:45,,0.356,11.46,119.7,9.28,15.8,14.77
4/10/2010,13:00,,0.382,11.75,123.5,9.09,15.51,15.11
4/10/2010,13:15,,0.398,11.57,122.6,9.35,15.92,15.45
4/10/2010,13:30,,0.413,11.68,125.2,9.6,16.31,15.93
4/10/2010,13:45,,0.436,11.86,128.9,9.54,16.22,16.6
4/10/2010,14:00,,0.452,12.01,132.8,9.58,16.28,17.44
4/10/2010,14:15,,0.461,11.94,134.6,9.65,16.39,18.38
4/10/2010,14:30,,0.476,11.86,132.5,9.61,16.33,17.95
4/10/2010,14:45,,0.479,12.27,140.3,9.61,16.34,19.09
4/10/2010,15:00,,0.478,12.32,142.8,9.61,16.35,19.8
4/10/2010,15:15,,0.475,12.36,145,9.58,16.3,20.4
4/10/2010,15:30,,0.474,12.66,149,9.56,16.27,20.62
4/10/2010,15:45,,0.465,13.01,151.1,9.4,16.02,19.98
4/10/2010,16:00,,0.456,13.13,152.2,9.27,15.81,19.91
4/10/2010,16:15,,0.449,12.52,145.9,9.36,15.96,20.13
4/10/2010,16:30,,0.44,12.6,147,9.27,15.82,20.22
4/10/2010,16:45,,0.439,12.9,150.9,9.04,15.46,20.44
4/10/2010,17:00,,0.429,12.8,149.6,9.02,15.43,20.38
4/10/2010,17:15,,0.419,12.8,149.6,8.93,15.27,20.39
4/10/2010,17:30,,0.411,12.89,150.3,8.84,15.13,20.32
4/10/2010,17:45,,0.401,12.99,151.2,8.74,14.98,20.27
4/10/2010,18:00,,0.397,13.03,151.3,8.66,14.85,20.17
4/10/2010,18:15,,0.388,12.68,146.6,8.65,14.84,19.97
4/10/2010,18:30,,0.383,12.21,141,8.76,15,19.85
4/10/2010,18:45,,0.394,12.17,140,8.72,14.94,19.66
4/10/2010,19:00,,0.389,12.32,140.6,8.7,14.9,19.28
4/10/2010,19:15,,0.384,12.08,137.9,8.52,14.61,19.34
4/10/2010,19:30,,0.378,11.89,135.2,8.49,14.57,19.17
4/10/2010,19:45,,0.374,11.83,133.8,8.51,14.6,18.89
4/10/2010,20:00,,0.369,12.31,137.6,8.36,14.35,18.31
4/10/2010,20:15,,0.364,12.5,140.4,8.3,14.26,18.59
4/10/2010,20:30,,0.36,11.86,133.5,8.35,14.34,18.68
4/10/2010,20:45,,0.356,11.8,132.5,8.36,14.36,18.55
4/10/2010,21:00,,0.352,11.82,132.1,8.38,14.38,18.32
4/10/2010,21:15,,0.348,11.63,129.4,8.37,14.38,18.09
4/10/2010,21:30,,0.345,11.42,126.6,8.38,14.39,17.9
4/10/2010,21:45,,0.341,11.41,125.7,8.39,14.4,17.58
4/10/2010,22:00,,0.337,11.37,124.5,8.34,14.33,17.28
4/10/2010,22:15,,0.333,11.24,122.4,8.35,14.33,17.04
4/10/2010,22:30,,0.331,11.15,120.6,8.35,14.34,16.72
4/10/2010,22:45,,0.329,10.77,116,8.35,14.34,16.5
4/10/2010,23:00,,0.331,11.01,116.9,8.37,14.36,15.82
4/10/2010,23:15,,0.342,10.3,109,8.42,14.44,15.62
4/10/2010,23:30,,0.349,10.24,108.1,8.53,14.62,15.5
4/10/2010,23:45,,0.363,10.04,105.4,8.54,14.64,15.19
4/11/2010,0:00,,0.38,9.34,97.9,8.63,14.78,15.13
4/11/2010,0:15,,0.403,9.25,96.3,8.59,14.72,14.84
4/11/2010,0:30,,0.424,9.1,94.7,8.52,14.6,14.78
4/11/2010,0:45,,0.45,8.73,90.4,8.53,14.63,14.58
4/11/2010,1:00,,0.476,8.46,87.2,8.57,14.69,14.35
4/11/2010,1:15,,0.505,8.32,84.7,8.55,14.66,13.81
4/11/2010,1:30,,0.531,8.74,88.6,8.57,14.69,13.59
4/11/2010,1:45,,0.557,9.55,96.3,8.53,14.62,13.33
4/11/2010,2:00,,0.579,10.35,104.4,8.5,14.57,13.38
4/11/2010,2:15,,0.599,10.04,101.2,8.53,14.62,13.31
4/11/2010,2:30,,0.614,10.08,101.5,8.53,14.63,13.27
4/11/2010,2:45,,0.628,9.85,99.1,8.52,14.61,13.25
4/11/2010,3:00,,0.635,9.85,98.8,8.52,14.62,13.1
4/11/2010,3:15,,0.636,10.08,101.2,8.53,14.64,13.13
4/11/2010,3:30,,0.627,9.78,97.7,8.56,14.68,12.9
4/11/2010,3:45,,0.616,9.71,97.1,8.55,14.66,12.96
4/11/2010,4:00,,0.603,9.21,91.6,8.56,14.68,12.72
4/11/2010,4:15,,0.59,9.43,93.8,8.57,14.69,12.68
4/11/2010,4:30,,0.577,9.27,92,8.56,14.69,12.64
4/11/2010,4:45,,0.565,9.04,89.6,8.56,14.67,12.55
4/11/2010,5:00,,0.552,8.81,87.2,8.55,14.67,12.53
4/11/2010,5:15,,0.537,8.2,81,8.54,14.66,12.4
4/11/2010,5:30,,0.525,7.88,77.8,8.56,14.67,12.36
4/11/2010,5:45,,0.513,7.34,72.1,8.56,14.68,12.17
4/11/2010,6:00,,0.5,7.09,69.5,8.56,14.68,12.05
4/11/2010,6:15,,0.49,7.01,68.5,8.57,14.7,11.94
4/11/2010,6:30,,0.479,7.12,69.7,8.59,14.74,11.94
4/11/2010,6:45,,0.468,7.25,70.8,8.65,14.83,11.87
4/11/2010,7:00,,0.458,7.83,76.3,8.69,14.9,11.75
4/11/2010,7:15,,0.449,7.86,76.4,8.71,14.93,11.64
4/11/2010,7:30,,0.44,7.96,77.2,8.73,14.96,11.53
4/11/2010,7:45,,0.429,8.35,80.9,8.75,15,11.46
4/11/2010,8:00,,0.421,8.41,81.4,8.76,15.01,11.46
4/11/2010,8:15,,0.415,7.8,75.8,8.71,14.93,11.61
4/11/2010,8:30,,0.409,8.17,79.6,8.75,15,11.75
4/11/2010,8:45,,0.4,8.89,86.8,8.82,15.09,11.83
4/11/2010,9:00,,0.39,8.67,85.1,8.79,15.06,12.06
4/11/2010,9:15,,0.384,8.53,84.4,8.78,15.03,12.43
4/11/2010,9:30,,0.379,8.88,88.5,8.8,15.06,12.72
4/11/2010,9:45,,0.375,9.17,92,8.82,15.08,13.07
4/11/2010,10:00,,0.367,9.34,94.5,8.84,15.13,13.38
4/11/2010,10:15,,0.367,9.34,95.5,8.84,15.12,13.88
4/11/2010,10:30,,0.364,9.38,96.7,8.83,15.1,14.24
4/11/2010,10:45,,0.374,9.5,98.9,8.84,15.11,14.75
4/11/2010,11:00,,0.38,9.79,102.8,8.89,15.19,15.14
4/11/2010,11:15,,0.385,9.73,102.8,8.91,15.22,15.4
4/11/2010,11:30,,0.399,9.83,104.8,8.84,15.12,15.89
4/11/2010,11:45,,0.418,10.05,108.2,8.86,15.14,16.32
4/11/2010,12:00,,0.434,10.25,112.3,8.9,15.22,17.18
4/11/2010,12:15,,0.45,9.97,109.8,8.88,15.18,17.44
4/11/2010,12:30,,0.468,9.9,110.7,8.92,15.24,18.17
4/11/2010,12:45,,0.49,9.93,112.7,8.86,15.15,18.92
4/11/2010,13:00,,0.515,9.99,114,8.8,15.06,19.25
