Date,Time,Depth,ODO_Conc,ODO_PC,Salinity,SpCond,Temp
1/1/2012,0:00,1.395,11.19,96.7,1.29,2.494,8.59
1/1/2012,0:15,1.393,11.14,96.1,1.29,2.494,8.54
1/1/2012,0:30,1.391,11.12,95.7,1.29,2.494,8.46
1/1/2012,0:45,1.389,11.1,95.4,1.29,2.497,8.41
1/1/2012,1:00,1.394,11.07,95,1.29,2.496,8.36
1/1/2012,1:15,1.393,11.03,94.6,1.29,2.496,8.3
1/1/2012,1:30,1.392,11.01,94.2,1.29,2.498,8.24
1/1/2012,1:45,1.392,10.98,93.9,1.29,2.498,8.19
1/1/2012,2:00,1.392,10.97,93.7,1.29,2.498,8.13
1/1/2012,2:15,1.392,10.95,93.3,1.29,2.498,8.04
1/1/2012,2:30,1.391,10.89,92.8,1.29,2.499,8.02
1/1/2012,2:45,1.391,10.9,92.7,1.29,2.5,7.95
1/1/2012,3:00,1.39,10.85,92.1,1.29,2.499,7.91
1/1/2012,3:15,1.391,10.79,91.6,1.29,2.499,7.89
1/1/2012,3:30,1.391,10.75,91.2,1.29,2.5,7.85
1/1/2012,3:45,1.389,10.73,91,1.29,2.5,7.82
1/1/2012,4:00,1.39,10.68,90.4,1.29,2.499,7.8
1/1/2012,4:15,1.39,10.65,90.1,1.29,2.501,7.75
1/1/2012,4:30,1.39,10.68,90.3,1.29,2.501,7.71
1/1/2012,4:45,1.39,10.68,90.3,1.29,2.501,7.67
1/1/2012,5:00,1.389,10.71,90.5,1.29,2.501,7.72
1/1/2012,5:15,1.388,10.7,90.4,1.29,2.502,7.67
1/1/2012,5:30,1.389,10.71,90.4,1.29,2.502,7.67
1/1/2012,5:45,1.39,10.64,89.8,1.29,2.502,7.66
1/1/2012,6:00,1.39,10.65,89.7,1.29,2.504,7.57
1/1/2012,6:15,1.39,10.67,89.9,1.29,2.504,7.54
1/1/2012,6:30,1.388,10.67,89.8,1.29,2.505,7.54
1/1/2012,6:45,1.389,10.63,89.5,1.29,2.504,7.55
1/1/2012,7:00,1.388,10.56,89,1.29,2.504,7.55
1/1/2012,7:15,1.388,10.41,87.5,1.3,2.507,7.49
1/1/2012,7:30,1.388,10.43,87.6,1.29,2.5,7.42
1/1/2012,7:45,1.386,10.34,86.8,1.29,2.499,7.4
1/1/2012,8:00,1.386,10.36,86.9,1.29,2.497,7.38
1/1/2012,8:15,1.385,10.41,87.2,1.29,2.496,7.37
1/1/2012,8:30,1.384,10.59,88.7,1.29,2.499,7.35
1/1/2012,8:45,1.385,10.7,89.6,1.29,2.499,7.35
1/1/2012,9:00,1.386,10.75,90.1,1.29,2.499,7.36
1/1/2012,9:15,1.386,10.84,90.9,1.29,2.499,7.38
1/1/2012,9:30,1.382,11.04,92.6,1.29,2.494,7.37
1/1/2012,9:45,1.384,11.12,93.3,1.29,2.494,7.41
1/1/2012,10:00,1.379,11.23,94.4,1.29,2.492,7.49
1/1/2012,10:15,1.385,11.32,95.4,1.29,2.49,7.58
1/1/2012,10:30,1.381,11.38,96.2,1.29,2.49,7.72
1/1/2012,10:45,1.385,11.39,96.6,1.29,2.488,7.83
1/1/2012,11:00,1.382,11.47,97.6,1.29,2.488,7.98
1/1/2012,11:15,1.382,11.51,98.2,1.29,2.487,8.1
1/1/2012,11:30,1.384,11.53,98.8,1.29,2.486,8.26
1/1/2012,11:45,1.383,11.59,99.7,1.29,2.487,8.4
1/1/2012,12:00,1.381,11.67,100.5,1.29,2.487,8.48
1/1/2012,12:15,1.389,11.68,100.8,1.29,2.484,8.56
1/1/2012,12:30,1.381,11.78,101.8,1.28,2.483,8.63
1/1/2012,12:45,1.384,11.78,102.1,1.28,2.481,8.75
1/1/2012,13:00,1.382,11.8,102.6,1.28,2.479,8.87
1/1/2012,13:15,1.376,11.75,102.6,1.28,2.478,9.05
1/1/2012,13:30,1.384,11.74,102.8,1.28,2.476,9.15
1/1/2012,13:45,1.38,11.8,103.5,1.28,2.475,9.23
1/1/2012,14:00,1.384,11.77,103.1,1.28,2.472,9.21
1/1/2012,14:15,1.388,11.79,103.3,1.28,2.473,9.18
1/1/2012,14:30,1.374,11.8,103.5,1.28,2.473,9.26
1/1/2012,14:45,1.378,11.85,105,1.28,2.466,9.69
1/1/2012,15:00,1.38,12.01,107.4,1.28,2.476,10.07
1/1/2012,15:15,1.386,11.95,106.8,1.28,2.476,10
1/1/2012,15:30,1.388,11.93,106.6,1.28,2.476,10.02
1/1/2012,15:45,1.381,11.98,107.1,1.28,2.475,10.06
1/1/2012,16:00,1.377,11.89,106.4,1.28,2.473,10.1
1/1/2012,16:15,1.385,11.84,105.8,1.28,2.472,9.99
1/1/2012,16:30,1.381,11.79,105.2,1.28,2.472,9.97
1/1/2012,16:45,1.385,11.7,103.8,1.28,2.474,9.72
1/1/2012,17:00,1.386,11.6,102.4,1.28,2.475,9.52
1/1/2012,17:15,1.385,11.53,101.7,1.28,2.473,9.46
1/1/2012,17:30,1.385,11.53,101.8,1.28,2.473,9.5
1/1/2012,17:45,1.387,11.43,101,1.28,2.473,9.56
1/1/2012,18:00,1.386,11.49,101.5,1.28,2.473,9.55
1/1/2012,18:15,1.387,11.41,100.9,1.28,2.471,9.59
1/1/2012,18:30,1.387,11.41,100.9,1.28,2.472,9.58
1/1/2012,18:45,1.386,11.35,100.3,1.28,2.473,9.58
1/1/2012,19:00,1.387,11.27,99.7,1.28,2.474,9.57
1/1/2012,19:15,1.385,11.22,99.2,1.28,2.474,9.57
1/1/2012,19:30,1.387,11.09,98.1,1.28,2.474,9.57
1/1/2012,19:45,1.387,11.17,98.7,1.28,2.472,9.54
1/1/2012,20:00,1.386,11.24,99.3,1.28,2.472,9.54
1/1/2012,20:15,1.386,11.15,98.5,1.28,2.472,9.54
1/1/2012,20:30,1.386,11.01,97.2,1.28,2.472,9.49
1/1/2012,20:45,1.387,10.93,96.4,1.28,2.471,9.47
1/1/2012,21:00,1.387,10.89,96,1.28,2.471,9.42
1/1/2012,21:15,1.387,10.85,95.5,1.28,2.472,9.37
1/1/2012,21:30,1.386,10.73,94.3,1.28,2.471,9.33
1/1/2012,21:45,1.385,10.7,94,1.28,2.472,9.3
1/1/2012,22:00,1.386,10.7,94,1.28,2.473,9.28
1/1/2012,22:15,1.385,10.68,93.7,1.28,2.471,9.27
1/1/2012,22:30,1.383,10.56,92.7,1.28,2.472,9.25
1/1/2012,22:45,1.383,10.57,92.7,1.28,2.471,9.23
1/1/2012,23:00,1.382,10.61,93,1.28,2.472,9.2
1/1/2012,23:15,1.382,10.66,93.3,1.28,2.471,9.16
1/1/2012,23:30,1.385,10.65,93.2,1.28,2.463,9.14
1/1/2012,23:45,1.384,10.72,93.8,1.28,2.464,9.14
1/2/2012,0:00,1.384,10.75,94.1,1.28,2.469,9.16
1/2/2012,0:15,1.385,10.69,93.5,1.28,2.471,9.12
1/2/2012,0:30,1.385,10.56,92.2,1.28,2.473,9.04
1/2/2012,0:45,1.383,10.54,91.8,1.28,2.47,8.93
1/2/2012,1:00,1.379,10.52,91.5,1.28,2.468,8.85
1/2/2012,1:15,1.385,10.47,90.9,1.28,2.467,8.79
1/2/2012,1:30,1.384,10.42,90.4,1.28,2.465,8.76
1/2/2012,1:45,1.384,10.36,89.8,1.27,2.463,8.73
1/2/2012,2:00,1.383,10.33,89.4,1.27,2.464,8.65
1/2/2012,2:15,1.381,10.35,89.3,1.27,2.463,8.55
1/2/2012,2:30,1.386,10.33,89,1.27,2.462,8.49
1/2/2012,2:45,1.385,10.32,88.7,1.27,2.462,8.42
1/2/2012,3:00,1.384,10.26,88.1,1.27,2.462,8.35
1/2/2012,3:15,1.384,10.24,87.7,1.27,2.461,8.26
1/2/2012,3:30,1.383,10.19,87.2,1.27,2.461,8.21
1/2/2012,3:45,1.384,10.2,87.1,1.27,2.461,8.16
1/2/2012,4:00,1.384,10.18,86.8,1.27,2.464,8.05
1/2/2012,4:15,1.379,10.19,86.6,1.27,2.462,7.92
1/2/2012,4:30,1.375,10.22,86.6,1.27,2.463,7.79
1/2/2012,4:45,1.361,10.2,86.1,1.27,2.465,7.69
1/2/2012,5:00,1.374,10.28,86.5,1.28,2.475,7.55
1/2/2012,5:15,1.381,10.42,87.4,1.28,2.482,7.38
1/2/2012,5:30,1.383,10.49,87.9,1.28,2.483,7.32
1/2/2012,5:45,1.383,10.52,87.8,1.28,2.488,7.2
1/2/2012,6:00,1.389,10.5,87.5,1.29,2.489,7.13
1/2/2012,6:15,1.374,10.58,88.1,1.28,2.485,7.11
1/2/2012,6:30,1.383,10.59,88.1,1.28,2.483,7.05
1/2/2012,6:45,1.383,10.55,87.7,1.28,2.487,7.02
1/2/2012,7:00,1.37,10.54,87.3,1.29,2.493,6.9
1/2/2012,7:15,1.374,10.52,87,1.29,2.495,6.84
1/2/2012,7:30,1.377,10.48,86.5,1.29,2.498,6.72
1/2/2012,7:45,1.377,10.49,86.3,1.29,2.499,6.61
1/2/2012,8:00,1.378,10.49,86.1,1.29,2.498,6.52
1/2/2012,8:15,1.38,10.47,85.9,1.29,2.5,6.49
1/2/2012,8:30,1.379,10.48,86,1.29,2.499,6.52
1/2/2012,8:45,1.379,10.49,86.2,1.29,2.5,6.54
1/2/2012,9:00,1.379,10.62,87.3,1.29,2.5,6.57
1/2/2012,9:15,1.376,10.62,87.2,1.29,2.496,6.56
1/2/2012,9:30,1.377,10.79,88.7,1.29,2.495,6.56
1/2/2012,9:45,1.371,10.88,89.4,1.28,2.49,6.56
1/2/2012,10:00,1.379,10.96,90.2,1.28,2.489,6.6
1/2/2012,10:15,1.378,11.01,90.6,1.28,2.484,6.63
1/2/2012,10:30,1.377,11.05,91,1.28,2.482,6.67
1/2/2012,10:45,1.373,11.08,91.4,1.28,2.482,6.7
1/2/2012,11:00,1.358,11.14,91.9,1.28,2.48,6.71
1/2/2012,11:15,1.378,11.13,91.8,1.28,2.477,6.69
1/2/2012,11:30,1.374,11.17,92.1,1.28,2.479,6.7
1/2/2012,11:45,1.376,11.28,93.1,1.28,2.478,6.74
1/2/2012,12:00,1.377,11.27,93.5,1.28,2.472,6.94
1/2/2012,12:15,1.374,11.32,94.4,1.27,2.465,7.18
1/2/2012,12:30,1.368,11.44,95.9,1.27,2.454,7.34
1/2/2012,12:45,1.363,11.5,96.4,1.27,2.452,7.35
1/2/2012,13:00,1.37,11.57,97.3,1.26,2.447,7.48
1/2/2012,13:15,1.365,11.61,97.4,1.27,2.459,7.42
1/2/2012,13:30,1.364,11.64,97.6,1.28,2.47,7.37
1/2/2012,13:45,1.373,11.64,97.7,1.28,2.474,7.44
1/2/2012,14:00,1.375,11.72,98.6,1.28,2.481,7.49
1/2/2012,14:15,1.37,11.73,98.6,1.28,2.485,7.48
1/2/2012,14:30,1.368,11.72,98.6,1.28,2.485,7.48
1/2/2012,14:45,1.368,11.95,100.6,1.28,2.481,7.54
1/2/2012,15:00,1.372,12,101.1,1.28,2.477,7.6
1/2/2012,15:15,1.373,11.98,101.2,1.28,2.473,7.7
1/2/2012,15:30,1.375,11.97,101.2,1.28,2.471,7.72
1/2/2012,15:45,1.361,11.95,101.1,1.28,2.469,7.71
1/2/2012,16:00,1.37,11.98,101.2,1.27,2.464,7.71
1/2/2012,16:15,1.373,12.18,102.9,1.28,2.477,7.67
1/2/2012,16:30,1.38,12.04,101.3,1.28,2.472,7.51
1/2/2012,16:45,1.369,11.97,100.5,1.28,2.469,7.44
1/2/2012,17:00,1.369,11.96,100.1,1.27,2.468,7.33
1/2/2012,17:15,1.37,11.94,99.8,1.27,2.469,7.25
1/2/2012,17:30,1.371,11.84,98.8,1.27,2.467,7.18
1/2/2012,17:45,1.374,11.83,98.6,1.27,2.466,7.13
1/2/2012,18:00,1.37,11.8,98.2,1.27,2.468,7.05
1/2/2012,18:15,1.371,11.78,97.8,1.27,2.467,6.99
1/2/2012,18:30,1.371,11.75,97.4,1.27,2.467,6.92
1/2/2012,18:45,1.371,11.74,97.1,1.27,2.469,6.82
1/2/2012,19:00,1.375,11.72,96.9,1.27,2.465,6.81
1/2/2012,19:15,1.372,11.69,96.6,1.27,2.463,6.79
1/2/2012,19:30,1.371,11.63,96,1.27,2.462,6.73
1/2/2012,19:45,1.371,11.61,95.7,1.27,2.462,6.68
1/2/2012,20:00,1.37,11.59,95.3,1.27,2.464,6.62
1/2/2012,20:15,1.37,11.56,94.9,1.27,2.466,6.54
1/2/2012,20:30,1.371,11.55,94.7,1.27,2.469,6.49
1/2/2012,20:45,1.37,11.52,94.3,1.27,2.471,6.42
1/2/2012,21:00,1.37,11.51,94.2,1.28,2.474,6.38
1/2/2012,21:15,1.367,11.51,94,1.28,2.475,6.32
1/2/2012,21:30,1.363,11.5,93.9,1.28,2.474,6.31
1/2/2012,21:45,1.364,11.47,93.3,1.28,2.48,6.16
1/2/2012,22:00,1.365,11.46,92.8,1.28,2.48,6
1/2/2012,22:15,1.367,11.41,92.1,1.28,2.483,5.83
1/2/2012,22:30,1.37,11.39,91.6,1.28,2.483,5.69
1/2/2012,22:45,1.361,11.38,91.2,1.28,2.483,5.59
1/2/2012,23:00,1.359,11.38,91,1.28,2.485,5.5
1/2/2012,23:15,1.365,11.39,90.9,1.28,2.485,5.42
1/2/2012,23:30,1.368,11.36,90.4,1.28,2.486,5.28
1/2/2012,23:45,1.364,11.38,90.6,1.28,2.488,5.29
1/3/2012,0:00,1.36,11.4,90.7,1.28,2.488,5.28
1/3/2012,0:15,1.355,11.39,90.4,1.28,2.489,5.19
1/3/2012,0:30,1.363,11.32,89,1.28,2.498,4.83
1/3/2012,0:45,1.366,11.23,87.2,1.28,2.493,4.38
1/3/2012,1:00,1.364,11.24,87.2,1.28,2.494,4.31
1/3/2012,1:15,1.363,11.27,87.2,1.28,2.5,4.24
1/3/2012,1:30,1.361,11.27,86.9,1.28,2.501,4.07
1/3/2012,1:45,1.362,11.27,86.8,1.28,2.501,4.04
1/3/2012,2:00,1.369,11.32,87.4,1.28,2.499,4.1
1/3/2012,2:15,1.364,11.37,87.8,1.28,2.503,4.15
1/3/2012,2:30,1.356,11.41,88.2,1.29,2.505,4.17
1/3/2012,2:45,1.359,11.43,88.3,1.29,2.505,4.16
1/3/2012,3:00,1.362,11.42,88.3,1.29,2.505,4.18
1/3/2012,3:15,1.359,11.44,88.3,1.28,2.504,4.14
1/3/2012,3:30,1.358,11.45,88.2,1.28,2.504,4.06
1/3/2012,3:45,1.361,11.46,88.1,1.28,2.505,3.96
1/3/2012,4:00,1.355,11.48,88.1,1.28,2.502,3.9
1/3/2012,4:15,1.354,11.47,88,1.28,2.498,3.9
1/3/2012,4:30,1.362,11.47,87.8,1.28,2.501,3.82
1/3/2012,4:45,1.362,11.48,87.7,1.28,2.502,3.76
1/3/2012,5:00,1.352,11.5,87.7,1.28,2.504,3.65
1/3/2012,5:15,1.357,11.53,87.7,1.28,2.502,3.57
1/3/2012,5:30,1.36,11.57,87.4,1.28,2.511,3.3
1/3/2012,5:45,1.352,11.59,87.2,1.28,2.512,3.17
1/3/2012,6:00,1.354,11.6,87.3,1.28,2.51,3.16
1/3/2012,6:15,1.359,11.61,87.3,1.28,2.51,3.15
1/3/2012,6:30,1.359,11.62,87,1.28,2.513,2.98
1/3/2012,6:45,1.362,11.66,86.8,1.28,2.513,2.77
1/3/2012,7:00,1.355,11.69,86.4,1.28,2.517,2.45
1/3/2012,7:15,1.364,11.73,86.5,1.28,2.515,2.41
1/3/2012,7:30,1.354,11.75,86.5,1.28,2.514,2.36
1/3/2012,7:45,1.352,11.79,86.6,1.28,2.513,2.27
1/3/2012,8:00,1.348,11.85,86.8,1.28,2.516,2.16
1/3/2012,8:15,1.347,11.87,86.9,1.28,2.512,2.13
1/3/2012,8:30,1.35,11.92,87.2,1.28,2.515,2.1
1/3/2012,8:45,1.357,11.94,88,1.28,2.518,2.38
1/3/2012,9:00,1.34,11.98,88.7,1.29,2.519,2.57
1/3/2012,9:15,1.35,12.02,89.2,1.29,2.52,2.62
1/3/2012,9:30,1.34,12.11,89.6,1.29,2.531,2.52
1/3/2012,9:45,1.343,12.22,90.2,1.29,2.534,2.47
1/3/2012,10:00,1.361,12.26,91.1,1.29,2.528,2.69
1/3/2012,10:15,1.335,12.27,91.7,1.29,2.521,2.88
1/3/2012,10:30,1.341,12.4,92.7,1.29,2.52,2.94
1/3/2012,10:45,1.336,12.44,93.2,1.29,2.523,3.01
1/3/2012,11:00,1.314,12.46,93.3,1.29,2.527,2.97
1/3/2012,11:15,1.343,12.55,94,1.29,2.525,2.99
1/3/2012,11:30,1.325,12.54,94.7,1.29,2.521,3.28
1/3/2012,11:45,1.352,12.54,95,1.29,2.521,3.38
1/3/2012,12:00,1.359,12.57,95,1.29,2.523,3.34
1/3/2012,12:15,1.316,12.72,95.8,1.29,2.528,3.2
1/3/2012,12:30,1.34,12.67,95.7,1.29,2.521,3.29
1/3/2012,12:45,1.352,12.64,95.6,1.29,2.523,3.32
1/3/2012,13:00,1.37,12.72,95.8,1.29,2.524,3.17
1/3/2012,13:15,1.326,12.94,96.9,1.29,2.52,2.97
1/3/2012,13:30,1.348,12.97,97,1.29,2.519,2.93
1/3/2012,13:45,1.357,12.98,97.1,1.29,2.523,2.94
1/3/2012,14:00,1.331,12.87,96.2,1.29,2.53,2.9
1/3/2012,14:15,1.336,12.86,95.9,1.29,2.532,2.83
1/3/2012,14:30,1.374,12.83,95.7,1.29,2.53,2.82
1/3/2012,14:45,1.353,12.94,96.2,1.29,2.533,2.71
1/3/2012,15:00,1.343,12.89,95.9,1.29,2.533,2.71
1/3/2012,15:15,1.34,12.9,95.8,1.29,2.535,2.66
1/3/2012,15:30,1.34,12.89,95.7,1.29,2.533,2.63
1/3/2012,15:45,1.341,13.11,96.6,1.29,2.536,2.37
1/3/2012,16:00,1.34,13.07,96.2,1.31,2.574,2.31
1/3/2012,16:15,1.346,13.09,95.9,1.32,2.582,2.15
1/3/2012,16:30,1.324,13.03,95.6,1.31,2.576,2.2
1/3/2012,16:45,1.331,13.18,95.9,1.32,2.582,1.91
1/3/2012,17:00,1.337,13.2,95.6,1.32,2.586,1.74
1/3/2012,17:15,1.349,13.16,95.3,1.32,2.582,1.72
1/3/2012,17:30,1.363,13.07,94.6,1.31,2.581,1.69
1/3/2012,17:45,1.329,13.07,94.4,1.32,2.584,1.61
1/3/2012,18:00,1.342,13.19,94.6,1.31,2.583,1.39
1/3/2012,18:15,1.345,13.29,94.7,1.32,2.59,1.13
1/3/2012,18:30,1.333,13.3,94.4,1.32,2.592,1.01
1/3/2012,18:45,1.342,13.32,94.3,1.31,2.591,0.91
1/3/2012,19:00,1.338,13.26,94,1.31,2.587,0.96
1/3/2012,19:15,1.342,13.24,93.8,1.31,2.589,0.91
1/3/2012,19:30,1.343,13.2,93.5,1.31,2.585,0.92
1/3/2012,19:45,1.338,13.16,93.2,1.31,2.581,0.93
1/3/2012,20:00,1.337,13.13,92.7,1.31,2.583,0.82
1/3/2012,20:15,1.337,13.15,92.6,1.31,2.584,0.72
1/3/2012,20:30,1.344,13.17,92.6,1.31,2.584,0.66
1/3/2012,20:45,1.342,13.16,92.5,1.31,2.583,0.63
1/3/2012,21:00,1.345,13.16,92.4,1.31,2.585,0.61
1/3/2012,21:15,1.343,13.17,92.2,1.31,2.587,0.5
1/3/2012,21:30,1.343,13.24,92.4,1.31,2.589,0.4
1/3/2012,21:45,1.341,13.19,92.3,1.31,2.586,0.48
1/3/2012,22:00,1.34,13.17,92.2,1.31,2.584,0.5
1/3/2012,22:15,1.343,13.22,92.3,1.31,2.586,0.42
1/3/2012,22:30,1.343,13.24,92.1,1.31,2.592,0.28
