Date,Time,Cond,Depth,ODO_Conc,ODO_PC,Salinity,SpCond,Temp
4/1/2014,0:00,,1.571,11.07,104.9,0.26,0.537,12.9
4/1/2014,0:15,,1.57,10.55,99.9,0.26,0.537,12.85
4/1/2014,0:30,,1.572,10.37,98.1,0.26,0.538,12.81
4/1/2014,0:45,,1.57,10.18,96.4,0.26,0.538,12.8
4/1/2014,1:00,,1.57,10.15,95.9,0.26,0.538,12.75
4/1/2014,1:15,,1.569,10.33,97.4,0.26,0.539,12.64
4/1/2014,1:30,,1.569,10.2,96.2,0.26,0.539,12.61
4/1/2014,1:45,,1.568,10.26,96.4,0.26,0.539,12.47
4/1/2014,2:00,,1.567,10.13,95,0.26,0.539,12.39
4/1/2014,2:15,,1.566,10.04,94,0.26,0.538,12.33
4/1/2014,2:30,,1.564,9.94,93,0.26,0.539,12.31
4/1/2014,2:45,,1.563,9.84,92,0.26,0.538,12.26
4/1/2014,3:00,,1.563,9.82,91.5,0.26,0.538,12.09
4/1/2014,3:15,,1.561,9.79,91.1,0.26,0.538,12.05
4/1/2014,3:30,,1.56,9.68,90,0.26,0.538,11.98
4/1/2014,3:45,,1.559,9.6,89,0.26,0.539,11.87
4/1/2014,4:00,,1.558,9.5,87.8,0.26,0.539,11.74
4/1/2014,4:15,,1.557,9.36,86.2,0.26,0.54,11.63
4/1/2014,4:30,,1.557,9.31,85.5,0.26,0.54,11.51
4/1/2014,4:45,,1.554,9.29,85.2,0.26,0.541,11.44
4/1/2014,5:00,,1.553,9.32,85.3,0.26,0.541,11.36
4/1/2014,5:15,,1.552,9.32,85.2,0.26,0.541,11.29
4/1/2014,5:30,,1.551,9.38,85.6,0.26,0.541,11.19
4/1/2014,5:45,,1.549,9.39,85.7,0.26,0.541,11.2
4/1/2014,6:00,,1.549,9.39,85.8,0.26,0.541,11.23
4/1/2014,6:15,,1.548,9.4,85.7,0.26,0.54,11.15
4/1/2014,6:30,,1.547,9.43,85.6,0.26,0.54,10.99
4/1/2014,6:45,,1.546,9.41,85.3,0.26,0.539,10.89
4/1/2014,7:00,,1.544,9.35,84.5,0.26,0.538,10.79
4/1/2014,7:15,,1.542,9.34,84.4,0.26,0.538,10.75
4/1/2014,7:30,,1.541,9.25,83.4,0.26,0.539,10.68
4/1/2014,7:45,,1.541,9.19,82.9,0.26,0.539,10.67
4/1/2014,8:00,,1.54,9.09,81.9,0.26,0.539,10.65
4/1/2014,8:15,,1.54,9.1,82,0.26,0.54,10.64
4/1/2014,8:30,,1.539,9.07,81.7,0.26,0.54,10.65
4/1/2014,8:45,,1.539,9.06,81.6,0.26,0.541,10.64
4/1/2014,9:00,,1.54,9.07,81.7,0.26,0.541,10.65
4/1/2014,9:15,,1.539,9.12,82.2,0.26,0.542,10.67
4/1/2014,9:30,,1.538,9.09,81.9,0.26,0.542,10.69
4/1/2014,9:45,,1.54,9.12,82.1,0.26,0.543,10.62
4/1/2014,10:00,,1.538,9.25,83.4,0.26,0.542,10.66
4/1/2014,10:15,,1.541,9.3,84,0.26,0.542,10.8
4/1/2014,10:30,,1.541,9.54,86.5,0.26,0.54,10.94
4/1/2014,10:45,,1.543,9.55,87.4,0.26,0.539,11.34
4/1/2014,11:00,,1.545,9.53,87.8,0.26,0.539,11.6
4/1/2014,11:15,,1.552,9.62,89,0.26,0.539,11.81
4/1/2014,11:30,,1.554,9.71,90.2,0.26,0.539,11.98
4/1/2014,11:45,,1.556,9.79,91.3,0.26,0.538,12.17
4/1/2014,12:00,,1.56,9.8,91.5,0.26,0.537,12.21
4/1/2014,12:15,,1.559,9.84,91.9,0.26,0.536,12.22
4/1/2014,12:30,,1.562,10.03,93.8,0.26,0.535,12.27
4/1/2014,12:45,,1.561,10.26,96,0.26,0.536,12.33
4/1/2014,13:00,,1.561,10.49,98.4,0.26,0.536,12.37
4/1/2014,13:15,,1.564,10.74,100.9,0.26,0.536,12.48
4/1/2014,13:30,,1.562,10.96,103.3,0.26,0.536,12.63
4/1/2014,13:45,,1.564,11.08,104.8,0.26,0.536,12.8
4/1/2014,14:00,,1.563,11.01,104.7,0.26,0.537,13
4/1/2014,14:15,,1.565,10.95,104.4,0.26,0.537,13.11
4/1/2014,14:30,,1.565,10.64,101.8,0.26,0.537,13.31
4/1/2014,14:45,,1.572,10.61,102.1,0.26,0.537,13.53
4/1/2014,15:00,,1.571,10.61,102.5,0.26,0.537,13.72
4/1/2014,15:15,,1.574,10.61,102.9,0.26,0.536,13.93
4/1/2014,15:30,,1.58,10.61,103.3,0.26,0.537,14.07
4/1/2014,15:45,,1.578,10.64,103.8,0.26,0.537,14.18
4/1/2014,16:00,,1.582,10.73,104.9,0.26,0.537,14.27
4/1/2014,16:15,,1.583,10.71,105,0.26,0.537,14.42
4/1/2014,16:30,,1.585,10.69,105,0.26,0.537,14.5
4/1/2014,16:45,,1.585,10.78,105.9,0.26,0.536,14.48
4/1/2014,17:00,,1.583,10.79,106,0.26,0.536,14.49
4/1/2014,17:15,,1.585,10.76,105.8,0.26,0.536,14.58
4/1/2014,17:30,,1.586,10.87,107.2,0.26,0.537,14.66
4/1/2014,17:45,,1.584,11.11,110,0.26,0.539,14.85
4/1/2014,18:00,,1.585,11.31,112.8,0.26,0.539,15.18
4/1/2014,18:15,,1.586,11.36,113.3,0.26,0.539,15.18
4/1/2014,18:30,,1.589,11.25,111.5,0.26,0.54,14.9
4/1/2014,18:45,,1.592,11.13,109.7,0.26,0.54,14.61
4/1/2014,19:00,,1.586,10.95,107.2,0.26,0.54,14.31
4/1/2014,19:15,,1.582,11.22,110.5,0.26,0.539,14.6
4/1/2014,19:30,,1.581,11.11,108.4,0.26,0.538,14.17
4/1/2014,19:45,,1.577,10.98,106.3,0.26,0.535,13.82
4/1/2014,20:00,,1.573,10.93,105.5,0.26,0.533,13.69
4/1/2014,20:15,,1.57,10.88,104.8,0.26,0.532,13.61
4/1/2014,20:30,,1.571,10.85,104.4,0.26,0.533,13.54
4/1/2014,20:45,,1.573,10.82,103.9,0.26,0.53,13.47
4/1/2014,21:00,,1.57,10.85,103.9,0.25,0.524,13.31
4/1/2014,21:15,,1.571,10.85,103.6,0.25,0.52,13.19
4/1/2014,21:30,,1.564,10.79,103.1,0.25,0.52,13.23
4/1/2014,21:45,,1.562,10.75,102.8,0.25,0.522,13.27
4/1/2014,22:00,,1.563,10.68,102,0.25,0.523,13.22
4/1/2014,22:15,,1.565,10.67,101.3,0.26,0.525,12.99
4/1/2014,22:30,,1.562,10.63,100.5,0.26,0.527,12.78
4/1/2014,22:45,,1.559,10.53,98.6,0.26,0.528,12.35
4/1/2014,23:00,,1.556,10.48,98,0.26,0.528,12.29
4/1/2014,23:15,,1.555,10.47,98.1,0.26,0.528,12.34
4/1/2014,23:30,,1.551,10.4,97.4,0.26,0.529,12.33
4/1/2014,23:45,,1.551,10.35,96.6,0.26,0.529,12.17
4/2/2014,0:00,,1.55,10.27,95.3,0.26,0.53,11.97
4/2/2014,0:15,,1.548,10.17,93.9,0.26,0.53,11.7
4/2/2014,0:30,,1.545,10.07,92.6,0.26,0.529,11.51
4/2/2014,0:45,,1.54,9.92,91.6,0.26,0.529,11.71
4/2/2014,1:00,,1.539,9.84,90.8,0.26,0.531,11.69
4/2/2014,1:15,,1.54,9.92,90.9,0.26,0.531,11.41
4/2/2014,1:30,,1.538,10.02,91.8,0.26,0.532,11.39
4/2/2014,1:45,,1.535,10.21,93.9,0.26,0.533,11.55
4/2/2014,2:00,,1.537,10.2,93.8,0.26,0.533,11.51
4/2/2014,2:15,,1.536,10.21,93.7,0.26,0.534,11.45
4/2/2014,2:30,,1.533,10.15,93,0.26,0.534,11.39
4/2/2014,2:45,,1.534,10.17,93.2,0.26,0.534,11.41
4/2/2014,3:00,,1.533,10.09,92.5,0.26,0.535,11.39
4/2/2014,3:15,,1.532,10.03,91.7,0.26,0.535,11.27
4/2/2014,3:30,,1.531,10.03,91.5,0.26,0.536,11.19
4/2/2014,3:45,,1.529,9.99,91,0.26,0.536,11.15
4/2/2014,4:00,,1.528,9.97,90.8,0.26,0.536,11.13
4/2/2014,4:15,,1.528,9.88,89.9,0.26,0.537,11.11
4/2/2014,4:30,,1.527,9.82,89.2,0.26,0.538,11.01
4/2/2014,4:45,,1.528,9.91,89.9,0.26,0.538,10.98
4/2/2014,5:00,,1.527,9.97,90.5,0.26,0.539,10.98
4/2/2014,5:15,,1.527,9.96,90.4,0.26,0.539,10.95
4/2/2014,5:30,,1.526,10,90.7,0.26,0.539,10.92
4/2/2014,5:45,,1.525,9.97,90.3,0.26,0.54,10.87
4/2/2014,6:00,,1.524,9.96,90.1,0.26,0.54,10.83
4/2/2014,6:15,,1.525,9.96,89.9,0.26,0.54,10.77
4/2/2014,6:30,,1.524,9.88,89,0.26,0.54,10.65
4/2/2014,6:45,,1.524,9.82,88.4,0.26,0.541,10.61
4/2/2014,7:00,,1.522,9.8,88.1,0.26,0.541,10.56
4/2/2014,7:15,,1.522,9.74,87.6,0.26,0.541,10.55
4/2/2014,7:30,,1.522,9.68,86.9,0.26,0.541,10.54
4/2/2014,7:45,,1.521,9.54,85.7,0.26,0.541,10.53
4/2/2014,8:00,,1.52,9.41,84.5,0.26,0.542,10.52
4/2/2014,8:15,,1.521,9.44,84.8,0.26,0.541,10.53
4/2/2014,8:30,,1.52,9.39,84.4,0.26,0.541,10.53
4/2/2014,8:45,,1.52,9.36,84.1,0.26,0.542,10.53
4/2/2014,9:00,,1.519,9.3,83.6,0.26,0.542,10.54
4/2/2014,9:15,,1.517,9.12,81.8,0.26,0.542,10.49
4/2/2014,9:30,,1.518,9.08,81.5,0.26,0.542,10.48
4/2/2014,9:45,,1.517,9.08,81.5,0.26,0.542,10.47
4/2/2014,10:00,,1.515,9.1,81.9,0.26,0.542,10.58
4/2/2014,10:15,,1.516,9.07,82,0.26,0.542,10.77
4/2/2014,10:30,,1.517,9.22,83.6,0.26,0.542,10.92
4/2/2014,10:45,,1.518,9.28,84.2,0.26,0.542,10.99
4/2/2014,11:00,,1.518,9.33,84.8,0.26,0.542,11.04
4/2/2014,11:15,,1.52,9.52,86.9,0.26,0.542,11.23
4/2/2014,11:30,,1.521,9.67,88.8,0.26,0.541,11.47
4/2/2014,11:45,,1.523,9.66,89,0.26,0.541,11.6
4/2/2014,12:00,,1.522,9.72,89.6,0.26,0.541,11.67
4/2/2014,12:15,,1.527,9.73,89.7,0.26,0.541,11.66
4/2/2014,12:30,,1.528,9.79,90.4,0.26,0.541,11.7
4/2/2014,12:45,,1.525,9.96,92,0.26,0.54,11.73
4/2/2014,13:00,,1.526,10.2,94.4,0.26,0.539,11.83
4/2/2014,13:15,,1.527,10.21,95,0.26,0.538,12.03
4/2/2014,13:30,,1.533,10.24,95.6,0.26,0.538,12.21
4/2/2014,13:45,,1.531,10.3,96.7,0.26,0.538,12.44
4/2/2014,14:00,,1.537,10.52,99.2,0.26,0.538,12.65
4/2/2014,14:15,,1.538,10.62,100.7,0.26,0.538,12.91
4/2/2014,14:30,,1.541,10.81,103.1,0.26,0.537,13.15
4/2/2014,14:45,,1.545,10.95,104.9,0.26,0.537,13.36
4/2/2014,15:00,,1.547,11.16,107.4,0.26,0.536,13.56
4/2/2014,15:15,,1.547,11.23,108.5,0.26,0.535,13.72
4/2/2014,15:30,,1.55,11.24,109,0.26,0.534,13.9
4/2/2014,15:45,,1.552,11.19,108.8,0.26,0.534,14.02
4/2/2014,16:00,,1.556,11.13,108.5,0.26,0.534,14.14
4/2/2014,16:15,,1.556,11.05,107.8,0.26,0.535,14.2
4/2/2014,16:30,,1.558,10.99,107.5,0.26,0.536,14.28
4/2/2014,16:45,,1.559,10.88,106.4,0.26,0.537,14.31
4/2/2014,17:00,,1.56,10.7,104.6,0.26,0.538,14.28
4/2/2014,17:15,,1.56,10.59,103.6,0.26,0.538,14.3
4/2/2014,17:30,,1.562,10.47,102.5,0.26,0.539,14.32
4/2/2014,17:45,,1.56,10.43,102,0.26,0.54,14.28
4/2/2014,18:00,,1.56,10.34,101,0.26,0.541,14.22
4/2/2014,18:15,,1.558,10.25,100.1,0.26,0.542,14.19
4/2/2014,18:30,,1.56,10.2,99.5,0.26,0.544,14.15
4/2/2014,18:45,,1.56,10.22,99.7,0.27,0.545,14.15
4/2/2014,19:00,,1.558,10.28,100.3,0.27,0.546,14.17
4/2/2014,19:15,,1.558,10.25,100.1,0.27,0.549,14.24
4/2/2014,19:30,,1.558,10.27,100.5,0.27,0.554,14.28
4/2/2014,19:45,,1.559,10.28,100.5,0.27,0.559,14.27
4/2/2014,20:00,,1.558,10.32,100.8,0.28,0.564,14.22
4/2/2014,20:15,,1.558,10.29,100.5,0.28,0.568,14.24
4/2/2014,20:30,,1.558,10.24,99.9,0.28,0.569,14.18
4/2/2014,20:45,,1.558,10.22,99.7,0.28,0.569,14.14
4/2/2014,21:00,,1.558,10.25,100.1,0.28,0.568,14.2
4/2/2014,21:15,,1.558,10.21,99.9,0.28,0.569,14.33
4/2/2014,21:30,,1.557,10,97.2,0.28,0.57,14.02
4/2/2014,21:45,,1.557,9.96,96.2,0.28,0.569,13.73
4/2/2014,22:00,,1.555,9.93,96.1,0.28,0.568,13.83
4/2/2014,22:15,,1.554,10.05,97.9,0.28,0.567,14.1
4/2/2014,22:30,,1.554,9.99,97.6,0.28,0.567,14.24
4/2/2014,22:45,,1.556,9.96,97.4,0.28,0.566,14.28
4/2/2014,23:00,,1.557,9.65,94.3,0.28,0.565,14.25
4/2/2014,23:15,,1.557,9.69,94.7,0.28,0.564,14.24
4/2/2014,23:30,,1.557,9.51,92.8,0.27,0.563,14.18
4/2/2014,23:45,,1.557,9.2,89.6,0.27,0.563,14.08
4/3/2014,0:00,,1.556,9.14,88.7,0.27,0.563,13.96
4/3/2014,0:15,,1.556,9.11,88.5,0.27,0.563,13.93
4/3/2014,0:30,,1.554,9.15,88.8,0.27,0.563,13.91
4/3/2014,0:45,,1.553,9.12,88.3,0.27,0.563,13.85
4/3/2014,1:00,,1.554,9.23,89.2,0.27,0.563,13.74
4/3/2014,1:15,,1.551,9.15,88.3,0.27,0.562,13.66
4/3/2014,1:30,,1.55,9.1,87.6,0.27,0.562,13.56
4/3/2014,1:45,,1.548,9.04,86.9,0.27,0.563,13.5
4/3/2014,2:00,,1.548,9.06,86.9,0.27,0.562,13.4
4/3/2014,2:15,,1.546,9.02,86.5,0.27,0.562,13.37
4/3/2014,2:30,,1.544,9.05,86.7,0.27,0.561,13.36
4/3/2014,2:45,,1.545,8.95,85.8,0.27,0.561,13.38
4/3/2014,3:00,,1.544,8.8,84.4,0.27,0.561,13.39
4/3/2014,3:15,,1.545,8.68,83.3,0.27,0.561,13.39
4/3/2014,3:30,,1.544,8.61,82.6,0.27,0.562,13.4
4/3/2014,3:45,,1.544,8.52,81.7,0.27,0.562,13.4
4/3/2014,4:00,,1.545,8.48,81.4,0.27,0.562,13.4
4/3/2014,4:15,,1.545,8.44,80.9,0.27,0.562,13.39
4/3/2014,4:30,,1.544,8.41,80.6,0.27,0.562,13.37
4/3/2014,4:45,,1.543,8.36,80.1,0.27,0.562,13.35
4/3/2014,5:00,,1.543,8.33,79.8,0.27,0.561,13.34
4/3/2014,5:15,,1.543,8.28,79.3,0.27,0.561,13.32
4/3/2014,5:30,,1.543,8.18,78.3,0.27,0.56,13.3
4/3/2014,5:45,,1.542,8.08,77.2,0.27,0.56,13.27
4/3/2014,6:00,,1.542,7.93,75.8,0.27,0.559,13.23
4/3/2014,6:15,,1.541,7.84,74.8,0.27,0.558,13.18
4/3/2014,6:30,,1.54,7.84,74.8,0.27,0.557,13.15
4/3/2014,6:45,,1.54,7.81,74.4,0.27,0.556,13.1
4/3/2014,7:00,,1.54,7.81,74.3,0.27,0.556,13.08
4/3/2014,7:15,,1.539,7.76,73.8,0.27,0.556,13.05
4/3/2014,7:30,,1.539,7.67,72.9,0.27,0.556,13.03
4/3/2014,7:45,,1.538,7.6,72.2,0.27,0.556,13.01
4/3/2014,8:00,,1.539,7.54,71.5,0.27,0.556,12.92
4/3/2014,8:15,,1.537,7.62,72.3,0.27,0.556,12.9
4/3/2014,8:30,,1.537,7.61,72.1,0.27,0.556,12.87
4/3/2014,8:45,,1.537,7.56,71.6,0.27,0.556,12.87
4/3/2014,9:00,,1.535,7.52,71.2,0.27,0.556,12.85
4/3/2014,9:15,,1.534,7.5,71,0.27,0.557,12.86
4/3/2014,9:30,,1.536,7.6,72.1,0.27,0.556,12.91
4/3/2014,9:45,,1.536,7.74,73.5,0.27,0.556,12.95
4/3/2014,10:00,,1.534,7.82,74.3,0.27,0.555,12.96
4/3/2014,10:15,,1.536,7.89,75,0.27,0.555,12.96
4/3/2014,10:30,,1.537,7.94,75.4,0.27,0.554,12.96
4/3/2014,10:45,,1.535,7.97,75.7,0.27,0.554,12.96
4/3/2014,11:00,,1.536,8.1,76.9,0.27,0.554,12.96
4/3/2014,11:15,,1.535,8.2,78,0.27,0.554,13.02
4/3/2014,11:30,,1.534,8.2,78.2,0.27,0.554,13.15
4/3/2014,11:45,,1.535,8.27,79,0.27,0.555,13.23
4/3/2014,12:00,,1.537,8.52,81.5,0.27,0.555,13.24
4/3/2014,12:15,,1.536,8.58,82.2,0.27,0.555,13.34
4/3/2014,12:30,,1.538,8.65,83,0.27,0.556,13.44
4/3/2014,12:45,,1.54,8.63,83,0.27,0.556,13.52
4/3/2014,13:00,,1.54,8.7,83.8,0.27,0.557,13.61
4/3/2014,13:15,,1.541,8.76,84.6,0.27,0.557,13.69
4/3/2014,13:30,,1.543,8.89,86,0.27,0.558,13.79
4/3/2014,13:45,,1.542,8.86,86,0.27,0.558,13.95
4/3/2014,14:00,,1.545,9.11,88.7,0.27,0.558,14.1
4/3/2014,14:15,,1.547,9.41,92,0.27,0.558,14.24
4/3/2014,14:30,,1.547,9.63,94.3,0.27,0.559,14.39
4/3/2014,14:45,,1.55,9.94,97.6,0.27,0.559,14.49
4/3/2014,15:00,,1.552,10.01,98.5,0.27,0.559,14.57
4/3/2014,15:15,,1.553,9.87,97.5,0.27,0.558,14.71
4/3/2014,15:30,,1.555,9.87,97.9,0.27,0.558,14.96
4/3/2014,15:45,,1.557,9.96,98.6,0.27,0.558,14.83
4/3/2014,16:00,,1.559,9.94,98.6,0.27,0.559,14.91
4/3/2014,16:15,,1.558,9.86,97.7,0.27,0.559,14.89
4/3/2014,16:30,,1.562,9.77,96.8,0.27,0.56,14.88
4/3/2014,16:45,,1.559,9.6,95,0.27,0.56,14.86
4/3/2014,17:00,,1.559,9.45,93.6,0.27,0.56,14.86
4/3/2014,17:15,,1.559,9.39,93,0.27,0.56,14.88
4/3/2014,17:30,,1.559,9.37,92.8,0.27,0.561,14.89
4/3/2014,17:45,,1.561,9.41,93.3,0.27,0.561,14.91
4/3/2014,18:00,,1.561,9.58,95.1,0.27,0.561,14.94
4/3/2014,18:15,,1.559,9.55,94.8,0.27,0.561,14.95
4/3/2014,18:30,,1.558,9.74,96.6,0.27,0.561,14.96
4/3/2014,18:45,,1.559,9.91,98.4,0.27,0.561,14.97
4/3/2014,19:00,,1.558,9.78,97,0.27,0.561,14.94
4/3/2014,19:15,,1.559,9.83,97.5,0.27,0.56,14.92
4/3/2014,19:30,,1.56,9.89,98.1,0.27,0.56,14.94
4/3/2014,19:45,,1.559,9.88,98,0.27,0.559,14.95
4/3/2014,20:00,,1.558,9.84,97.6,0.27,0.559,14.93
4/3/2014,20:15,,1.558,9.88,98,0.27,0.559,14.9
4/3/2014,20:30,,1.558,9.95,98.8,0.27,0.558,14.95
4/3/2014,20:45,,1.56,10.06,100,0.27,0.555,15.05
4/3/2014,21:00,,1.562,10.14,100.8,0.27,0.553,15.02
4/3/2014,21:15,,1.56,10.31,101.9,0.27,0.555,14.76
4/3/2014,21:30,,1.559,10.37,101.9,0.27,0.556,14.5
4/3/2014,21:45,,1.559,10.36,101.6,0.27,0.557,14.39
4/3/2014,22:00,,1.558,10.37,101.4,0.27,0.558,14.26
4/3/2014,22:15,,1.555,10.32,100.7,0.27,0.559,14.16
4/3/2014,22:30,,1.55,10.29,100.2,0.27,0.559,14.08
4/3/2014,22:45,,1.549,10.26,99.8,0.27,0.56,14.01
4/3/2014,23:00,,1.545,10.22,99.3,0.27,0.56,13.99
4/3/2014,23:15,,1.545,10.17,98.8,0.27,0.561,13.99
4/3/2014,23:30,,1.544,10.15,98.6,0.27,0.561,13.99
4/3/2014,23:45,,1.544,10.04,97.5,0.27,0.561,13.98
4/4/2014,0:00,,1.543,9.92,96.2,0.27,0.562,13.91
4/4/2014,0:15,,1.543,9.77,94.7,0.27,0.562,13.87
4/4/2014,0:30,,1.542,9.66,93.6,0.27,0.562,13.83
4/4/2014,0:45,,1.542,9.62,93,0.27,0.562,13.78
4/4/2014,1:00,,1.541,9.65,93.3,0.27,0.562,13.74
4/4/2014,1:15,,1.54,9.62,92.9,0.27,0.562,13.71
4/4/2014,1:30,,1.54,9.55,92.2,0.27,0.562,13.68
4/4/2014,1:45,,1.54,9.49,91.6,0.27,0.562,13.66
4/4/2014,2:00,,1.539,9.45,91.1,0.27,0.562,13.63
4/4/2014,2:15,,1.539,9.48,91.3,0.27,0.562,13.54
4/4/2014,2:30,,1.538,9.47,91.1,0.27,0.562,13.54
4/4/2014,2:45,,1.537,9.37,90.2,0.27,0.562,13.57
4/4/2014,3:00,,1.537,9.37,90.2,0.27,0.562,13.56
4/4/2014,3:15,,1.537,9.4,90.5,0.27,0.561,13.53
4/4/2014,3:30,,1.536,9.42,90.6,0.27,0.561,13.5
4/4/2014,3:45,,1.537,9.46,90.9,0.27,0.56,13.47
4/4/2014,4:00,,1.536,9.43,90.5,0.27,0.56,13.42
4/4/2014,4:15,,1.534,9.47,90.8,0.27,0.558,13.36
4/4/2014,4:30,,1.534,9.34,89.4,0.27,0.557,13.32
4/4/2014,4:45,,1.533,9.15,87.5,0.27,0.557,13.27
4/4/2014,5:00,,1.533,9.07,86.6,0.27,0.556,13.23
4/4/2014,5:15,,1.532,8.88,84.8,0.27,0.556,13.19
4/4/2014,5:30,,1.53,8.5,81.1,0.27,0.555,13.17
4/4/2014,5:45,,1.53,8.22,78.4,0.27,0.554,13.16
4/4/2014,6:00,,1.529,8.01,76.4,0.27,0.554,13.17
4/4/2014,6:15,,1.529,7.92,75.5,0.27,0.555,13.13
4/4/2014,6:30,,1.529,7.82,74.6,0.27,0.555,13.13
4/4/2014,6:45,,1.53,7.8,74.4,0.27,0.556,13.16
4/4/2014,7:00,,1.529,7.7,73.4,0.27,0.557,13.14
4/4/2014,7:15,,1.529,7.54,71.8,0.27,0.558,13.08
4/4/2014,7:30,,1.529,7.39,70.3,0.27,0.559,13.05
4/4/2014,7:45,,1.528,7.29,69.3,0.27,0.559,13.02
4/4/2014,8:00,,1.526,7.32,69.6,0.27,0.559,12.98
4/4/2014,8:15,,1.527,7.36,69.9,0.27,0.559,12.94
4/4/2014,8:30,,1.524,7.54,71.5,0.27,0.559,12.87
4/4/2014,8:45,,1.525,7.62,72.1,0.27,0.558,12.82
4/4/2014,9:00,,1.524,7.67,72.5,0.27,0.557,12.78
4/4/2014,9:15,,1.522,7.7,72.8,0.27,0.557,12.75
4/4/2014,9:30,,1.52,7.74,73.1,0.27,0.556,12.7
4/4/2014,9:45,,1.522,7.77,73.3,0.27,0.556,12.66
4/4/2014,10:00,,1.521,7.72,72.9,0.27,0.556,12.66
4/4/2014,10:15,,1.521,7.72,72.8,0.27,0.556,12.66
4/4/2014,10:30,,1.52,7.73,73,0.27,0.556,12.66
4/4/2014,10:45,,1.52,7.79,73.5,0.27,0.556,12.66
4/4/2014,11:00,,1.52,7.77,73.3,0.27,0.557,12.68
4/4/2014,11:15,,1.522,7.76,73.3,0.27,0.557,12.72
4/4/2014,11:30,,1.522,7.77,73.5,0.27,0.557,12.79
4/4/2014,11:45,,1.52,7.86,74.5,0.27,0.557,12.84
4/4/2014,12:00,,1.521,8.13,77.3,0.27,0.557,13.02
4/4/2014,12:15,,1.522,8.38,79.7,0.27,0.557,13.03
4/4/2014,12:30,,1.523,8.4,79.9,0.27,0.557,13.03
4/4/2014,12:45,,1.523,8.4,80.1,0.27,0.557,13.15
4/4/2014,13:00,,1.524,8.48,81.2,0.27,0.557,13.33
4/4/2014,13:15,,1.526,8.54,82,0.27,0.557,13.44
4/4/2014,13:30,,1.528,8.68,83.5,0.27,0.557,13.57
4/4/2014,13:45,,1.527,8.68,83.8,0.27,0.557,13.69
4/4/2014,14:00,,1.529,8.8,85.1,0.27,0.557,13.8
4/4/2014,14:15,,1.533,8.87,86.1,0.27,0.558,13.89
4/4/2014,14:30,,1.531,9.05,88.2,0.27,0.559,14.11
4/4/2014,14:45,,1.535,9.22,90.1,0.27,0.559,14.26
4/4/2014,15:00,,1.536,9.33,91.6,0.27,0.56,14.43
4/4/2014,15:15,,1.539,9.53,93.7,0.27,0.56,14.53
4/4/2014,15:30,,1.538,9.59,94.4,0.27,0.56,14.57
4/4/2014,15:45,,1.539,9.57,94.2,0.27,0.561,14.62
4/4/2014,16:00,,1.543,9.45,93.3,0.27,0.562,14.7
4/4/2014,16:15,,1.543,9.41,93,0.27,0.563,14.8
4/4/2014,16:30,,1.543,9.43,93.3,0.27,0.563,14.86
4/4/2014,16:45,,1.544,9.56,94.8,0.27,0.563,14.94
4/4/2014,17:00,,1.544,9.66,95.9,0.27,0.563,14.97
4/4/2014,17:15,,1.545,9.88,98.3,0.27,0.563,15.06
4/4/2014,17:30,,1.544,9.92,98.8,0.27,0.563,15.14
4/4/2014,17:45,,1.549,9.88,98.6,0.27,0.564,15.22
4/4/2014,18:00,,1.549,9.93,99.2,0.27,0.564,15.26
4/4/2014,18:15,,1.55,10.01,100.1,0.28,0.565,15.28
4/4/2014,18:30,,1.555,10.13,101.3,0.28,0.565,15.32
4/4/2014,18:45,,1.551,10.21,102.2,0.28,0.566,15.34
4/4/2014,19:00,,1.545,10.38,103.9,0.27,0.564,15.36
4/4/2014,19:15,,1.547,9.81,98.1,0.27,0.561,15.33
4/4/2014,19:30,,1.543,9.31,92.9,0.27,0.56,15.26
4/4/2014,19:45,,1.548,9.21,91.6,0.27,0.56,15.07
4/4/2014,20:00,,1.547,9.53,94.8,0.27,0.559,15.08
4/4/2014,20:15,,1.546,10.04,100.7,0.27,0.559,15.44
4/4/2014,20:30,,1.548,10.16,102.4,0.27,0.56,15.66
4/4/2014,20:45,,1.55,9.86,99.2,0.27,0.563,15.6
4/4/2014,21:00,,1.551,9.52,95.4,0.28,0.565,15.42
4/4/2014,21:15,,1.551,9.29,92.9,0.28,0.567,15.29
4/4/2014,21:30,,1.549,8.97,89.4,0.28,0.567,15.17
4/4/2014,21:45,,1.549,8.65,85.9,0.28,0.568,15.03
4/4/2014,22:00,,1.546,8.58,85.2,0.28,0.569,14.99
4/4/2014,22:15,,1.546,8.48,84.1,0.28,0.569,14.93
4/4/2014,22:30,,1.546,8.31,82.2,0.28,0.57,14.82
4/4/2014,22:45,,1.544,8.32,82.3,0.28,0.57,14.81
4/4/2014,23:00,,1.545,8.38,82.8,0.28,0.57,14.74
4/4/2014,23:15,,1.538,8.68,85.9,0.28,0.57,14.78
4/4/2014,23:30,,1.541,8.67,85.6,0.28,0.57,14.73
4/4/2014,23:45,,1.539,8.5,83.6,0.28,0.571,14.58
4/5/2014,0:00,,1.537,8.44,82.9,0.28,0.571,14.48
4/5/2014,0:15,,1.535,8.47,83,0.28,0.572,14.38
4/5/2014,0:30,,1.534,8.49,83,0.28,0.572,14.28
4/5/2014,0:45,,1.529,8.44,82.3,0.28,0.572,14.2
4/5/2014,1:00,,1.533,8.34,81.3,0.28,0.572,14.11
4/5/2014,1:15,,1.532,8.32,81,0.28,0.573,14.1
