Date,Time,Depth,ODO_Conc,ODO_PC,Salinity,SpCond,Temp
3/3/2011,8:45,1.24,12.09,92.3,2.36,4.466,3.43
3/3/2011,9:00,1.238,12.2,93.1,2.36,4.466,3.42
3/3/2011,9:15,1.233,12.25,93.8,2.36,4.472,3.52
3/3/2011,9:30,1.238,12.32,94.5,2.36,4.47,3.59
3/3/2011,9:45,1.239,12.4,95.2,2.36,4.469,3.62
3/3/2011,10:00,1.24,12.44,95.6,2.36,4.46,3.66
3/3/2011,10:15,1.241,12.5,96.2,2.35,4.452,3.75
3/3/2011,10:30,1.241,12.46,96.5,2.35,4.444,3.98
3/3/2011,10:45,1.24,12.29,95.3,2.36,4.453,4.03
3/3/2011,11:00,1.24,12.22,95.2,2.36,4.457,4.19
3/3/2011,11:15,1.239,12.27,95.7,2.37,4.468,4.24
3/3/2011,11:30,1.238,12.47,97.3,2.37,4.472,4.29
3/3/2011,11:45,1.241,12.63,99.1,2.37,4.467,4.49
3/3/2011,12:00,1.242,12.84,101.5,2.36,4.457,4.75
3/3/2011,12:15,1.24,12.93,103,2.36,4.443,5.06
3/3/2011,12:30,1.237,12.96,103.6,2.35,4.433,5.17
3/3/2011,12:45,1.244,12.86,103.1,2.36,4.437,5.31
3/3/2011,13:00,1.244,12.81,103.1,2.36,4.44,5.47
3/3/2011,13:15,1.244,12.8,103.2,2.36,4.445,5.55
3/3/2011,13:30,1.242,12.79,103.6,2.36,4.448,5.72
3/3/2011,13:45,1.246,12.71,103,2.37,4.453,5.73
3/3/2011,14:00,1.245,12.96,106.5,2.36,4.438,6.28
3/3/2011,14:15,1.247,13.01,107.9,2.36,4.435,6.66
3/3/2011,14:30,1.247,13.02,108.7,2.37,4.437,6.91
3/3/2011,14:45,1.249,13.06,108.7,2.37,4.441,6.8
3/3/2011,15:00,1.249,13.06,108.9,2.37,4.437,6.86
3/3/2011,15:15,1.249,13.1,109.2,2.36,4.434,6.86
3/3/2011,15:30,1.248,13.14,109.5,2.36,4.432,6.84
3/3/2011,15:45,1.25,13.12,109.5,2.36,4.432,6.88
3/3/2011,16:00,1.25,13.17,109.5,2.36,4.433,6.76
3/3/2011,16:15,1.25,13.2,109.8,2.36,4.432,6.77
3/3/2011,16:30,1.252,13.19,109.8,2.36,4.433,6.79
3/3/2011,16:45,1.252,13.18,109.7,2.36,4.434,6.8
3/3/2011,17:00,1.252,13.08,108.9,2.36,4.436,6.8
3/3/2011,17:15,1.251,13.07,108.6,2.37,4.439,6.72
3/3/2011,17:30,1.252,13.04,108,2.37,4.442,6.58
3/3/2011,17:45,1.251,12.97,107.1,2.37,4.445,6.47
3/3/2011,18:00,1.251,12.9,106.2,2.37,4.449,6.36
3/3/2011,18:15,1.251,12.71,104.4,2.37,4.454,6.29
3/3/2011,18:30,1.25,12.63,103.6,2.38,4.461,6.21
3/3/2011,18:45,1.25,12.57,103.1,2.38,4.464,6.21
3/3/2011,19:00,1.252,12.54,103.1,2.38,4.463,6.3
3/3/2011,19:15,1.252,12.27,101.2,2.38,4.465,6.44
3/3/2011,19:30,1.252,12.2,100.6,2.38,4.466,6.43
3/3/2011,19:45,1.253,12.25,100.5,2.38,4.472,6.24
3/3/2011,20:00,1.252,12.33,100.7,2.38,4.473,6.04
3/3/2011,20:15,1.255,12.3,100.3,2.38,4.473,5.99
3/3/2011,20:30,1.258,12.39,100.9,2.38,4.473,5.9
3/3/2011,20:45,1.258,12.28,99.6,2.38,4.475,5.78
3/3/2011,21:00,1.258,12.13,98.3,2.38,4.477,5.72
3/3/2011,21:15,1.257,12.04,97,2.38,4.476,5.48
3/3/2011,21:30,1.259,12.05,97.1,2.38,4.474,5.5
3/3/2011,21:45,1.256,11.83,95.8,2.37,4.461,5.7
3/3/2011,22:00,1.255,11.77,94.8,2.37,4.461,5.5
3/3/2011,22:15,1.255,11.72,94.3,2.37,4.456,5.45
3/3/2011,22:30,1.253,11.67,93.7,2.37,4.457,5.36
3/3/2011,22:45,1.254,11.67,93.3,2.37,4.461,5.19
3/3/2011,23:00,1.253,11.73,93.6,2.37,4.463,5.12
3/3/2011,23:15,1.252,11.76,93.6,2.37,4.468,5
3/3/2011,23:30,1.254,11.77,93.4,2.38,4.476,4.88
3/3/2011,23:45,1.255,11.7,92.7,2.38,4.477,4.84
3/4/2011,0:00,1.258,11.58,91.9,2.37,4.468,4.89
3/4/2011,0:15,1.254,11.51,91.2,2.37,4.467,4.87
3/4/2011,0:30,1.253,11.55,91.3,2.37,4.475,4.73
3/4/2011,0:45,1.254,11.51,90.8,2.37,4.476,4.68
3/4/2011,1:00,1.253,11.4,89.8,2.37,4.471,4.63
3/4/2011,1:15,1.251,11.37,89.3,2.37,4.47,4.54
3/4/2011,1:30,1.254,11.36,89.1,2.37,4.471,4.46
3/4/2011,1:45,1.253,11.44,89.5,2.37,4.477,4.36
3/4/2011,2:00,1.252,11.4,89.2,2.37,4.477,4.34
3/4/2011,2:15,1.25,11.34,88.6,2.37,4.477,4.32
3/4/2011,2:30,1.251,11.28,88.1,2.37,4.478,4.29
3/4/2011,2:45,1.253,11.25,87.7,2.37,4.48,4.2
3/4/2011,3:00,1.251,11.23,87.4,2.37,4.48,4.14
3/4/2011,3:15,1.255,11.22,87.1,2.37,4.483,4.07
3/4/2011,3:30,1.252,11.23,87.1,2.37,4.485,3.99
3/4/2011,3:45,1.25,11.23,86.9,2.38,4.488,3.93
3/4/2011,4:00,1.251,11.18,86.4,2.38,4.489,3.88
3/4/2011,4:15,1.255,11.16,86.1,2.38,4.489,3.83
3/4/2011,4:30,1.25,11.15,85.9,2.38,4.49,3.75
3/4/2011,4:45,1.251,11.09,85.3,2.38,4.491,3.69
3/4/2011,5:00,1.249,10.99,84.4,2.37,4.491,3.64
3/4/2011,5:15,1.248,10.89,83.5,2.38,4.492,3.59
3/4/2011,5:30,1.249,10.85,83.1,2.38,4.493,3.56
3/4/2011,5:45,1.247,10.81,82.7,2.38,4.494,3.52
3/4/2011,6:00,1.245,10.81,82.7,2.38,4.494,3.49
3/4/2011,6:15,1.243,10.77,82.3,2.38,4.496,3.44
3/4/2011,6:30,1.245,10.71,81.7,2.38,4.496,3.39
3/4/2011,6:45,1.247,10.65,81.2,2.38,4.497,3.36
3/4/2011,7:00,1.248,10.65,81.1,2.38,4.497,3.34
3/4/2011,7:15,1.247,10.64,81,2.38,4.497,3.31
3/4/2011,7:30,1.248,10.73,81.6,2.38,4.497,3.28
3/4/2011,7:45,1.245,10.8,82.1,2.38,4.498,3.25
3/4/2011,8:00,1.245,10.79,82,2.38,4.498,3.23
3/4/2011,8:15,1.245,10.84,82.4,2.38,4.499,3.24
3/4/2011,8:30,1.247,10.95,83.3,2.38,4.498,3.3
3/4/2011,8:45,1.247,11.05,84.3,2.38,4.498,3.4
3/4/2011,9:00,1.247,11.03,84.3,2.38,4.497,3.48
3/4/2011,9:15,1.248,11.01,84.3,2.38,4.496,3.52
3/4/2011,9:30,1.25,11.17,85.9,2.38,4.492,3.71
3/4/2011,9:45,1.251,11.29,87.4,2.38,4.49,3.95
3/4/2011,10:00,1.25,11.36,88.5,2.38,4.488,4.16
3/4/2011,10:15,1.253,11.41,89.3,2.38,4.484,4.35
3/4/2011,10:30,1.253,11.47,90.2,2.38,4.481,4.56
3/4/2011,10:45,1.253,11.56,91.4,2.38,4.48,4.74
3/4/2011,11:00,1.257,11.67,92.7,2.38,4.479,4.96
3/4/2011,11:15,1.256,11.71,93.4,2.38,4.477,5.12
3/4/2011,11:30,1.256,11.74,94.1,2.38,4.474,5.3
3/4/2011,11:45,1.256,11.77,94.8,2.38,4.472,5.49
3/4/2011,12:00,1.256,11.81,95.7,2.38,4.468,5.72
3/4/2011,12:15,1.256,11.83,96.5,2.38,4.465,5.98
3/4/2011,12:30,1.256,11.92,97.8,2.38,4.463,6.23
3/4/2011,12:45,1.257,11.97,98.8,2.38,4.461,6.47
3/4/2011,13:00,1.259,12.04,100,2.38,4.46,6.71
3/4/2011,13:15,1.257,12.09,100.9,2.38,4.459,6.91
3/4/2011,13:30,1.26,12.11,101.7,2.38,4.457,7.13
3/4/2011,13:45,1.261,12.14,102.3,2.38,4.458,7.26
3/4/2011,14:00,1.259,12.16,102.6,2.38,4.458,7.32
3/4/2011,14:15,1.258,12.21,103.3,2.38,4.456,7.42
3/4/2011,14:30,1.26,12.25,104,2.38,4.454,7.6
3/4/2011,14:45,1.262,12.26,104.6,2.38,4.454,7.81
3/4/2011,15:00,1.262,12.29,105.2,2.38,4.455,7.92
3/4/2011,15:15,1.262,12.19,104.9,2.38,4.455,8.15
3/4/2011,15:30,1.26,12.11,105,2.38,4.455,8.45
3/4/2011,15:45,1.259,12.01,105.2,2.38,4.456,8.89
3/4/2011,16:00,1.259,12.07,106.2,2.39,4.463,9.07
3/4/2011,16:15,1.261,12.05,105.8,2.39,4.469,8.96
3/4/2011,16:30,1.259,12.15,105.7,2.39,4.473,8.61
3/4/2011,16:45,1.259,12.2,106.2,2.39,4.462,8.63
3/4/2011,17:00,1.262,12.14,106,2.39,4.466,8.76
3/4/2011,17:15,1.261,12.23,106.4,2.39,4.475,8.61
3/4/2011,17:30,1.26,12.21,105.9,2.38,4.454,8.47
3/4/2011,17:45,1.262,12.18,105.8,2.39,4.468,8.52
3/4/2011,18:00,1.259,12.12,104.5,2.39,4.471,8.23
3/4/2011,18:15,1.257,12.05,103.4,2.39,4.471,8.03
3/4/2011,18:30,1.256,12.02,102.7,2.39,4.465,7.87
3/4/2011,18:45,1.259,11.9,101.7,2.39,4.465,7.86
3/4/2011,19:00,1.257,11.83,101.1,2.39,4.472,7.83
3/4/2011,19:15,1.257,11.79,100.5,2.39,4.466,7.75
3/4/2011,19:30,1.257,11.74,100.2,2.39,4.466,7.83
3/4/2011,19:45,1.257,11.65,99.4,2.39,4.47,7.79
3/4/2011,20:00,1.256,11.57,98.4,2.39,4.471,7.69
3/4/2011,20:15,1.256,11.49,97.6,2.39,4.471,7.64
3/4/2011,20:30,1.254,11.46,97.1,2.39,4.472,7.53
3/4/2011,20:45,1.255,11.39,96.4,2.39,4.471,7.47
3/4/2011,21:00,1.254,11.3,95.6,2.39,4.472,7.43
3/4/2011,21:15,1.253,11.2,94.6,2.39,4.472,7.4
3/4/2011,21:30,1.253,11.17,94.3,2.39,4.472,7.37
3/4/2011,21:45,1.255,11.09,93.7,2.39,4.473,7.38
3/4/2011,22:00,1.254,11.01,93,2.39,4.473,7.39
3/4/2011,22:15,1.255,11.01,92.9,2.39,4.474,7.31
3/4/2011,22:30,1.256,10.91,92.2,2.39,4.472,7.39
3/4/2011,22:45,1.254,10.88,91.9,2.39,4.472,7.39
3/4/2011,23:00,1.254,10.78,91.1,2.39,4.47,7.4
3/4/2011,23:15,1.254,10.7,90.3,2.39,4.472,7.32
3/4/2011,23:30,1.253,10.63,89.5,2.39,4.472,7.22
3/4/2011,23:45,1.253,10.54,88.5,2.39,4.472,7.14
3/5/2011,0:00,1.254,10.6,88.9,2.39,4.473,7.12
3/5/2011,0:15,1.253,10.61,88.7,2.39,4.476,6.98
3/5/2011,0:30,1.254,10.57,88.3,2.39,4.477,6.93
3/5/2011,0:45,1.253,10.48,87.5,2.39,4.478,6.89
3/5/2011,1:00,1.252,10.42,86.9,2.39,4.479,6.86
3/5/2011,1:15,1.253,10.39,86.6,2.39,4.479,6.83
3/5/2011,1:30,1.253,10.32,86,2.39,4.479,6.85
3/5/2011,1:45,1.251,10.28,85.8,2.39,4.478,6.9
3/5/2011,2:00,1.255,10.21,85.2,2.39,4.478,6.9
3/5/2011,2:15,1.254,10.15,84.6,2.39,4.478,6.85
3/5/2011,2:30,1.253,10.1,84.1,2.39,4.476,6.82
3/5/2011,2:45,1.255,10.09,84,2.39,4.476,6.82
3/5/2011,3:00,1.254,10.17,84.9,2.39,4.474,6.88
3/5/2011,3:15,1.255,10.27,85.8,2.39,4.473,6.94
3/5/2011,3:30,1.257,10.37,86.7,2.39,4.474,6.98
3/5/2011,3:45,1.26,10.36,86.7,2.39,4.474,7
3/5/2011,4:00,1.256,10.3,86.2,2.39,4.473,7
3/5/2011,4:15,1.257,10.21,85.4,2.39,4.473,6.98
3/5/2011,4:30,1.256,10.06,83.9,2.38,4.469,6.9
3/5/2011,4:45,1.256,10,83.5,2.38,4.468,6.92
3/5/2011,5:00,1.254,9.84,82,2.38,4.467,6.83
3/5/2011,5:15,1.255,9.7,80.7,2.38,4.466,6.79
3/5/2011,5:30,1.254,9.65,80.3,2.38,4.466,6.78
3/5/2011,5:45,1.257,9.62,80.1,2.38,4.466,6.77
3/5/2011,6:00,1.255,9.59,79.8,2.38,4.467,6.77
3/5/2011,6:15,1.253,9.53,79.3,2.38,4.466,6.8
3/5/2011,6:30,1.253,9.49,79.1,2.38,4.464,6.81
3/5/2011,6:45,1.255,9.45,78.7,2.38,4.458,6.79
3/5/2011,7:00,1.256,9.47,78.8,2.38,4.461,6.78
3/5/2011,7:15,1.253,9.54,79.4,2.38,4.465,6.82
3/5/2011,7:30,1.261,9.63,80.3,2.38,4.467,6.87
3/5/2011,7:45,1.26,9.73,81.2,2.38,4.468,6.93
3/5/2011,8:00,1.263,9.86,82.5,2.38,4.469,7.01
3/5/2011,8:15,1.268,9.88,82.6,2.38,4.459,6.99
3/5/2011,8:30,1.259,9.84,82.2,2.37,4.439,6.97
3/5/2011,8:45,1.257,9.95,83.4,2.37,4.449,7.08
3/5/2011,9:00,1.257,9.93,83.2,2.37,4.44,7.06
3/5/2011,9:15,1.265,9.83,82.2,2.35,4.413,7
3/5/2011,9:30,1.26,9.92,83.2,2.34,4.399,7.14
3/5/2011,9:45,1.257,10.07,84.9,2.35,4.406,7.34
3/5/2011,10:00,1.266,10.16,85.9,2.35,4.399,7.44
3/5/2011,10:15,1.261,10.28,87.2,2.34,4.392,7.58
3/5/2011,10:30,1.27,10.4,88.6,2.34,4.391,7.74
3/5/2011,10:45,1.268,10.53,90.2,2.35,4.405,7.95
3/5/2011,11:00,1.266,10.64,91.6,2.35,4.401,8.15
3/5/2011,11:15,1.264,10.79,93.4,2.35,4.399,8.41
3/5/2011,11:30,1.271,10.94,95.4,2.36,4.407,8.68
3/5/2011,11:45,1.264,11.03,96.6,2.36,4.409,8.87
3/5/2011,12:00,1.273,11.1,97.6,2.36,4.412,9.02
3/5/2011,12:15,1.271,11.18,98.8,2.36,4.414,9.25
3/5/2011,12:30,1.271,11.17,99.2,2.36,4.42,9.46
3/5/2011,12:45,1.271,11.22,100.1,2.37,4.423,9.7
3/5/2011,13:00,1.269,11.34,101.9,2.36,4.418,9.97
3/5/2011,13:15,1.279,11.4,103,2.37,4.419,10.18
3/5/2011,13:30,1.281,11.34,102.7,2.37,4.417,10.28
3/5/2011,13:45,1.284,11.38,103.1,2.36,4.417,10.34
3/5/2011,14:00,1.282,11.38,103.5,2.37,4.417,10.5
3/5/2011,14:15,1.271,11.34,103.7,2.37,4.42,10.7
3/5/2011,14:30,1.271,11.31,103.8,2.37,4.428,10.86
3/5/2011,14:45,1.274,11.32,103.8,2.37,4.424,10.83
3/5/2011,15:00,1.279,11.32,103.9,2.37,4.417,10.87
3/5/2011,15:15,1.275,11.29,103.9,2.37,4.419,11
3/5/2011,15:30,1.269,11.25,103.6,2.37,4.418,11.03
3/5/2011,15:45,1.272,11.22,103.5,2.37,4.421,11.1
3/5/2011,16:00,1.27,11.21,103.3,2.37,4.417,11.04
3/5/2011,16:15,1.271,11.2,103.1,2.36,4.413,11.01
3/5/2011,16:30,1.271,11.13,102.5,2.36,4.412,11.01
3/5/2011,16:45,1.271,11.12,102.5,2.37,4.419,11.07
3/5/2011,17:00,1.278,11.12,102.3,2.36,4.415,10.97
3/5/2011,17:15,1.278,11.09,101.9,2.36,4.412,10.94
3/5/2011,17:30,1.275,11.01,101.1,2.36,4.41,10.9
3/5/2011,17:45,1.276,10.9,100,2.36,4.407,10.85
3/5/2011,18:00,1.272,10.83,99.3,2.36,4.409,10.82
3/5/2011,18:15,1.27,10.75,98.4,2.36,4.41,10.78
3/5/2011,18:30,1.268,10.66,97.5,2.36,4.409,10.73
3/5/2011,18:45,1.273,10.59,96.7,2.36,4.407,10.68
3/5/2011,19:00,1.271,10.49,95.8,2.36,4.406,10.63
3/5/2011,19:15,1.268,10.46,95.3,2.36,4.404,10.57
3/5/2011,19:30,1.271,10.52,95.6,2.35,4.398,10.48
3/5/2011,19:45,1.276,10.51,95.4,2.35,4.397,10.43
3/5/2011,20:00,1.277,10.37,94.2,2.35,4.398,10.43
3/5/2011,20:15,1.277,10.29,93.4,2.35,4.397,10.4
3/5/2011,20:30,1.272,10.23,92.7,2.36,4.4,10.35
3/5/2011,20:45,1.27,10.22,92.6,2.35,4.398,10.32
3/5/2011,21:00,1.269,10.22,92.5,2.35,4.395,10.3
3/5/2011,21:15,1.274,10.32,93.4,2.35,4.393,10.25
3/5/2011,21:30,1.271,10.41,94.1,2.35,4.394,10.21
3/5/2011,21:45,1.268,10.24,92.7,2.35,4.394,10.3
3/5/2011,22:00,1.267,10.08,91.3,2.35,4.397,10.33
3/5/2011,22:15,1.268,10.03,90.7,2.36,4.4,10.24
3/5/2011,22:30,1.269,9.95,89.9,2.36,4.401,10.19
3/5/2011,22:45,1.263,9.88,89.1,2.36,4.402,10.15
3/5/2011,23:00,1.267,9.77,88.1,2.36,4.403,10.13
3/5/2011,23:15,1.268,9.69,87.4,2.36,4.403,10.13
3/5/2011,23:30,1.267,9.61,86.6,2.36,4.404,10.12
3/5/2011,23:45,1.265,9.51,85.7,2.36,4.403,10.09
3/6/2011,0:00,1.265,9.44,84.9,2.36,4.405,10.02
3/6/2011,0:15,1.264,9.41,84.5,2.36,4.406,9.9
3/6/2011,0:30,1.264,9.4,84.2,2.36,4.405,9.84
3/6/2011,0:45,1.265,9.36,83.8,2.36,4.406,9.81
3/6/2011,1:00,1.263,9.31,83.3,2.36,4.41,9.79
3/6/2011,1:15,1.266,9.28,83,2.36,4.411,9.76
3/6/2011,1:30,1.27,9.28,83,2.36,4.41,9.74
3/6/2011,1:45,1.272,9.31,83.3,2.36,4.409,9.77
3/6/2011,2:00,1.266,9.25,82.8,2.36,4.41,9.78
3/6/2011,2:15,1.271,9.16,82.1,2.36,4.408,9.82
3/6/2011,2:30,1.269,9.13,81.9,2.36,4.406,9.86
3/6/2011,2:45,1.265,9.2,82.4,2.36,4.406,9.81
3/6/2011,3:00,1.271,9.22,82.5,2.36,4.407,9.76
3/6/2011,3:15,1.272,9.18,82.1,2.36,4.408,9.75
3/6/2011,3:30,1.272,9.08,81.2,2.36,4.409,9.76
3/6/2011,3:45,1.271,9.08,81.1,2.36,4.41,9.75
3/6/2011,4:00,1.266,9.07,81,2.36,4.41,9.74
3/6/2011,4:15,1.27,9.06,80.9,2.36,4.41,9.72
3/6/2011,4:30,1.265,9.04,80.7,2.36,4.409,9.71
3/6/2011,4:45,1.266,9,80.4,2.36,4.411,9.7
3/6/2011,5:00,1.27,8.98,80.2,2.36,4.411,9.7
3/6/2011,5:15,1.274,8.95,79.9,2.36,4.412,9.69
3/6/2011,5:30,1.282,8.96,80,2.36,4.413,9.68
3/6/2011,5:45,1.279,8.95,79.9,2.36,4.412,9.68
3/6/2011,6:00,1.281,8.92,79.6,2.36,4.41,9.68
3/6/2011,6:15,1.293,8.93,79.6,2.36,4.409,9.67
3/6/2011,6:30,1.285,8.97,80,2.36,4.411,9.65
3/6/2011,6:45,1.281,9,80.3,2.36,4.413,9.64
3/6/2011,7:00,1.28,8.99,80.2,2.36,4.411,9.64
3/6/2011,7:15,1.278,8.98,80.1,2.36,4.41,9.64
3/6/2011,7:30,1.273,8.91,79.5,2.36,4.406,9.64
3/6/2011,7:45,1.281,8.9,79.4,2.35,4.402,9.65
3/6/2011,8:00,1.281,8.96,79.9,2.35,4.401,9.67
3/6/2011,8:15,1.281,9.02,80.5,2.35,4.4,9.69
3/6/2011,8:30,1.28,9.15,81.8,2.36,4.406,9.71
3/6/2011,8:45,1.272,9.14,81.7,2.36,4.408,9.74
3/6/2011,9:00,1.27,9.15,81.8,2.36,4.409,9.75
3/6/2011,9:15,1.27,9.14,81.8,2.36,4.413,9.77
3/6/2011,9:30,1.271,9.2,82.3,2.36,4.413,9.79
3/6/2011,9:45,1.275,9.31,83.5,2.36,4.409,9.84
3/6/2011,10:00,1.272,9.37,84.1,2.36,4.407,9.88
3/6/2011,10:15,1.276,9.4,84.3,2.36,4.406,9.91
3/6/2011,10:30,1.274,9.43,84.7,2.36,4.404,9.94
3/6/2011,10:45,1.275,9.51,85.4,2.36,4.403,9.98
3/6/2011,11:00,1.269,9.51,85.6,2.36,4.403,10.01
3/6/2011,11:15,1.272,9.53,85.8,2.36,4.402,10.06
3/6/2011,11:30,1.273,9.52,85.8,2.36,4.401,10.08
3/6/2011,11:45,1.276,9.61,86.7,2.36,4.402,10.12
3/6/2011,12:00,1.276,9.68,87.4,2.36,4.401,10.15
3/6/2011,12:15,1.277,9.82,88.6,2.35,4.399,10.17
3/6/2011,12:30,1.274,9.99,90.2,2.35,4.396,10.2
3/6/2011,12:45,1.274,9.92,89.7,2.35,4.397,10.27
3/6/2011,13:00,1.264,9.87,89.4,2.35,4.398,10.32
3/6/2011,13:15,1.278,9.87,89.4,2.35,4.396,10.34
3/6/2011,13:30,1.286,9.87,89.5,2.35,4.388,10.36
3/6/2011,13:45,1.293,9.91,89.9,2.34,4.376,10.38
3/6/2011,14:00,1.295,9.91,90,2.34,4.365,10.4
3/6/2011,14:15,1.292,9.99,90.7,2.33,4.359,10.43
3/6/2011,14:30,1.297,10.16,92.2,2.33,4.351,10.43
3/6/2011,14:45,1.303,10.24,93,2.32,4.346,10.44
3/6/2011,15:00,1.307,10.12,92,2.33,4.346,10.46
3/6/2011,15:15,1.307,10.01,91,2.32,4.346,10.46
3/6/2011,15:30,1.307,10.01,91,2.32,4.345,10.46
3/6/2011,15:45,1.314,10.01,91,2.32,4.341,10.45
3/6/2011,16:00,1.323,10.02,91.1,2.32,4.337,10.46
3/6/2011,16:15,1.327,10,90.9,2.32,4.329,10.46
3/6/2011,16:30,1.331,10.02,91.1,2.31,4.316,10.48
3/6/2011,16:45,1.332,10.09,91.8,2.3,4.296,10.5
3/6/2011,17:00,1.368,10.09,91.8,2.29,4.287,10.56
3/6/2011,17:15,1.382,10.11,92.1,2.26,4.228,10.6
3/6/2011,17:30,1.376,10.15,92.5,2.24,4.203,10.61
3/6/2011,17:45,1.378,10.04,91.5,2.24,4.199,10.62
3/6/2011,18:00,1.39,9.99,91,2.24,4.198,10.58
3/6/2011,18:15,1.398,9.98,90.9,2.24,4.19,10.56
3/6/2011,18:30,1.395,9.96,90.7,2.23,4.186,10.56
