"Plot Title: 10922142"
"#","Date Time, GMT-04:00","High Range, μS/cm (LGR S/N: 10922142, SEN S/N: 10922142)","Temp, °C (LGR S/N: 10922142, SEN S/N: 10922142)","Specific Conductance, μS/cm (LGR S/N: 10922142)","Salinity, ppt (LGR S/N: 10922142)"
51,03/09/17 04:59:36 PM,3627.3,20.24,4008.8,2.1190
52,03/09/17 05:04:36 PM,3621.5,20.23,4003.3,2.1159
53,03/09/17 05:09:36 PM,3593.4,19.92,3999.2,2.1136
54,03/09/17 05:14:36 PM,3581.0,19.88,3988.9,2.1079
55,03/09/17 05:19:36 PM,3534.1,19.54,3966.2,2.0951
56,03/09/17 05:24:36 PM,3479.4,18.84,3965.8,2.0949
57,03/09/17 05:29:36 PM,3489.7,18.90,3972.2,2.0985
58,03/09/17 05:34:36 PM,3496.9,18.86,3983.9,2.1051
59,03/09/17 05:39:36 PM,3517.4,19.00,3994.8,2.1112
60,03/09/17 05:44:36 PM,3504.1,18.90,3988.6,2.1077
61,03/09/17 05:49:36 PM,3487.2,18.77,3980.9,2.1033
62,03/09/17 05:54:36 PM,3449.6,18.37,3973.3,2.0991
63,03/09/17 05:59:36 PM,3428.7,18.22,3962.6,2.0931
64,03/09/17 06:04:36 PM,3441.0,18.28,3971.4,2.0981
65,03/09/17 06:09:36 PM,3448.9,18.22,3985.9,2.1062
66,03/09/17 06:14:36 PM,3376.2,17.93,3927.5,2.0734
67,03/09/17 06:19:36 PM,3341.2,17.81,3897.3,2.0566
68,03/09/17 06:24:36 PM,3310.3,17.57,3882.4,2.0482
69,03/09/17 06:29:36 PM,3291.2,17.39,3875.8,2.0445
70,03/09/17 06:34:36 PM,3263.8,17.18,3862.0,2.0368
71,03/09/17 06:39:36 PM,3238.8,17.06,3842.9,2.0261
72,03/09/17 06:44:36 PM,3224.6,16.96,3834.9,2.0216
73,03/09/17 06:49:36 PM,3220.1,16.88,3836.6,2.0226
74,03/09/17 06:54:36 PM,3223.9,16.77,3850.8,2.0305
75,03/09/17 06:59:36 PM,3229.1,16.63,3869.5,2.0410
76,03/09/17 07:04:36 PM,3227.8,16.45,3884.0,2.0491
77,03/09/17 07:09:36 PM,3223.9,16.31,3891.9,2.0535
78,03/09/17 07:14:36 PM,3218.8,16.17,3898.4,2.0571
79,03/09/17 07:19:36 PM,3212.3,16.07,3899.6,2.0578
80,03/09/17 07:24:36 PM,3203.2,15.98,3896.7,2.0562
81,03/09/17 07:29:36 PM,3198.0,15.92,3895.8,2.0557
82,03/09/17 07:34:36 PM,3190.9,15.88,3890.8,2.0529
83,03/09/17 07:39:36 PM,3189.6,15.78,3898.3,2.0571
84,03/09/17 07:44:36 PM,3187.0,15.71,3901.5,2.0589
85,03/09/17 07:49:36 PM,3184.3,15.65,3903.7,2.0601
86,03/09/17 07:54:36 PM,3179.8,15.56,3906.4,2.0616
87,03/09/17 07:59:36 PM,3179.8,15.53,3909.1,2.0632
88,03/09/17 08:04:36 PM,3181.7,15.42,3921.6,2.0701
89,03/09/17 08:09:36 PM,3175.2,15.31,3923.7,2.0713
90,03/09/17 08:14:36 PM,3169.3,15.22,3924.7,2.0719
91,03/09/17 08:19:36 PM,3161.5,15.15,3921.5,2.0701
92,03/09/17 08:24:36 PM,3153.6,15.09,3917.3,2.0677
93,03/09/17 08:29:36 PM,3149.0,15.06,3914.3,2.0661
94,03/09/17 08:34:36 PM,3143.7,14.98,3915.2,2.0665
95,03/09/17 08:39:36 PM,3139.1,14.93,3914.1,2.0659
96,03/09/17 08:44:36 PM,3136.5,14.87,3916.4,2.0672
97,03/09/17 08:49:36 PM,3131.9,14.79,3918.1,2.0682
98,03/09/17 08:54:36 PM,3127.9,14.72,3919.6,2.0690
99,03/09/17 08:59:36 PM,3124.6,14.66,3921.0,2.0698
100,03/09/17 09:04:36 PM,3120.0,14.62,3919.0,2.0687
101,03/09/17 09:09:36 PM,3118.6,14.58,3921.0,2.0698
102,03/09/17 09:14:36 PM,3112.7,14.50,3921.0,2.0698
103,03/09/17 09:19:36 PM,3106.0,14.41,3921.0,2.0698
104,03/09/17 09:24:36 PM,3098.7,14.37,3915.5,2.0668
105,03/09/17 09:29:36 PM,3091.4,14.29,3913.8,2.0658
106,03/09/17 09:34:36 PM,3081.4,14.11,3918.0,2.0681
107,03/09/17 09:39:36 PM,3077.4,13.94,3929.0,2.0743
108,03/09/17 09:44:36 PM,3047.9,13.78,3906.4,2.0616
109,03/09/17 09:49:36 PM,3060.7,13.61,3938.9,2.0798
110,03/09/17 09:54:36 PM,3047.2,13.31,3950.2,2.0862
111,03/09/17 09:59:36 PM,3050.6,13.22,3963.3,2.0935
112,03/09/17 10:04:36 PM,3056.6,13.22,3971.0,2.0978
113,03/09/17 10:09:36 PM,3057.3,13.22,3972.0,2.0984
114,03/09/17 10:14:36 PM,3052.6,13.21,3966.8,2.0955
115,03/09/17 10:19:36 PM,3041.2,13.18,3954.9,2.0888
116,03/09/17 10:24:36 PM,3033.8,13.14,3949.1,2.0856
117,03/09/17 10:29:36 PM,3026.3,13.11,3942.3,2.0817
118,03/09/17 10:34:36 PM,3019.6,13.04,3940.3,2.0806
119,03/09/17 10:39:36 PM,3012.1,12.99,3935.3,2.0778
120,03/09/17 10:44:36 PM,3002.6,12.92,3929.6,2.0746
121,03/09/17 10:49:36 PM,2993.8,12.84,3925.8,2.0725
122,03/09/17 10:54:36 PM,2987.7,12.79,3922.6,2.0707
123,03/09/17 10:59:36 PM,2982.9,12.75,3920.2,2.0693
124,03/09/17 11:04:36 PM,2981.5,12.72,3921.2,2.0699
125,03/09/17 11:09:36 PM,2977.4,12.67,3920.6,2.0696
126,03/09/17 11:14:36 PM,2973.3,12.60,3922.0,2.0704
127,03/09/17 11:19:36 PM,2976.1,12.59,3926.6,2.0730
128,03/09/17 11:24:36 PM,2979.5,12.56,3934.0,2.0771
129,03/09/17 11:29:36 PM,2984.9,12.56,3941.2,2.0811
130,03/09/17 11:34:36 PM,3008.7,12.56,3972.5,2.0987
131,03/09/17 11:39:36 PM,3016.2,12.56,3982.4,2.1042
132,03/09/17 11:44:36 PM,3022.3,12.56,3990.5,2.1087
133,03/09/17 11:49:36 PM,3024.3,12.54,3995.1,2.1113
134,03/09/17 11:54:36 PM,3021.6,12.49,3996.5,2.1121
135,03/09/17 11:59:36 PM,3017.5,12.42,3997.9,2.1129
136,03/10/17 12:04:36 AM,3014.8,12.38,3998.3,2.1131
137,03/10/17 12:09:36 AM,3008.1,12.28,3999.3,2.1137
138,03/10/17 12:14:36 AM,3001.3,12.20,3998.2,2.1131
139,03/10/17 12:19:36 AM,3001.3,12.21,3997.2,2.1125
140,03/10/17 12:24:36 AM,3003.3,12.25,3995.9,2.1118
141,03/10/17 12:29:36 AM,3006.0,12.25,3999.5,2.1138
142,03/10/17 12:34:36 AM,3008.7,12.25,4003.1,2.1158
143,03/10/17 12:39:36 AM,3010.8,12.27,4003.9,2.1163
144,03/10/17 12:44:36 AM,3013.5,12.25,4009.4,2.1194
145,03/10/17 12:49:36 AM,3015.5,12.25,4012.1,2.1209
146,03/10/17 12:54:36 AM,3018.2,12.27,4013.7,2.1218
147,03/10/17 12:59:36 AM,3018.9,12.28,4013.6,2.1217
148,03/10/17 01:04:36 AM,3020.9,12.28,4016.3,2.1232
149,03/10/17 01:09:36 AM,3022.3,12.28,4018.2,2.1243
150,03/10/17 01:14:36 AM,3024.3,12.30,4018.8,2.1246
151,03/10/17 01:19:36 AM,3022.3,12.34,4012.2,2.1209
152,03/10/17 01:24:36 AM,3021.6,12.28,4017.2,2.1237
153,03/10/17 01:29:36 AM,3012.8,12.18,4015.5,2.1228
154,03/10/17 01:34:36 AM,3010.1,12.12,4017.8,2.1241
155,03/10/17 01:39:36 AM,3016.9,12.20,4018.9,2.1247
156,03/10/17 01:44:36 AM,3028.4,12.32,4022.3,2.1266
157,03/10/17 01:49:36 AM,3029.7,12.34,4022.0,2.1264
158,03/10/17 01:54:36 AM,3020.9,12.23,4021.3,2.1260
159,03/10/17 01:59:36 AM,3012.1,12.07,4025.5,2.1284
160,03/10/17 02:04:36 AM,2997.2,11.87,4025.6,2.1284
161,03/10/17 02:09:36 AM,2997.2,11.82,4030.6,2.1312
162,03/10/17 02:14:36 AM,2997.9,11.80,4033.6,2.1329
163,03/10/17 02:19:36 AM,2990.4,11.70,4033.5,2.1329
164,03/10/17 02:24:36 AM,2989.7,11.64,4038.6,2.1358
165,03/10/17 02:29:36 AM,2993.8,11.66,4042.1,2.1377
166,03/10/17 02:34:36 AM,2996.5,11.66,4045.8,2.1398
167,03/10/17 02:39:36 AM,2984.9,11.52,4044.3,2.1389
168,03/10/17 02:44:36 AM,2975.4,11.38,4045.6,2.1397
169,03/10/17 02:49:36 AM,2982.9,11.45,4048.7,2.1414
170,03/10/17 02:54:36 AM,2993.8,11.55,4053.3,2.1440
171,03/10/17 02:59:36 AM,2990.4,11.49,4054.8,2.1448
172,03/10/17 03:04:36 AM,2990.4,11.48,4055.8,2.1454
173,03/10/17 03:09:36 AM,2987.0,11.44,4055.3,2.1451
174,03/10/17 03:14:36 AM,2989.0,11.46,4055.9,2.1455
175,03/10/17 03:19:36 AM,3001.9,11.60,4059.2,2.1473
176,03/10/17 03:24:36 AM,3001.3,11.60,4058.3,2.1468
177,03/10/17 03:29:36 AM,2996.5,11.53,4059.0,2.1472
178,03/10/17 03:34:36 AM,2994.5,11.52,4057.3,2.1462
179,03/10/17 03:39:36 AM,2991.7,11.48,4057.6,2.1464
180,03/10/17 03:44:36 AM,2993.1,11.49,4058.4,2.1469
181,03/10/17 03:49:36 AM,2992.4,11.49,4057.5,2.1463
182,03/10/17 03:54:36 AM,2990.4,11.48,4055.8,2.1454
183,03/10/17 03:59:36 AM,2990.4,11.46,4057.8,2.1465
184,03/10/17 04:04:36 AM,2985.6,11.41,4056.4,2.1457
185,03/10/17 04:09:36 AM,2978.8,11.33,4055.3,2.1451
186,03/10/17 04:14:36 AM,2972.0,11.23,4056.3,2.1456
187,03/10/17 04:19:36 AM,2961.7,11.09,4056.5,2.1458
188,03/10/17 04:24:36 AM,2947.3,10.90,4056.2,2.1456
189,03/10/17 04:29:36 AM,2934.2,10.74,4054.6,2.1447
190,03/10/17 04:34:36 AM,2929.4,10.68,4054.2,2.1445
191,03/10/17 04:39:36 AM,2917.7,10.52,4054.5,2.1447
192,03/10/17 04:44:36 AM,2914.9,10.50,4052.7,2.1436
193,03/10/17 04:49:36 AM,2905.9,10.40,4050.5,2.1424
194,03/10/17 04:54:36 AM,2903.2,10.34,4052.9,2.1438
195,03/10/17 04:59:36 AM,2902.5,10.33,4053.0,2.1438
196,03/10/17 05:04:36 AM,2895.5,10.27,4049.4,2.1418
197,03/10/17 05:09:36 AM,2890.7,10.20,4050.0,2.1421
198,03/10/17 05:14:36 AM,2883.7,10.18,4042.3,2.1378
199,03/10/17 05:19:36 AM,2877.5,10.15,4036.7,2.1347
200,03/10/17 05:24:36 AM,2871.9,10.09,4035.0,2.1337
201,03/10/17 05:29:36 AM,2867.7,10.08,4030.2,2.1310
202,03/10/17 05:34:36 AM,2869.8,10.08,4033.1,2.1327
203,03/10/17 05:39:36 AM,2869.8,10.07,4034.2,2.1332
204,03/10/17 05:44:36 AM,2868.4,10.05,4034.3,2.1333
205,03/10/17 05:49:36 AM,2867.7,10.00,4038.5,2.1357
206,03/10/17 05:54:36 AM,2868.4,9.98,4041.5,2.1374
207,03/10/17 05:59:36 AM,2867.7,9.97,4041.6,2.1374
208,03/10/17 06:04:36 AM,2862.8,9.90,4042.0,2.1376
209,03/10/17 06:09:36 AM,2864.9,9.91,4043.9,2.1387
210,03/10/17 06:14:36 AM,2863.5,9.91,4041.9,2.1376
211,03/10/17 06:19:36 AM,2863.5,9.90,4043.0,2.1382
212,03/10/17 06:24:36 AM,2864.2,9.90,4043.9,2.1387
213,03/10/17 06:29:36 AM,2860.0,9.86,4042.2,2.1377
214,03/10/17 06:34:36 AM,2860.0,9.84,4044.3,2.1389
215,03/10/17 06:39:36 AM,2860.0,9.86,4042.2,2.1377
216,03/10/17 06:44:36 AM,2857.2,9.82,4042.4,2.1379
217,03/10/17 06:49:36 AM,2844.6,9.73,4033.9,2.1331
218,03/10/17 06:54:36 AM,2850.9,9.72,4043.9,2.1387
219,03/10/17 06:59:36 AM,2848.1,9.69,4043.1,2.1383
220,03/10/17 07:04:36 AM,2846.7,9.66,4044.2,2.1389
221,03/10/17 07:09:36 AM,2841.8,9.61,4042.5,2.1379
222,03/10/17 07:14:36 AM,2843.9,9.64,4042.3,2.1378
223,03/10/17 07:19:36 AM,2841.8,9.61,4042.5,2.1379
224,03/10/17 07:24:36 AM,2839.7,9.57,4043.7,2.1386
225,03/10/17 07:29:36 AM,2838.3,9.55,4043.8,2.1387
226,03/10/17 07:34:36 AM,2839.7,9.57,4043.7,2.1386
227,03/10/17 07:39:36 AM,2839.7,9.58,4042.7,2.1380
228,03/10/17 07:44:36 AM,2841.8,9.58,4045.6,2.1397
229,03/10/17 07:49:36 AM,2841.1,9.58,4044.6,2.1391
230,03/10/17 07:54:36 AM,2845.3,9.62,4046.4,2.1401
231,03/10/17 07:59:36 AM,2846.7,9.62,4048.4,2.1412
232,03/10/17 08:04:36 AM,2843.9,9.66,4040.3,2.1367
233,03/10/17 08:09:36 AM,2850.2,9.66,4049.2,2.1417
234,03/10/17 08:14:36 AM,2850.2,9.66,4049.2,2.1417
235,03/10/17 08:19:36 AM,2851.6,9.68,4049.1,2.1416
236,03/10/17 08:24:36 AM,2850.2,9.65,4050.2,2.1423
237,03/10/17 08:29:36 AM,2852.3,9.68,4050.1,2.1422
238,03/10/17 08:34:36 AM,2852.3,9.68,4050.1,2.1422
239,03/10/17 08:39:36 AM,2854.4,9.69,4052.0,2.1433
240,03/10/17 08:44:36 AM,2854.4,9.71,4049.9,2.1421
241,03/10/17 08:49:36 AM,2853.0,9.69,4050.0,2.1422
242,03/10/17 08:54:36 AM,2853.0,9.69,4050.0,2.1422
243,03/10/17 08:59:36 AM,2847.4,9.64,4047.3,2.1406
244,03/10/17 09:04:36 AM,2847.4,9.64,4047.3,2.1406
245,03/10/17 09:09:36 AM,2844.6,9.58,4049.6,2.1419
246,03/10/17 09:14:36 AM,2842.5,9.55,4049.8,2.1420
247,03/10/17 09:19:36 AM,2841.1,9.54,4048.8,2.1415
248,03/10/17 09:24:36 AM,2842.5,9.55,4049.8,2.1420
249,03/10/17 09:29:36 AM,2842.5,9.57,4047.7,2.1408
250,03/10/17 09:34:36 AM,2843.2,9.57,4048.7,2.1414
251,03/10/17 09:39:36 AM,2843.2,9.58,4047.6,2.1408
252,03/10/17 09:44:36 AM,2843.9,9.58,4048.6,2.1414
253,03/10/17 09:49:36 AM,2842.5,9.58,4046.6,2.1403
254,03/10/17 09:54:36 AM,2838.3,9.55,4043.8,2.1387
255,03/10/17 09:59:36 AM,2839.0,9.60,4039.6,2.1363
256,03/10/17 10:04:36 AM,2840.4,9.64,4037.4,2.1351
257,03/10/17 10:09:36 AM,2840.4,9.68,4033.2,2.1327
258,03/10/17 10:14:36 AM,2841.8,9.72,4031.0,2.1315
259,03/10/17 10:19:36 AM,2840.4,9.69,4032.2,2.1321
260,03/10/17 10:24:36 AM,2838.3,9.66,4032.3,2.1322
261,03/10/17 10:29:36 AM,2839.7,9.64,4036.4,2.1345
262,03/10/17 10:34:36 AM,2842.5,9.66,4038.3,2.1356
263,03/10/17 10:39:36 AM,2839.7,9.66,4034.3,2.1333
264,03/10/17 10:44:36 AM,2839.7,9.66,4034.3,2.1333
265,03/10/17 10:49:36 AM,2841.8,9.69,4034.1,2.1332
266,03/10/17 10:54:36 AM,2842.5,9.71,4033.1,2.1326
267,03/10/17 10:59:36 AM,2839.7,9.68,4032.2,2.1322
268,03/10/17 11:04:36 AM,2835.5,9.64,4030.4,2.1311
269,03/10/17 11:09:36 AM,2830.6,9.60,4027.6,2.1296
270,03/10/17 11:14:36 AM,2831.3,9.60,4028.6,2.1301
271,03/10/17 11:19:36 AM,2830.6,9.55,4032.9,2.1325
272,03/10/17 11:24:36 AM,2830.6,9.54,4033.9,2.1331
273,03/10/17 11:29:36 AM,2830.6,9.54,4033.9,2.1331
274,03/10/17 11:34:36 AM,2826.4,9.50,4032.1,2.1321
275,03/10/17 11:39:36 AM,2823.6,9.44,4034.4,2.1334
276,03/10/17 11:44:36 AM,2818.0,9.43,4027.4,2.1295
277,03/10/17 11:49:36 AM,2821.5,9.48,4027.2,2.1293
278,03/10/17 11:54:36 AM,2818.7,9.48,4023.2,2.1271
279,03/10/17 11:59:36 AM,2817.2,9.51,4017.9,2.1241
280,03/10/17 12:04:36 PM,2813.0,9.50,4013.0,2.1214
281,03/10/17 12:09:36 PM,2811.6,9.46,4015.2,2.1226
282,03/10/17 12:14:36 PM,2808.1,9.43,4013.3,2.1215
283,03/10/17 12:19:36 PM,2802.4,9.36,4012.5,2.1211
284,03/10/17 12:24:36 PM,2793.2,9.25,4010.8,2.1201
285,03/10/17 12:29:36 PM,2786.9,9.10,4017.4,2.1238
286,03/10/17 12:34:36 PM,2781.2,9.10,4009.2,2.1192
287,03/10/17 12:39:36 PM,2770.6,9.00,4004.4,2.1165
288,03/10/17 12:44:36 PM,2766.3,8.96,4002.4,2.1154
289,03/10/17 12:49:36 PM,2757.1,8.88,3997.4,2.1126
290,03/10/17 12:54:36 PM,2746.4,8.72,3998.7,2.1134
291,03/10/17 12:59:36 PM,2741.4,8.65,3998.8,2.1134
292,03/10/17 01:04:36 PM,2734.2,8.56,3997.8,2.1128
293,03/10/17 01:09:36 PM,2731.4,8.52,3997.9,2.1129
294,03/10/17 01:14:36 PM,2725.7,8.43,3999.1,2.1136
295,03/10/17 01:19:36 PM,2718.5,8.34,3998.0,2.1130
296,03/10/17 01:24:36 PM,2717.1,8.32,3998.1,2.1130
297,03/10/17 01:29:36 PM,2714.9,8.31,3995.9,2.1118
298,03/10/17 01:34:36 PM,2711.3,8.25,3997.0,2.1124
299,03/10/17 01:39:36 PM,2703.4,8.25,3985.3,2.1058
300,03/10/17 01:44:36 PM,2699.8,8.25,3980.0,2.1029
301,03/10/17 01:49:36 PM,2702.7,8.25,3984.3,2.1053
302,03/10/17 01:54:36 PM,2707.0,8.28,3987.4,2.1070
303,03/10/17 01:59:36 PM,2714.2,8.39,3986.4,2.1065
304,03/10/17 02:04:36 PM,2719.2,8.45,3987.4,2.1070
305,03/10/17 02:09:36 PM,2725.7,8.54,3987.5,2.1071
306,03/10/17 02:14:36 PM,2739.2,8.67,3993.5,2.1104
307,03/10/17 02:19:36 PM,2742.1,8.72,3992.5,2.1099
308,03/10/17 02:24:36 PM,2747.1,8.82,3989.2,2.1080
309,03/10/17 02:29:36 PM,2748.5,8.81,3992.3,2.1098
310,03/10/17 02:34:36 PM,2751.4,8.89,3988.1,2.1074
311,03/10/17 02:39:36 PM,2757.1,8.96,3989.1,2.1080
312,03/10/17 02:44:36 PM,2755.6,8.97,3985.9,2.1062
313,03/10/17 02:49:36 PM,2753.5,8.97,3982.8,2.1045
314,03/10/17 02:54:36 PM,2764.2,9.17,3977.5,2.1014
315,03/10/17 02:59:36 PM,2771.3,9.25,3979.3,2.1025
316,03/10/17 03:04:36 PM,2765.6,9.15,3981.5,2.1037
317,03/10/17 03:09:36 PM,2766.3,9.15,3982.5,2.1043
318,03/10/17 03:14:36 PM,2765.6,9.18,3978.4,2.1020
319,03/10/17 03:19:36 PM,2764.2,9.25,3969.2,2.0968
320,03/10/17 03:24:36 PM,2776.2,9.42,3968.8,2.0966
321,03/10/17 03:29:36 PM,2790.4,9.57,3973.6,2.0993
322,03/10/17 03:34:36 PM,2799.6,9.73,3970.2,2.0974
323,03/10/17 03:39:36 PM,2801.7,9.86,3959.9,2.0916
324,03/10/17 03:44:36 PM,2795.4,9.78,3959.1,2.0912
325,03/10/17 03:49:36 PM,2788.3,9.73,3954.2,2.0884
326,03/10/17 03:54:36 PM,2767.0,9.61,3936.2,2.0783
327,03/10/17 03:59:36 PM,2760.6,9.54,3934.2,2.0772
328,03/10/17 04:04:36 PM,2758.5,9.48,3937.4,2.0790
329,03/10/17 04:09:36 PM,2763.5,9.47,3945.5,2.0835
330,03/10/17 04:14:36 PM,2760.6,9.42,3946.5,2.0841
331,03/10/17 04:19:36 PM,2766.3,9.40,3956.7,2.0898
332,03/10/17 04:24:36 PM,2762.0,9.32,3958.8,2.0910
333,03/10/17 04:29:36 PM,2763.5,9.26,3967.1,2.0957
334,03/10/17 04:34:36 PM,2759.9,9.22,3966.1,2.0951
335,03/10/17 04:39:36 PM,2749.9,9.17,3956.9,2.0899
336,03/10/17 04:44:36 PM,2754.9,9.40,3940.4,2.0807
337,03/10/17 04:49:36 PM,2750.6,9.39,3935.3,2.0778
338,03/10/17 04:54:36 PM,2747.8,9.40,3930.3,2.0750
339,03/10/17 04:59:36 PM,2755.6,9.48,3933.2,2.0767
340,03/10/17 05:04:36 PM,2762.8,9.53,3938.4,2.0796
341,03/10/17 05:09:36 PM,2770.6,9.58,3944.4,2.0829
342,03/10/17 05:14:36 PM,2774.1,9.55,3952.4,2.0874
343,03/10/17 05:19:36 PM,2774.8,9.57,3951.4,2.0868
344,03/10/17 05:24:36 PM,2770.6,9.64,3938.3,2.0795
345,03/10/17 05:29:36 PM,2761.3,9.62,3927.1,2.0732
346,03/10/17 05:34:36 PM,2752.1,9.53,3923.2,2.0710
347,03/10/17 05:39:36 PM,2739.9,9.32,3927.1,2.0732
348,03/10/17 05:44:36 PM,2744.2,9.40,3925.1,2.0721
349,03/10/17 05:49:36 PM,2744.2,9.36,3929.2,2.0744
350,03/10/17 05:54:36 PM,2745.7,9.40,3927.3,2.0733
351,03/10/17 05:59:36 PM,2734.9,9.26,3926.1,2.0727
352,03/10/17 06:04:36 PM,2730.7,9.11,3935.5,2.0779
353,03/10/17 06:09:36 PM,2728.5,9.04,3939.5,2.0802
354,03/10/17 06:14:36 PM,2718.5,8.94,3935.4,2.0778
355,03/10/17 06:19:36 PM,2712.0,8.83,3937.3,2.0789
356,03/10/17 06:24:36 PM,2704.1,8.74,3935.1,2.0777
357,03/10/17 06:29:36 PM,2696.2,8.64,3934.0,2.0771
358,03/10/17 06:34:36 PM,2694.8,8.60,3936.1,2.0783
359,03/10/17 06:39:36 PM,2687.6,8.53,3932.8,2.0764
360,03/10/17 06:44:36 PM,2672.4,8.36,3928.2,2.0738
361,03/10/17 06:49:36 PM,2660.9,8.24,3923.8,2.0714
362,03/10/17 06:54:36 PM,2651.5,8.10,3924.5,2.0718
363,03/10/17 06:59:36 PM,2637.0,7.95,3918.7,2.0685
364,03/10/17 07:04:36 PM,2629.0,7.88,3914.1,2.0659
365,03/10/17 07:09:36 PM,2615.1,7.78,3903.8,2.0602
366,03/10/17 07:14:36 PM,2600.5,7.64,3896.6,2.0562
367,03/10/17 07:19:36 PM,2584.5,7.49,3888.3,2.0515
368,03/10/17 07:24:36 PM,2579.3,7.41,3888.9,2.0518
369,03/10/17 07:29:36 PM,2568.3,7.31,3882.7,2.0484
370,03/10/17 07:34:36 PM,2552.2,7.10,3880.4,2.0471
371,03/10/17 07:39:36 PM,2539.6,6.98,3873.8,2.0434
372,03/10/17 07:44:36 PM,2535.2,6.94,3871.3,2.0420
373,03/10/17 07:49:36 PM,2524.9,6.87,3862.9,2.0373
374,03/10/17 07:54:36 PM,2517.5,6.76,3863.2,2.0374
375,03/10/17 07:59:36 PM,2513.1,6.67,3865.9,2.0390
376,03/10/17 08:04:36 PM,2506.4,6.61,3861.9,2.0367
377,03/10/17 08:09:36 PM,2495.3,6.52,3854.3,2.0325
378,03/10/17 08:14:36 PM,2495.3,6.45,3861.7,2.0366
379,03/10/17 08:19:36 PM,2494.5,6.36,3870.0,2.0413
380,03/10/17 08:24:36 PM,2493.1,6.23,3881.6,2.0478
