"Plot Title: 10922142"
"#","Date Time, GMT-04:00","High Range, μS/cm (LGR S/N: 10922142, SEN S/N: 10922142)","Temp, °C (LGR S/N: 10922142, SEN S/N: 10922142)","Specific Conductance, μS/cm (LGR S/N: 10922142)","Salinity, ppt (LGR S/N: 10922142)"
227,06/28/17 05:54:36 AM,0.0,18.75,0.0,0.0123
228,06/28/17 05:59:36 AM,0.0,18.89,0.0,0.0123
229,06/28/17 06:04:36 AM,0.0,18.80,0.0,0.0123
230,06/28/17 06:09:36 AM,0.0,18.84,0.0,0.0123
231,06/28/17 06:14:36 AM,0.0,18.82,0.0,0.0123
232,06/28/17 06:19:36 AM,0.0,18.90,0.0,0.0123
233,06/28/17 06:24:36 AM,0.0,18.93,0.0,0.0123
234,06/28/17 06:29:36 AM,0.0,19.26,0.0,0.0123
235,06/28/17 06:34:36 AM,0.0,20.08,0.0,0.0123
236,06/28/17 06:39:36 AM,0.0,20.81,0.0,0.0123
237,06/28/17 06:44:36 AM,0.0,21.29,0.0,0.0123
238,06/28/17 06:49:36 AM,0.0,21.58,0.0,0.0123
239,06/28/17 06:54:36 AM,0.0,21.82,0.0,0.0123
240,06/28/17 06:59:36 AM,0.0,21.82,0.0,0.0123
241,06/28/17 07:04:36 AM,0.0,21.99,0.0,0.0123
242,06/28/17 07:09:36 AM,0.0,22.10,0.0,0.0123
243,06/28/17 07:14:36 AM,0.0,21.89,0.0,0.0123
244,06/28/17 07:19:36 AM,0.0,21.93,0.0,0.0123
245,06/28/17 07:24:36 AM,0.0,21.93,0.0,0.0123
246,06/28/17 07:29:36 AM,0.0,22.00,0.0,0.0123
247,06/28/17 07:34:36 AM,0.0,22.18,0.0,0.0123
248,06/28/17 07:39:36 AM,0.0,22.48,0.0,0.0123
249,06/28/17 07:44:36 AM,0.0,22.42,0.0,0.0123
250,06/28/17 07:49:36 AM,0.0,22.48,0.0,0.0123
251,06/28/17 07:54:36 AM,0.0,22.44,0.0,0.0123
252,06/28/17 07:59:36 AM,0.0,22.48,0.0,0.0123
253,06/28/17 08:04:36 AM,0.0,22.58,0.0,0.0123
254,06/28/17 08:09:36 AM,0.0,22.76,0.0,0.0123
255,06/28/17 08:14:36 AM,0.0,22.87,0.0,0.0123
256,06/28/17 08:19:36 AM,0.0,22.97,0.0,0.0123
257,06/28/17 08:24:36 AM,0.0,23.14,0.0,0.0123
258,06/28/17 08:29:36 AM,0.0,23.51,0.0,0.0123
259,06/28/17 08:34:36 AM,0.0,23.55,0.0,0.0123
260,06/28/17 08:39:36 AM,0.0,23.74,0.0,0.0123
261,06/28/17 08:44:36 AM,0.0,23.90,0.0,0.0123
262,06/28/17 08:49:36 AM,0.0,24.04,0.0,0.0123
263,06/28/17 08:54:36 AM,0.0,24.16,0.0,0.0123
264,06/28/17 08:59:36 AM,0.0,24.12,0.0,0.0123
265,06/28/17 09:04:36 AM,0.0,24.30,0.0,0.0123
266,06/28/17 09:09:36 AM,0.0,24.41,0.0,0.0123
267,06/28/17 09:14:36 AM,0.0,24.27,0.0,0.0123
268,06/28/17 09:19:36 AM,0.0,24.60,0.0,0.0123
269,06/28/17 09:24:36 AM,0.0,25.06,0.0,0.0123
270,06/28/17 09:29:36 AM,0.0,25.18,0.0,0.0123
271,06/28/17 09:34:36 AM,0.0,25.31,0.0,0.0123
272,06/28/17 09:39:36 AM,0.0,25.54,0.0,0.0123
273,06/28/17 09:44:36 AM,0.0,25.50,0.0,0.0123
274,06/28/17 09:49:36 AM,0.0,25.75,0.0,0.0123
275,06/28/17 09:54:36 AM,0.0,25.78,0.0,0.0123
276,06/28/17 09:59:36 AM,0.0,25.57,0.0,0.0123
277,06/28/17 10:04:36 AM,0.0,25.61,0.0,0.0123
278,06/28/17 10:09:36 AM,0.0,25.49,0.0,0.0123
279,06/28/17 10:14:36 AM,0.0,25.64,0.0,0.0123
280,06/28/17 10:19:36 AM,0.0,25.70,0.0,0.0123
281,06/28/17 10:24:36 AM,0.0,25.60,0.0,0.0123
282,06/28/17 10:29:36 AM,0.0,25.54,0.0,0.0123
283,06/28/17 10:34:36 AM,0.0,25.59,0.0,0.0123
284,06/28/17 10:39:36 AM,0.0,25.64,0.0,0.0123
285,06/28/17 10:44:36 AM,0.0,25.88,0.0,0.0123
286,06/28/17 10:49:36 AM,0.0,25.85,0.0,0.0123
287,06/28/17 10:54:36 AM,0.0,26.25,0.0,0.0123
288,06/28/17 10:59:36 AM,0.0,26.04,0.0,0.0123
289,06/28/17 11:04:36 AM,0.0,25.96,0.0,0.0123
290,06/28/17 11:09:36 AM,0.0,25.99,0.0,0.0123
291,06/28/17 11:14:36 AM,0.0,26.01,0.0,0.0123
292,06/28/17 11:19:36 AM,0.0,26.35,0.0,0.0123
293,06/28/17 11:24:36 AM,0.0,26.54,0.0,0.0123
294,06/28/17 11:29:36 AM,0.0,26.47,0.0,0.0123
295,06/28/17 11:34:36 AM,0.0,27.04,0.0,0.0123
296,06/28/17 11:39:36 AM,0.0,26.94,0.0,0.0123
297,06/28/17 11:44:36 AM,0.0,26.96,0.0,0.0123
298,06/28/17 11:49:36 AM,0.0,27.29,0.0,0.0123
299,06/28/17 11:54:36 AM,0.0,27.59,0.0,0.0123
300,06/28/17 11:59:36 AM,0.0,27.68,0.0,0.0123
301,06/28/17 12:04:36 PM,0.0,27.77,0.0,0.0123
302,06/28/17 12:09:36 PM,0.0,27.79,0.0,0.0123
303,06/28/17 12:14:36 PM,0.0,27.87,0.0,0.0123
304,06/28/17 12:19:36 PM,0.0,27.91,0.0,0.0123
305,06/28/17 12:24:36 PM,0.0,27.80,0.0,0.0123
306,06/28/17 12:29:36 PM,0.0,27.91,0.0,0.0123
307,06/28/17 12:34:36 PM,0.0,27.63,0.0,0.0123
308,06/28/17 12:39:36 PM,0.0,27.55,0.0,0.0123
309,06/28/17 12:44:36 PM,0.0,27.50,0.0,0.0123
310,06/28/17 12:49:36 PM,0.0,27.58,0.0,0.0123
311,06/28/17 12:54:36 PM,0.0,27.65,0.0,0.0123
312,06/28/17 12:59:36 PM,0.0,27.76,0.0,0.0123
313,06/28/17 01:04:36 PM,0.0,27.72,0.0,0.0123
314,06/28/17 01:09:36 PM,0.0,27.52,0.0,0.0123
315,06/28/17 01:14:36 PM,0.0,27.48,0.0,0.0123
316,06/28/17 01:19:36 PM,0.0,27.47,0.0,0.0123
317,06/28/17 01:24:36 PM,0.0,27.23,0.0,0.0123
318,06/28/17 01:29:36 PM,0.0,27.19,0.0,0.0123
319,06/28/17 01:34:36 PM,0.0,27.29,0.0,0.0123
320,06/28/17 01:39:36 PM,0.0,27.36,0.0,0.0123
321,06/28/17 01:44:36 PM,0.0,27.37,0.0,0.0123
322,06/28/17 01:49:36 PM,0.0,27.63,0.0,0.0123
323,06/28/17 01:54:36 PM,0.0,27.68,0.0,0.0123
324,06/28/17 01:59:36 PM,0.0,27.63,0.0,0.0123
325,06/28/17 02:04:36 PM,0.0,27.65,0.0,0.0123
326,06/28/17 02:09:36 PM,0.0,27.68,0.0,0.0123
327,06/28/17 02:14:36 PM,0.0,27.45,0.0,0.0123
328,06/28/17 02:19:36 PM,0.0,27.52,0.0,0.0123
329,06/28/17 02:24:36 PM,0.0,27.73,0.0,0.0123
330,06/28/17 02:29:36 PM,0.0,27.68,0.0,0.0123
331,06/28/17 02:34:36 PM,0.0,28.13,0.0,0.0123
332,06/28/17 02:39:36 PM,0.0,28.35,0.0,0.0123
333,06/28/17 02:44:36 PM,0.0,28.22,0.0,0.0123
334,06/28/17 02:49:36 PM,0.0,28.51,0.0,0.0123
335,06/28/17 02:54:36 PM,0.0,28.62,0.0,0.0123
336,06/28/17 02:59:36 PM,0.0,28.70,0.0,0.0123
337,06/28/17 03:04:36 PM,0.0,29.37,0.0,0.0123
338,06/28/17 03:09:36 PM,0.0,29.10,0.0,0.0123
339,06/28/17 03:14:36 PM,0.0,29.07,0.0,0.0123
340,06/28/17 03:19:36 PM,0.0,28.55,0.0,0.0123
341,06/28/17 03:24:36 PM,0.0,28.23,0.0,0.0123
342,06/28/17 03:29:36 PM,0.0,28.27,0.0,0.0123
343,06/28/17 03:34:36 PM,0.0,28.05,0.0,0.0123
344,06/28/17 03:39:36 PM,0.0,28.16,0.0,0.0123
345,06/28/17 03:44:36 PM,0.0,28.29,0.0,0.0123
346,06/28/17 03:49:36 PM,0.0,28.69,0.0,0.0123
347,06/28/17 03:54:36 PM,0.0,28.73,0.0,0.0123
348,06/28/17 03:59:36 PM,0.0,28.65,0.0,0.0123
349,06/28/17 04:04:36 PM,0.0,28.87,0.0,0.0123
350,06/28/17 04:09:36 PM,0.0,28.48,0.0,0.0123
351,06/28/17 04:14:36 PM,0.0,28.76,0.0,0.0123
352,06/28/17 04:19:36 PM,0.0,28.60,0.0,0.0123
353,06/28/17 04:24:36 PM,0.0,29.06,0.0,0.0123
354,06/28/17 04:29:36 PM,0.0,28.69,0.0,0.0123
355,06/28/17 04:34:36 PM,0.0,28.34,0.0,0.0123
356,06/28/17 04:39:36 PM,0.0,28.45,0.0,0.0123
357,06/28/17 04:44:36 PM,0.0,28.41,0.0,0.0123
358,06/28/17 04:49:36 PM,0.0,28.19,0.0,0.0123
359,06/28/17 04:54:36 PM,0.0,28.38,0.0,0.0123
360,06/28/17 04:59:36 PM,0.0,28.41,0.0,0.0123
361,06/28/17 05:04:36 PM,0.0,27.54,0.0,0.0123
362,06/28/17 05:09:36 PM,0.0,28.26,0.0,0.0123
363,06/28/17 05:14:36 PM,0.0,28.06,0.0,0.0123
364,06/28/17 05:19:36 PM,0.0,27.75,0.0,0.0123
365,06/28/17 05:24:36 PM,0.0,27.51,0.0,0.0123
366,06/28/17 05:29:36 PM,0.0,27.59,0.0,0.0123
367,06/28/17 05:34:36 PM,0.0,27.37,0.0,0.0123
368,06/28/17 05:39:36 PM,0.0,27.48,0.0,0.0123
369,06/28/17 05:44:36 PM,0.0,27.43,0.0,0.0123
370,06/28/17 05:49:36 PM,0.0,27.34,0.0,0.0123
371,06/28/17 05:54:36 PM,0.0,27.37,0.0,0.0123
372,06/28/17 05:59:36 PM,0.0,27.48,0.0,0.0123
373,06/28/17 06:04:36 PM,0.0,27.63,0.0,0.0123
374,06/28/17 06:09:36 PM,0.0,27.47,0.0,0.0123
375,06/28/17 06:14:36 PM,0.0,27.52,0.0,0.0123
376,06/28/17 06:19:36 PM,0.0,26.93,0.0,0.0123
377,06/28/17 06:24:36 PM,0.0,27.05,0.0,0.0123
378,06/28/17 06:29:36 PM,0.0,27.22,0.0,0.0123
379,06/28/17 06:34:36 PM,0.0,27.12,0.0,0.0123
380,06/28/17 06:39:36 PM,0.0,26.60,0.0,0.0123
381,06/28/17 06:44:36 PM,0.0,26.76,0.0,0.0123
382,06/28/17 06:49:36 PM,0.0,27.00,0.0,0.0123
383,06/28/17 06:54:36 PM,0.0,26.04,0.0,0.0123
384,06/28/17 06:59:36 PM,0.0,25.78,0.0,0.0123
385,06/28/17 07:04:36 PM,0.0,25.64,0.0,0.0123
386,06/28/17 07:09:36 PM,0.0,25.74,0.0,0.0123
387,06/28/17 07:14:36 PM,0.0,25.82,0.0,0.0123
388,06/28/17 07:19:36 PM,0.0,25.75,0.0,0.0123
389,06/28/17 07:24:36 PM,0.0,26.37,0.0,0.0123
390,06/28/17 07:29:36 PM,0.0,26.04,0.0,0.0123
391,06/28/17 07:34:36 PM,0.0,25.68,0.0,0.0123
392,06/28/17 07:39:36 PM,0.0,25.07,0.0,0.0123
393,06/28/17 07:44:36 PM,0.0,24.28,0.0,0.0123
394,06/28/17 07:49:36 PM,0.0,24.19,0.0,0.0123
395,06/28/17 07:54:36 PM,0.0,24.85,0.0,0.0123
396,06/28/17 07:59:36 PM,0.0,24.88,0.0,0.0123
397,06/28/17 08:04:36 PM,0.0,24.33,0.0,0.0123
