"Plot Title: 10922142"
"#","Date Time, GMT-04:00","High Range, μS/cm (LGR S/N: 10922142, SEN S/N: 10922142)","Temp, °C (LGR S/N: 10922142, SEN S/N: 10922142)","Specific Conductance, μS/cm (LGR S/N: 10922142)","Salinity, ppt (LGR S/N: 10922142)"
94,06/02/17 06:39:36 PM,2065.3,28.96,1910.2,0.9691
95,06/02/17 06:44:36 PM,2065.3,28.96,1910.2,0.9691
96,06/02/17 06:49:36 PM,2065.3,28.95,1910.5,0.9693
97,06/02/17 06:54:36 PM,2061.4,28.87,1909.8,0.9689
98,06/02/17 06:59:36 PM,2058.3,28.81,1909.2,0.9686
99,06/02/17 07:04:36 PM,2053.7,28.76,1906.7,0.9673
100,06/02/17 07:09:36 PM,2049.0,28.70,1904.6,0.9661
101,06/02/17 07:14:36 PM,2038.2,28.56,1899.6,0.9635
102,06/02/17 07:19:36 PM,2033.5,28.51,1897.1,0.9621
103,06/02/17 07:24:36 PM,2027.3,28.42,1894.6,0.9608
104,06/02/17 07:29:36 PM,2018.8,28.33,1889.9,0.9583
105,06/02/17 07:34:36 PM,2011.8,28.20,1888.1,0.9574
106,06/02/17 07:39:36 PM,2004.8,28.11,1884.8,0.9556
107,06/02/17 07:44:36 PM,1997.0,27.98,1882.2,0.9542
108,06/02/17 07:49:36 PM,1988.5,27.80,1880.8,0.9535
109,06/02/17 07:54:36 PM,1983.8,27.72,1879.3,0.9527
110,06/02/17 07:59:36 PM,1983.0,27.70,1879.3,0.9526
111,06/02/17 08:04:36 PM,1980.7,27.65,1878.9,0.9525
112,06/02/17 08:09:36 PM,1976.8,27.57,1878.2,0.9521
113,06/02/17 08:14:36 PM,1971.3,27.47,1876.6,0.9512
114,06/02/17 08:19:36 PM,1968.2,27.39,1876.6,0.9512
115,06/02/17 08:24:36 PM,1962.0,27.26,1875.4,0.9506
116,06/02/17 08:29:36 PM,1956.5,27.15,1874.2,0.9500
117,06/02/17 08:34:36 PM,1954.2,27.12,1873.1,0.9494
118,06/02/17 08:39:36 PM,1949.5,27.03,1871.9,0.9488
119,06/02/17 08:44:36 PM,1944.9,26.97,1869.7,0.9476
120,06/02/17 08:49:36 PM,1934.7,26.76,1867.7,0.9465
121,06/02/17 08:54:36 PM,1925.4,26.61,1864.2,0.9446
122,06/02/17 08:59:36 PM,1921.5,26.54,1863.0,0.9440
123,06/02/17 09:04:36 PM,1916.8,26.46,1861.4,0.9432
124,06/02/17 09:09:36 PM,1916.0,26.44,1861.4,0.9431
125,06/02/17 09:14:36 PM,1912.9,26.39,1860.2,0.9425
126,06/02/17 09:19:36 PM,1902.7,26.22,1856.6,0.9406
127,06/02/17 09:24:36 PM,1899.6,26.14,1856.5,0.9405
128,06/02/17 09:29:36 PM,1894.9,26.04,1855.6,0.9401
129,06/02/17 09:34:36 PM,1889.5,25.96,1853.3,0.9388
130,06/02/17 09:39:36 PM,1880.9,25.78,1851.5,0.9379
131,06/02/17 09:44:36 PM,1876.2,25.67,1851.0,0.9376
132,06/02/17 09:49:36 PM,1869.2,25.52,1849.6,0.9369
133,06/02/17 09:54:36 PM,1858.2,25.32,1846.2,0.9351
134,06/02/17 09:59:36 PM,1845.0,25.06,1842.8,0.9332
135,06/02/17 10:04:36 PM,1834.0,24.85,1839.6,0.9316
136,06/02/17 10:09:36 PM,1830.1,24.76,1839.1,0.9313
137,06/02/17 10:14:36 PM,1824.6,24.63,1838.4,0.9309
138,06/02/17 10:19:36 PM,1824.6,24.62,1838.8,0.9311
139,06/02/17 10:24:36 PM,1822.3,24.56,1838.7,0.9311
140,06/02/17 10:29:36 PM,1821.5,24.51,1839.8,0.9317
141,06/02/17 10:34:36 PM,1816.8,24.42,1838.4,0.9309
142,06/02/17 10:39:36 PM,1818.4,24.41,1840.4,0.9320
143,06/02/17 10:44:36 PM,1814.5,24.35,1838.7,0.9311
144,06/02/17 10:49:36 PM,1808.2,24.22,1837.2,0.9303
145,06/02/17 10:54:36 PM,1805.1,24.15,1836.7,0.9300
146,06/02/17 10:59:36 PM,1804.3,24.13,1836.7,0.9300
147,06/02/17 11:04:36 PM,1798.8,24.01,1835.6,0.9294
148,06/02/17 11:09:36 PM,1794.1,23.92,1834.2,0.9287
149,06/02/17 11:14:36 PM,1787.1,23.84,1830.1,0.9265
150,06/02/17 11:19:36 PM,1781.6,23.76,1827.4,0.9251
151,06/02/17 11:24:36 PM,1774.6,23.66,1824.0,0.9233
152,06/02/17 11:29:36 PM,1767.5,23.58,1819.7,0.9210
153,06/02/17 11:34:36 PM,1764.4,23.55,1817.7,0.9199
154,06/02/17 11:39:36 PM,1755.8,23.44,1813.0,0.9174
155,06/02/17 11:44:36 PM,1754.2,23.40,1812.8,0.9173
156,06/02/17 11:49:36 PM,1749.6,23.33,1810.7,0.9162
157,06/02/17 11:54:36 PM,1746.4,23.29,1808.9,0.9153
158,06/02/17 11:59:36 PM,1735.5,23.16,1802.5,0.9119
159,06/03/17 12:04:36 AM,1724.5,23.04,1795.5,0.9082
160,06/03/17 12:09:36 AM,1722.2,23.02,1793.9,0.9073
161,06/03/17 12:14:36 AM,1719.8,23.00,1792.1,0.9064
162,06/03/17 12:19:36 AM,1719.8,22.97,1793.3,0.9070
163,06/03/17 12:24:36 AM,1723.7,23.00,1796.2,0.9085
164,06/03/17 12:29:36 AM,1720.6,22.94,1795.2,0.9080
165,06/03/17 12:34:36 AM,1720.6,22.93,1795.6,0.9082
166,06/03/17 12:39:36 AM,1725.3,22.97,1799.0,0.9100
167,06/03/17 12:44:36 AM,1723.7,22.94,1798.5,0.9097
168,06/03/17 12:49:36 AM,1722.2,22.89,1798.8,0.9099
169,06/03/17 12:54:36 AM,1715.9,22.83,1794.5,0.9076
170,06/03/17 12:59:36 AM,1712.8,22.76,1793.9,0.9073
171,06/03/17 01:04:36 AM,1705.8,22.66,1790.3,0.9054
172,06/03/17 01:09:36 AM,1700.3,22.61,1786.4,0.9033
173,06/03/17 01:14:36 AM,1690.9,22.46,1782.1,0.9011
174,06/03/17 01:19:36 AM,1685.4,22.37,1779.7,0.8998
175,06/03/17 01:24:36 AM,1662.8,22.28,1759.2,0.8889
176,06/03/17 01:29:36 AM,1647.9,22.24,1744.9,0.8814
177,06/03/17 01:34:36 AM,1637.0,22.18,1735.6,0.8764
178,06/03/17 01:39:36 AM,1635.4,22.17,1734.2,0.8757
179,06/03/17 01:44:36 AM,1641.7,22.17,1740.9,0.8792
180,06/03/17 01:49:36 AM,1651.0,22.18,1750.4,0.8843
181,06/03/17 01:54:36 AM,1651.0,22.17,1750.8,0.8845
182,06/03/17 01:59:36 AM,1641.7,22.12,1742.8,0.8802
183,06/03/17 02:04:36 AM,1629.2,22.14,1728.8,0.8728
184,06/03/17 02:09:36 AM,1626.1,22.14,1725.5,0.8711
185,06/03/17 02:14:36 AM,1620.6,22.10,1721.1,0.8688
186,06/03/17 02:19:36 AM,1615.9,22.08,1716.8,0.8665
187,06/03/17 02:24:36 AM,1612.8,22.03,1715.4,0.8657
188,06/03/17 02:29:36 AM,1615.1,22.06,1716.7,0.8664
189,06/03/17 02:34:36 AM,1614.4,22.01,1717.8,0.8670
190,06/03/17 02:39:36 AM,1614.4,22.03,1717.1,0.8666
191,06/03/17 02:44:36 AM,1613.6,22.00,1717.3,0.8668
192,06/03/17 02:49:36 AM,1608.9,21.92,1715.2,0.8656
193,06/03/17 02:54:36 AM,1606.5,21.89,1713.7,0.8649
194,06/03/17 02:59:36 AM,1603.4,21.83,1712.6,0.8643
195,06/03/17 03:04:36 AM,1595.6,21.68,1709.7,0.8628
196,06/03/17 03:09:36 AM,1593.3,21.65,1708.4,0.8620
197,06/03/17 03:14:36 AM,1595.6,21.68,1709.7,0.8628
198,06/03/17 03:19:36 AM,1593.3,21.65,1708.4,0.8620
199,06/03/17 03:24:36 AM,1592.5,21.61,1709.0,0.8624
200,06/03/17 03:29:36 AM,1594.1,21.64,1709.6,0.8627
201,06/03/17 03:34:36 AM,1593.3,21.61,1709.8,0.8628
202,06/03/17 03:39:36 AM,1596.4,21.65,1711.7,0.8638
203,06/03/17 03:44:36 AM,1596.4,21.64,1712.1,0.8640
204,06/03/17 03:49:36 AM,1596.4,21.63,1712.4,0.8642
205,06/03/17 03:54:36 AM,1597.2,21.58,1715.1,0.8656
206,06/03/17 03:59:36 AM,1597.2,21.54,1716.6,0.8664
207,06/03/17 04:04:36 AM,1597.2,21.52,1717.3,0.8668
208,06/03/17 04:09:36 AM,1596.4,21.49,1717.6,0.8669
209,06/03/17 04:14:36 AM,1595.6,21.43,1718.9,0.8676
210,06/03/17 04:19:36 AM,1597.2,21.38,1722.5,0.8695
211,06/03/17 04:24:36 AM,1591.0,21.24,1721.0,0.8687
212,06/03/17 04:29:36 AM,1583.9,21.11,1718.1,0.8672
213,06/03/17 04:34:36 AM,1577.7,21.03,1714.3,0.8652
214,06/03/17 04:39:36 AM,1579.3,20.91,1720.5,0.8684
215,06/03/17 04:44:36 AM,1570.7,20.85,1713.3,0.8647
216,06/03/17 04:49:36 AM,1562.9,20.70,1710.4,0.8631
217,06/03/17 04:54:36 AM,1562.9,20.62,1713.3,0.8647
218,06/03/17 04:59:36 AM,1560.6,20.52,1714.5,0.8653
219,06/03/17 05:04:36 AM,1555.9,20.44,1712.3,0.8641
220,06/03/17 05:09:36 AM,1552.8,20.35,1712.3,0.8641
221,06/03/17 05:14:36 AM,1549.7,20.32,1710.0,0.8629
222,06/03/17 05:19:36 AM,1546.6,20.23,1709.9,0.8628
223,06/03/17 05:24:36 AM,1538.0,20.17,1702.6,0.8590
224,06/03/17 05:29:36 AM,1525.6,20.10,1691.5,0.8531
225,06/03/17 05:34:36 AM,1524.0,20.08,1690.5,0.8526
226,06/03/17 05:39:36 AM,1517.8,20.06,1684.3,0.8493
227,06/03/17 05:44:36 AM,1508.5,19.95,1678.0,0.8460
228,06/03/17 05:49:36 AM,1515.5,19.98,1684.7,0.8495
229,06/03/17 05:54:36 AM,1518.6,19.95,1689.3,0.8519
230,06/03/17 05:59:36 AM,1516.3,19.92,1687.8,0.8512
231,06/03/17 06:04:36 AM,1518.6,19.91,1690.7,0.8527
232,06/03/17 06:09:36 AM,1514.7,19.85,1688.6,0.8516
233,06/03/17 06:14:36 AM,1514.7,19.84,1689.0,0.8518
234,06/03/17 06:19:36 AM,1517.0,19.84,1691.6,0.8532
235,06/03/17 06:24:36 AM,1517.0,19.84,1691.6,0.8532
236,06/03/17 06:29:36 AM,1517.0,19.83,1691.9,0.8533
237,06/03/17 06:34:36 AM,1519.4,19.85,1693.9,0.8544
238,06/03/17 06:39:36 AM,1519.4,19.85,1693.9,0.8544
239,06/03/17 06:44:36 AM,1519.4,19.87,1693.1,0.8540
240,06/03/17 06:49:36 AM,1520.9,19.91,1693.3,0.8541
241,06/03/17 06:54:36 AM,1524.8,19.96,1695.8,0.8554
242,06/03/17 06:59:36 AM,1527.9,19.99,1698.1,0.8566
243,06/03/17 07:04:36 AM,1531.8,20.06,1699.8,0.8575
244,06/03/17 07:09:36 AM,1533.3,20.09,1700.4,0.8578
245,06/03/17 07:14:36 AM,1538.8,20.14,1704.6,0.8601
246,06/03/17 07:19:36 AM,1541.9,20.17,1706.9,0.8613
247,06/03/17 07:24:36 AM,1554.3,20.35,1713.9,0.8650
248,06/03/17 07:29:36 AM,1560.6,20.45,1717.1,0.8667
249,06/03/17 07:34:36 AM,1560.6,20.42,1718.3,0.8673
250,06/03/17 07:39:36 AM,1569.1,20.55,1722.7,0.8696
251,06/03/17 07:44:36 AM,1573.8,20.59,1726.4,0.8716
252,06/03/17 07:49:36 AM,1580.0,20.68,1729.8,0.8734
253,06/03/17 07:54:36 AM,1594.1,20.93,1735.9,0.8766
254,06/03/17 07:59:36 AM,1600.3,21.03,1738.8,0.8782
255,06/03/17 08:04:36 AM,1599.5,21.02,1738.4,0.8779
256,06/03/17 08:09:36 AM,1598.7,20.93,1740.9,0.8792
257,06/03/17 08:14:36 AM,1601.1,20.98,1741.6,0.8796
258,06/03/17 08:19:36 AM,1622.2,21.29,1752.8,0.8855
259,06/03/17 08:24:36 AM,1630.7,21.40,1757.8,0.8882
260,06/03/17 08:29:36 AM,1636.2,21.42,1763.0,0.8909
261,06/03/17 08:34:36 AM,1651.0,21.67,1769.5,0.8944
262,06/03/17 08:39:36 AM,1664.3,21.76,1780.3,0.9001
263,06/03/17 08:44:36 AM,1676.0,21.93,1786.4,0.9033
264,06/03/17 08:49:36 AM,1688.6,22.14,1791.8,0.9062
265,06/03/17 08:54:36 AM,1695.6,22.19,1797.3,0.9091
266,06/03/17 08:59:36 AM,1715.1,22.47,1807.3,0.9144
267,06/03/17 09:04:36 AM,1721.4,22.55,1810.8,0.9163
268,06/03/17 09:09:36 AM,1735.5,22.69,1820.3,0.9213
269,06/03/17 09:14:36 AM,1745.6,22.83,1825.5,0.9241
270,06/03/17 09:19:36 AM,1755.0,22.96,1830.4,0.9267
271,06/03/17 09:24:36 AM,1763.6,23.11,1833.6,0.9284
272,06/03/17 09:29:36 AM,1782.4,23.40,1842.0,0.9328
273,06/03/17 09:34:36 AM,1798.8,23.69,1847.8,0.9359
274,06/03/17 09:39:36 AM,1792.6,23.48,1849.4,0.9368
275,06/03/17 09:44:36 AM,1794.1,23.56,1847.9,0.9360
276,06/03/17 09:49:36 AM,1803.5,23.74,1850.7,0.9374
277,06/03/17 09:54:36 AM,1802.7,23.74,1849.8,0.9370
278,06/03/17 09:59:36 AM,1803.5,23.83,1847.2,0.9356
279,06/03/17 10:04:36 AM,1824.6,24.10,1858.5,0.9416
280,06/03/17 10:09:36 AM,1846.5,24.41,1868.8,0.9471
281,06/03/17 10:14:36 AM,1861.4,24.66,1874.3,0.9500
282,06/03/17 10:19:36 AM,1873.1,24.82,1880.0,0.9530
283,06/03/17 10:24:36 AM,1869.2,24.82,1876.1,0.9509
284,06/03/17 10:29:36 AM,1883.2,24.98,1884.0,0.9551
285,06/03/17 10:34:36 AM,1896.5,25.24,1887.3,0.9569
286,06/03/17 10:39:36 AM,1894.9,25.25,1885.3,0.9559
287,06/03/17 10:44:36 AM,1891.8,25.29,1880.7,0.9534
288,06/03/17 10:49:36 AM,1902.0,25.59,1879.5,0.9527
289,06/03/17 10:54:36 AM,1912.9,25.74,1884.5,0.9555
290,06/03/17 10:59:36 AM,1931.6,26.08,1890.0,0.9584
291,06/03/17 11:04:36 AM,1948.0,26.36,1895.5,0.9613
292,06/03/17 11:09:36 AM,1955.0,26.51,1896.6,0.9619
293,06/03/17 11:14:36 AM,1958.1,26.60,1896.3,0.9617
294,06/03/17 11:19:36 AM,1954.2,26.46,1897.7,0.9625
295,06/03/17 11:24:36 AM,1980.7,26.98,1903.8,0.9657
296,06/03/17 11:29:36 AM,1975.2,26.83,1904.1,0.9659
297,06/03/17 11:34:36 AM,1996.2,27.15,1912.3,0.9702
298,06/03/17 11:39:36 AM,1991.6,27.03,1912.4,0.9703
299,06/03/17 11:44:36 AM,2002.4,27.25,1914.4,0.9714
300,06/03/17 11:49:36 AM,2020.3,27.52,1921.4,0.9751
301,06/03/17 11:54:36 AM,2007.9,27.37,1915.2,0.9718
302,06/03/17 11:59:36 AM,2018.0,27.57,1917.3,0.9729
303,06/03/17 12:04:36 PM,2022.6,27.63,1919.4,0.9740
304,06/03/17 12:09:36 PM,2026.5,27.72,1919.7,0.9742
305,06/03/17 12:14:36 PM,2035.8,27.86,1923.3,0.9761
306,06/03/17 12:19:36 PM,2035.8,27.84,1924.0,0.9765
307,06/03/17 12:24:36 PM,2052.1,28.22,1925.2,0.9771
308,06/03/17 12:29:36 PM,2059.1,28.34,1927.3,0.9782
309,06/03/17 12:34:36 PM,2063.0,28.44,1927.2,0.9782
310,06/03/17 12:39:36 PM,2060.6,28.40,1926.5,0.9778
311,06/03/17 12:44:36 PM,2077.7,28.76,1929.0,0.9791
312,06/03/17 12:49:36 PM,2087.7,28.95,1931.2,0.9803
313,06/03/17 12:54:36 PM,2097.0,29.13,1933.2,0.9813
314,06/03/17 12:59:36 PM,2099.3,29.17,1933.8,0.9817
315,06/03/17 01:04:36 PM,2104.7,29.28,1934.7,0.9822
316,06/03/17 01:09:36 PM,2107.8,29.34,1935.4,0.9825
317,06/03/17 01:14:36 PM,2104.7,29.25,1935.8,0.9828
318,06/03/17 01:19:36 PM,2100.9,29.19,1934.6,0.9821
319,06/03/17 01:24:36 PM,2103.2,29.25,1934.5,0.9820
320,06/03/17 01:29:36 PM,2090.0,29.05,1929.7,0.9795
321,06/03/17 01:34:36 PM,2087.7,29.01,1929.0,0.9791
322,06/03/17 01:39:36 PM,2091.6,29.02,1932.3,0.9809
323,06/03/17 01:44:36 PM,2098.6,29.10,1935.8,0.9827
324,06/03/17 01:49:36 PM,2105.5,29.19,1938.8,0.9843
325,06/03/17 01:54:36 PM,2111.7,29.27,1941.5,0.9858
326,06/03/17 01:59:36 PM,2116.3,29.34,1943.2,0.9867
327,06/03/17 02:04:36 PM,2123.3,29.41,1947.0,0.9887
328,06/03/17 02:09:36 PM,2129.4,29.48,1950.0,0.9903
329,06/03/17 02:14:36 PM,2134.0,29.55,1951.6,0.9912
330,06/03/17 02:19:36 PM,2142.5,29.61,1957.1,0.9941
331,06/03/17 02:24:36 PM,2147.9,29.73,1957.6,0.9944
332,06/03/17 02:29:36 PM,2154.8,29.81,1960.9,0.9961
333,06/03/17 02:34:36 PM,2162.5,29.88,1965.3,0.9985
334,06/03/17 02:39:36 PM,2165.6,29.89,1967.8,0.9998
335,06/03/17 02:44:36 PM,2171.0,29.95,1970.5,1.0012
336,06/03/17 02:49:36 PM,2177.1,30.04,1972.6,1.0024
337,06/03/17 02:54:36 PM,2178.7,30.06,1973.3,1.0028
338,06/03/17 02:59:36 PM,2187.9,30.17,1977.6,1.0050
339,06/03/17 03:04:36 PM,2191.0,30.20,1979.3,1.0059
340,06/03/17 03:09:36 PM,2196.3,30.27,1981.4,1.0071
341,06/03/17 03:14:36 PM,2198.6,30.29,1982.8,1.0078
342,06/03/17 03:19:36 PM,2201.7,30.31,1984.8,1.0089
343,06/03/17 03:24:36 PM,2200.2,30.27,1985.0,1.0090
344,06/03/17 03:29:36 PM,2201.7,30.22,1988.2,1.0107
345,06/03/17 03:34:36 PM,2199.4,30.22,1986.1,1.0096
346,06/03/17 03:39:36 PM,2204.8,30.27,1989.1,1.0112
347,06/03/17 03:44:36 PM,2212.4,30.40,1991.1,1.0122
348,06/03/17 03:49:36 PM,2211.6,30.36,1991.9,1.0126
349,06/03/17 03:54:36 PM,2205.5,30.24,1990.9,1.0121
350,06/03/17 03:59:36 PM,2213.2,30.36,1993.3,1.0134
351,06/03/17 04:04:36 PM,2210.1,30.31,1992.4,1.0129
352,06/03/17 04:09:36 PM,2207.8,30.27,1991.8,1.0126
353,06/03/17 04:14:36 PM,2212.4,30.32,1994.1,1.0138
354,06/03/17 04:19:36 PM,2210.9,30.31,1993.1,1.0133
355,06/03/17 04:24:36 PM,2210.9,30.29,1993.9,1.0137
356,06/03/17 04:29:36 PM,2210.1,30.27,1993.9,1.0137
357,06/03/17 04:34:36 PM,2210.1,30.28,1993.5,1.0135
358,06/03/17 04:39:36 PM,2210.9,30.25,1995.4,1.0145
359,06/03/17 04:44:36 PM,2212.4,30.28,1995.6,1.0146
360,06/03/17 04:49:36 PM,2210.1,30.24,1995.0,1.0143
361,06/03/17 04:54:36 PM,2210.9,30.24,1995.7,1.0147
362,06/03/17 04:59:36 PM,2214.7,30.31,1996.5,1.0151
363,06/03/17 05:04:36 PM,2210.9,30.29,1993.9,1.0137
364,06/03/17 05:09:36 PM,2212.4,30.25,1996.7,1.0152
365,06/03/17 05:14:36 PM,2210.9,30.27,1994.6,1.0141
366,06/03/17 05:19:36 PM,2213.2,30.25,1997.4,1.0156
367,06/03/17 05:24:36 PM,2209.3,30.20,1995.8,1.0147
368,06/03/17 05:29:36 PM,2204.8,30.11,1995.1,1.0144
369,06/03/17 05:34:36 PM,2205.5,30.11,1995.7,1.0147
370,06/03/17 05:39:36 PM,2197.9,30.03,1991.9,1.0126
371,06/03/17 05:44:36 PM,2196.3,29.96,1993.0,1.0133
372,06/03/17 05:49:36 PM,2194.8,29.96,1991.7,1.0126
373,06/03/17 05:54:36 PM,2194.0,29.91,1992.8,1.0132
374,06/03/17 05:59:36 PM,2191.7,29.86,1992.6,1.0131
375,06/03/17 06:04:36 PM,2187.9,29.81,1991.1,1.0122
376,06/03/17 06:09:36 PM,2183.3,29.74,1989.5,1.0114
377,06/03/17 06:14:36 PM,2183.3,29.71,1990.6,1.0120
378,06/03/17 06:19:36 PM,2176.4,29.60,1988.5,1.0109
379,06/03/17 06:24:36 PM,2174.1,29.55,1988.3,1.0107
380,06/03/17 06:29:36 PM,2169.5,29.49,1986.3,1.0097
